 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.0003549362087564518 -0.0004813402825635623 8.983300970077142e-06 -5.361309447275871e-08 0.0021291700565716845 -0.00013752867597274795 2.842275297548281e-06 -1.8856530489550676e-08 -2.995225444109128e-07 1.1091769198755309e-06 -3.3492793302174176e-07 1.528978175836124e-08 -7.607676207863425e-08 -7.517633604951915e-08 3.21233141676292e-07 4.906333012783055e-07 -4.4556934520351085e-08 -2.4328844023361233e-07 -5.792854637322034e-07 2.0891022898147086e-08 -1.1809684817177269e-07 2.582667109643726e-07 -8.94936986288632e-08 1.6426437068082329e-07 -7.581191373960279e-07 -3.2357346536083216e-08 3.473218090888829e-08 -3.24979016457043e-07 4.1631159024764305e-07 -3.864166019635044e-06 -3.0467598847125907e-07
age -0.00048134028257215775 0.0023028482249283504 -4.476906080962137e-05 2.79799635911531e-07 0.03488295485223564 -0.0021143720090572894 4.10565875539405e-05 -2.5642842701196284e-07 1.127475855585447e-06 -7.818734761995021e-07 2.8443469249421385e-07 -6.555189355928469e-07 -2.057081611060505e-08 2.52969092091834e-07 5.8796792464469485e-08 -4.1096830909914387e-07 5.072498558223659e-07 4.986065706269351e-07 5.744922186850901e-07 -3.1929860933026936e-07 5.3642602384575e-07 -5.084383245582025e-07 -1.3657983241202772e-06 -2.2719202310827984e-07 2.2995623791440354e-06 8.387703906065014e-08 1.3831567737335208e-07 6.814369656905302e-07 -2.096415461552974e-06 -7.566938701835471e-07 6.4220773776678595e-06
age2 8.983300970324586e-06 -4.476906080971348e-05 8.781795414973813e-07 -5.537609075198064e-09 -0.0006712160920408804 4.104786765850161e-05 -8.042637537355936e-07 5.067969232368363e-09 -1.8735090904999747e-08 1.3853098425401846e-08 -5.973106770415523e-09 1.1263922879930374e-08 -1.0217495816606032e-09 -7.085758211253018e-09 -9.869901565284566e-10 8.435572041594209e-09 -1.0134633293336021e-08 -8.31186064168606e-09 -9.98313237194617e-09 7.260888084405868e-09 -9.670712956196118e-09 8.844584726927711e-09 2.5302421922191814e-08 4.304459814635705e-09 -4.596679219659195e-08 -1.0724146921475063e-09 -4.815971625133215e-09 -1.3351726194947284e-08 3.500351399904119e-08 2.4072443968582755e-08 -1.1183978568227517e-07
age3 -5.361309447411858e-08 2.797996359118418e-07 -5.537609075193245e-09 3.5244066472533776e-11 4.156307856491527e-06 -2.563278199572712e-07 5.0674099191953076e-09 -3.2227329166695373e-11 9.587937932631177e-11 -7.473906996874762e-11 3.6036341011631445e-11 -6.306684620470207e-11 1.1716491922235224e-11 5.838736957441065e-11 5.011840869132197e-12 -5.5201682448822593e-11 6.736276091239839e-11 4.450720625429122e-11 5.1520704019562356e-11 -5.3310029083147476e-11 5.588262642717751e-11 -4.614170521539256e-11 -1.5084152823882387e-10 -2.824457826301514e-11 2.9538187210757263e-10 4.43850569335418e-12 4.281829512424808e-11 8.218831852967023e-11 -1.6467943794119707e-10 -1.8489938355646057e-10 5.83877811627787e-10
sex 0.002129170056137605 0.03488295485338644 -0.0006712160920635923 4.156307856635541e-06 1.6093551786758726 -0.09823351983932144 0.00192329703387047 -1.2130241158626498e-05 -2.2310600266237278e-05 1.7533848820744168e-05 5.808740464295756e-06 -2.3207179131251705e-05 -9.092056774375291e-06 -2.145840159134719e-05 4.244890333303548e-05 1.4456167257442564e-05 8.248971166150113e-06 2.520535442623694e-05 -1.3479001729815333e-05 -8.20003619269891e-06 1.6232146331459523e-05 7.273601250667651e-06 -4.932874494777566e-05 8.127871131454316e-06 4.6289316392499365e-06 1.9407521450272406e-05 -1.7085922253300935e-06 -1.0822718845656405e-05 1.9683149308715678e-05 -6.193617258483147e-05 -0.00010396429448161243
agesex -0.00013752867595210726 -0.002114372009122283 4.1047867659790216e-05 -2.563278199654827e-07 -0.09823351983930524 0.00605109939030454 -0.0001194998488458174 7.597975213260299e-07 1.5010882182217197e-06 -1.0034552604775762e-06 -3.124242479187098e-07 1.4370190654256321e-06 5.022714085685023e-07 1.2701022471899172e-06 -2.526150591064074e-06 -8.590696995753684e-07 -4.653005015285126e-07 -1.5057925193475079e-06 8.133483172784085e-07 6.363351897392776e-07 -9.86990276776534e-07 -5.119267238924667e-07 2.9821384257337297e-06 -4.495183136484003e-07 -3.552248935121775e-07 -1.0594223706379594e-06 -1.3819900071191577e-07 7.281996298438415e-07 -1.3639898120324506e-06 4.264737952001706e-06 6.81583047951191e-06
age2sex 2.842275296888259e-06 4.105658755549641e-05 -8.042637537661446e-07 5.067409919387988e-09 0.0019232970338698325 -0.00011949984884579784 2.380502513844139e-06 -1.5264522394439822e-08 -3.2615742162430634e-08 1.859467088668167e-08 5.2582179024557e-09 -2.8073436977894058e-08 -9.220696500293685e-09 -2.3839601218813067e-08 4.862903563669321e-08 1.5944917302246186e-08 9.086651981104512e-09 2.9134423677920543e-08 -1.652016572826698e-08 -1.4917553366413415e-08 1.955039806188884e-08 1.2076998372628214e-08 -5.816300058306947e-08 7.042820820264211e-09 8.48673246237485e-09 1.8129695124578466e-08 7.123360449160689e-09 -1.599418005300186e-08 3.447478807053365e-08 -8.795565482761064e-08 -1.4221406295326853e-07
age3sex -1.88565304862448e-08 -2.564284270206108e-07 5.0679692325388935e-09 -3.2227329167775755e-11 -1.2130241158620545e-05 7.59797521325789e-07 -1.526452239443753e-08 9.87295816404482e-11 2.2426348287375307e-10 -1.0953540553821461e-10 -2.6445222002754684e-11 1.7354820697174495e-10 5.874155738559425e-11 1.4480381776717857e-10 -3.0379709126213336e-10 -9.630134169503029e-11 -5.978612119455434e-11 -1.8276664943082746e-10 1.0819422902118335e-10 1.0865725529033464e-10 -1.2467356941750616e-10 -9.030214668507072e-11 3.670020452552949e-10 -2.8898738135711562e-11 -6.362359296361992e-11 -9.867493482343365e-11 -7.12573860046461e-11 1.1143717870584145e-10 -3.081108418927076e-10 5.665783918835983e-10 9.678957482113833e-10
pcs.V3 -2.9952254440505257e-07 1.1274758555482251e-06 -1.8735090904269145e-08 9.587937932170188e-11 -2.2310600267099134e-05 1.5010882182754457e-06 -3.261574216350436e-08 2.2426348288065814e-10 1.682463797064031e-06 1.2111902836891984e-07 -4.356016045773674e-08 -1.6745485780979532e-08 -1.6726431612591696e-09 3.82537413410145e-08 -3.180126710148005e-08 2.3934569083037328e-09 1.2441291134368607e-08 -1.9392456551190708e-08 -2.2345867532527277e-09 2.1855033259196635e-08 8.53685229855133e-09 -2.3522817248578464e-08 -1.7826260734194176e-08 -2.3661859064794257e-08 -1.914262919911938e-08 -2.840036540299713e-08 2.400431116557663e-08 1.967635177725494e-09 -1.6060894680513194e-07 -7.589123459467995e-07 -7.390423438204097e-07
pcs.V4 1.1091769198739808e-06 -7.818734761675946e-07 1.3853098424775277e-08 -7.473906996479024e-11 1.753384882174901e-05 -1.0034552605399377e-06 1.859467088792259e-08 -1.0953540554616233e-10 1.2111902836891232e-07 1.791266479442362e-06 6.214709019713267e-08 2.1656157468275246e-08 8.671937579853629e-09 -4.267359545661481e-08 -6.46314191224039e-09 5.012534697433742e-08 -4.820372244117568e-09 -1.002741407102125e-08 4.5537596157892435e-09 1.1518516167227437e-08 -1.049909734703388e-08 7.507145707617054e-09 9.155176434925754e-09 5.134679691590963e-09 2.3612857975313134e-08 5.4091826983798495e-09 -1.1437254775788333e-08 -8.542890614883898e-09 1.5652338135921475e-07 9.402929050673207e-07 7.386633797011535e-07
