 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal gpp gmp
intercept 0.00929590582894002 0.003398589893775203 -0.00010764659428333561 1.0815363094298665e-06 0.009890864632480666 -0.0009637075289783842 2.945665878141044e-05 -2.861844220566389e-07 -6.65830602359769e-07 1.837124127150733e-06 2.328788221286386e-06 -5.938933609062383e-07 8.955532053219789e-07 -7.934433949913674e-06 -2.6419450692356246e-06 -1.7865247109711597e-06 -1.3441740263156021e-06 -3.6231015567397056e-06 -8.274820425019942e-06 -3.3504831827601686e-06 -6.171359464885484e-07 2.3861738587193617e-06 4.0258181295024986e-06 -5.656492756713694e-07 -3.285564369325107e-07 -2.9073601223869753e-06 5.389143228641482e-06 -4.0755334383134e-06 2.2618972496065277e-05 6.9174197173842e-05 -0.0001671962358360759 -1.6523919119457474e-08
age 0.0033985898937383178 0.0037492784097313647 -0.00010872103525199181 9.918066998705663e-07 0.03691927041750889 -0.0034209103547929495 9.886407495882984e-05 -8.993582963515028e-07 -4.0801017218827367e-07 7.820877478079747e-09 -2.7097375292714026e-06 1.2443697654287522e-06 -3.960497256580129e-07 -1.0010394399788644e-06 2.8255918534592076e-07 -6.493039427280302e-07 -5.856359385058317e-07 -3.160264505104141e-06 -1.9041005173161557e-06 6.970530357475921e-07 -3.6215945936994143e-07 -3.48634581516539e-08 1.299948484012812e-06 9.435864798274746e-07 -2.1030751413412566e-06 -2.531569422926801e-06 3.5765982858170337e-07 4.7100781364910706e-07 2.1634512093886986e-05 5.245388220063888e-06 3.695542688722618e-05 -5.839551881027768e-05
age2 -0.00010764659428241856 -0.00010872103525213623 3.1916258926733285e-06 -2.9459332262917765e-08 -0.001054999551296447 9.893665724787898e-05 -2.893692899120836e-06 2.662899223689001e-08 3.587415842755068e-09 1.5993129980363333e-08 7.114845690297267e-08 -3.384890494709646e-08 8.000123851825124e-09 3.3894772857796036e-08 5.662262846726058e-09 3.0584047709851034e-08 1.6620381591170246e-08 9.255144131025295e-08 6.959551592768419e-08 -1.7742105125209467e-08 4.182714187003836e-09 -9.792526255794919e-09 -4.222262934428512e-08 -1.713313097580803e-08 5.1514415915961316e-08 7.121147015497869e-08 -2.1583457352333488e-08 6.735085366430689e-10 -6.392963445638686e-07 -1.670491212594768e-07 -6.878889126183553e-07 1.405994458575245e-06
age3 1.081536309422263e-06 9.918066998727595e-07 -2.945933226294543e-08 2.7522760933774007e-10 9.502045333987298e-06 -9.006480025783481e-07 2.66467941764662e-08 -2.4816460576829113e-10 4.056200487438016e-11 -2.396157586694913e-10 -5.80299727010689e-10 2.7834861487500015e-10 -5.0829050614313697e-11 -3.8340622692356143e-10 -1.8232892058173565e-10 -3.6835225509192964e-10 -1.3323587803114682e-10 -8.482470124365712e-10 -7.71503578985472e-10 1.397053008768827e-10 1.670938137716074e-11 1.6403302923076738e-10 4.215690924396181e-10 6.061775846498108e-11 -3.7000366982090126e-10 -6.450068085542115e-10 3.101411530722171e-10 -1.2811642669822603e-10 5.811351942598189e-09 1.6497027297518406e-09 3.6990669825450957e-09 -1.0900315443375716e-08
sex 0.00989086463156052 0.03691927041685712 -0.0010549995512774692 9.502045333813565e-06 0.8218150868636328 -0.07510372581005141 0.0021425964567713127 -1.9246530382589825e-05 1.5906498103782145e-05 -3.4054081707103653e-07 -2.1500629716791794e-05 2.3011807097775847e-05 -2.974185301127222e-05 4.325217975217257e-05 -9.502165085272846e-06 -1.0900033380367906e-05 -4.613620899652058e-06 -7.266449107744095e-06 1.713271135019269e-05 4.93551866200542e-05 -1.119025388549122e-07 -1.0538725045340733e-05 -1.9971550673872606e-05 -1.3228744297868512e-05 -1.704908398868489e-05 -2.3735622776553237e-05 6.01196701279639e-06 3.062494330824388e-05 -4.575925384599886e-05 0.00018555692375489004 0.0013022992893284289 -0.001139814812455859
agesex -0.0009637075289110065 -0.003420910354762057 9.893665724694284e-05 -9.006480025693502e-07 -0.07510372581005327 0.006962475026853196 -0.00020117434262385744 1.827676019130691e-06 -1.4326570614280668e-06 3.785738985454691e-07 2.1533208188096586e-06 -2.1450909164750556e-06 2.5619730268099714e-06 -4.091575276916784e-06 1.2084479235806024e-06 1.2779451072669366e-06 6.874782074771591e-08 7.252559195999154e-07 -1.4118725686529514e-06 -4.553550391279562e-06 -3.989911308867145e-07 6.145931540015993e-07 1.7099126456026082e-06 1.7007645084998414e-06 1.0094377416478839e-06 2.213002477434445e-06 -5.074684249433907e-07 -2.7480643721239674e-06 1.7860293620148378e-06 -1.7968698314094034e-05 -0.0001079169455808877 9.980596970930043e-05
age2sex 2.9456658779260066e-05 9.886407495759044e-05 -2.8936928990838284e-06 2.664679417611857e-08 0.002142596456771447 -0.0002011743426238649 5.887518117951913e-06 -5.414871838440711e-08 4.138547843209758e-08 -2.2107407574084757e-08 -6.715137503033426e-08 6.306697243621589e-08 -7.077710270425867e-08 1.2024564596987794e-07 -4.335796780155699e-08 -4.5769741831262285e-08 9.697041267634488e-09 -2.154474681963182e-08 3.257913958441595e-08 1.3152403157287952e-07 2.3348795060540598e-08 -8.416787988880248e-09 -4.725422836321811e-08 -6.261672179476827e-08 -1.4816444259634388e-08 -6.633793343121122e-08 1.2617203405139164e-08 7.47197847720337e-08 1.6137557796809187e-08 4.3092744730199653e-07 2.959384743819887e-06 -2.7527341696631625e-06
age3sex -2.861844220365023e-07 -8.993582963394342e-07 2.662899223653203e-08 -2.4816460576494917e-10 -1.92465303825921e-05 1.8276760191308569e-06 -5.414871838440995e-08 5.04392050363096e-10 -4.0341512510835434e-10 3.1026104504123276e-10 6.606643673022847e-10 -5.724459808718479e-10 6.180262902072434e-10 -1.1007784399855635e-09 4.807723094564613e-10 4.968089277290059e-10 -1.9740610403491087e-10 1.9600091229103988e-10 -2.1243258564383585e-10 -1.2069698125409932e-09 -3.2789044533265426e-10 2.1461197477781017e-11 3.871109279435048e-10 6.80591483984073e-10 -1.062716344034997e-11 6.276309073080819e-10 -1.25300713702076e-10 -6.293861043282293e-10 -5.209262402740533e-10 -2.157976438712513e-09 -2.6992302828505086e-08 2.3676372200861792e-08
pcs.V3 -6.658306023800084e-07 -4.0801017220942117e-07 3.58741584337069e-09 4.056200486874171e-11 1.590649810358736e-05 -1.4326570614098778e-06 4.138547843156771e-08 -4.034151251034962e-10 2.838847520132225e-06 8.286743471995227e-08 -2.5257879034185513e-08 -4.050559862958757e-08 6.434881228241552e-08 3.576749927706665e-08 -2.199729361817331e-08 4.08608025879445e-08 -7.494580146491195e-08 9.145029032856732e-08 -6.859553631342966e-08 1.3452799422807812e-09 -2.4393718432030856e-09 1.2571017902049268e-08 -6.42560889391373e-08 1.3013221694401585e-08 1.8046378842897365e-08 -2.1558785276647083e-09 6.851761667526216e-08 2.6812198077397985e-08 -1.0387049681468212e-06 5.109122605459291e-07 -2.5765356241396845e-06 1.4916851484942354e-06
pcs.V4 1.8371241271564916e-06 7.820877479503176e-09 1.599312998031933e-08 -2.396157586690617e-10 -3.40540817121307e-07 3.785738985501002e-07 -2.2107407574217493e-08 3.1026104504242395e-10 8.286743471994988e-08 2.7186290407743804e-06 2.848675308719439e-08 1.779360339036347e-08 2.8681747975838254e-08 -4.430179473702927e-08 -5.095313003714058e-08 3.2358373504541846e-08 7.269363211330266e-08 -4.34372068954094e-08 3.802217070207123e-08 -3.767405620590827e-08 -1.112025421407334e-07 5.0898797322975194e-08 8.043729228702696e-08 2.3135580906131562e-08 3.758948485175173e-08 2.126853646299647e-08 7.98387858503789e-09 4.061008346040484e-08 6.085697595252788e-07 7.295389545301738e-07 4.057485004268349e-06 -2.477030969151299e-06
