 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.0003487673379593091 -0.00046456657630193437 8.682884773988096e-06 -5.1889362004408845e-08 0.0018936089879428015 -0.00012165875952792141 2.502808398711685e-06 -1.6542592928227157e-08 -2.436334242108234e-07 1.063330894262418e-06 -2.9738249986918926e-07 3.250421177227737e-08 -9.340823116486636e-08 -1.036430534639905e-07 3.5694959426063097e-07 5.049703803920308e-07 -8.030049427114516e-08 -2.9513535910087234e-07 -5.107966014228972e-07 -1.3318573801254517e-08 -1.391120692239174e-07 1.999788340434692e-07 -7.340358165457922e-08 1.403651232799593e-07 -7.477862477254481e-07 -3.432948275938949e-08 4.2088216116754236e-08 -3.150931992401206e-07 7.471475474906594e-07 -3.745870424566195e-06 -8.631543417532564e-08
age -0.0004645665762991826 0.0021734797506140955 -4.224042637557019e-05 2.638956292171563e-07 0.03158363758878979 -0.001908752588149123 3.694337575139649e-05 -2.2990771295788405e-07 1.101205958731924e-06 -7.425694281008773e-07 2.3770488304136392e-07 -5.408010207981272e-07 1.3321651011094148e-07 1.7242396636166932e-07 -2.174580589852165e-07 -4.328586808300197e-07 4.822045614168419e-07 4.4227219604955066e-07 5.808114042036956e-07 -1.589073371812778e-07 4.768231534250879e-07 -5.098315281671554e-07 -1.1963785491292163e-06 -2.9586485609805353e-07 2.1112377579793936e-06 2.1748017588903756e-07 5.223372646594721e-08 7.282713559587411e-07 -1.370805402629833e-06 -1.9264940810711907e-06 6.497535638501183e-06
age2 8.682884774023018e-06 -4.224042637567881e-05 8.283198610169396e-07 -5.221270970086821e-09 -0.0006062144948049564 3.6968618916768336e-05 -7.220935224870553e-07 4.534579134760978e-09 -1.844013685070316e-08 1.3175541242155815e-08 -4.907421024979033e-09 9.039321926628353e-09 -4.1262324305197515e-09 -5.233466309058578e-09 4.538378383114637e-09 8.69439890781046e-09 -9.554599798205528e-09 -7.003367409747264e-09 -1.0098200351248876e-08 4.017407601688084e-09 -8.510421340754458e-09 9.33020981596503e-09 2.1915381167192095e-08 5.536532605879638e-09 -4.22131148204474e-08 -3.525861540410333e-09 -3.072491714282012e-09 -1.4432951010184157e-08 1.941793084355039e-08 4.484442641184354e-08 -1.1060797712616582e-07
age3 -5.188936200441738e-08 2.638956292173786e-07 -5.221270970078994e-09 3.321888628597454e-11 3.7438172781558022e-06 -2.3027215891708636e-07 4.5389626096518575e-09 -2.8773241886339757e-11 9.58878819426294e-11 -7.12967834254348e-11 2.854002304312633e-11 -4.885526038846152e-11 3.216042354557237e-11 4.495225278719372e-11 -3.049674609441391e-11 -5.566229231958757e-11 6.280612186093686e-11 3.509631744030092e-11 5.2329971340021416e-11 -3.224041495839264e-11 4.811693321414312e-11 -5.2424403299538094e-11 -1.295349364718673e-10 -3.4940673343685304e-11 2.71243126438648e-10 1.867296385832237e-11 3.174197269860516e-11 9.028555703402683e-11 -5.855453281015775e-11 -3.0778841692432873e-10 5.64214413155068e-10
sex 0.0018936089879514233 0.03158363758890181 -0.0006062144948074163 3.7438172781729546e-06 1.4440840072903016 -0.08781650199040225 0.001712412112822998 -1.075367244695197e-05 -1.6603799338307357e-05 1.5713641070770562e-05 6.401155931029942e-06 -1.8998213901332295e-05 -3.9478536910395486e-06 -2.2001607301496667e-05 3.3491113594518335e-05 1.2366018485897703e-05 6.1637994208926476e-06 2.0515486860957232e-05 -9.299722704331267e-06 -1.0525310501867693e-06 1.3786993260173327e-05 3.5106306400734632e-06 -3.917732882877449e-05 5.566996936612152e-06 -1.3784877829305044e-06 2.1063746562585323e-05 -7.727394692999784e-06 -9.922816576334305e-06 4.985594715433358e-05 -0.00010283973149206703 -7.184629884579212e-05
agesex -0.00012165875952560836 -0.0019087525881596235 3.6968618916987514e-05 -2.3027215891854964e-07 -0.08781650199038912 0.005390439928794589 -0.00010604735905600117 6.71515502291326e-07 1.129396430184187e-06 -8.927058304578283e-07 -3.507192681129467e-07 1.157792182366716e-06 1.710036187213126e-07 1.310656296258039e-06 -1.944163966174795e-06 -7.34164436678951e-07 -3.393660598492168e-07 -1.1928262044807774e-06 5.598151942843269e-07 1.644712072126584e-07 -8.606355378405186e-07 -2.4638059857258735e-07 2.3145152842678284e-06 -3.0511955957984176e-07 3.381138281226794e-08 -1.1585269873985506e-06 2.650849261981395e-07 6.90007007665422e-07 -3.3546719685648577e-06 6.582661784441675e-06 5.167369017833344e-06
age2sex 2.5028083987233888e-06 3.6943375751562354e-05 -7.220935224905592e-07 4.538962609675541e-09 0.0017124121128224905 -0.00010604735905598573 2.104982942890015e-06 -1.3446296780365883e-08 -2.4809843712970238e-08 1.6347222130215403e-08 5.979729084415047e-09 -2.2129676097366943e-08 -2.398388515204122e-09 -2.4773844143895768e-08 3.6306976763477145e-08 1.3533334938981386e-08 6.460355685254859e-09 2.2567732414600775e-08 -1.1652789720722995e-08 -5.046246828033813e-09 1.7441830865132043e-08 6.134351412205316e-09 -4.4157962885991995e-08 4.6068313790724136e-09 3.4537910035597885e-10 1.9999953408505685e-08 -1.4404999758320872e-09 -1.5482124485382207e-08 7.682912576790534e-08 -1.3145017736818112e-07 -1.1576670027066899e-07
age3sex -1.6542592928640876e-08 -2.299077129580917e-07 4.534579134767555e-09 -2.8773241886397078e-11 -1.0753672446947262e-05 6.71515502291137e-07 -1.3446296780364094e-08 8.666329151902069e-11 1.7174110497843944e-10 -9.471920629218368e-11 -3.042454590705295e-11 1.3276637693576443e-10 1.3502393962665942e-11 1.5119632023013566e-10 -2.188545826298928e-10 -8.112464034301959e-11 -4.162306263503587e-11 -1.3955552151505006e-10 7.888309249930147e-11 4.2600374281320465e-11 -1.1326061708765993e-10 -4.811682699617279e-11 2.7292772529058566e-10 -1.6599946075892985e-11 -8.365893334662406e-12 -1.0954352263485977e-10 -1.350292148836419e-11 1.0902052467750112e-10 -5.998856718482079e-10 8.40553897163809e-10 8.370166149541487e-10
pcs.V3 -2.436334242107692e-07 1.1012059587255504e-06 -1.8440136850573646e-08 9.5887881941784e-11 -1.6603799338491363e-05 1.129396430195891e-06 -2.4809843713208685e-08 1.717411049799999e-10 1.7049210094405662e-06 1.1532812497254567e-07 -4.695031848715256e-08 -1.1342217721131377e-08 -2.695440108013453e-09 4.059885939616425e-08 -3.3104106886201045e-08 3.527218189696458e-09 9.969988377577685e-09 -1.4470463664883164e-08 -4.8134142901607565e-09 2.2095109157976676e-08 7.3598550484119674e-09 -2.4498015458437068e-08 -1.7081727209212872e-08 -2.561311689497346e-08 -1.9438845902784027e-08 -2.3830805976875806e-08 2.495768734976731e-08 3.7192823587125084e-09 -1.7198234632538357e-07 -7.569963357032835e-07 -7.469928279412889e-07
pcs.V4 1.0633308942615183e-06 -7.425694281140501e-07 1.3175541242408079e-08 -7.129678342698771e-11 1.5713641070110655e-05 -8.927058304174483e-07 1.6347222129423463e-08 -9.471920628718328e-11 1.1532812497255565e-07 1.8071552307563427e-06 5.385196987116739e-08 2.5388295619876992e-08 5.8458357569275736e-09 -3.8922762955850047e-08 -3.5747467038841565e-09 4.798561999043665e-08 -5.453993118904504e-09 -1.0871528416407137e-08 5.534633445812388e-09 1.152668958664684e-08 -1.2337098147321558e-08 1.0762591209507449e-08 5.668591346890581e-09 2.484846591992151e-09 2.4142868581982727e-08 9.289373708421616e-09 -1.2212967177911767e-08 -1.3079415941986815e-08 2.1683906842540073e-07 8.678567472597313e-07 7.378759814908031e-07
