 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal gpp gmp gpm gmm
intercept 0.025154988918076333 0.009325197691179664 -0.0003008972256828912 3.0840926446765017e-06 0.0434705282857909 -0.0044660980449910855 0.00014507452008177948 -1.5015244803087876e-06 3.6557774891842574e-06 2.073194895294213e-06 2.0810550410632544e-06 -6.654943456280907e-06 2.3755528316839946e-06 -1.2350326549222042e-05 3.953057919042685e-06 1.0457737397463027e-06 -3.07342727400231e-06 -2.625017053162889e-06 -1.8218303001854212e-05 -4.5598126784285025e-06 -5.143635722695615e-06 -1.9411601689023522e-07 1.740688645316112e-06 6.508398976441491e-07 5.802916078319034e-06 -5.345783774435591e-07 1.3411625166499176e-05 -7.850774928970247e-06 -2.5686349154818692e-05 0.00022467779041125712 0.00014552052478222267 -0.00031222861084297885 -3.602634154919237e-05 -8.520599972748384e-05 -3.5765005567417296e-05
age 0.00932519769120107 0.007175874524164167 -0.00021619424497075948 2.06141020289143e-06 0.06978679563669699 -0.006692147737110511 0.00020133310727800635 -1.91811308703824e-06 3.547805849170678e-06 -1.5374230755898325e-06 -4.8905266669589234e-06 4.226043704084631e-07 6.202214654642142e-07 -6.307933358100533e-07 1.923538951942796e-06 7.247418758803332e-07 2.131167190348787e-07 -3.327806541658688e-06 -4.769632848292444e-06 1.6735063302242802e-06 -1.1032508370086492e-06 -1.7579226162259302e-06 1.0075122664673772e-06 1.0384352056191468e-06 8.458213192305115e-07 -2.9012606846228845e-06 2.4734539324191562e-06 -8.684232883439204e-08 1.90177536082666e-05 2.5888642707122633e-05 6.2778438874856615e-06 -3.3699623163081396e-06 5.019820127319016e-06 -3.946079066998175e-06 -4.4830988701608516e-05
age2 -0.00030089722568370935 -0.00021619424497089533 6.58694355156425e-06 -6.348037660789213e-08 -0.002080926902890012 0.00020176371922077312 -6.137257117894601e-06 5.908928284399919e-08 -1.2256492415024536e-07 6.951598577134227e-08 1.3712355550543528e-07 -1.8021349991428666e-09 -1.875820513215446e-08 1.993418344978101e-08 -4.390930903844043e-08 -1.166184708927821e-08 -5.187061980135983e-09 8.538855328115206e-08 1.7565218846156822e-07 -4.944544110864999e-08 2.8583067174674737e-08 3.942923377833056e-08 -2.6574763729099642e-08 -1.1824586504554535e-08 -3.782464834824266e-08 8.064525385727542e-08 -9.343773981234292e-08 2.192809839979362e-08 -4.16509447378976e-07 -8.922694643670739e-07 -5.073996433088753e-07 4.799713897287704e-07 -3.7757981320254536e-07 3.0560044619016854e-07 1.3559573766561617e-06
age3 3.0840926446849687e-06 2.061410202892529e-06 -6.348037660789012e-08 6.184388548759229e-10 1.9685497281222563e-05 -1.9275608162103858e-06 5.925102688446523e-08 -5.765804482248853e-10 1.3023993215731785e-09 -7.975665467218377e-10 -1.2231163749364404e-09 -1.0382499084287606e-10 1.500683424329282e-10 -2.361053754959692e-10 3.0008193275456467e-10 7.199677113017213e-11 4.4574556663853317e-11 -6.644726139549503e-10 -1.977311932899834e-09 4.489796018889408e-10 -2.42632437553851e-10 -3.008479344008734e-10 2.0906607397458788e-10 -4.692885577029521e-11 4.982848697870646e-10 -7.046510008728585e-10 1.1136856106300523e-09 -3.704137857979431e-10 2.5303014756264755e-09 8.987895013980893e-09 7.712535649178525e-09 -6.427404805917646e-09 5.107853701602979e-09 -3.3837257271724333e-09 -1.3476411388704956e-08
sex 0.04347052828709836 0.06978679563749297 -0.0020809269029139306 1.968549728144892e-05 1.4684045524326192 -0.1378342617249853 0.004054220454637675 -3.7700645630451216e-05 5.816411531640645e-05 -3.2628225816229356e-05 -5.0198476694549756e-05 2.327698421752033e-05 -5.0456350330778296e-05 9.668443433013986e-05 -1.7850010673938262e-05 2.4382806179584594e-05 8.528124292523694e-06 1.4937996379379932e-05 1.4529147851402031e-05 7.176423399999318e-05 6.107202406219321e-06 -3.260565385564756e-05 -3.985079860638411e-05 -5.5799032791245616e-05 -2.4230217991220607e-06 -2.2605891363767188e-05 2.702227158826826e-05 4.7366420601451285e-05 -0.00023581172016398741 -0.00032059825053587683 -0.0007697682736161881 0.002306075176980194 -0.00014165899045618196 0.001821505971021464 -0.0004972445073786397
agesex -0.004466098045120201 -0.0066921477371900025 0.00020176371922315804 -1.927560816232899e-06 -0.13783426172496088 0.01310460833866173 -0.0003898826568783629 3.662556214427787e-06 -5.836332173583023e-06 3.6055981968005563e-06 5.344140239994255e-06 -2.183814670111263e-06 4.529919010659481e-06 -9.561388071107e-06 2.134130785126176e-06 -2.0567308996569406e-06 -1.4391669579341717e-06 -1.6592134119725613e-06 -3.9645937372660725e-07 -6.961208979514575e-06 -1.2035508213668536e-06 2.7653533655810235e-06 3.328416487023158e-06 6.094760868069799e-06 -5.400950794703778e-07 2.1962780171553723e-06 -2.5560788334707315e-06 -4.2888096547695896e-06 2.3336877268827828e-05 2.907863920068596e-05 5.716933140711768e-05 -0.00019080830726397898 -1.8699714639484406e-06 -0.00015185783350463264 4.017169842734155e-05
age2sex 0.00014507452008557904 0.00020133310728022365 -6.137257117961353e-06 5.9251026885098125e-08 0.00405422045463613 -0.00038988265687828487 1.1732858449399087e-05 -1.1142678567616665e-07 1.8437966957527675e-07 -1.2608956193940015e-07 -1.754649715762093e-07 6.610965161129844e-08 -1.3187763353964663e-07 2.942665075414799e-07 -7.531421817310495e-08 5.47912134142796e-08 6.046420181192292e-08 5.9280132792966286e-08 -2.4680932293583535e-08 2.110164529805764e-07 5.182048948725073e-08 -7.258292546476396e-08 -9.189636047662875e-08 -2.008875960285266e-07 3.607394620927214e-08 -6.948743451243028e-08 7.775293747427345e-08 1.1848995351249052e-07 -6.689798184269774e-07 -1.0545136264202197e-06 -1.2815180406620657e-06 5.306719411830844e-06 4.114127896464781e-07 4.077340978760179e-06 -1.2028337592750294e-06
age3sex -1.5015244803407101e-06 -1.918113087053691e-06 5.9089282844475025e-08 -5.765804482295078e-10 -3.7700645630428245e-05 3.6625562144262482e-06 -1.1142678567614262e-07 1.0700751976575385e-09 -1.8708985991827648e-09 1.378834122180571e-09 1.8073003679635332e-09 -6.22790814215915e-10 1.233116541844291e-09 -2.8352592801366454e-09 8.307289440873296e-10 -4.758014520649033e-10 -7.085859932176169e-10 -6.612502592080586e-10 5.903370699627064e-10 -2.011134764262447e-09 -6.254650863120488e-10 6.383947693251468e-10 7.733653138618272e-10 2.0175525762289575e-09 -5.353597308715193e-10 6.836504636350972e-10 -8.236568204615243e-10 -1.028545145545718e-09 5.951966703789303e-09 1.3532648699053414e-08 8.217359188021308e-09 -4.9335234578064e-08 -7.327531027158429e-09 -3.545313079938645e-08 1.3276749806614212e-08
pcs.V3 3.6557774892343717e-06 3.547805849189579e-06 -1.2256492415082486e-07 1.3023993215787917e-09 5.816411531620359e-05 -5.836332173564584e-06 1.8437966957475755e-07 -1.8708985991782025e-09 3.401318645174726e-06 7.593671905128021e-08 -4.9551317463968666e-08 -4.084257662074405e-08 1.1320899485391303e-07 9.0698398346007e-08 -4.065446890343475e-09 6.905221326235138e-08 -7.080735182524069e-08 1.1625190875328149e-07 -1.0735637473291497e-07 -9.504535423779617e-09 4.465862693186227e-08 -8.417113222160367e-09 -1.201653913994641e-07 2.6018876416549813e-08 6.211212025845849e-08 -1.4950356125551977e-08 1.1231655357478996e-07 7.187513182898148e-08 -7.289958304390563e-07 1.5342811008465738e-06 7.094541876248973e-07 -3.737356002449432e-06 1.938794970328158e-06 -2.9405403173843904e-06 -7.531507273422461e-07
pcs.V4 2.0731948952502234e-06 -1.5374230756141102e-06 6.951598577207359e-08 -7.975665467287716e-10 -3.26282258161786e-05 3.605598196796399e-06 -1.2608956193929973e-07 1.3788341221798768e-09 7.593671905127581e-08 3.2181124694519657e-06 2.2975001612282487e-08 4.695125765082576e-08 7.677940097786413e-08 -3.046483158949642e-08 -7.54479232673193e-08 6.97638240508065e-09 8.200445255083154e-08 -5.5512551092091e-08 2.06892789012009e-08 -9.434920712548684e-08 -1.7395732921215256e-07 8.064231870427827e-08 9.490655424461352e-08 5.827133116467158e-08 1.0092580400948853e-07 5.359568762248047e-08 -5.290359594489688e-08 2.977162980892964e-08 2.8576071562306514e-07 8.124326581315935e-07 1.0057646754450948e-07 5.442724908509249e-06 -3.002242016627535e-06 -2.219728709128532e-06 3.6262248526681943e-06
pcs.V5 2.081055041026893e-06 -4.890526666968966e-06 1.3712355550573926e-07 -1.2231163749393212e-09 -5.019847669420882e-05 5.344140239962505e-06 -1.7546497157528793e-07 1.8073003679551292e-09 -4.955131746396134e-08 2.2975001612273844e-08 2.909706381307433e-06 4.799353247595198e-08 2.4338463717709027e-08 -4.703828221688928e-09 -1.954737246330229e-08 -7.779862914579449e-08 1.678459104022631e-08 8.33213181035574e-08 -3.779225239870032e-08 -3.55465419692167e-08 -8.623073083804696e-09 -5.462630341400438e-08 -8.381934356244722e-08 -1.4443123239675158e-07 1.0282873333439773e-07 9.012212283057684e-08 6.538581557660608e-08 3.7890875117433384e-08 4.82538227971508e-07 9.413860225918828e-07 -1.2711175567388414e-06 3.2423430745684065e-07 4.948166931296686e-07 1.6012233666958177e-06 -2.3681149184694086e-07
