 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 9.52173676433983e-05 7.913724815026366e-06 -2.255151096200239e-07 2.177757169090254e-09 -3.056500393968212e-05 2.375887841700101e-06 -6.25856717478611e-08 5.622581544835736e-10 2.3988445987346236e-07 3.3532391589003975e-07 -2.406549813089239e-07 -2.0194447684377045e-07 -3.683014381327904e-08 5.481112051725538e-08 -7.56196722310605e-08 7.486526045594899e-08 1.3754518410031355e-08 -1.1635725107589874e-07 -1.295428222856336e-07 -2.275041842016396e-08 -3.723846059917617e-08 1.993472503053917e-08 -2.278840786169148e-08 -2.7497910049231603e-08 6.161905413716881e-08 -9.67416062386825e-09 3.626341884300253e-08 -3.534793203825424e-09 -4.093450354318751e-07
age 7.913724815026465e-06 0.00031470224550873073 -7.2271536040817275e-06 5.15456386427187e-08 0.004090159765740617 -0.0003091716360204532 7.093602037217743e-06 -5.0529671970888375e-08 -9.467039700325946e-08 2.586975468022385e-07 -8.937386135537912e-09 2.4652630601547245e-07 -1.7671576237532306e-08 2.0681851893115565e-08 5.240351335194336e-09 8.843216638664635e-08 1.6025802683435355e-07 -3.9498837807326095e-07 -1.4392735139699361e-07 3.242732859743265e-08 -1.0665796123045336e-07 -1.6330984271837863e-07 -1.9381654526244647e-07 2.2247432664256018e-07 2.7990463532793584e-07 -3.738941838917035e-07 1.683858370032561e-07 3.3221295741645165e-07 -1.4535995395871555e-06
age2 -2.2551510961380527e-07 -7.227153604085209e-06 1.6917938133016234e-07 -1.227158733865512e-09 -9.190336301770608e-05 7.097980908420011e-06 -1.6602317276522597e-07 1.202859083939387e-09 4.8698598992468735e-09 -5.82167797337735e-09 -7.288609504122884e-10 -6.09573507758527e-09 3.238995633498388e-10 -1.3392221287592593e-09 5.815254577795475e-10 -1.0853475920133872e-09 -3.842060263827656e-09 8.526387037320663e-09 3.8336089647504386e-09 -6.028173520717182e-10 2.0564372751929928e-09 2.4852117176579516e-09 3.645319524008828e-09 -4.012485409519432e-09 -7.135495722812228e-09 8.352299034770666e-09 -4.351271269076571e-09 -7.679485498715646e-09 3.433092951418739e-08
age3 2.177757169069055e-09 5.1545638642733154e-08 -1.2271587338652862e-09 9.045767052221364e-12 6.438574378938034e-07 -5.0590314943865786e-08 1.2035909870971069e-09 -8.862323610523971e-12 -5.0582962753046074e-11 4.453136375730378e-11 7.448733430625687e-12 4.508048172373913e-11 -3.776277270206103e-12 1.416142483105079e-11 -8.11652334940228e-12 3.4382473058546057e-12 3.0414339084551907e-11 -5.70343700544819e-11 -3.38280640023248e-11 3.322874165686788e-12 -1.338993994007479e-11 -9.403110978518886e-12 -2.270315465405467e-11 2.0974470192552084e-11 5.539302871393148e-11 -5.845521028775106e-11 3.380488361063351e-11 5.393210399797635e-11 -2.343705566055143e-10
sex -3.0565003942897213e-05 0.004090159765732108 -9.190336301750373e-05 6.438574378923064e-07 0.13863706096330838 -0.01037130849734787 0.0002367719842533037 -1.6847773858155036e-06 -2.1873048116117543e-06 -4.0644692085452055e-07 1.9932165727313628e-06 1.6110084614951373e-06 -4.438955143215423e-06 -1.752974230296767e-06 2.8772239858081357e-06 4.735424141363445e-07 -6.432317574094324e-07 -2.9628215327721662e-06 -3.510148497598718e-06 3.092726408567659e-06 1.6374419920946695e-06 -3.8531090193465447e-07 -3.5011423622391013e-06 1.1065130151144032e-06 1.5240680169287815e-06 -4.303086208358135e-06 3.5951450948550374e-06 4.677549539406793e-07 -2.96886837829549e-05
agesex 2.3758878420830128e-06 -0.00030917163602007104 7.097980908410577e-06 -5.0590314943793166e-08 -0.010371308497347787 0.0007969560548243605 -1.8572210015227466e-05 1.343457236466397e-07 2.434205867609525e-07 4.0340459303338705e-08 -1.568905401031248e-07 -7.716976217281686e-08 2.879166350529704e-07 6.712534411416112e-08 -1.1877871902306294e-07 2.4596345410542145e-09 4.8798808887099655e-08 2.298153375153611e-07 2.4964982344861195e-07 -2.1816511186979323e-07 -1.845891184351493e-07 -2.2911304550663054e-08 2.417907957789918e-07 -1.6014694998305875e-09 -1.9828615305169948e-07 3.461993644130577e-07 -3.173800959916984e-07 -5.137343922572004e-08 1.8579516299035112e-06
age2sex -6.258567175154256e-08 7.093602037201772e-06 -1.660231727648481e-07 1.203590987094331e-09 0.00023677198425329843 -1.8572210015227222e-05 4.409702238648025e-07 -3.242725093813831e-09 -7.412654456545175e-09 -1.195749653414722e-09 3.852205217111001e-09 1.4648181881256862e-09 -6.041179306135088e-09 -7.184833918200311e-10 1.3399317787572221e-09 -1.0334513691339927e-09 -6.887209736977572e-10 -4.917901797859946e-09 -6.028271126236438e-09 4.687924521757666e-09 5.348015555050126e-09 2.0088481447087283e-09 -5.666600563732559e-09 -2.018985997559024e-09 5.677433507002486e-09 -8.859711625533198e-09 8.035612861493042e-09 8.442094501886339e-10 -2.9118741709399266e-08
age3sex 5.622581545153523e-10 -5.0529671970781385e-08 1.2028590839368248e-09 -8.862323610504944e-12 -1.6847773858154399e-06 1.3434572364663586e-07 -3.2427250938137806e-09 2.4219836145586134e-11 6.199377816855416e-11 1.2500903733823737e-11 -2.8474993389569084e-11 -1.1328846495563246e-11 4.2489695321107635e-11 2.840643592977608e-12 -2.7269155141847905e-12 1.2040668032923584e-11 1.0161815672985078e-12 3.158430132155171e-11 4.505893714977589e-11 -3.168048506730921e-11 -4.401815523125722e-11 -2.3045648155731832e-11 4.286044192774837e-11 2.9583470002242916e-11 -4.64695612886758e-11 7.00983043752587e-11 -6.139987269076473e-11 -3.3317141096818596e-12 9.100629401233314e-11
pcs.V3 2.398844598736213e-07 -9.467039700284044e-08 4.869859899237052e-09 -5.058296275297427e-11 -2.1873048116062003e-06 2.4342058676053124e-07 -7.412654456535503e-09 6.199377816848544e-11 1.07784972819208e-06 1.1202206438912203e-07 -2.8667656530961103e-08 -6.6155156531225876e-09 7.327728049921092e-09 1.6128174385393178e-08 -5.032960702781656e-09 1.4881349292587505e-08 8.72326569547465e-09 -1.2780112455467501e-09 -2.5823102344831753e-09 1.2064060202775948e-08 -3.772736181216127e-09 -1.7889127418209812e-08 -1.3588316178179398e-08 -7.124400194087952e-09 -9.904027428205995e-10 -1.527300420830518e-08 7.541699597542462e-09 4.499023711299613e-09 -4.781593574458514e-07
pcs.V4 3.353239158900845e-07 2.5869754680313017e-07 -5.82167797339825e-09 4.453136375745569e-11 -4.0644692082647947e-07 4.0340459301147384e-08 -1.1957496533628517e-09 1.250090373344342e-11 1.1202206438912116e-07 1.1672477961564387e-06 5.179845375907139e-08 3.757409787076955e-09 1.5747220516465286e-08 -3.079076148759486e-08 -1.0442566168892515e-08 3.1918657655009376e-08 -1.6380062466951203e-09 -7.616764408991297e-10 8.948479878357401e-09 -1.0001724152137039e-08 -9.822177533437157e-09 1.88557956293609e-08 1.7187592130351886e-08 5.527078836194703e-09 1.629925526240233e-08 6.495726449486577e-09 -5.14154233401377e-09 -2.262333557240501e-09 5.814810946517219e-07
