 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 0.00010059061074086693 6.301156298282253e-06 -1.8322813091669844e-07 1.8366285069413558e-09 -2.9649500696462613e-05 2.341987989251503e-06 -6.030545169288966e-08 5.195178962660659e-10 2.0833054237850585e-07 2.98158681895756e-07 -1.9320554382123862e-07 -1.2035056218589545e-07 -7.034662270827669e-08 6.646175852625372e-08 -6.748275067766241e-08 7.444861543636747e-08 -2.413813214698487e-08 -1.0424328173584836e-07 -1.116034670469869e-07 -4.3373424451285195e-08 -3.3955041964912906e-08 4.216537742937522e-08 -3.195210428545497e-08 -3.7210934727086227e-08 2.104723504829712e-08 6.843214825644081e-09 3.5698457474089585e-08 -1.57783390682329e-08 -2.5031605600209643e-07
age 6.301156298451266e-06 0.00027060885180880614 -6.211614062304816e-06 4.4293912040265185e-08 0.0034082583144726323 -0.00025711898104452554 5.887598055159098e-06 -4.185445782031445e-08 -1.232007079940264e-07 2.3072599311116646e-07 -7.887954247435745e-08 2.1335978553162862e-07 1.1488973971457108e-09 3.979592178801085e-08 7.892944319802295e-08 5.541642346199197e-08 8.273905176331548e-08 -3.292946211234278e-07 -7.363078600726612e-08 -7.880311015069449e-09 -1.209572272581967e-07 -1.6928923536447588e-07 -1.777534561219505e-07 1.7349904681200453e-07 1.759760948793504e-07 -3.069549982462128e-07 1.402430813936814e-07 3.0064755311565e-07 -1.1010337061290846e-06
age2 -1.8322813092041408e-07 -6.211614062305517e-06 1.4532072045179445e-07 -1.053800863014981e-09 -7.647639671680053e-05 5.894964790298307e-06 -1.376078784587193e-07 9.949560215546373e-10 4.992183312184227e-09 -5.005041278183825e-09 1.1301360461614909e-09 -5.304726541864153e-09 -1.1150976848119354e-10 -1.809423017144061e-09 -1.2236225337148986e-09 -4.5412618148379716e-10 -1.863496008044187e-09 7.330153684222412e-09 2.115786276260611e-09 4.413280021204441e-10 2.5662581196951737e-09 2.8453705808970813e-09 3.1095461043591846e-09 -3.173289482767002e-09 -4.577561279323939e-09 6.598953815687754e-09 -3.6092776779031577e-09 -7.039951631044874e-09 2.6616757828202817e-08
age3 1.8366285069540756e-09 4.4293912040256205e-08 -1.0538008630146787e-09 7.76552166741253e-12 5.350144419381656e-07 -4.1956731468095434e-08 9.961968109762013e-10 -7.320473250724486e-12 -4.8192541334713236e-11 3.727105468614023e-11 -7.244166314635155e-12 3.942227938963947e-11 -6.276139871961772e-13 1.8076600178114154e-11 5.7432598687659766e-12 -1.2954752914321693e-13 1.4541021401077757e-11 -5.0488175620680296e-11 -2.0244151858791505e-11 -5.059159785273865e-12 -1.8295883616070745e-11 -1.3379984467377241e-11 -1.732388880669602e-11 1.7218018408852412e-11 3.586784708511614e-11 -4.4609642263620343e-11 2.8160181858488934e-11 5.0229522007178706e-11 -1.852961150345824e-10
sex -2.9649500690435296e-05 0.0034082583144737413 -7.647639671683364e-05 5.350144419384725e-07 0.11604271521237601 -0.008665725293026933 0.00019750154102211932 -1.4031425568721902e-06 -2.2965582455276988e-06 -3.646465121284238e-07 1.8464355266253315e-06 1.4167465208612672e-06 -3.4102864257066893e-06 -7.255206686868152e-07 2.8054289783225367e-06 -9.818498618237147e-08 -2.01698472149021e-06 -2.0632312601939382e-06 -1.5740556974789931e-06 2.0972157903641906e-06 1.3302268414573491e-06 -1.3510419170674848e-06 -3.487558163541089e-06 1.5269391355931163e-06 1.0953729271779784e-06 -4.06909683880518e-06 2.7026340254863043e-06 8.058372274393362e-07 -2.1758132884595062e-05
agesex 2.341987989038577e-06 -0.00025711898104482917 5.894964790305824e-06 -4.195673146815352e-08 -0.008665725293026548 0.0006647638286348193 -1.546577963924164e-05 1.1170143264884437e-07 2.3157894398541655e-07 3.746056785695804e-08 -1.3528835146066238e-07 -7.844106289403628e-08 2.2147064459638107e-07 -3.6486829499214228e-09 -1.3206927744507462e-07 3.9127391759655814e-08 1.5177670078123187e-07 1.674440058107761e-07 1.0594123317577589e-07 -1.3364402986634742e-07 -1.4802994107884122e-07 6.509687884794496e-08 2.3289422726440715e-07 -5.791174651198189e-08 -1.5467404085859139e-07 3.142907001442417e-07 -2.3628375941202888e-07 -8.098464049056536e-08 1.3467486364475847e-06
age2sex -6.030545168765908e-08 5.887598055164558e-06 -1.3760787845885975e-07 9.961968109773236e-10 0.0001975015410221011 -1.5465779639240925e-05 3.665991117847656e-07 -2.6917003368481598e-09 -6.662794030327127e-09 -1.112991112035984e-09 3.0591997188862873e-09 1.6825431817502726e-09 -4.6723146738900256e-09 9.458810631845447e-10 1.9637912240072417e-09 -1.6646041783045223e-09 -3.11199695601013e-09 -3.6536850556222268e-09 -2.6589036439704223e-09 2.60586504869153e-09 4.238815099356329e-09 -3.3917404733961864e-10 -5.181601368197144e-09 -1.783031124715016e-10 4.514093123052347e-09 -7.721042106523107e-09 5.956062069503099e-09 1.7501513635218078e-09 -2.0267126204212112e-08
age3sex 5.195178961958523e-10 -4.185445782032793e-08 9.94956021555072e-10 -7.320473250728655e-12 -1.403142556872e-06 1.1170143264883458e-07 -2.691700336848051e-09 2.0074407731133033e-11 5.3822000892425445e-11 1.123201820279681e-11 -2.0756839212397165e-11 -1.3697005794588979e-11 3.360783965277895e-11 -1.0061038263274701e-11 -9.511684171250857e-12 1.4829769331082625e-11 1.8916381415836372e-11 2.336992263647921e-11 2.0485123313291288e-11 -1.5897765157347915e-11 -3.4297850215897294e-11 -4.683544921573193e-12 3.717827784872854e-11 1.2754166613062474e-11 -3.67124489369268e-11 5.912198561410102e-11 -4.586084877006058e-11 -1.1715712293649732e-11 5.0863407981574005e-11
pcs.V3 2.0833054237837358e-07 -1.2320070799450352e-07 4.992183312195402e-09 -4.8192541334794746e-11 -2.29655824554178e-06 2.3157894398652029e-07 -6.662794030353339e-09 5.3822000892618237e-11 1.1027609749638097e-06 9.91138995179428e-08 -2.5768654360712613e-08 -8.213673483158065e-09 9.548620142633496e-09 1.4380108616107271e-08 -6.693186714520983e-09 1.1694690484466837e-08 6.888341929197865e-09 7.0169906097985e-10 -4.099964682517847e-09 1.0086937495323006e-08 -3.690652152700257e-09 -1.5427366466636103e-08 -7.552322160989172e-09 -7.354031650838241e-09 -1.088287736646827e-09 -9.890190547191268e-09 8.290755031420715e-09 1.9527200433840344e-09 -4.4777488966934856e-07
pcs.V4 2.9815868189575015e-07 2.3072599311036813e-07 -5.005041278165504e-09 3.727105468600969e-11 -3.646465121545963e-07 3.7460567858963854e-08 -1.1129911120826494e-09 1.123201820313392e-11 9.911389951794344e-08 1.191801100298662e-06 4.306299899864901e-08 2.32365924467424e-09 1.429383981085031e-08 -2.7652348822070248e-08 -3.5803860591010434e-09 2.7448408359591198e-08 -2.267174706901291e-09 -1.7483011875299117e-09 8.504936557534614e-09 -9.818118559899287e-09 -5.911410477875205e-09 1.5370088234039703e-08 1.4071372010971621e-08 6.458608719261045e-09 1.171172942519197e-08 2.1942378797223417e-09 -6.4954280891807104e-09 -5.2680870040828055e-09 5.54803297624944e-07
