 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband
intercept 8.472382490670395e-05 6.5810030706154276e-06 -1.7986205367917874e-07 1.7395168439288471e-09 -2.4021405644302114e-05 2.165653432814744e-06 -6.117133882076228e-08 5.635070766052756e-10 1.846158292150622e-07 2.5417954906843123e-07 -2.0713596004742804e-07 -1.3216973954279394e-07 -4.5523106234497337e-08 6.134966491342059e-08 -7.55327135257124e-08 5.7003758837137744e-08 -2.1862294084966297e-09 -1.0144747062259818e-07 -8.998556992564039e-08 -3.939021972430839e-08 -3.0007302866834694e-08 1.5600864531358073e-08 -2.7772459792587327e-08 -2.868587320930818e-08 2.437094418943101e-08 -7.119138827137322e-09 4.9643235326893594e-08 -1.3305812751012389e-08 -3.055888969123043e-07
age 6.581003070627922e-06 0.0002519666515784033 -5.801214273670401e-06 4.144296299052004e-08 0.0031535518257362035 -0.0002390206281108232 5.492475072470331e-06 -3.9156591726205275e-08 -4.9831691633814277e-08 1.9697447020673648e-07 -9.379479099749195e-08 1.6813641095324264e-07 4.697940069197803e-08 4.5185676852141814e-08 1.1022303544353982e-07 9.365165731790713e-08 9.957255233003906e-08 -3.080453408784992e-07 -6.987799077881638e-08 5.1872381740738156e-08 -1.5275478538004114e-07 -1.5546811672234202e-07 -2.0587274796414975e-07 2.2692818295575667e-07 1.6820252268031807e-07 -1.808483595446436e-07 1.3430901087635294e-07 3.199252321455115e-07 -9.96044908680231e-07
age2 -1.7986205367950704e-07 -5.801214273669498e-06 1.3616070940562198e-07 -9.893757864071813e-10 -7.097644563973565e-05 5.495418958068557e-06 -1.2872214128436097e-07 9.333187760322849e-10 3.2380647432888047e-09 -4.407669065746561e-09 1.4365717552961596e-09 -4.187932975153206e-09 -1.1809371527802425e-09 -1.7356853502588165e-09 -1.9456476094267524e-09 -1.5334659247852189e-09 -2.2922855936710997e-09 6.814396171238769e-09 1.927889562158414e-09 -1.0226904473501346e-09 3.28152023739553e-09 2.6559941583144193e-09 3.770092197394329e-09 -4.376466053503896e-09 -4.409510548969121e-09 4.0409585311719536e-09 -3.5402250381576046e-09 -7.280849324420948e-09 2.266390490743656e-08
age3 1.7395168439283978e-09 4.1442962990514515e-08 -9.893757864071876e-10 7.306850208583901e-12 4.977712106767591e-07 -3.920368841817164e-08 9.339788607081535e-10 -6.882374105268892e-12 -3.568070651402016e-11 3.443055335373663e-11 -9.04224913436598e-12 3.071574534470096e-11 7.515362724194135e-12 1.64704312803103e-11 1.0448332823309724e-11 8.076819833640775e-12 1.8007581655311633e-11 -4.670114739886333e-11 -1.8334106352293187e-11 5.5095728132842665e-12 -2.291408147277899e-11 -1.2437444604406008e-11 -2.195938567471006e-11 2.524886217367798e-11 3.463704342422371e-11 -2.7773759454304937e-11 2.7954444290929384e-11 5.0498796767352096e-11 -1.5152675030809507e-10
sex -2.402140564251534e-05 0.003153551825733375 -7.097644563967275e-05 4.977712106763318e-07 0.10919068680247791 -0.008195632867068757 0.00018761515693094152 -1.3381453195505398e-06 -1.1853499494725677e-06 -2.116777296882777e-07 3.0470961890659866e-07 1.0409154004499247e-06 -2.158090439619497e-06 -8.033867082533335e-07 2.250077146917165e-06 1.6124558099844586e-07 -3.9823874921392957e-07 -2.762064405049442e-06 -1.5810985005667293e-06 2.352993074691558e-06 2.572396104335425e-07 -1.6339279563531112e-06 -3.620165012449309e-06 2.409745637421705e-06 -4.098307809648312e-07 -2.430131640754021e-06 3.8069628636235503e-06 6.179719036145412e-07 -1.7151860466750236e-05
agesex 2.165653432487213e-06 -0.00023902062811039448 5.495418958058821e-06 -3.920368841810421e-08 -0.008195632867068462 0.0006317093062761439 -1.4758760058598084e-05 1.0699437113385977e-07 1.4616033127304143e-07 2.5685835480017174e-08 -2.626114587237589e-08 -4.667773923220464e-08 1.2970860912743833e-07 1.3388991854415935e-08 -9.414941293950281e-08 4.3458832258041255e-09 2.6166669661601314e-08 2.1523897741253528e-07 9.623216621005238e-08 -1.6521053240340106e-07 -6.000950854555843e-08 9.201391993772487e-08 2.3677501720260436e-07 -1.036868878402218e-07 -3.443512933960289e-08 2.0108127968918415e-07 -3.2380952866768703e-07 -5.0237529745581126e-08 8.45356632968664e-07
age2sex -6.11713388198833e-08 5.492475072465129e-06 -1.287221412842475e-07 9.339788607073896e-10 0.0001876151569309277 -1.475876005859755e-05 3.5126362017477994e-07 -2.5883722721881746e-09 -4.719668643616207e-09 -6.963791740620686e-10 5.990829908769865e-10 8.581368060875264e-10 -2.602781079316773e-09 4.4827742357188584e-10 1.0206662515909965e-09 -7.150087054805203e-10 -1.5629642969199225e-10 -4.708824409211304e-09 -2.3644953973124687e-09 3.4058444474794935e-09 2.115273083565454e-09 -1.0164763408238897e-09 -5.09157903747852e-09 5.88672897883901e-10 1.6661433420032308e-09 -5.207670457904789e-09 8.058492599671351e-09 7.783702034225591e-10 -6.044155921392659e-09
age3sex 5.635070765962775e-10 -3.915659172616286e-08 9.333187760313497e-10 -6.882374105262532e-12 -1.3381453195503913e-06 1.0699437113385227e-07 -2.5883722721880894e-09 1.9369952526078835e-11 4.066757719879179e-11 6.915525921730183e-12 -3.215981744298914e-12 -6.9524636513914355e-12 1.8507062409346417e-11 -6.265560927759728e-12 -1.5094751277381808e-12 8.410876435990105e-12 -2.7531531626416454e-12 3.1020209659522493e-11 1.8304470617221858e-11 -2.1305730169871425e-11 -1.895315460308579e-11 1.395653525269584e-13 3.510482437469578e-11 8.765123916576553e-12 -1.6092953964580577e-11 4.131682338623741e-11 -6.153213650391787e-11 -3.0224616139672574e-12 -6.533947471104237e-11
pcs.V3 1.846158292150134e-07 -4.983169163361882e-08 3.238064743284225e-09 -3.568070651398714e-11 -1.1853499494714282e-06 1.4616033127294773e-07 -4.719668643613912e-09 4.0667577198774594e-11 9.288132365491498e-07 7.504767532531985e-08 -2.8594588127614556e-08 -3.889680683285146e-09 6.161309774636475e-09 1.3217865999647376e-08 -4.705106051911307e-09 9.362792684052482e-09 8.756885681180222e-09 -3.8052704360770024e-10 -4.414381204067147e-09 1.1793662166499216e-08 -2.0565466022047706e-09 -1.3935571011611573e-08 -1.2203091692029873e-08 -5.945091604439539e-09 -3.792382248464169e-09 -1.4727638642744676e-08 7.03428421759266e-09 4.969767186221625e-09 -4.1633207930433046e-07
pcs.V4 2.541795490684315e-07 1.9697447020688164e-07 -4.4076690657500715e-09 3.443055335376279e-11 -2.116777296828035e-07 2.5685835479578106e-08 -6.963791740514579e-10 6.915525921651019e-12 7.504767532531964e-08 9.89808890962709e-07 2.935465113533244e-08 1.5131665142353848e-09 1.4590043929683359e-08 -2.2249389115630967e-08 -1.0186033651162782e-08 2.1976738033959544e-08 -1.526744905519305e-09 -5.117606147570429e-09 1.0177829439533357e-08 -6.846946060845641e-09 -8.647273113350489e-09 1.2105407775493164e-08 9.963531699625187e-09 5.9292462014966845e-09 7.368338031423435e-09 5.751131115716285e-10 -1.7941010691094256e-09 2.388215520520904e-09 4.884916060470188e-07
