 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband maternal gpm gmm
intercept 0.002608474504878913 0.0009280138905196295 -2.830112112997416e-05 2.7385594196336973e-07 -0.0028587059054735534 0.0002914045471075401 -9.26558042566851e-06 9.218148280465136e-08 -2.5296048029610306e-06 2.760061183581498e-06 3.9616042088847844e-07 8.796358135184487e-07 9.344235244974973e-07 -1.4019061557705379e-06 1.852896631993442e-06 -1.996593565293587e-07 -4.0166455197522403e-07 1.0896700346143506e-07 8.90507718127569e-08 -1.5614852480693363e-06 -4.887499605566867e-07 1.238683420472222e-06 9.862264883689181e-07 3.1879925854593685e-07 -1.952784401904336e-06 -3.4771380955852107e-07 -1.7102998247400304e-06 -2.255454347297145e-06 -1.3111787987747454e-05 2.5860033486770502e-05 3.290263930981312e-06 -1.276166598986425e-05
age 0.000928013890521495 0.0019143639219746705 -5.248518473701917e-05 4.4991538949128726e-07 0.019707982345662536 -0.001743623767670018 4.769734758039132e-05 -4.080597906310401e-07 -2.0417820871731585e-06 8.15964962430871e-07 -8.356521805418466e-07 1.5070690419166755e-06 -2.6817663188177905e-07 -5.117540569885408e-07 7.905424403857204e-07 4.951031612186105e-07 2.2566808430480078e-07 -1.4086976633683433e-06 4.865849827054412e-07 1.6480031176799406e-07 -3.798246369473436e-07 -6.688639369255749e-09 7.926407983248567e-07 8.201005571092308e-07 -1.6088634286123598e-06 -6.102225186472082e-07 -1.4825753043315257e-06 1.219119515096336e-07 -1.0449911395360155e-06 -2.420400384859925e-05 1.4891250786104493e-05 1.4115335580034944e-05
age2 -2.830112113002477e-05 -5.2485184737144164e-05 1.4578460023477325e-06 -1.2648835136571966e-08 -0.0005310095622578282 4.761778366244639e-05 -1.319546592695713e-06 1.142446549648063e-08 5.526770402376093e-08 -1.7778009816858485e-08 1.9500237939902866e-08 -4.187125761147706e-08 4.653229930569779e-09 1.3310439135752323e-08 -2.1373847066205542e-08 -9.400222274818203e-09 -6.9016482951556034e-09 3.3489796750305105e-08 -1.5676073379809452e-08 -2.8367494784805043e-09 7.806680031637111e-09 -5.9782654912241564e-09 -2.3590014196575766e-08 -1.4734753323937844e-08 4.599674820982851e-08 1.3518372166894128e-08 4.459986549434808e-08 -4.372705589771463e-11 5.8766511184753356e-08 5.750610883793521e-07 -3.055838911961102e-07 -4.032817423065758e-07
age3 2.7385594196384545e-07 4.4991538949197383e-07 -1.2648835136564219e-08 1.1109483018147699e-10 4.4850899397525495e-06 -4.068171429217417e-07 1.1409288889583655e-08 -9.997926092425792e-11 -4.6198435605186097e-10 1.3682545323122426e-10 -1.4123317912666187e-10 3.6310627411194557e-10 -1.909067357986203e-11 -1.2315034386677548e-10 1.8173521602753218e-10 5.460425131255828e-11 6.561799881125172e-11 -2.3810906679116717e-10 1.4427061668675032e-10 4.063920242459741e-12 -5.416218186301879e-11 9.111612352045302e-11 2.103100595164641e-10 7.290210945011153e-11 -4.084442495139119e-10 -9.166990376008141e-11 -4.039042987986646e-10 -3.184796515136057e-11 -7.653983366297435e-10 -4.1261570559068575e-09 2.062676397260798e-09 3.201177485506861e-09
sex -0.0028587059054319464 0.019707982345726658 -0.0005310095622595735 4.48508993976741e-06 0.5705614269272761 -0.05032310293918479 0.0013773624733393274 -1.1823946754917878e-05 -7.794381934567234e-06 -8.144769614922535e-07 1.2200422427510332e-05 1.1094247110840851e-05 -2.5941166616519177e-05 2.4465034460550377e-05 -1.7964410902300828e-05 1.3711530141330821e-06 -8.449283187396745e-06 -1.0134496673323295e-05 8.73460597196844e-06 1.970444511914894e-05 6.207969729454081e-06 1.003156286676449e-06 -7.262323180525421e-06 -5.1762991489519996e-06 8.00534247678934e-06 5.213079739530663e-06 4.689546085087665e-06 2.1711169961983492e-05 3.4795258627921794e-05 -0.00037879200245354445 5.972954640105472e-05 0.0005392957392683278
agesex 0.000291404547105319 -0.0017436237676687828 4.7617783662418095e-05 -4.068171429215636e-07 -0.050323102939183795 0.004508962239548489 -0.00012507399363139042 1.0859558689172908e-06 6.724671010025541e-07 6.521111039539571e-08 -1.0224529239608125e-06 -9.534936495010065e-07 2.124689212777633e-06 -2.3717789588430375e-06 1.9466748566005872e-06 1.1414185213763086e-08 6.125735508794286e-07 7.816558763622961e-07 -8.041898226350803e-07 -1.7978599085293096e-06 -7.025335124104713e-07 -1.6416654322515663e-07 4.271984371580844e-07 8.873854624879895e-07 -8.211739985605528e-07 -6.840214871521464e-07 -3.679197324950127e-07 -2.019773876917146e-06 -2.6016716704169955e-06 3.281293188220209e-05 -8.556720882765649e-06 -4.7971947492417456e-05
age2sex -9.265580425569265e-06 4.76973475803663e-05 -1.31954659269521e-06 1.140928888958156e-08 0.001377362473339273 -0.00012507399363138793 3.5146980956377014e-06 -3.0883347409108226e-08 -1.5918004377496077e-08 -2.9732265051182266e-09 2.621786009067393e-08 2.76012134872761e-08 -5.5264476811339446e-08 6.75947143030423e-08 -6.139799000165154e-08 -2.912220047206929e-09 -1.1604508383667667e-08 -1.6007299146736237e-08 2.077326460059136e-08 5.146953886460068e-08 2.0666555644653965e-08 6.380200330952869e-09 -9.039035528995e-09 -3.507874505814799e-08 2.3963226620990575e-08 2.4566789348900742e-08 9.43125785452424e-09 5.698955843727779e-08 5.541270970422626e-08 -8.560484469971385e-07 2.643570492900095e-07 1.2775702307201045e-06
age3sex 9.218148280410038e-08 -4.0805979063035456e-07 1.1424465496463368e-08 -9.997926092412917e-11 -1.1823946754917172e-05 1.0859558689172476e-06 -3.0883347409107623e-08 2.7463046458337504e-10 9.308046077621651e-11 5.213624983702933e-11 -2.102763038487137e-10 -2.542402474485752e-10 4.547229557816787e-10 -5.732246083525085e-10 5.941005562745683e-10 3.170798467656629e-11 5.4370815103113906e-11 8.502182322421063e-11 -1.6561921540923516e-10 -4.5709690525319246e-10 -1.7378556117828453e-10 -4.5369750630003345e-11 6.262933020066595e-11 3.7749964521880014e-10 -2.1697446785394606e-10 -2.6098150969817913e-10 -9.01889324783912e-11 -5.095989202718564e-10 -2.924019376149674e-10 7.082168083392949e-09 -2.411126902921625e-09 -1.0406294306060767e-08
pcs.V3 -2.529604802961862e-06 -2.0417820871729692e-06 5.5267704023756965e-08 -4.619843560518392e-10 -7.794381934541138e-06 6.724671010003061e-07 -1.5918004377436427e-08 9.308046077572249e-11 2.4693491205372795e-06 1.0625266952128142e-07 -7.777841614983034e-08 -4.020399063633235e-09 4.7457323941561625e-08 4.981185065969044e-08 4.9023707697697914e-08 6.5808577592638e-08 -2.621237038917613e-08 3.020562565057648e-08 -3.5479470153850684e-08 -1.3775880556345696e-08 2.1193398223577137e-08 -1.871562808138999e-08 -3.299935819374588e-08 3.216724491420639e-08 2.126953700446878e-08 -5.250398580681215e-09 4.91631018581221e-08 -2.3221008009587693e-09 -5.421003893240507e-07 6.791433427795552e-07 -1.383936491203656e-06 -1.1511896798448214e-06
pcs.V4 2.7600611835816007e-06 8.159649624285464e-07 -1.7778009816793608e-08 1.3682545323065837e-10 -8.144769615559588e-07 6.521111040120094e-08 -2.9732265052815823e-09 5.213624983846466e-11 1.0625266952128171e-07 2.5092003694505377e-06 6.195039628005517e-08 3.375446749142914e-08 2.7609004676630052e-08 -3.294885935305379e-08 -4.7697064147372993e-08 2.9283677840134587e-08 -5.09922428249756e-09 -2.58611313188693e-08 3.2709690097950606e-08 -8.977914886631119e-08 -5.050256860210649e-08 4.058321173813626e-08 5.6253807825547655e-08 1.1147969948997333e-08 5.6304061246430844e-08 8.359009828672335e-09 -4.0054414581742713e-08 -1.4015620621970856e-08 6.497166711075189e-07 -4.5796614164767807e-07 1.2502600042230893e-06 1.0369905789022507e-06
