 intercept age age2 age3 sex agesex age2sex age3sex pcs.V3 pcs.V4 pcs.V5 pcs.V6 pcs.V7 pcs.V8 pcs.V9 pcs.V10 pcs.V11 pcs.V12 pcs.V13 pcs.V14 pcs.V15 pcs.V16 pcs.V17 pcs.V18 pcs.V19 pcs.V20 pcs.V21 pcs.V22 proband paternal maternal
intercept 0.00010834455724692081 8.045314552597343e-06 -2.2444957985716355e-07 2.1699751879195682e-09 -1.5207835327337757e-05 1.446807054586608e-06 -4.3197082476197025e-08 4.3203268173606723e-10 2.501871723499034e-07 2.7940721018769316e-07 -2.2270119474111226e-07 -1.3640027226713911e-07 -6.842033749662135e-08 7.749050528079975e-08 -9.751180842270524e-08 7.349511659932173e-08 -6.8033775836713945e-09 -1.1196447844422055e-07 -1.1558065440713209e-07 -4.9099991289759625e-08 -1.622408635757786e-08 3.1008993044578614e-08 -3.958151925984375e-08 -2.762657859887263e-08 4.587997097487812e-08 -2.5724645643150988e-08 4.9382402516276886e-08 -1.3009035461222773e-08 -2.8417749776762463e-07 -2.42631775104454e-06 2.5280812529862887e-06
age 8.04531455246461e-06 0.0003029078656017504 -6.972936227955947e-06 4.983046145699833e-08 0.0038565117495762157 -0.0002923370503203798 6.718345719902735e-06 -4.790048714343173e-08 -4.6201574090902016e-08 2.3186456429854213e-07 -1.0489951165855131e-07 2.1160597897924968e-07 8.890847715609046e-08 7.704165575202972e-08 1.343061589190689e-07 8.598546417805579e-08 1.1322037892393684e-07 -3.870447035026488e-07 -5.062315514717185e-08 5.667312740812731e-08 -1.6639005490774944e-07 -2.4059499916038197e-07 -2.4987187023127775e-07 2.706787682444329e-07 2.2417578641419406e-07 -2.0426767956802364e-07 1.858876394589118e-07 3.896141759110346e-07 2.945763494944566e-07 3.910780571205963e-07 -3.2675851422146805e-06
age2 -2.2444957985542727e-07 -6.972936227955336e-06 1.6358305477301656e-07 -1.188719292708238e-09 -8.684043858773728e-05 6.7246631779123476e-06 -1.5753429858830428e-07 1.1423283266052006e-09 3.549594117316029e-09 -5.151283219520584e-09 1.6065945312117479e-09 -5.1900938841625574e-09 -2.1680974251297693e-09 -2.638100812869366e-09 -2.3777160882584412e-09 -1.2191373451369462e-09 -2.5748155283592647e-09 8.684057073795456e-09 1.5891964291829719e-09 -1.1110445493832596e-09 3.5339444328837505e-09 4.478732105719012e-09 4.568554056201042e-09 -5.323120379294367e-09 -5.75436176704751e-09 4.451409637005358e-09 -4.795143932838925e-09 -8.956590691033e-09 -8.10271774475667e-09 -1.8069722974264733e-09 6.98901060725031e-08
age3 2.1699751879118134e-09 4.98304614569862e-08 -1.188719292708046e-09 8.777623403619796e-12 6.092416805426595e-07 -4.7990079524427555e-08 1.1434488410182906e-09 -8.426603287554485e-12 -4.013053158077808e-11 3.981671576429692e-11 -1.0315361783322862e-11 3.7845036373123733e-11 1.4170543087516032e-11 2.389864638857461e-11 1.3004466970844826e-11 5.48772444034971e-12 2.0452508345508435e-11 -6.044429742863043e-11 -1.696174199854861e-11 5.676203764529474e-12 -2.4593708193799222e-11 -2.4502146147382864e-11 -2.6544007012498365e-11 3.1568508513166346e-11 4.4727810818253336e-11 -3.010607721859703e-11 3.7496053009459265e-11 6.297399694914578e-11 8.53429129690287e-11 -1.8075847881488e-11 -5.00180468135213e-10
sex -1.5207835330900144e-05 0.00385651174957968 -8.684043858783031e-05 6.09241680543403e-07 0.13237563674942596 -0.009917048452935244 0.00022654015336535314 -1.6121538016012045e-06 -1.4862269589544283e-06 -6.205569620547007e-07 2.7238784255706517e-07 1.0847538933010312e-06 -2.2584526145437277e-06 -1.2091893604846633e-06 2.9888122505708806e-06 2.2960216495960421e-07 -1.6779805680504138e-06 -3.176564992292881e-06 -1.196341633332607e-06 3.4636286060110504e-06 5.330734547143383e-07 -2.4854361834681784e-06 -5.055305467357557e-06 2.6837580887790666e-06 1.5445735295375153e-07 -2.8891274314708763e-06 4.275747427442041e-06 1.0776218680454458e-06 -7.497577403425027e-06 2.0235760460867222e-05 -6.57148813896247e-05
agesex 1.4468070550982555e-06 -0.00029233705032076187 6.724663177922018e-06 -4.7990079524501e-08 -0.009917048452934233 0.0007630431761672862 -1.7791185635062697e-05 1.2870282517275932e-07 1.8123331877751585e-07 5.479461671377892e-08 -2.119688920282355e-08 -3.8837685594962555e-08 1.3102461513628713e-07 3.6344292986669814e-08 -1.36497271700065e-07 3.650818861930561e-09 1.2450541825990737e-07 2.4728419987638413e-07 6.258178147986282e-08 -2.535984278512106e-07 -9.219854690730405e-08 1.5406467857567545e-07 3.426111547506037e-07 -1.1911536624278255e-07 -9.266084982622453e-08 2.3201995774839412e-07 -3.6219161893784624e-07 -9.6164349692144e-08 5.907210048689154e-07 -1.6068503883614466e-06 3.992433095343812e-06
age2sex -4.319708248154908e-08 6.718345719904918e-06 -1.575342985883716e-07 1.1434488410188704e-09 0.00022654015336530755 -1.7791185635061e-05 4.2263826130547007e-07 -3.1081260135904018e-09 -5.867598648020343e-09 -1.362038431459576e-09 4.3440014631101354e-10 5.744829575174044e-10 -2.6079378205488986e-09 9.632872048303435e-12 1.8475463932302364e-09 -8.109597445682354e-10 -2.379822395440603e-09 -5.4419520198852826e-09 -1.5573966187730834e-09 5.464493893413049e-09 3.0306155851211473e-09 -2.3430580037918614e-09 -7.635820434088057e-09 7.271854042326744e-10 3.2209395219201287e-09 -5.9847172552694635e-09 8.95623615918071e-09 1.988550875435047e-09 -6.1824225152666474e-09 3.707973595484962e-08 -7.833199235477632e-08
age3sex 4.320326817578386e-10 -4.790048714344692e-08 1.142328326605685e-09 -8.426603287558792e-12 -1.6121538016007291e-06 1.2870282517273584e-07 -3.10812601359014e-09 2.3217377907899998e-11 5.0534568156232335e-11 1.2205552197639401e-11 -1.430612373536149e-12 -4.951028566953929e-12 1.9355776881873616e-11 -3.060698486611462e-12 -7.241076953866175e-12 9.024198279479877e-12 1.2494602980549097e-11 3.6233729960377404e-11 1.2322479173494252e-11 -3.594542761345103e-11 -2.6191549540924304e-11 9.165530878336692e-12 5.442972182723462e-11 9.49586346079534e-12 -2.8301407401852687e-11 4.7716117325863135e-11 -6.815013864934461e-11 -1.30603512615273e-11 -5.409707037038413e-11 -2.4916125583542766e-10 5.178550393362837e-10
pcs.V3 2.501871723499561e-07 -4.620157409067603e-08 3.5495941173109836e-09 -4.013053158074299e-11 -1.4862269589439575e-06 1.812333187767239e-07 -5.867598648002193e-09 5.0534568156103256e-11 1.1808297928504834e-06 9.471924862515381e-08 -3.137354126777917e-08 -4.293743909660255e-09 9.600114373757382e-09 1.8645127545969506e-08 -6.0356549008254066e-09 9.52106680219267e-09 1.0676797338986498e-08 -8.876444079960216e-10 -4.520032155487669e-09 1.1685794326507522e-08 -2.290896203989053e-10 -1.617920333294683e-08 -1.3252169840642703e-08 -8.340542651822943e-09 -5.2715632689294515e-09 -1.5556216252434612e-08 1.0159145848315375e-08 5.8402776281124905e-09 -1.0106296120815643e-07 -4.0848668299591493e-07 -4.812228724689935e-07
pcs.V4 2.79407210187708e-07 2.3186456429868324e-07 -5.151283219523872e-09 3.981671576432068e-11 -6.205569620491731e-07 5.479461671334242e-08 -1.3620384314491609e-09 1.2205552197562496e-11 9.471924862515371e-08 1.2665045522265935e-06 3.804305481688547e-08 8.749343715871723e-10 1.700903322014586e-08 -2.725224732164559e-08 -1.0909686892301628e-08 2.7017481927867188e-08 -2.796972094185407e-09 -5.495382875724915e-09 1.1669002041236877e-08 -6.174376393802952e-09 -1.0063523830872593e-08 1.7199060864829877e-08 1.2283754794428885e-08 5.407707525837267e-09 1.1494617825130134e-08 -2.21263852981983e-09 -2.263389643515445e-09 1.4839612872461028e-09 8.627261124609965e-08 6.51540632151199e-07 4.901296657052356e-07
