(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.00463990520860103 -1.7798660846301 -0.00332324183984791 0.00381736968427977 3.57536021705891 -1.79618856547884 8.19375294187979e-05 -1.87575873644323e-05 -0.000269777458528044 8.95840225382699e-05 -0.000499408382480769 0.000117705181678216 -0.000252589379311418 -0.000207763797055584 -5.81596023972113e-05 0.000361626940105561 6.18467430263976e-05 0.000123316020738225 0.000294026751987158 0.000120874572258509 0.000391364449829486 0.000512199950029273 -0.000225154015396489 8.95465424998164e-05 0.000129778543619902 0.000105686640492468 -7.01160807523776e-05 -0.000364713902838204 -0.000297471491550463 0.000718282421218009 -0.000494100131284606 0.000419907037170285 0.000561962094521619
covarSEX -1.7798660846301 4482342.98015751 54078.684408024 -54099.7277136876 -8972722.02592078 4490585.22931241 -1.44493744516229 -8.86140442407561 2.11255218928289 1.34867114374213 -2.85686676174347 5.17010938075373 1.93603940436056 -2.67614008132453 6.21976481258876 1.9390784017819 4.34739954275245 -1.12567062246494 0.421344574763174 -1.30753964762709 4.6599506266212 -1.16799772229169 -5.3331899881373 -8.32442684497546 -4.77442115200033 4.21311201009847 1.62315130267187 2.18940636707887 2.92863960052007 3.81984457526685 0.00951048077775773 -11.180596152264 5.27164711517965
covarYOB -0.00332324183984791 54078.684408024 1022.51529887491 -1022.93748539603 -108254.354018253 54178.1828158566 -0.0037788554080119 -0.140918482509077 0.0197053167714525 -0.0354216104018238 -0.00837731628690594 0.0304252965445109 0.0275017619065044 0.0724501985022488 0.0702745578106609 0.0869828928811401 0.094647901831738 0.0605176596526891 -0.0161548948429438 0.0464395791469539 -0.0196396888558977 -0.0794362230967279 -0.0705846847909916 -0.085439757601367 -0.0721365471968988 0.00283841302358756 0.0447713067053129 -0.00649148188836545 0.0293000773497299 0.151209854507501 -0.016600343986583 -0.258462861312283 0.0756168400352952
covarYOBsq 0.00381736968427977 -54099.7277136876 -1022.93748539603 1023.37013868698 108297.557340693 -54200.3445531961 0.00342774186958376 0.141072281841696 -0.0195943832919601 0.035490532942725 0.0083953782674012 -0.0307223239031449 -0.0272247530887903 -0.0726064551156093 -0.0701129037125516 -0.0867073377058157 -0.0946893932079636 -0.0607596739614966 0.0163512812032981 -0.0466749751470816 0.0197839291571894 0.079647794366356 0.0704934529895131 0.0854649800311022 0.0719655456850042 -0.0027135305140854 -0.0443102262865203 0.00632136686533766 -0.0296000332875584 -0.151124858460161 0.0158915341126571 0.259218732582979 -0.0757803058345211
covarSEX_YOB 3.57536021705891 -8972722.02592078 -108254.354018253 108297.557340693 17961718.8283732 -8989409.63891441 2.86529262325117 17.730032946896 -4.21209591675548 -2.71324772070002 5.73919265968089 -10.3493638900317 -3.83209497735917 5.34923379330459 -12.4527061581277 -3.87075987575416 -8.72572353618739 2.26290103885149 -0.830642392141906 2.62404438760971 -9.34166886777366 2.33639857907392 10.6899834389388 16.6628873944261 9.5445703072742 -8.42597454013436 -3.20890011673677 -4.35640447766388 -5.89179804153659 -7.672673857119 -0.0521051900640436 22.4315756758615 -10.6218201381413
covarSEX_YOBsq -1.79618856547884 4490585.22931241 54178.1828158566 -54200.3445531961 -8989409.63891441 4499031.07643473 -1.42066948796219 -8.86909870825144 2.09967975263179 1.36466920543168 -2.88246448636543 5.17961797018128 1.89613108361044 -2.6731339809037 6.23326165377753 1.93173790131083 4.37853064487132 -1.13723181183337 0.409174817428476 -1.31655441855733 4.68204342031926 -1.1682899535733 -5.35692184639589 -8.33881197417357 -4.77037725380059 4.21290999504383 1.58558197657558 2.16747984400164 2.96355550275182 3.85282578965486 0.0420692224034672 -11.2516736044355 5.35071077316352
covarPC1 8.19375294187979e-05 -1.44493744516229 -0.0037788554080119 0.00342774186958376 2.86529262325117 -1.42066948796219 0.00472572355862107 -0.000699937761644686 -0.000277036265936787 -7.34095263446991e-05 -0.000182916198859639 0.00010983439667388 1.10355890598397e-05 1.90646651443848e-05 2.30464448256594e-05 3.64858355752399e-05 4.31698848185767e-05 0.000668896594337443 -0.000244339153457177 -0.000218711732812187 -0.000805871947191122 -0.000754366257644007 0.000357838768511456 8.0737126050475e-05 0.000223284250986719 0.000132800695860033 -6.49114837994144e-05 0.000165599574273165 0.000337194494083 -0.000128686645115789 0.000505096566911384 -0.00054770265251252 5.33520637792687e-05
covarPC2 -1.87575873644323e-05 -8.86140442407561 -0.140918482509077 0.141072281841696 17.730032946896 -8.86909870825144 -0.000699937761644686 0.00447116370295627 0.000364754381008138 0.000356549893596652 -0.000167003722111766 -0.000111658145498301 -0.000123684541308881 0.000206571182892637 -1.60189198388828e-05 -3.30863177686542e-05 -8.19864460260926e-05 -0.000292686021250158 0.000156303553421447 -0.000259081966739023 -2.82513859145574e-05 -1.67338062630924e-05 0.000125759926914066 4.74159675898895e-05 -0.000162800252096264 -1.9567893038383e-05 7.77553712508783e-05 7.46202983699904e-05 -1.84996729242816e-06 -0.000514099371909822 2.78757262309285e-05 0.000548345918867748 -6.30802109918069e-05
covarPC3 -0.000269777458528044 2.11255218928289 0.0197053167714525 -0.0195943832919601 -4.21209591675548 2.09967975263179 -0.000277036265936787 0.000364754381008138 0.00476107551411189 0.000155777513012833 0.000881857543347979 -2.16530808147273e-05 0.000395399629738615 -3.91600996691921e-05 -0.000643047408915477 -6.49148620811532e-05 0.000272532684927522 8.09109948398068e-05 -0.000552695673619259 -3.81195173689255e-05 -5.60168155143858e-05 0.000116399982681836 -0.000448435715533545 -0.000401964404005586 0.000233475935119572 9.6347581509488e-05 -0.000150800110992098 -0.000356902634923221 -0.000160176393305229 0.00014593581427439 -0.000112934881036729 -0.000418827756890143 0.000161579385358821
covarPC4 8.95840225382699e-05 1.34867114374213 -0.0354216104018238 0.035490532942725 -2.71324772070002 1.36466920543168 -7.34095263446991e-05 0.000356549893596652 0.000155777513012833 0.00471416669175748 0.000816361248941285 -0.000152494925636735 0.000173458012673273 -0.000620917027284147 0.000142225187024756 0.000165887303009784 0.000198052933064497 -0.000512552198312444 -0.00030882066985902 -4.48324158085691e-05 1.18840531434721e-05 0.000101708034745459 1.65407363176319e-05 -0.00028403866798323 -0.000115979092573395 5.95908521220339e-05 -0.000116896343037866 -0.000333466741829 -0.000175945067026968 0.000507023103187099 0.000289319805433386 -0.000445754052435425 0.000837769142372064
