(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.00460087095885207 -2.0313592344306 -0.00782784875796869 0.00829592994431948 4.08096957743345 -2.05031987577891 0.000130224820098499 -3.27132641639748e-06 -0.000298457708293691 4.66197408395232e-05 -0.000508746595084352 0.000112528980864984 -0.000232702636556245 -0.00018246976045117 -8.72465208768367e-05 0.000384752663399919 4.53022634831841e-05 0.000107961803538599 0.000274132469539912 0.000131110032590016 0.000348716860508899 0.000486036052188785 -0.000220364330030311 0.000111997936822946 0.000120434180486307 0.000151735204605481 0.000446931120895155 3.97972269659827e-05 0.000202409716287197 -0.000449132128371446 0.000141045331926899 -0.000383490582324204 -0.000315560862982394
covarSEX -2.0313592344306 4462159.20722771 53542.6950590219 -53562.78984921 -8932190.1015081 4470235.97186221 -1.84985830316236 -9.52573201234267 1.96677460604454 0.164247409664572 -3.0835858794523 4.55317333207006 1.83820340580926 -1.73451554884849 5.92679999702978 1.71679588501386 4.19106460337006 -1.5762907625481 0.837564237323334 -1.5422752371781 4.5364518169394 -1.73334587329712 -5.7194986552075 -8.50452750344902 -4.03586261135814 4.75562955342436 -5.7287283553352 0.184197288030803 4.61994495077371 3.34849891762948 3.59643956234899 -1.84615836774484 -1.81947360340904
covarYOB -0.00782784875796869 53542.6950590219 1015.21807765344 -1015.62518508776 -107180.304762841 53640.0972911597 -0.0043428147697856 -0.147157545317509 0.0242378256848291 -0.0519288462498694 -0.0127183578264612 0.0225289355509109 0.0199965365331084 0.0813413462173752 0.0677305345122527 0.0827914065338715 0.0836917548622184 0.0476124528466367 -0.00941432752175025 0.0461054970596945 -0.0233429733414769 -0.0880344527185033 -0.0824763092358425 -0.0845836880332949 -0.0663892393980649 0.00178105032894055 -0.0067745902002995 -0.100829211481034 -0.125652820526473 0.059550656889072 0.120217677533771 0.0896970615819045 -0.0390643268670505
covarYOBsq 0.00829592994431948 -53562.78984921 -1015.62518508776 1016.0427018291 107221.607523309 -53661.3069363191 0.00398017570539536 0.147322659490425 -0.0241476692283629 0.0520341147953271 0.0127484796767293 -0.0228298252579389 -0.0197262419755651 -0.0814868216853367 -0.0675565829136459 -0.0825084949912432 -0.0837139791972711 -0.0478267923684169 0.00959489510124691 -0.0463470573979628 0.0234760216077772 0.0882140304915795 0.0823949961165941 0.084646069851822 0.0662025128327191 -0.00168444432696867 0.00699989414930815 0.101115079219192 0.125668558445682 -0.0598200815493913 -0.120521162954989 -0.0898542599988152 0.039524736073852
covarSEX_YOB 4.08096957743345 -8932190.1015081 -107180.304762841 107221.607523309 17880325.4568944 -8948545.97128765 3.67199798823424 19.0626126232917 -3.92203690528122 -0.338851520490234 6.19753828172232 -9.11243620075071 -3.64168590384382 3.46464841020282 -11.865875079943 -3.42517611210913 -8.40858601651539 3.16975254102366 -1.67162354404758 3.09355928202091 -9.09456265318452 3.46311941336407 11.4626043567837 17.0259279591303 8.06129607700018 -9.51747014105181 11.4398787819436 -0.297842023599779 -9.21694594923096 -6.71311822509446 -7.20661197539097 3.65380865586757 3.67250895569643
covarSEX_YOBsq -2.05031987577891 4470235.97186221 53640.0972911597 -53661.3069363191 -8948545.97128765 4478515.55157739 -1.82245168404736 -9.53738248228401 1.95540007021726 0.174655300503267 -3.11415358675107 4.55959870881497 1.80356111880042 -1.73015425454088 5.93939146245776 1.70843190228154 4.2177066246647 -1.59351997781398 0.833973771050146 -1.55131598677994 4.55843431669335 -1.72966760818785 -5.74327158401491 -8.52177543036929 -4.02564314019084 4.76191725346619 -5.71138058095122 0.113429902084758 4.5972541538223 3.36505073354967 3.61030398473081 -1.80787509534195 -1.85318984586427
covarPC1 0.000130224820098499 -1.84985830316236 -0.0043428147697856 0.00398017570539536 3.67199798823424 -1.82245168404736 0.00472102021519169 -0.000710720298595162 -0.000257065222800576 -5.65264886013509e-05 -0.00016968876644018 0.000104321108412881 4.23086348905665e-05 4.9906906066816e-06 -8.24387468117836e-06 1.57382501028885e-05 2.05563418278136e-05 0.000648855061171292 -0.000211744190108864 -0.000187395070698338 -0.000825647280248409 -0.000709512066544571 0.000367864662623392 8.70268467917172e-05 0.000192873589144906 0.000115893718652585 0.000111462517246768 -0.000566203635944806 0.000218432622576316 0.000119882846755547 0.000510022210029239 0.000179225826740329 -0.000798397895573558
covarPC2 -3.27132641639748e-06 -9.52573201234267 -0.147157545317509 0.147322659490425 19.0626126232917 -9.53738248228401 -0.000710720298595162 0.0043912201687796 0.000378055793378589 0.000393605741382968 -0.000171654018969189 -9.92884283881169e-05 -9.82722590897404e-05 0.000193484920963075 -4.30234491000977e-06 -8.61517119364981e-06 -3.91952650081524e-05 -0.000271554137083046 0.000151273605350657 -0.000258403538204333 -6.26162427548593e-06 3.04383359600944e-06 0.000126981179556281 4.13963213906431e-05 -0.000128989742759704 -2.62519548930601e-05 0.000153382210796725 0.000144815250062884 -0.000139597720143164 -0.000265478968013964 -0.000270311719995773 5.75728070931335e-05 0.000242969273386978
covarPC3 -0.000298457708293691 1.96677460604454 0.0242378256848291 -0.0241476692283629 -3.92203690528122 1.95540007021726 -0.000257065222800576 0.000378055793378589 0.00472293143815491 0.000152971462059262 0.000916950393000317 6.00228647318718e-06 0.000372495010247495 -2.69454037032858e-05 -0.000568540986533544 -0.000101109586340189 0.000254894651961636 7.17956361406179e-05 -0.000611220090235372 -2.35947010009186e-05 -5.29020715005501e-05 0.000131297673738183 -0.000404585288386521 -0.000363297061201996 0.000228491494000094 8.34850446811006e-05 3.38895934532079e-05 0.000179215752938288 -0.000216476620981206 -9.02001474071671e-05 -0.000502623855544818 -0.000368242710715071 -1.4537679742484e-05
covarPC4 4.66197408395232e-05 0.164247409664572 -0.0519288462498694 0.0520341147953271 -0.338851520490234 0.174655300503267 -5.65264886013509e-05 0.000393605741382968 0.000152971462059262 0.00462411441064373 0.000804679428884278 -0.000151397324009603 0.000193259146111669 -0.00065384446394278 0.000190206346426455 0.000136051105489693 0.000201214973114196 -0.000539556350290242 -0.000316831669709635 -2.46122414095409e-05 5.08997718101566e-05 8.06405348081279e-05 4.40252882528958e-05 -0.000273763810784764 -0.000147250234977447 5.87699939507795e-05 5.12831600740663e-05 -0.000227156538404615 -6.18322825039775e-05 1.78216852813195e-05 -0.000164637804619143 0.000160354559593476 -0.000372797002053738
