 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0006001112060521293 -1.9423352972317112e-08 -2.3766660401319272e-05 1.2773340641881251e-06 -1.0698607605186258e-07 8.676782052086272e-07 2.4257338116627455e-06 1.2207374711487245e-06 3.8949954320639e-07 2.1384327153428424e-06 -8.306222671488637e-07 1.0522256634586096e-06 -1.276230998985662e-07 -1.3402363092718203e-06 -1.06768306473797e-06 -2.182763145755824e-06 1.0855808844214418e-06 -2.4874552264778307e-06 -8.785975801071907e-07 1.1461055347498519e-06 -1.2769173247217123e-06 1.6746190191763074e-05 6.86189535249261e-06 -4.232829382964345e-05
PC1 -1.9423352972317522e-08 2.1423689736933727e-06 -1.6992647326515178e-06 -2.3540050196722202e-07 -8.383648293360825e-08 -2.2119336681245308e-07 1.4135414222702584e-07 7.357855622556451e-08 9.527000317577616e-08 -4.0126929265911316e-08 1.9457169219635854e-07 -8.96682967867156e-09 5.858470056515099e-07 -7.122076176290027e-08 -2.327017811738224e-07 -7.714618111306232e-07 -6.774914389327242e-07 2.6437246184263e-07 -4.0717841593375314e-09 1.3973841314107492e-07 3.1424210705399216e-08 4.937317256799167e-07 -6.433860457438894e-06 -4.3865648809175715e-06
PC2 -2.376666040131928e-05 -1.6992647326515182e-06 4.769512283996988e-05 9.171391399088306e-07 1.3707456261645361e-06 -5.414886528767877e-07 -5.667854374517803e-07 -7.883128503112773e-07 1.1625545576921279e-06 -1.741771046018775e-07 -1.517671104163532e-08 -1.3009737998652482e-07 -1.194983359208693e-06 7.470079340422425e-07 -1.2233696693199326e-06 7.73651631821495e-08 2.0673662233108224e-07 8.04176003932002e-07 2.0072094269626785e-07 -5.962950015316732e-07 -3.075590843972054e-07 5.269289209939788e-06 4.774983711484661e-06 3.3866807848502757e-06
PC3 1.277334064188125e-06 -2.3540050196722197e-07 9.171391399088304e-07 4.157410789057677e-06 1.9697271348397566e-07 1.2262004032572063e-06 2.8327839252125162e-08 5.284700163364912e-07 -1.4354786597273748e-07 -9.942762235889744e-07 -9.358225473261094e-08 4.4308030731240404e-07 3.861502846976262e-08 -7.586209045841834e-07 1.1981660816625142e-07 -2.1012361096713602e-08 2.4732873628565953e-07 -5.032869439869831e-07 -5.716198818701574e-07 4.613739522735977e-07 1.2616132135133512e-07 -4.858203430635647e-07 -1.2625164987993743e-06 -2.625998294767419e-06
PC4 -1.0698607605186167e-07 -8.383648293360821e-08 1.370745626164536e-06 1.9697271348397559e-07 7.782963265383937e-06 1.7299834576315179e-06 -3.863293105426466e-07 3.115139071706351e-07 -1.3256906136561964e-06 3.986805779147809e-07 3.53180679040823e-07 2.8250598440065934e-07 -9.968556358742867e-07 -6.082324905828096e-07 4.9422093650538685e-08 -2.1416470262692547e-08 7.953135327990432e-08 1.8773089610916267e-08 -5.553738689139031e-07 -1.715921184027552e-07 1.0819310353910141e-07 -1.3507293217703004e-06 -4.4640025208750034e-07 -6.959597124226032e-07
PC5 8.676782052086276e-07 -2.2119336681245306e-07 -5.414886528767886e-07 1.2262004032572063e-06 1.729983457631517e-06 1.569531118944893e-05 3.354156412434317e-07 1.0685714869963061e-06 -9.365351482734282e-07 -6.352908369947547e-07 -5.116546083604489e-07 -1.058676367857077e-06 4.68020740192538e-07 -1.3253837074531947e-06 5.310531170898687e-07 7.032982469133034e-08 -1.3048920477051598e-07 8.358769185272196e-07 -2.759605502208458e-07 2.7343794976513314e-07 -4.625375934238357e-08 8.2699119080061e-07 -4.297587951233303e-06 1.597584693476253e-06
PC6 2.4257338116627426e-06 1.4135414222702592e-07 -5.667854374517797e-07 2.8327839252125153e-08 -3.8632931054264666e-07 3.3541564124343154e-07 1.5026692317586963e-05 -1.5894338598764086e-07 2.2410116332525518e-07 1.8735876628838889e-07 4.289544826926788e-08 -3.363502516019732e-07 -1.6425794043662842e-07 -1.5007551546220374e-07 -2.678684601939078e-07 -1.9620538661351136e-07 -1.2610250080612492e-07 3.178702757187725e-07 -3.7706054716876204e-07 -2.877911623488571e-07 -5.039904259597915e-07 1.6665548275780648e-06 -4.447763061926519e-06 7.764180816926596e-07
PC7 1.2207374711487257e-06 7.357855622556444e-08 -7.883128503112776e-07 5.284700163364911e-07 3.1151390717063537e-07 1.068571486996306e-06 -1.5894338598764067e-07 1.2830012855101204e-05 1.0743959990872014e-06 -2.822367705191584e-07 -1.3650662389357185e-07 1.3676552928509027e-06 4.3257196694643454e-07 2.8570752704638645e-07 -4.2949680725268045e-07 -5.311470312562033e-07 5.0731732962635906e-08 -5.814741856077958e-07 7.684469520697724e-08 1.0487049872414666e-07 -4.883823435606833e-07 1.6053290105563676e-07 -3.2240512415427475e-07 -2.305038653123196e-06
PC8 3.894995432063922e-07 9.527000317577608e-08 1.1625545576921283e-06 -1.435478659727374e-07 -1.3256906136561966e-06 -9.365351482734285e-07 2.2410116332525534e-07 1.0743959990872012e-06 1.4521796891067117e-05 4.0647250077065157e-07 5.592918108553272e-07 -9.030866808343516e-07 2.3394431459604975e-07 -1.3290521467589806e-07 -4.724025868951731e-07 -5.517431652912258e-07 4.024513317392194e-07 5.382031134004392e-08 -8.833412118932332e-07 -2.4103763159313834e-07 1.1614774235997723e-07 3.3184075654635715e-06 -5.940939821550252e-06 -6.014208957763467e-06
PC9 2.138432715342845e-06 -4.012692926591139e-08 -1.7417710460187736e-07 -9.942762235889744e-07 3.9868057791478086e-07 -6.352908369947548e-07 1.8735876628838907e-07 -2.822367705191588e-07 4.064725007706515e-07 1.2123526003682062e-05 -2.092071552756427e-07 1.24932959679947e-08 -4.422268932926271e-07 8.29225899509752e-08 -9.275648921712922e-07 4.463206129833168e-07 3.4968730116867783e-07 5.389044130937894e-07 -4.690217032501162e-07 -2.0022130661815528e-07 -7.427632354854106e-07 -1.2733957836106974e-06 3.380319335416113e-06 2.2739699068833254e-06
