 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.001636549055427049 -6.664714459086834e-06 -6.521019198532425e-05 3.136292071643022e-06 -8.156357404825859e-07 4.39735795435615e-06 9.889731281310729e-06 2.30728789707164e-06 1.1293590086926854e-05 -3.644015350578525e-06 1.101982020149034e-06 4.251852226505014e-06 2.4880763770780233e-06 -8.715459115263345e-06 -8.25805224804923e-06 -4.6598843829929695e-06 1.0895793755651215e-05 1.271244838199364e-06 1.8863853206760282e-06 8.455378243580936e-06 -4.932671891666649e-06 -3.7086139856339137e-06 0.00015538643276825887 0.000216437230977205 -0.00022667649016732956 -6.31923084143673e-06 -0.000294211488125239 -0.0002702626493854702
PC1 -6.664714459087056e-06 6.3633140118467905e-06 -4.134302613588587e-06 -2.3740686599838012e-07 -5.371479651127138e-07 -9.04622497893709e-08 1.3371221940709515e-07 -3.734075955320612e-07 5.532640546245438e-07 -1.745686543970949e-07 8.800167097239416e-07 -2.1862732263345816e-07 1.6397381218110078e-06 -2.817053835935847e-07 -5.500424006289924e-07 -2.1180993262541395e-06 -2.291849376215086e-06 8.28003104247962e-07 -4.192528763483634e-07 5.389615114024391e-07 1.406824031615872e-06 7.5416773716468065e-06 -2.741050172395309e-05 -1.2521679115802418e-05 8.893628653490946e-06 8.45963970032238e-06 -9.200022373053378e-06 -2.3713949947599886e-06
PC2 -6.521019198532429e-05 -4.134302613588585e-06 0.00012844779219797043 3.6954411236645545e-06 3.4898487183128223e-06 -1.1975499182441386e-06 -9.202067230003091e-07 5.14013829580242e-07 1.9456031454620577e-06 1.0446945297183018e-06 -3.26401589755225e-07 -1.6481167215031982e-07 -1.946072885240243e-06 2.9310596970364038e-06 3.222646048239208e-06 -7.186414051716141e-07 -1.9737128074564697e-06 3.392738314033673e-06 2.138252885478637e-06 -2.8493475208145505e-06 -2.247683989320619e-06 1.3673124518830129e-05 1.1574184132850514e-05 2.2613730780140118e-05 1.0082139664383282e-05 -2.4821799725385457e-05 3.500907901205982e-05 -5.0430954680673914e-05
PC3 3.136292071643025e-06 -2.3740686599838057e-07 3.6954411236645503e-06 1.3451325304795788e-05 1.8988286112230966e-07 4.668957436890497e-06 -5.236895383673988e-07 3.6686623349415517e-06 1.5155074799327028e-06 -2.048304817714016e-06 -4.4610937279149465e-07 -6.872335014860413e-07 1.1029388441297245e-06 -3.323135264669847e-06 2.162585092254415e-07 -1.251715709737342e-06 1.339302036983783e-06 -1.8646260913223585e-06 -1.4797781883111144e-06 1.7670742974464897e-06 1.4749970547572205e-06 -3.268933800748549e-07 9.278906208384401e-06 -2.701932433481078e-06 -1.5767021033499592e-07 -2.9295983111522952e-05 -5.000156137626599e-06 -7.427223887974439e-06
PC4 -8.156357404825797e-07 -5.371479651127132e-07 3.4898487183128215e-06 1.8988286112230955e-07 2.098174563245657e-05 4.4350182648668316e-06 -1.515055411244218e-06 1.0889537976447999e-06 -3.2364939638168782e-06 4.749195503266301e-07 8.980805523658225e-07 1.8468149185886106e-06 -4.032341681924352e-06 -1.8046699339753268e-06 8.88803624904293e-07 1.3956484355450516e-06 -3.325714865924106e-07 2.9188387462958243e-08 -2.9754496316358256e-07 -5.626882641024812e-07 -6.456559473835166e-07 -5.2972199825767716e-06 -5.885766160150583e-06 2.985244632942372e-06 2.3217587923168772e-05 -2.6605168660023634e-06 -3.231789736667893e-05 3.0204367563798274e-05
PC5 4.397357954356156e-06 -9.046224978937181e-08 -1.1975499182441405e-06 4.6689574368904975e-06 4.4350182648668316e-06 4.654569111369747e-05 1.6257653137660736e-06 8.004886904057897e-06 -1.000360970297576e-06 -2.781312617994172e-06 -5.111493550911573e-08 -1.4884653687166114e-06 8.283261207752641e-07 -4.596678477974579e-06 -1.1887030316290178e-07 1.0139761750064832e-07 3.107536324384163e-07 2.088019299251789e-06 -1.5640416938120946e-07 1.367727827780985e-06 -4.5849880876758073e-07 1.3456020459399297e-05 -1.2379130257752345e-05 -1.1781019035914746e-05 2.1823539837350153e-05 -2.8228803155196844e-05 2.890320090203013e-05 -1.3012569736522522e-05
PC6 9.88973128131073e-06 1.3371221940709632e-07 -9.202067230003123e-07 -5.236895383673991e-07 -1.5150554112442185e-06 1.625765313766074e-06 4.2181672733539504e-05 -3.215717538020688e-07 -1.5579952908938081e-07 6.296225510022036e-07 -1.6423580950757646e-06 -5.79800774981449e-07 -9.584064551941216e-07 1.1042004784892134e-06 -3.2166852612444306e-07 1.2913509619564356e-06 -4.973139579399683e-07 8.665073082001789e-07 -1.7295578206784819e-06 -3.454074666281119e-06 -9.474431541826073e-07 2.4619097823250402e-06 -2.10444944297854e-05 -5.1744273288583425e-06 1.0023274169622273e-05 2.8872420736675667e-06 8.109663337417643e-06 3.938453836827889e-06
PC7 2.3072878970716234e-06 -3.734075955320616e-07 5.140138295802401e-07 3.66866233494155e-06 1.0889537976447976e-06 8.004886904057897e-06 -3.2157175380206804e-07 3.75321740326983e-05 3.3065208863080767e-06 -1.8571620362793232e-06 -9.311449859789797e-07 3.1511308916509225e-06 2.971086691609487e-06 7.024296025894717e-07 -8.587231051413065e-07 -1.256265895112731e-06 1.3829643059122417e-06 -1.4879334918843124e-06 6.841968878692437e-07 -4.7582384820436927e-07 -9.729206299486451e-07 3.4709399800849166e-06 6.511959729796451e-06 -7.877779614164239e-06 6.689770909046603e-08 -3.7943206940556887e-05 6.486179106704882e-05 -3.247185002667709e-05
PC8 1.1293590086926852e-05 5.532640546245425e-07 1.945603145462059e-06 1.515507479932703e-06 -3.2364939638168774e-06 -1.0003609702975759e-06 -1.557995290893813e-07 3.3065208863080775e-06 4.363712961821934e-05 -1.9100871000999437e-07 3.420713019450755e-06 -3.671608640608991e-06 1.6851966083378097e-07 -1.245369730032501e-06 -5.577171976443293e-07 -1.8622264574486163e-06 1.0165392559758481e-06 -2.0934266911174196e-06 -5.052344930957613e-06 7.625196069341696e-07 1.3475192206084384e-06 1.212842953168537e-05 -4.13541694720811e-05 1.6635472695253205e-05 5.7951121124550285e-05 -1.0240931543822886e-06 -1.7132369431487275e-05 -3.3327857783287686e-05
PC9 -3.644015350578544e-06 -1.745686543970948e-07 1.0446945297183008e-06 -2.0483048177140182e-06 4.7491955032663054e-07 -2.7813126179941735e-06 6.296225510022035e-07 -1.8571620362793268e-06 -1.9100871000999408e-07 3.29298842363227e-05 -2.654000519423567e-06 1.4764922573709184e-06 -1.102183584388763e-06 9.330154491555178e-08 -2.3693558039005836e-06 1.8127142908161116e-06 2.660603433116211e-07 2.2237704563912528e-06 -1.2005925968362458e-06 -1.8741141265436679e-06 -2.9530704341431454e-06 -4.620782891563259e-06 2.2205251981238387e-05 -3.4334915443668378e-06 -2.178497821313451e-06 -4.189293498065566e-06 1.7195946922736973e-05 -1.6964748075850594e-07
PC10 1.1019820201490327e-06 8.800167097239413e-07 -3.264015897552258e-07 -4.461093727914931e-07 8.980805523658214e-07 -5.111493550911483e-08 -1.6423580950757646e-06 -9.311449859789778e-07 3.420713019450755e-06 -2.6540005194235688e-06 3.818782719577094e-05 9.241255989441324e-08 4.2450490951167184e-07 -1.9969894081670084e-06 -9.255582391831766e-07 3.894208347193104e-07 -2.4088339670642006e-06 7.348058814579626e-07 -1.437613864462885e-08 1.817111278959036e-06 1.6505049693236975e-06 1.3146768778128538e-05 -1.1567110730938305e-05 -8.570597401592397e-06 -3.451538298170832e-05 5.31481976407756e-05 1.3979522056278947e-05 4.157455364626949e-06
PC11 4.251852226505007e-06 -2.1862732263345933e-07 -1.6481167215031995e-07 -6.872335014860416e-07 1.8468149185886108e-06 -1.4884653687166119e-06 -5.798007749814492e-07 3.1511308916509217e-06 -3.6716086406089914e-06 1.4764922573709193e-06 9.241255989441356e-08 3.201647642914384e-05 1.9703617726990533e-07 -8.329246625574481e-09 -1.783146017176169e-06 2.665827281737229e-06 1.8538152160836929e-06 1.017520099093833e-06 3.5959565438323913e-07 7.679939989295122e-07 -2.775840816819677e-07 -1.8274894475475419e-07 1.4805466474417612e-05 3.6640755126163184e-06 -3.5075086376972536e-05 2.5285345289288335e-05 1.0769978482594421e-05 -2.5867681102718037e-05
PC12 2.4880763770779767e-06 1.6397381218110064e-06 -1.9460728852402424e-06 1.1029388441297237e-06 -4.032341681924352e-06 8.283261207752641e-07 -9.584064551941207e-07 2.971086691609486e-06 1.6851966083378023e-07 -1.102183584388763e-06 4.2450490951167e-07 1.970361772699058e-07 3.0328965129448e-05 2.619942765537699e-08 -9.76557038590176e-07 -1.985355587825582e-06 1.2730556670617186e-06 -1.9814692687121937e-07 7.760995176363582e-08 5.650128245457161e-07 1.001389471016551e-06 5.565913761604918e-06 5.966942199824826e-06 -1.750481616470293e-05 8.804377163375061e-06 -1.1419023134458311e-05 -5.330342804591541e-06 2.1859334782544137e-05
