 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0007531334927954518 -7.404701020523918e-08 -2.339788278629184e-05 1.724618686574537e-06 9.703401022999202e-07 3.471418191910362e-08 2.1648430024442886e-06 2.3356603766679153e-06 -3.654897101715749e-07 2.4578639317062242e-06 -1.3411256515738868e-06 4.6792317093487866e-07 -4.728533085017484e-07 -1.886709345007541e-06 -1.5622731035501837e-06 -1.988467785898509e-06 1.1633417461977184e-06 -1.6262590164537765e-06 -7.168963015088729e-07 1.0548649029259152e-06 -7.763801792158697e-07 1.3088730492853998e-07
PC1 -7.40470102052393e-08 2.5352588121077e-06 -1.6820437151676333e-06 -3.302639595415059e-07 -5.492251493753655e-08 -3.0167056047329077e-07 7.127117543703708e-08 1.0331977009421088e-07 5.080511950704424e-08 -3.1660383790303954e-08 1.8570022401222707e-07 -1.1529877487372691e-08 6.01912451557531e-07 -1.1758607329811026e-07 -2.3234597101960705e-07 -7.001403993877618e-07 -6.44312433357273e-07 2.0867394917855397e-07 1.011389987448177e-08 1.9233906929602954e-07 3.368684691483116e-08 -4.766914799499442e-06
PC2 -2.3397882786291844e-05 -1.682043715167634e-06 4.816902183271251e-05 8.36839669485962e-07 1.3559869646652935e-06 -5.582654660755026e-07 -4.72530853624088e-07 -5.804582719497719e-07 1.0811126782099807e-06 -2.9551629762168476e-07 -5.1574039532281054e-08 3.067737798304547e-08 -9.543274282965906e-07 8.750879328942686e-07 -1.0921853454790346e-06 7.691962379068969e-08 1.255349359520403e-07 7.942690723775977e-07 1.9506172040240682e-07 -4.422388604152933e-07 -3.25163100889741e-07 9.266317094321704e-06
PC3 1.7246186865745374e-06 -3.302639595415061e-07 8.36839669485962e-07 4.880097919480286e-06 1.5616211183990792e-07 1.2158230301764414e-06 1.7875658291038986e-08 5.030702338924882e-07 -2.3365085396622356e-07 -9.84505476520063e-07 -7.887951872958041e-08 4.360147706624072e-07 3.7732533128244664e-08 -7.588772460924149e-07 1.1650442103017048e-07 -4.384261051146108e-08 2.88307866057905e-07 -3.8370867287685543e-07 -5.504422627030447e-07 4.1221897256694075e-07 1.2798773701146083e-07 -2.5371914997036525e-06
PC4 9.703401022999196e-07 -5.492251493753661e-08 1.3559869646652946e-06 1.5616211183990794e-07 9.154128164200634e-06 1.645536201642888e-06 -4.2120324294524916e-07 2.5790410377861106e-07 -1.3250289571149535e-06 4.826126288410592e-07 3.749139675674626e-07 2.5555538181142534e-07 -1.0581683682372632e-06 -6.525648853069256e-07 6.885108232726922e-08 1.23663531576589e-08 5.628269486182069e-08 -7.060263350700669e-08 -4.846598829002231e-07 -1.2726288197571852e-07 9.942793779380084e-08 -1.3276410764809795e-06
PC5 3.4714181919104927e-08 -3.0167056047329045e-07 -5.582654660755034e-07 1.2158230301764414e-06 1.645536201642888e-06 1.66438879758583e-05 3.8437853095616893e-07 9.839568322545511e-07 -7.668030027952158e-07 -5.972415611428181e-07 -4.228627119591218e-07 -8.93147987004857e-07 5.784203670994945e-07 -1.2187364323530292e-06 5.05386460528215e-07 8.303188031322234e-08 -6.754627777242873e-08 7.642834524943853e-07 -1.9347787239739813e-07 2.0303563867814504e-07 -1.2773425195441842e-07 -2.2603996194735076e-07
PC6 2.1648430024442873e-06 7.127117543703708e-08 -4.725308536240882e-07 1.7875658291038596e-08 -4.212032429452495e-07 3.843785309561685e-07 1.5673312049230277e-05 -9.117113191983296e-08 2.8267616587601614e-07 2.079131678057981e-07 1.1065115242602156e-07 -3.655071512958186e-07 -3.7648346618426535e-08 -1.6384038418202794e-07 -2.0363046273267748e-07 -1.052212349137354e-07 -9.282937536633222e-08 2.772881599807757e-07 -4.34394631489809e-07 -2.332635310851685e-07 -5.383669207596052e-07 3.698772247567193e-08
PC7 2.3356603766679136e-06 1.0331977009421102e-07 -5.804582719497726e-07 5.030702338924884e-07 2.579041037786114e-07 9.839568322545517e-07 -9.117113191983243e-08 1.3381849195634284e-05 1.0050141568243818e-06 -2.8298820773935264e-07 -1.1788661718473442e-07 1.2389531511177428e-06 4.166616868963192e-07 2.4257622581902883e-07 -3.5223979461064435e-07 -5.544952213139947e-07 1.3896178268818822e-07 -4.220815362970085e-07 6.423442821946917e-08 5.2179147496107764e-08 -4.845905291093408e-07 -1.1483246271607749e-06
PC8 -3.6548971017157905e-07 5.0805119507044205e-08 1.0811126782099815e-06 -2.3365085396622364e-07 -1.3250289571149544e-06 -7.668030027952157e-07 2.8267616587601577e-07 1.0050141568243814e-06 1.4843084538504713e-05 3.327531604601162e-07 3.763823460159926e-07 -8.126222948679886e-07 3.6402533416553726e-07 -1.2140856052569643e-07 -5.082501074499973e-07 -4.613963704941496e-07 4.016738254498783e-07 9.838081869706727e-08 -7.798972266688683e-07 -2.700827581959816e-07 1.2748134650524643e-07 -1.158303727579718e-06
PC9 2.4578639317062234e-06 -3.166038379030381e-08 -2.955162976216849e-07 -9.84505476520063e-07 4.826126288410594e-07 -5.972415611428183e-07 2.079131678057981e-07 -2.829882077393523e-07 3.3275316046011654e-07 1.274180942677267e-05 -2.170030713232779e-07 -3.5211176973521985e-08 -4.439846639471777e-07 9.413404272511476e-08 -8.57944821449765e-07 4.6295398429500924e-07 4.0610661543057737e-07 4.4470293055601333e-07 -5.40372948575083e-07 -2.7391386145408984e-07 -7.538991736408002e-07 1.7301931473495635e-06
PC10 -1.3411256515738866e-06 1.85700224012227e-07 -5.1574039532281193e-08 -7.887951872958032e-08 3.7491396756746237e-07 -4.22862711959122e-07 1.1065115242602149e-07 -1.1788661718473435e-07 3.763823460159924e-07 -2.1700307132327785e-07 1.2831758459514401e-05 -4.878857126652702e-07 -6.402006526825442e-08 -3.1149365119022587e-07 -1.2641669112540015e-08 2.001122664692961e-07 -3.5873293016178295e-07 6.980607258562487e-08 1.4181974304935915e-07 4.4182505316545813e-07 1.1157672237516107e-07 -1.5654843820197572e-06
