 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0009998682222630037 -3.2675814907528753e-06 -5.167284193650689e-05 1.8852501939471235e-06 2.763866239517409e-07 -1.0658304296766076e-06 8.075681336305859e-06 6.576181744425284e-07 3.0753111915813776e-06 3.3494319007905665e-06 -8.545700843358398e-07 4.666641390438987e-06 -1.294324894301885e-07 -6.175546133710044e-06 -1.327754734751287e-06 3.6364742318380755e-07 7.69122513270178e-06 -1.9014915274963134e-06 -9.436923767040267e-07 2.050236306259949e-06 -4.032475526151445e-06 2.2323989595850546e-05 6.133760565944947e-05 5.674566298948143e-05 2.2112076079037866e-05 9.362703054337519e-06 -0.00012438019992085 -0.00020850065348457808
PC1 -3.2675814907529876e-06 3.7718245619801146e-06 -3.0640011002341237e-06 -2.875703227356612e-07 -2.7655803345725003e-07 -5.636703530640853e-07 3.794274610702648e-07 -1.9239661202636503e-07 2.1312028216467812e-07 2.816981698756829e-08 3.6125664545444503e-07 -1.736722766185129e-07 1.1160587136229767e-06 -2.0417894577215693e-07 -1.6517975511821024e-07 -1.4859762079079533e-06 -1.3324227223474658e-06 5.639875285232229e-07 -1.886350534406201e-07 3.7556546712093236e-07 2.1915288272782447e-07 2.720413648339136e-07 -1.2837560416243465e-05 -6.563518280636534e-06 -2.0636018128143195e-06 7.078394927610184e-06 -6.77246869146251e-06 3.6216790678207465e-06
PC2 -5.167284193650686e-05 -3.064001100234129e-06 9.044138948256451e-05 1.9988866717824154e-06 2.481067578515006e-06 -1.2849903799788064e-06 -7.267084388915297e-08 -1.196388698369848e-06 2.0493832905055774e-06 -2.5007704249974916e-07 -3.1510461137466327e-07 4.825480997774699e-07 -2.67999115764534e-06 2.544771106702267e-06 -1.1808673914179879e-06 2.3949155664682306e-08 -1.078009067755187e-06 1.666339319667511e-06 7.569077026328741e-07 -5.856868281304471e-07 -1.7075365481501923e-06 1.3808228053621362e-05 -1.3342066737685982e-05 3.075989783500123e-06 5.9256933390037844e-05 -2.966273173398947e-05 1.4817601519798493e-05 -1.3099648201956187e-05
PC3 1.8852501939471478e-06 -2.87570322735661e-07 1.9988866717824146e-06 7.872552639613737e-06 2.1847081290503062e-07 2.8650427675366944e-06 6.245781989490428e-08 1.6934708784836058e-06 -3.6319776530924852e-09 -1.507034175762082e-06 -3.286661055644768e-07 6.417942258752284e-07 1.6154922973185182e-07 -1.7331516687277093e-06 -4.662338962192901e-07 -4.4392656752044533e-07 1.0000113317372603e-06 -1.2434245417705056e-06 -1.1887015282589987e-06 7.851248326416756e-07 3.153988951725462e-07 -3.07002915869082e-06 2.994559846012989e-06 -2.322811412284579e-06 9.23008969163212e-06 -2.0043079496405316e-05 3.197457540977109e-06 -6.251445478497245e-06
PC4 2.76386623951757e-07 -2.765580334572495e-07 2.481067578515005e-06 2.1847081290502996e-07 1.2647717017557976e-05 3.187944877616344e-06 -5.717416704096365e-07 4.1043125103412255e-07 -2.797070095958132e-06 9.831207704816555e-07 5.066880749801356e-07 1.133142678396025e-06 -2.1456170716417855e-06 -9.175179710992898e-07 -4.938547744201203e-08 6.482691623961865e-07 -1.305612511704091e-07 3.475187913592816e-07 -5.047830418718375e-07 -4.841504485684322e-07 -4.423234166735183e-08 -1.3667438736012214e-06 -3.84731044242037e-06 1.284597191600465e-06 1.3374843212917695e-05 -2.599958849885899e-06 -2.1160498135107857e-05 1.0584534063720254e-05
PC5 -1.0658304296766033e-06 -5.636703530640853e-07 -1.2849903799788075e-06 2.8650427675366935e-06 3.1879448776163436e-06 2.934471801905704e-05 1.5935566676159737e-06 4.4750340097702015e-06 -1.0227292633193248e-06 -1.3464528869727383e-06 -4.0668929911653357e-07 -1.4372782987420873e-06 3.393162878327878e-07 -2.2386873441645058e-06 -4.5320775088570586e-08 7.013474024221404e-07 -1.241983638368378e-07 1.0314390138308677e-06 -4.0899626703061673e-07 3.098042615348531e-08 -1.480835065091193e-07 4.202391457624858e-06 -1.2960450529233628e-05 -3.0869940857083375e-06 2.0559848854908294e-05 -2.1104485063351817e-05 2.2132830312391912e-05 -4.3060500582649824e-06
PC6 8.075681336305873e-06 3.794274610702654e-07 -7.26708438891538e-08 6.245781989490411e-08 -5.717416704096362e-07 1.5935566676159737e-06 2.7150013737151972e-05 -3.356498344874517e-07 -5.094299145074105e-07 5.047622149453373e-07 -1.0264522998588015e-07 1.0712074043260554e-07 -9.002762493283073e-07 -3.2961169696378e-07 1.6866229306332332e-07 -2.4654034144193907e-07 -5.962574425730491e-07 1.419260739835973e-06 -9.051337961667917e-07 -1.334618386090902e-06 -5.94908885252341e-07 8.380829869199046e-06 -1.2427424444649137e-05 -6.489344355498534e-06 -9.542902647524996e-06 2.859917635742103e-06 1.1184105211468129e-05 -1.394721801130684e-06
PC7 6.576181744425357e-07 -1.9239661202636543e-07 -1.1963886983698497e-06 1.693470878483606e-06 4.104312510341228e-07 4.475034009770205e-06 -3.3564983448745205e-07 2.4455531577432357e-05 1.9737685910174236e-06 -1.0087444292133952e-06 7.732639009546174e-08 2.961003913798682e-06 1.1401037620293022e-06 1.1750574992220652e-06 -1.1374246211973745e-06 -1.1114634306999958e-06 5.652212452226456e-07 -9.696028513000026e-07 1.4123911347300924e-07 -4.95959436681154e-07 -7.252082428019245e-07 -2.248505380002934e-06 -5.357094842857464e-06 -7.542567611110017e-06 1.8652773233216426e-05 -2.5291525995398844e-05 4.617752586323424e-05 -3.0078993528360147e-05
PC8 3.0753111915813857e-06 2.1312028216467796e-07 2.049383290505578e-06 -3.6319776530925386e-09 -2.797070095958131e-06 -1.0227292633193254e-06 -5.094299145074099e-07 1.9737685910174236e-06 2.792159570363719e-05 1.1085529230341342e-07 1.320250072840633e-06 -1.6739812041428197e-06 7.47994716970108e-07 -6.277278085421485e-07 -5.602369046134971e-07 -8.314548685798904e-07 8.68752705660924e-07 -4.538218627864593e-07 -2.460971445469954e-06 5.27108157050788e-07 3.7051196389319214e-07 7.775004847649159e-06 -2.7206313662707332e-05 1.1415118367613127e-06 3.000797216640019e-05 5.698907940970507e-06 -9.849877374790831e-06 -2.4295698026528628e-05
PC9 3.349431900790567e-06 2.8169816987568297e-08 -2.50077042499749e-07 -1.5070341757620824e-06 9.831207704816544e-07 -1.3464528869727385e-06 5.047622149453379e-07 -1.0087444292133956e-06 1.1085529230341374e-07 2.1074260846254524e-05 -1.3111755783376993e-06 3.5429216967647843e-07 -7.7785702306191e-07 -9.216843839118684e-08 -1.585276795193413e-06 7.923495945227983e-07 -1.6031808610438016e-08 1.5257481850522478e-06 -3.839139075128402e-07 -4.923982901210921e-07 -1.675702310018381e-06 -2.036446624532105e-07 1.0765127623280116e-05 -1.1558660399231562e-06 5.051218513943683e-06 -5.695112836077955e-06 4.4858244919914905e-06 5.729734233056701e-06
