 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0008807786097460552 2.7600136617999665e-08 -1.938919341229647e-05 1.7255207338368632e-06 1.9851892480701886e-06 -3.9312967325118974e-07 1.7734719040459428e-06 2.1314750164148003e-06 -8.966859378788962e-07 2.323645675540726e-06 -1.4513084281187873e-06 -3.8890331176082483e-07 -2.9864542435686045e-07 -2.034496646877895e-06 -1.1309988967529901e-06 -1.6172305764693663e-06 1.321597949864515e-06 -9.129716922727413e-07 -6.407760984593167e-07 6.25206206239385e-07 -3.646511393904532e-07 -9.562572924540958e-07
PC1 2.7600136617997782e-08 2.878351618827208e-06 -1.444473445123161e-06 -3.376307427517484e-07 -6.345378155384986e-09 -2.7879002711651654e-07 3.886583845332204e-08 1.05606119171943e-07 7.831288371802829e-08 -5.645045230396024e-08 1.6496360302223857e-07 -2.2192091700882283e-08 5.097887079123714e-07 -1.2447127668434068e-07 -2.1093422930986187e-07 -5.963105907240197e-07 -5.40009357603536e-07 1.5478089179280226e-07 1.6115605082681384e-08 1.7651836912724543e-07 3.5441251872379287e-08 -4.161151538872667e-06
PC2 -1.9389193412296463e-05 -1.4444734451231616e-06 4.11833229654349e-05 6.690210527301134e-07 1.0862636296351781e-06 -5.520320854264448e-07 -5.414752770568458e-07 -1.804685507586714e-07 8.32530488959312e-07 -2.6627318280502987e-07 -7.401527660491674e-09 9.824065032520256e-08 -6.302207343723188e-07 6.740043331947961e-07 -8.749993660349581e-07 1.063174838891882e-07 2.136432926652073e-07 7.833348365128441e-07 1.854166941220884e-07 -1.6436119592698308e-07 -2.3610408677910726e-07 8.192948958578542e-06
PC3 1.7255207338368645e-06 -3.376307427517483e-07 6.69021052730113e-07 5.332356128893493e-06 7.904221579499799e-08 1.0179721875031683e-06 -1.5489609974648767e-08 3.85021932104927e-07 -2.39560446354648e-07 -8.401614750164139e-07 -7.26711283991946e-08 3.4117519641575e-07 5.3279687847015154e-08 -5.998509813415341e-07 1.1207518739825544e-07 -3.701789048310772e-08 2.2395492290822793e-07 -2.572274310567358e-07 -4.770994640659126e-07 3.0376965006171633e-07 1.0884783806396803e-07 -2.298774351966099e-06
PC4 1.9851892480701915e-06 -6.345378155385015e-09 1.0862636296351775e-06 7.904221579499798e-08 9.542978187464639e-06 1.2070975187161146e-06 -4.2243995371877035e-07 1.5853635119439447e-07 -1.0361012486285999e-06 3.785746091274065e-07 3.8020211610704414e-07 2.405251632959836e-07 -9.730782802887246e-07 -5.701540155365651e-07 9.663659618699388e-08 5.37802451602735e-08 -1.4971149495035178e-08 -1.254854454314768e-07 -2.9770386091577126e-07 -6.323094529711507e-08 8.043760051194524e-08 -8.195089196565744e-07
PC5 -3.931296732511871e-07 -2.7879002711651644e-07 -5.520320854264447e-07 1.017972187503169e-06 1.2070975187161136e-06 1.5107507166267714e-05 3.967288255477572e-07 7.549713018324584e-07 -3.6318631881816394e-07 -4.856214905996603e-07 -2.1883789046284502e-07 -5.274941033134811e-07 5.557738616606979e-07 -8.600691918737288e-07 3.396585905444999e-07 1.818279376117133e-08 -5.703592184186042e-08 5.932803847559728e-07 -5.1245991245376294e-08 7.111575354105322e-08 -1.8706756992041198e-07 7.524214038627097e-07
PC6 1.7734719040459397e-06 3.8865838453322054e-08 -5.414752770568458e-07 -1.548960997464877e-08 -4.224399537187702e-07 3.9672882554775763e-07 1.3858390839048524e-05 1.5885328849151617e-08 2.6103124940753845e-07 8.331814883410336e-08 1.1488318709580818e-07 -3.508859523452792e-07 1.5088946186349786e-07 -9.732200562598592e-08 -1.5794819657096715e-07 -6.391413330497375e-08 -7.51629083837855e-08 2.799449587801631e-07 -3.349981184522694e-07 -1.947419081791548e-07 -5.510890313377877e-07 4.3464329311005485e-07
PC7 2.131475016414803e-06 1.0560611917194296e-07 -1.8046855075867127e-07 3.8502193210492706e-07 1.5853635119439482e-07 7.549713018324587e-07 1.588532884915177e-08 1.186274792007933e-05 6.799533340291296e-07 -1.7454625491450714e-07 -1.5898535607938682e-07 8.555068275047678e-07 2.9125690361147723e-07 1.089280856685899e-07 -1.6863058184983317e-07 -4.360289162493274e-07 1.4908864113490147e-07 -2.0885327430257765e-07 9.082815622808864e-08 -2.718368116006694e-08 -3.658110308666893e-07 -7.804541813631611e-07
PC8 -8.966859378788946e-07 7.831288371802849e-08 8.325304889593123e-07 -2.395604463546484e-07 -1.0361012486285994e-06 -3.6318631881816394e-07 2.6103124940753824e-07 6.799533340291301e-07 1.2956156826936194e-05 2.3110611042700057e-07 1.9975832384001445e-07 -6.510991223239393e-07 4.902432702809051e-07 -4.23788379133471e-08 -4.3686179787269986e-07 -3.9679047714558107e-07 2.759700614850394e-07 7.491126363720179e-08 -6.025356183938652e-07 -2.2930865214852332e-07 4.2631135733412576e-08 -1.9847015973371426e-07
PC9 2.3236456755407237e-06 -5.645045230396039e-08 -2.662731828050298e-07 -8.401614750164145e-07 3.7857460912740675e-07 -4.856214905996606e-07 8.331814883410291e-08 -1.7454625491450722e-07 2.3110611042700049e-07 1.1416597268216283e-05 -2.22585735618582e-07 -2.333065105703311e-08 -3.092601254457108e-07 1.1114836976628156e-08 -6.483480387134475e-07 3.599703984950706e-07 4.051692811788355e-07 3.522195611868307e-07 -5.87271229234877e-07 -2.2663692960999933e-07 -5.661009180287664e-07 1.5072067209027912e-06
