 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0005356111229131623 -3.44726331309266e-08 -2.378161421376724e-05 1.2084780826234879e-06 -4.847851472620856e-07 1.323230314869927e-06 2.6077653209333878e-06 1.1324191311962762e-06 4.177080596322296e-07 1.946641890657098e-06 -5.157019319625875e-07 1.5261872489406227e-06 -2.458989159886907e-07 -1.0353508550532223e-06 -1.1910339285337063e-06 -2.089466898274428e-06 6.671592375056598e-07 -2.626429037801474e-06 -6.669300706491566e-07 1.1544276672144717e-06 -1.1941536982037719e-06 1.5917110501806385e-05 7.808238131004106e-06 -3.9945624571310216e-05
PC1 -3.447263313092759e-08 1.9444197824884284e-06 -1.6584217676817348e-06 -2.2386437925958402e-07 -8.920858375918024e-08 -2.0344674640487795e-07 1.4436752331146373e-07 5.987718308544366e-08 1.0135116739913311e-07 -6.0637897394674775e-09 1.724883125072665e-07 -2.0571764064521054e-09 5.651757795668668e-07 -4.430496110438145e-08 -2.3209534897889007e-07 -7.520661916716971e-07 -6.580126646482147e-07 2.5705199044155204e-07 -2.321680412765109e-08 1.2873650586542344e-07 3.490746261609987e-08 4.954563487334102e-07 -5.942999852902829e-06 -4.210334417810143e-06
PC2 -2.3781614213767237e-05 -1.6584217676817348e-06 4.61131840386845e-05 9.001566186038738e-07 1.4190008185274577e-06 -6.553163450596247e-07 -4.6004077072523487e-07 -7.468061303197684e-07 1.069382660679874e-06 -2.115097858307212e-07 -1.7433282884822326e-07 -1.358315223419949e-07 -1.2033773109426022e-06 7.607488718615633e-07 -1.2446328734813327e-06 1.1287861361212132e-07 1.4500694417403632e-07 6.817643208396777e-07 2.082244757427245e-07 -6.233496562434073e-07 -3.7916284846118866e-07 4.8133744130605635e-06 5.5913088749683585e-06 3.399234396587796e-06
PC3 1.208478082623488e-06 -2.2386437925958394e-07 9.001566186038736e-07 3.7756665805240326e-06 2.062667015473188e-07 1.1665671928278997e-06 6.372540650058598e-08 5.573819001089328e-07 -1.3231544109967674e-07 -9.945714454744668e-07 -5.984690232931514e-08 4.377449007326499e-07 5.9187911743674124e-08 -7.303279614507287e-07 1.1831718886975042e-07 -7.09464812523351e-08 2.594734781972554e-07 -4.994839853865422e-07 -5.506957963707222e-07 4.4586607465672567e-07 1.316140361202739e-07 -6.007283402781389e-07 -1.2189793780480457e-06 -2.1020946316382125e-06
PC4 -4.847851472620848e-07 -8.920858375918032e-08 1.4190008185274577e-06 2.0626670154731892e-07 7.083383472098703e-06 1.7453083314646442e-06 -3.3526963006455735e-07 2.4321617707092485e-07 -1.2887865862828278e-06 3.778701390229463e-07 2.997103907473475e-07 2.7495841799280207e-07 -9.53076993843276e-07 -5.782566568257946e-07 -1.2169199456116292e-09 -7.246304678636502e-08 5.973251869560051e-08 9.736336829504617e-08 -5.443883365866249e-07 -1.790108460910811e-07 1.3833379612693368e-07 -1.263011907387724e-06 -6.319833817573862e-07 -8.870171517410602e-07
PC5 1.3232303148699263e-06 -2.0344674640487792e-07 -6.553163450596247e-07 1.1665671928279e-06 1.7453083314646438e-06 1.4805435596695512e-05 3.608766636196378e-07 1.1500223378527998e-06 -9.391618894397567e-07 -6.463445646512162e-07 -5.409314601829331e-07 -9.895351483037048e-07 3.711224505225212e-07 -1.3662219816030465e-06 5.20362525641055e-07 1.0111666669946554e-07 -5.235220297634852e-08 7.51010698596226e-07 -2.6639056860306786e-07 3.179901757859343e-07 -4.897878014699277e-08 5.856644111272577e-08 -3.482517744703767e-06 2.0837428423912867e-06
PC6 2.6077653209333873e-06 1.4436752331146378e-07 -4.600407707252353e-07 6.372540650058622e-08 -3.352696300645574e-07 3.608766636196379e-07 1.4309013681590879e-05 -1.5948484815541268e-07 2.46829000690811e-07 2.3303034730882194e-07 6.399906564586482e-08 -3.5633261547656977e-07 -1.8667713772849362e-07 -1.5203147462224337e-07 -2.499603831214898e-07 -1.869768509693086e-07 -1.1845386010833813e-07 2.7528349912481375e-07 -4.312202552982633e-07 -2.445762840787836e-07 -4.831989980873684e-07 1.4606104723534422e-06 -4.320598818311922e-06 5.139572549462467e-07
PC7 1.1324191311962757e-06 5.987718308544347e-08 -7.468061303197674e-07 5.57381900108933e-07 2.4321617707092485e-07 1.1500223378528006e-06 -1.5948484815541237e-07 1.2219491761459103e-05 1.0503472022977647e-06 -2.354280754387979e-07 -8.542958924255029e-08 1.3885461270551849e-06 3.843952997305038e-07 2.88889521395534e-07 -4.620638398569157e-07 -5.659821054696748e-07 4.317103549767243e-08 -5.177733416221145e-07 7.563708170616236e-08 1.029490068601928e-07 -4.267785779921735e-07 3.831554766533859e-07 -6.003474178065355e-07 -2.3883594804482916e-06
PC8 4.177080596322305e-07 1.0135116739913295e-07 1.0693826606798742e-06 -1.3231544109967687e-07 -1.2887865862828282e-06 -9.391618894397561e-07 2.4682900069081076e-07 1.0503472022977647e-06 1.3895350120176554e-05 3.8602476491112643e-07 5.542660205739867e-07 -8.809188556186555e-07 1.8813389401959634e-07 -8.263725158197488e-08 -4.545158264287214e-07 -5.55285704787933e-07 4.0235975146877356e-07 1.0445302252703244e-07 -8.434052316398655e-07 -2.412929012352792e-07 1.2213263554067513e-07 3.028353188321408e-06 -6.095740405442323e-06 -6.193439623076019e-06
PC9 1.946641890657099e-06 -6.063789739467412e-09 -2.1150978583072074e-07 -9.945714454744664e-07 3.778701390229464e-07 -6.463445646512159e-07 2.3303034730882202e-07 -2.354280754387975e-07 3.8602476491112627e-07 1.1580003848138568e-05 -3.031057506178835e-07 4.172770597928223e-08 -4.1713559617358326e-07 7.683366875480472e-08 -8.714113157127131e-07 4.2497649341054254e-07 2.5724477503472724e-07 5.650231808508575e-07 -4.0931597512097846e-07 -1.8043021356242356e-07 -7.358711090979541e-07 -1.503977854258512e-06 3.6356752063701892e-06 2.4113907512193183e-06
