 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.001208344622880778 5.209473838722505e-07 -4.6630125928657834e-05 1.7999612412011524e-06 8.238713878775833e-07 1.9534130485929693e-06 5.608207921277024e-06 3.5783779774993416e-06 -2.560268481132446e-06 2.97693374055129e-06 -2.1697986362352216e-06 -1.0387740562411092e-06 -1.860548151227511e-06 -2.832538982977914e-07 -2.938652857470265e-06 -2.873042980799444e-06 -1.517132245224087e-06 -2.03424515858081e-06 -1.022818878053283e-06 -1.1422161873741414e-06 -1.7246669906316791e-06 2.062595274175101e-05 3.90358254357349e-05 8.076920927683691e-05 5.180426514674298e-05 -8.002839180823902e-05 -0.0001196730270894898 -0.00023806555125614905
PC1 5.209473838722491e-07 4.143384183054712e-06 -2.9694972076506723e-06 -3.702518776813822e-07 1.3752900738504904e-07 -3.949112213809838e-07 8.814828482941461e-08 1.6870960475359208e-07 4.066922105977276e-07 -7.070660685389218e-08 3.665534220134761e-07 -1.385991833522479e-07 1.1671147167836808e-06 -3.461129694879131e-07 -4.908947675203449e-07 -1.446470655955018e-06 -9.151897450097355e-07 2.4678781882664224e-07 1.5344456192952867e-07 5.061283829726263e-07 3.4298971878414595e-07 4.3874175618417576e-08 -1.3249097101676749e-05 -5.443582239215095e-06 2.897384525541753e-06 3.4245285512999106e-06 -9.058576612656352e-06 -4.973293617615333e-07
PC2 -4.663012592865782e-05 -2.969497207650675e-06 8.153019930495104e-05 2.1286084314309475e-06 1.5367400877572312e-06 -3.2588452829695013e-07 -1.69532982731228e-06 -1.5364782438887036e-06 7.666749233040564e-07 -1.0771470782319315e-06 -9.617236760970756e-07 1.8064709997822366e-07 -2.1171019185040553e-06 2.257760416778429e-06 -2.0834906831481662e-07 4.715542324719699e-07 6.131268614995262e-07 1.2073264389547023e-06 1.6715759831106876e-07 -6.60388632774442e-07 -1.5010311167133613e-06 1.220063366596064e-05 -2.5844224863846184e-06 -4.1513286475261995e-06 -1.9904877200206826e-06 2.6547636748336948e-05 2.4923212281357005e-05 1.210396246919226e-07
PC3 1.7999612412011566e-06 -3.702518776813823e-07 2.1286084314309462e-06 7.972787713623227e-06 4.833610409780485e-07 2.2175266317920907e-06 -3.110923379346394e-07 1.2018305587029516e-06 -4.688502920768277e-07 -1.6817110299806162e-06 -9.886746078942167e-08 8.00599896514471e-07 9.637644863810282e-08 -1.3572150734809657e-06 1.278352642836484e-07 1.1972024665957983e-07 6.439521008958264e-07 -1.0304292358949858e-06 -9.083828837345763e-07 8.45197153598874e-07 3.6838128051900986e-07 7.499754722344083e-07 -4.4022468902732366e-07 -4.584039969729363e-06 2.412881918149416e-06 -1.0178516121407724e-05 1.020176946883381e-06 -2.8448994119845633e-06
PC4 8.238713878775794e-07 1.3752900738504872e-07 1.5367400877572342e-06 4.833610409780484e-07 1.413419030352652e-05 2.680365119812285e-06 -3.436290660213889e-07 6.213055785385791e-08 -2.134426356848446e-06 8.07165246643759e-07 3.800101259093087e-07 9.668748271222123e-07 -1.4529745171041741e-06 -1.2459886519885106e-06 5.607118473611767e-07 1.0235795916928724e-07 5.410731863302443e-07 -1.7663888813203474e-07 -8.908135663642391e-07 -1.740928714417328e-07 1.1153458109636073e-07 -3.502982520471686e-06 -6.419079060192264e-07 1.6751242487977243e-06 5.978724169570525e-06 -2.221245389981289e-06 -1.5477066400564173e-05 5.011472294794292e-06
PC5 1.953413048592971e-06 -3.94911221380984e-07 -3.2588452829695e-07 2.217526631792091e-06 2.6803651198122826e-06 2.6960769701466242e-05 1.1685981134917504e-06 1.0297669618105643e-06 -1.5189265821537596e-06 -1.4620241201365627e-06 -4.3352281386188797e-07 -1.5161744127212891e-06 7.281755974304778e-07 -1.7822354541991518e-06 2.040402839813617e-07 5.097997983900499e-07 -4.485986891970301e-07 6.26008985946527e-07 -2.8745184124279607e-07 1.255428518538533e-07 -3.358259994761291e-07 2.621551739243201e-06 -3.8124238998720273e-06 -8.611193919569676e-07 -1.6834949951498103e-06 -6.207845899296901e-06 3.417009095287969e-05 -2.0051240679191686e-05
PC6 5.60820792127702e-06 8.814828482941495e-08 -1.6953298273122805e-06 -3.110923379346396e-07 -3.436290660213891e-07 1.1685981134917506e-06 2.4158092947399416e-05 3.0753589514003246e-08 2.676075820724196e-07 7.966287890989028e-07 6.918422230790887e-07 -2.847217728159241e-07 -4.040529187879666e-07 -2.9018801934432625e-07 -5.81421600959353e-07 7.451765204603291e-07 -7.080556141256186e-07 4.0194501139569814e-07 -6.115401313508347e-07 -6.761316015778902e-07 -1.1249055264619298e-06 -1.1395080132646015e-06 -6.9781302935834785e-06 -5.024014543438256e-06 1.1916365359038824e-05 -1.4483737320613183e-05 1.9497646001474143e-05 -9.680125250279172e-06
PC7 3.5783779774993403e-06 1.687096047535923e-07 -1.5364782438887046e-06 1.2018305587029513e-06 6.213055785385815e-08 1.029766961810564e-06 3.075358951400292e-08 2.2111422625593696e-05 1.2963751621417824e-06 1.0189699321033389e-07 2.198328602924845e-07 1.978860211441318e-06 2.093066736461676e-07 2.2645760838920487e-07 9.57971169969048e-08 -9.297562318107536e-07 6.484416645432427e-07 -1.5363284591785844e-06 -2.2340036634311627e-07 4.1389776768780104e-07 -2.0695945109987388e-07 3.3708858696794908e-06 3.182292840429066e-06 -1.6054385391753981e-06 1.3176092684435067e-05 -1.4819474115359673e-05 1.5772600968671715e-05 -1.778804078574955e-05
PC8 -2.5602684811324452e-06 4.0669221059772814e-07 7.666749233040561e-07 -4.6885029207682776e-07 -2.134426356848445e-06 -1.5189265821537613e-06 2.676075820724182e-07 1.2963751621417832e-06 2.5113185270043574e-05 7.564467630400739e-07 7.849233626735784e-07 -1.1045337726332165e-06 1.1950975746978477e-06 -5.271795481352836e-07 -1.3809590475284867e-06 -1.3557108698633459e-06 9.782426696817642e-07 1.1940012309603625e-06 -8.968840809566457e-07 -1.438365308495404e-06 4.7486733588340823e-07 3.7663086440642393e-06 -2.092891518185852e-05 -2.8400259646096694e-06 3.2587580392503675e-05 7.668808965248532e-06 -1.1086190499423556e-05 -7.507772983318243e-06
PC9 2.9769337405512844e-06 -7.070660685389185e-08 -1.0771470782319317e-06 -1.6817110299806175e-06 8.071652466437586e-07 -1.4620241201365635e-06 7.966287890989035e-07 1.018969932103339e-07 7.56446763040074e-07 2.0429970197869184e-05 -4.4226154888237724e-07 1.2355354695987408e-07 -8.323762907756768e-07 -2.636466709243984e-07 -8.078468499918579e-07 -8.34595935490696e-09 9.04843001773173e-07 9.74410145463848e-07 -7.946946442673198e-07 -9.666625836074307e-07 -1.193866181180526e-06 -1.2533994762409156e-06 1.4037035690815614e-06 -1.5519823681611772e-06 -5.320305232735431e-06 3.84076619729159e-06 1.7509878094918373e-05 -4.289582534716273e-06
