 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0005319370590878635 -1.0899830686806012e-07 -2.3716928636144203e-05 1.1192435386182197e-06 -5.217626266359653e-07 1.5472462546801724e-06 2.759635219009308e-06 1.0046228851285072e-06 2.3603301967077902e-07 1.978623280434638e-06 -4.7330928952641966e-07 1.5301006609103629e-06 -4.98752107909313e-07 -8.342503344317987e-07 -1.4975738661254366e-06 -2.059593255476632e-06 3.6437620719754787e-07 -2.463254526909166e-06 -7.732969973824247e-07 1.1877635001998913e-06 -1.2411267155277376e-06 1.2064037437785238e-06
PC1 -1.0899830686806098e-07 1.8906381461190279e-06 -1.6110005543222185e-06 -2.3731669900463557e-07 -9.589612754238352e-08 -2.1821017699525564e-07 1.1898457405530318e-07 4.8424599831302334e-08 4.414996321684589e-08 2.4222996815202035e-08 1.5215298554103684e-07 1.611810999635083e-08 5.698798934955141e-07 -8.709931946127868e-08 -2.4044103208217997e-07 -7.014631558148529e-07 -6.460776977723917e-07 2.5378330149453897e-07 4.3058055102666684e-10 1.634491527723171e-07 5.02048022651861e-08 -4.4401049740293155e-06
PC2 -2.37169286361442e-05 -1.6110005543222196e-06 4.601044874852824e-05 9.112699114032015e-07 1.4232496688734957e-06 -6.381710094224712e-07 -4.340534371718941e-07 -7.373970478251361e-07 1.1185892345135553e-06 -2.3828894550893425e-07 -1.5565322116220332e-07 -1.5289194607739248e-07 -1.2107802920553322e-06 8.016906316652609e-07 -1.2398409116228198e-06 6.705364580610552e-08 1.310403748937283e-07 6.854905157639688e-07 1.8468060598204688e-07 -6.551417472886856e-07 -3.936524801281916e-07 9.190825477527833e-06
PC3 1.1192435386182197e-06 -2.3731669900463563e-07 9.112699114032016e-07 3.762940787242787e-06 2.0361487118669289e-07 1.1671434396356158e-06 6.184362184285675e-08 5.510427337149144e-07 -1.5057205704292054e-07 -9.852502369152733e-07 -6.349236651073478e-08 4.416743997937836e-07 5.353357988628579e-08 -7.343782980425231e-07 1.076389271237315e-07 -5.8256386026534815e-08 2.536157434650384e-07 -4.956159528758124e-07 -5.47249364618028e-07 4.548195577563864e-07 1.339089793769356e-07 -2.1881011651931343e-06
PC4 -5.217626266359645e-07 -9.589612754238353e-08 1.4232496688734953e-06 2.0361487118669297e-07 7.068033045826474e-06 1.7436875681635986e-06 -3.3610699366759967e-07 2.4022132360420723e-07 -1.2958232604233291e-06 3.809766971877455e-07 2.9700367745260784e-07 2.768259216763388e-07 -9.536126728706355e-07 -5.804474949066231e-07 -5.353566018485547e-09 -6.638326847895668e-08 5.799662280752835e-08 9.920131734905922e-08 -5.420815163912658e-07 -1.744346078155664e-07 1.3982263220495006e-07 -1.9938258321663145e-06
PC5 1.5472462546801728e-06 -2.182101769952559e-07 -6.381710094224707e-07 1.1671434396356166e-06 1.7436875681636e-06 1.4753102472973247e-05 3.335012999194122e-07 1.1563414416528482e-06 -9.459172777265079e-07 -6.358333578391687e-07 -5.536240411354797e-07 -9.803640807675712e-07 3.9784552488642606e-07 -1.4043472377627057e-06 5.468362884345781e-07 1.2090110603352966e-07 -1.701924339022071e-08 7.320715122080038e-07 -2.447558291669534e-07 3.304287025861395e-07 -3.6993736181243745e-08 -7.146165072675707e-07
PC6 2.7596352190093095e-06 1.189845740553032e-07 -4.3405343717189356e-07 6.184362184285691e-08 -3.361069936675995e-07 3.335012999194121e-07 1.425974711860201e-05 -1.568429508261646e-07 2.2527070917799932e-07 2.4874705369183354e-07 4.8216707939893424e-08 -3.4481253195269094e-07 -1.6339315273950834e-07 -1.9432003553327273e-07 -2.308484609127077e-07 -1.5799916066435257e-07 -8.770818495416193e-08 2.6009696993601706e-07 -4.074470514614761e-07 -2.2526253608875842e-07 -4.6940648085969075e-07 -4.653897829503923e-07
PC7 1.0046228851285065e-06 4.84245998313024e-08 -7.373970478251362e-07 5.510427337149146e-07 2.402213236042072e-07 1.1563414416528482e-06 -1.5684295082616433e-07 1.2194263789168313e-05 1.0321702648423276e-06 -2.2855503897948654e-07 -8.675409917517818e-08 1.390284897522118e-06 3.735712887710415e-07 2.904658589044039e-07 -4.764694249987921e-07 -5.562058627404196e-07 3.158353879317617e-08 -5.106471703988988e-07 7.478509674496218e-08 1.0997405497536643e-07 -4.255567205172265e-07 -1.0293070542048255e-06
PC8 2.3603301967078e-07 4.414996321684605e-08 1.1185892345135553e-06 -1.505720570429206e-07 -1.2958232604233293e-06 -9.459172777265069e-07 2.2527070917799977e-07 1.0321702648423279e-06 1.3806516096212363e-05 4.1984162014611973e-07 5.341042537974443e-07 -8.604148855509745e-07 1.8281545094399332e-07 -1.208882291553516e-07 -4.7589923643147615e-07 -5.000044503442162e-07 4.017192000120042e-07 1.0761379587953773e-07 -8.213336537165857e-07 -2.015541910639754e-07 1.3651111959397717e-07 -2.9167255206521e-06
PC9 1.9786232804346378e-06 2.422299681520218e-08 -2.382889455089346e-07 -9.852502369152733e-07 3.809766971877453e-07 -6.358333578391688e-07 2.4874705369183354e-07 -2.2855503897948685e-07 4.198416201461198e-07 1.1544436214136798e-05 -2.907850538200808e-07 3.1061673716619204e-08 -4.2073569569561855e-07 1.0353776640107552e-07 -8.662378181030049e-07 3.9411468083866014e-07 2.485165043961332e-07 5.671438327272203e-07 -4.233293770628567e-07 -2.0100409704540022e-07 -7.442913256840588e-07 1.4400601279677143e-06
