 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0007052888380744613 -1.7178209673423288e-07 -2.3237114945799987e-05 1.6305943898832868e-06 7.352534622735985e-07 2.647749138985591e-07 2.3064016997192567e-06 2.150426944496985e-06 -2.4691437171225556e-07 2.2649554754774427e-06 -1.272809492470681e-06 9.494802881195288e-07 -9.110910735307243e-08 -1.6720179307050896e-06 -1.17353081195211e-06 -2.292451873729437e-06 8.384031717068959e-07 -1.660931414973017e-06 -6.235403755864385e-07 1.1140282816907484e-06 -8.079946417939327e-07 1.0802283231186308e-05 -5.5544018362698734e-05 -3.666231495925849e-05 9.6469948852083e-05 -5.497716474422861e-06 1.1596633020871217e-05 7.545576080586567e-05
PC1 -1.7178209673423455e-07 2.3971626748561703e-06 -1.629393038395858e-06 -3.673978231346082e-07 -1.0806683705501837e-07 -2.8379913001606907e-07 2.999002843203816e-08 1.0171992465001363e-07 2.7380088716827168e-08 -5.294092955783525e-08 1.6286624483693095e-07 4.8410919325086983e-08 6.194332743482682e-07 -1.331598966062839e-07 -3.29528457794451e-07 -7.134101832750732e-07 -5.943227933396605e-07 2.2888474638960102e-07 5.416922510104838e-08 2.1770904777455506e-07 1.7055240603529368e-08 7.934606127827865e-07 -4.722583687411976e-06 -2.449821245366369e-06 -2.2356067647758228e-07 2.8592952228317018e-06 -2.681675987923308e-07 -4.577187610212719e-06
PC2 -2.323711494579999e-05 -1.629393038395858e-06 4.7996567664942145e-05 9.34171068550111e-07 1.4103091655661532e-06 -5.408009356903679e-07 -4.857349074793983e-07 -6.066500599869786e-07 1.1383556855739437e-06 -2.994945102697259e-07 -7.326412289942606e-08 -9.539570617253985e-09 -1.1005688050671582e-06 9.273990312152626e-07 -1.0575931314452683e-06 3.2617890208597824e-08 9.743962773633417e-08 7.793025917374349e-07 1.669422291403064e-07 -5.385505130066247e-07 -3.1555355281884534e-07 1.125145307029232e-06 9.069481877110946e-08 -7.517340560577786e-06 -4.726864439622502e-06 6.135002721292137e-06 5.634492372165667e-06 7.750938915420681e-06
PC3 1.630594389883288e-06 -3.6739782313460816e-07 9.341710685501112e-07 4.673321580807964e-06 2.171026927925188e-07 1.2519217304399867e-06 4.636997894594818e-08 5.346082407172769e-07 -2.5688877469889034e-07 -9.611475681368572e-07 -9.928659257425766e-08 4.125355261627532e-07 4.465250258975686e-08 -7.822465103830473e-07 1.3669455212911676e-07 -5.288334942693941e-08 2.186367285765927e-07 -3.7329801765638907e-07 -5.497714859709739e-07 4.271491355527166e-07 1.1197039837975283e-07 -3.166697118611204e-06 4.944685779195127e-07 3.4346990347809356e-06 -2.148855735116825e-06 7.500663585380584e-06 -2.9998432180766505e-06 6.967625856406815e-06
PC4 7.352534622735974e-07 -1.080668370550185e-07 1.4103091655661538e-06 2.1710269279251876e-07 8.814744661435356e-06 1.7356489423995105e-06 -3.928160489240296e-07 3.3023322966435227e-07 -1.3938467124871633e-06 4.850057086554304e-07 3.3346758229189576e-07 2.5990614435242007e-07 -1.0277345287073649e-06 -6.749060574105459e-07 3.5620679442282964e-08 -3.784710371592217e-08 9.524477039093242e-09 -2.2264926360930848e-08 -4.885551076511058e-07 -1.2993544752533773e-07 1.029110139413681e-07 -1.97647359747756e-06 -3.9763284608535233e-07 -6.078845957793628e-07 -8.261484736362413e-07 9.249538410323423e-06 8.232556272679107e-06 5.217696811457838e-07
PC5 2.647749138985572e-07 -2.83799130016069e-07 -5.408009356903678e-07 1.2519217304399867e-06 1.7356489423995103e-06 1.644691224181823e-05 3.626667097585952e-07 1.0626898960115033e-06 -9.182426812417998e-07 -6.252231715767185e-07 -4.854552301717467e-07 -9.347640408618212e-07 5.318204345453436e-07 -1.3056356006024372e-06 4.913934870784366e-07 7.097579848117829e-08 -7.304086255148076e-08 8.028893424062941e-07 -2.301852581455388e-07 2.4339615878040524e-07 -9.861368941391022e-08 -3.7210317509353465e-06 -2.557587429084129e-06 1.9312468204274067e-06 2.5530933431407704e-06 1.2468376682736015e-05 -4.078495726432933e-07 -3.6204430609770673e-06
PC6 2.3064016997192555e-06 2.999002843203799e-08 -4.857349074793976e-07 4.636997894594824e-08 -3.928160489240293e-07 3.6266670975859554e-07 1.554666858780459e-05 -1.0806866548192923e-07 3.0183456403769284e-07 2.6234004729079723e-07 1.2066775942581024e-07 -4.1503915010532027e-07 -6.018937660967704e-08 -1.9620780343064273e-07 -1.881756538852142e-07 -1.2246655223418645e-07 -8.583558478957937e-08 2.682158337206563e-07 -4.6458643228167523e-07 -2.5550351797241175e-07 -5.04697645732468e-07 -1.0884548249087457e-06 6.089467983505137e-06 5.054619712478784e-06 5.473666965346341e-07 -6.350832950149742e-06 4.020450329007822e-06 -4.501256823647786e-06
PC7 2.150426944496983e-06 1.0171992465001352e-07 -6.066500599869782e-07 5.346082407172771e-07 3.3023322966435237e-07 1.0626898960115033e-06 -1.0806866548192954e-07 1.3268985562647868e-05 9.585870875647813e-07 -3.0076459383926347e-07 -1.3703467952897537e-07 1.2990173849096572e-06 4.562014606778348e-07 2.4192160323350615e-07 -3.773629146029062e-07 -5.615011501189024e-07 4.923665989677203e-08 -4.586617518076773e-07 7.203295267666697e-08 9.603238685831877e-08 -4.921641893105611e-07 -1.0424370680858933e-06 -7.281159627776974e-06 2.0707117057176837e-06 3.846157690577374e-06 9.916895355902017e-06 -8.732475155591888e-07 2.4649690462070897e-06
PC8 -2.4691437171225265e-07 2.738008871682711e-08 1.138355685573944e-06 -2.568887746988901e-07 -1.3938467124871633e-06 -9.182426812417996e-07 3.0183456403769316e-07 9.585870875647813e-07 1.4828461807743374e-05 3.971186449171415e-07 4.3644267189373237e-07 -8.424432482006238e-07 3.633949312650405e-07 -8.751714439659161e-08 -4.5867353245685645e-07 -4.2398932821244256e-07 3.9140414977228963e-07 8.015441172194057e-08 -7.76170077314763e-07 -2.601887078167e-07 1.1475330037363805e-07 9.025082438156493e-07 2.019022557195605e-06 1.1382379869235523e-06 -2.4210138588301404e-06 -1.3804643585771067e-05 -2.219281642030037e-06 7.21726007769465e-06
PC9 2.2649554754774423e-06 -5.294092955783521e-08 -2.9949451026972625e-07 -9.611475681368574e-07 4.850057086554311e-07 -6.252231715767185e-07 2.62340047290797e-07 -3.007645938392634e-07 3.971186449171415e-07 1.2642197594906065e-05 -2.136274026029877e-07 -8.003331392518506e-08 -4.87916812883273e-07 1.1127827734435461e-07 -8.618119747686247e-07 4.695930068991278e-07 3.7577017952433303e-07 4.6835267715194745e-07 -5.270172519662718e-07 -2.910270902432465e-07 -7.621037431930131e-07 -1.3485414503895954e-06 9.194545861657775e-06 1.221278064192035e-06 -9.69682386949502e-06 -5.095865507290174e-06 8.411528356931184e-06 -2.0164101399594477e-06
