 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0007621456612987064 -1.7571118065060367e-07 -2.1809587171158867e-05 1.75612318689622e-06 1.3219127228356285e-06 -5.058134677880198e-08 2.1466646925888018e-06 2.329082928669555e-06 -3.8926233295916097e-07 2.3082012305012836e-06 -1.2368831476094344e-06 4.912219665410563e-07 -1.051111808312413e-07 -1.958609442950276e-06 -9.971005317434934e-07 -2.2104940291810847e-06 9.486352080970713e-07 -1.2872491453591403e-06 -5.844947317771259e-07 8.837922689491566e-07 -5.586456377008683e-07 1.0949311784861409e-05 -5.499461712305718e-05 -3.906625513569533e-05 0.00010190881960741128 -7.3146120473006175e-06 1.554268321958071e-05 8.27615058055484e-05
PC1 -1.7571118065060338e-07 2.548755974530612e-06 -1.5665893337343303e-06 -3.855889667401434e-07 -9.007110873524414e-08 -2.8058503967798275e-07 1.8275670500908165e-08 1.0005491429363011e-07 3.674158298223821e-08 -6.44839268221348e-08 1.6885350386472197e-07 3.2553048917963555e-08 6.021350110016034e-07 -1.3600789687824876e-07 -3.1200873810718426e-07 -6.878525877903003e-07 -5.683137120421711e-07 2.1070296653520792e-07 5.0325447740751616e-08 2.1008119075948496e-07 1.0876161681732389e-08 7.00596184972877e-07 -4.959131164607292e-06 -2.62764500822302e-06 -1.0200374021134618e-07 3.1210932361998126e-06 -2.702218835933823e-07 -4.739954124263542e-06
PC2 -2.180958717115886e-05 -1.56658933373433e-06 4.6654822738528135e-05 8.724821606715059e-07 1.358710646107666e-06 -5.001226142376906e-07 -4.733344396853902e-07 -4.764828466443116e-07 1.0677424367621615e-06 -3.236534750160055e-07 1.3340093014730435e-08 4.781349857905222e-08 -9.947038228328308e-07 8.576276925190672e-07 -9.969810943351781e-07 3.055518795979645e-08 1.1524261757830803e-07 7.940217264077154e-07 1.6647852667010647e-07 -4.550583863989275e-07 -2.5841841721353244e-07 9.724873894563152e-07 6.17173733508522e-07 -7.070883775409679e-06 -4.05822727213761e-06 6.038688402265723e-06 5.8491432069361085e-06 6.834521835487763e-06
PC3 1.7561231868962191e-06 -3.855889667401435e-07 8.724821606715058e-07 4.903161234060102e-06 1.895664319966684e-07 1.1961749105994606e-06 3.20551764059916e-08 5.036796671141337e-07 -2.577046400525156e-07 -9.231486253390526e-07 -1.0020801544207386e-07 3.995315546073276e-07 3.727271870201189e-08 -7.481275921718396e-07 1.2881948053708554e-07 -5.026232841079027e-08 2.1908148285649632e-07 -3.30422630674873e-07 -5.254961029989375e-07 3.977622376616736e-07 1.1062823353850852e-07 -2.97187825675948e-06 5.740869380600049e-07 3.5563693730662648e-06 -2.252323086973834e-06 7.159212364480927e-06 -3.0531956577188346e-06 7.09626187580254e-06
PC4 1.3219127228356287e-06 -9.007110873524407e-08 1.3587106461076656e-06 1.8956643199666827e-07 9.14704368898821e-06 1.6094222022201403e-06 -3.9293519817567804e-07 2.871217845605976e-07 -1.3215677514556897e-06 4.924477185215966e-07 3.534470016699111e-07 2.2996625263334157e-07 -1.0384240656822984e-06 -6.734896114632137e-07 6.701235859012167e-08 -1.4287458684953808e-08 1.4726730716162668e-08 -5.209050695561997e-08 -4.4825692061928116e-07 -1.2544440832077193e-07 1.0485653653651162e-07 -2.0829494508510598e-06 1.3333923012218698e-07 -4.2041995955714064e-07 -1.0534357260891576e-06 9.3258701891499e-06 8.132970585593844e-06 5.324868976983899e-07
PC5 -5.0581346778803126e-08 -2.8058503967798254e-07 -5.001226142376914e-07 1.1961749105994606e-06 1.6094222022201405e-06 1.6335339582473498e-05 3.5908732635882217e-07 9.634388501871651e-07 -8.011730494079877e-07 -5.866448044332876e-07 -3.922462685501031e-07 -8.431530888581568e-07 5.538272013487173e-07 -1.2041669347766527e-06 4.510943363970175e-07 4.210870465842e-08 -9.831444169880732e-08 7.696936631334193e-07 -1.9680127620601934e-07 1.810361305609253e-07 -1.267656926579782e-07 -3.917888352995637e-06 -1.8891457734803631e-06 2.142484599392475e-06 2.3820402077510993e-06 1.2030762378042474e-05 -7.753949421023232e-07 -3.9456242368861695e-06
PC6 2.1466646925887997e-06 1.8275670500907814e-08 -4.733344396853896e-07 3.205517640599172e-08 -3.9293519817567825e-07 3.590873263588215e-07 1.5283080418777678e-05 -6.62187533195444e-08 3.041993418394471e-07 2.2277592805635968e-07 1.4228952731589304e-07 -4.0893594050223167e-07 -1.762098377694421e-08 -1.8265193684098507e-07 -1.6913804537648226e-07 -9.315341753431311e-08 -7.110233887041302e-08 2.605506870394724e-07 -4.4599454036921334e-07 -2.456534798497149e-07 -5.175314319141354e-07 -9.654391464402969e-07 6.1004782171666465e-06 4.808832593241918e-06 4.106937446273407e-07 -6.5026310700772965e-06 3.9383405538262485e-06 -4.52901983264269e-06
PC7 2.3290829286695556e-06 1.0005491429363002e-07 -4.764828466443117e-07 5.036796671141339e-07 2.8712178456059764e-07 9.634388501871653e-07 -6.621875331954376e-08 1.303159786102967e-05 8.855177687192742e-07 -2.769214614779599e-07 -1.655699635114459e-07 1.1771847202804727e-06 4.120402889097655e-07 2.2838955027159e-07 -3.1851595972108013e-07 -5.204606674004156e-07 1.0170833589811652e-07 -3.9388736444203596e-07 6.284078275387673e-08 6.364149184200077e-08 -4.7055942972546995e-07 -1.020037954287749e-06 -7.081796914792022e-06 2.5886384793477816e-06 3.6525645445018053e-06 9.648862833758441e-06 -6.171913640127914e-07 1.853868758769252e-06
PC8 -3.892623329591605e-07 3.6741582982237926e-08 1.0677424367621617e-06 -2.577046400525152e-07 -1.32156775145569e-06 -8.011730494079877e-07 3.041993418394468e-07 8.855177687192746e-07 1.45092785957526e-05 3.415389704888293e-07 3.903705945885222e-07 -7.881467971323868e-07 4.004578463555035e-07 -9.286730023462807e-08 -4.4789833982509727e-07 -4.144381303424612e-07 3.814635003443125e-07 6.936806759111479e-08 -7.171796887191315e-07 -2.5730392051238726e-07 9.232601210242044e-08 9.63633846879006e-07 1.6701147719843383e-06 9.51266974406413e-07 -2.0673737715372596e-06 -1.3624058268409138e-05 -2.564844598284153e-06 6.931094547818312e-06
PC9 2.3082012305012824e-06 -6.448392682213499e-08 -3.236534750160052e-07 -9.231486253390527e-07 4.924477185215967e-07 -5.866448044332878e-07 2.2277592805635968e-07 -2.7692146147795965e-07 3.4153897048882964e-07 1.2448251186489026e-05 -1.928455334944057e-07 -7.963030053552632e-08 -4.525076774485576e-07 9.183819095696445e-08 -8.083011706328909e-07 4.5867557375396733e-07 3.8166439597134133e-07 4.110218626263988e-07 -5.456161236222325e-07 -2.880668434103825e-07 -7.20680222567005e-07 -1.1682304724139741e-06 8.766793679457814e-06 9.214402677328635e-07 -9.208763439180628e-06 -4.782335668434307e-06 8.08019958969905e-06 -1.4674345315660987e-06
PC10 -1.2368831476094325e-06 1.6885350386472229e-07 1.3340093014729945e-08 -1.0020801544207405e-07 3.5344700166991074e-07 -3.9224626855010316e-07 1.422895273158931e-07 -1.6556996351144598e-07 3.9037059458852194e-07 -1.9284553349440596e-07 1.2502709328269229e-05 -4.950657644174915e-07 -5.624852611325838e-08 -3.407658922824927e-07 1.43249737246643e-08 1.8881637927176233e-07 -3.3408755071078654e-07 6.952176875336582e-08 1.2148071523869743e-07 4.067465567580664e-07 9.232775137594225e-08 -1.2827741268450077e-06 3.3061254769752353e-06 3.3675215818931698e-06 3.066372765546315e-06 -7.814612774813638e-06 -2.607626538997183e-06 -1.8874382440796697e-06
PC11 4.912219665410559e-07 3.2553048917963436e-08 4.781349857905173e-08 3.995315546073275e-07 2.2996625263334175e-07 -8.431530888581566e-07 -4.089359405022314e-07 1.1771847202804731e-06 -7.881467971323863e-07 -7.963030053552644e-08 -4.950657644174915e-07 1.2322232956470512e-05 2.5945076647244726e-09 -1.1686017480375754e-07 -4.5726270180106914e-07 3.4949230300488265e-07 2.654320736425788e-07 4.603799314279631e-07 9.161624752647097e-08 6.590575022238123e-07 2.4592686820150766e-07 4.829608760910816e-07 -5.767642273268135e-06 -9.40355533450596e-06 4.176483987904394e-06 2.5323855752161602e-06 3.3499103675530053e-06 4.281475070309778e-06
PC12 -1.0511118083124146e-07 6.021350110016029e-07 -9.947038228328306e-07 3.727271870201196e-08 -1.0384240656822978e-06 5.538272013487171e-07 -1.7620983776943695e-08 4.1204028890976544e-07 4.0045784635550343e-07 -4.5250767744855727e-07 -5.6248526113259096e-08 2.5945076647245325e-09 1.1233237474367191e-05 -1.5251312500008408e-08 -1.7885420375011247e-08 -5.335866484004082e-07 2.1172211870123372e-07 -1.6555097142699254e-07 -1.581813584725736e-07 -1.3794132745262505e-07 -5.771270630855986e-07 -1.9503207435263255e-07 -4.888964236852595e-06 1.018376111294788e-06 1.1276193896424287e-05 -5.576185845210328e-06 5.709475290257691e-08 1.4438831987711228e-06
PC13 -1.958609442950274e-06 -1.3600789687824892e-07 8.576276925190672e-07 -7.481275921718396e-07 -6.734896114632133e-07 -1.2041669347766525e-06 -1.8265193684098512e-07 2.2838955027159008e-07 -9.286730023462799e-08 9.183819095696438e-08 -3.407658922824927e-07 -1.1686017480375744e-07 -1.525131250000857e-08 1.1564860411221788e-05 -6.188786501705456e-07 9.670895518840527e-07 1.919170402209889e-07 1.777141909808087e-07 -5.82942495616543e-08 1.9955557113551312e-08 1.791616886954649e-07 1.9815266100952956e-06 -1.4084679374100902e-07 -4.465161392938176e-06 -5.3836170103153555e-06 -1.7091680824242645e-06 -4.1527239851340695e-07 6.149017464924971e-06
PC14 -9.971005317434953e-07 -3.120087381071845e-07 -9.969810943351773e-07 1.2881948053708525e-07 6.701235859012152e-08 4.510943363970173e-07 -1.6913804537648255e-07 -3.1851595972108013e-07 -4.4789833982509717e-07 -8.083011706328915e-07 1.432497372466441e-08 -4.572627018010691e-07 -1.7885420375011263e-08 -6.188786501705456e-07 1.203425206646915e-05 -1.1325711986296544e-07 2.1286626949823433e-08 2.912272573981493e-08 1.4998281734943997e-07 -8.028182852170488e-08 1.445581708601138e-07 -1.0157375646430521e-06 1.653685206559349e-06 2.871922888669818e-06 6.65279312119563e-06 -6.076751538718831e-06 -7.677760628241993e-06 1.0455248114187886e-05
