 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0016171970982604815 -7.2385544081792316e-06 -6.557804693276598e-05 2.137226098588878e-06 -2.0366506329297793e-07 5.274683665278397e-06 1.2171297108606637e-05 4.059018210531366e-06 1.1452461135774566e-05 -3.7946614421758647e-06 2.468421270011789e-06 1.8462705554345383e-06 3.0459449613622394e-06 -7.794480282122417e-06 -1.0473114254884536e-05 -4.725440037041764e-06 1.1484184877082175e-05 -5.5709332436918414e-08 5.749012384166509e-06 5.943627058615117e-06 -5.01570785126706e-06 0.00013873164566321258 -7.766296938687279e-05 9.2262496579798e-06
PC1 -7.2385544081792705e-06 6.196269420764525e-06 -3.913303064445376e-06 -4.028967124314659e-07 -6.680666157330051e-07 -2.5629717174420944e-07 -1.02452986045708e-07 -3.2826647755739696e-07 4.24269498676589e-07 -1.2949892261045787e-08 7.89505421599201e-07 7.3893228820115e-08 1.7023234571324938e-06 -5.866876240012868e-07 -8.438542390482484e-07 -1.7970248994626152e-06 -2.2238616685244695e-06 9.228858334779527e-07 -1.496578441570242e-07 7.742220830787416e-07 1.1175299686374266e-06 -7.820728546498166e-07 -1.020491364047374e-05 -8.634732569441099e-06
PC2 -6.557804693276593e-05 -3.913303064445375e-06 0.00012840029293772286 3.7441956846269337e-06 3.734667825914297e-06 -1.5357601688180474e-06 -7.909393766926875e-07 -1.3465144543636936e-09 1.7879686440229767e-06 9.194888408807162e-07 -3.979247186004263e-07 -3.7122119945415966e-07 -1.9244709800561216e-06 3.1413817323966807e-06 3.637163630512748e-06 -6.729704536016877e-07 -1.9174019033700537e-06 3.2784625426236084e-06 2.517843858153457e-06 -3.3664809608690654e-06 -2.2291510793059287e-06 1.7634625292561054e-05 -6.709192651027013e-06 -8.2635766377027e-06
PC3 2.137226098588872e-06 -4.0289671243146643e-07 3.744195684626937e-06 1.3434151053607665e-05 3.1226014539687826e-07 4.7449539009726585e-06 -4.685462379595717e-07 3.6143543230048637e-06 1.4320232933462447e-06 -1.9689528402170434e-06 -1.609220223753212e-07 -7.995960535310074e-07 1.0777665339532247e-06 -3.478834169941941e-06 2.9092230852090914e-07 -1.2724178514411862e-06 1.2905919204329896e-06 -1.9352373975759754e-06 -1.602170005628379e-06 1.8843874704897773e-06 1.5592264209419192e-06 -1.0510388340807092e-05 1.3962504403512718e-05 1.1070455569946475e-05
PC4 -2.0366506329298802e-07 -6.680666157330051e-07 3.7346678259142993e-06 3.122601453968787e-07 2.093012120215394e-05 4.666028237153101e-06 -1.4653932479101813e-06 1.38244877002761e-06 -3.34025825099548e-06 5.586983360877056e-07 1.100581605271645e-06 1.8417249858454994e-06 -4.091563146822236e-06 -1.7854178205638742e-06 9.966385663484465e-07 1.1551046024246927e-06 -4.085414852271855e-07 1.1312891890928874e-07 -6.976435251407393e-07 -5.692047797312388e-07 -3.983508298717856e-07 -7.377226114365087e-06 1.1149831501843309e-05 1.2868090376396392e-05
PC5 5.274683665278406e-06 -2.5629717174421013e-07 -1.5357601688180385e-06 4.744953900972662e-06 4.666028237153102e-06 4.660401194681068e-05 1.5110793294152265e-06 7.63494730655081e-06 -1.3848202885071302e-06 -2.6884514479107454e-06 5.0591080226292454e-08 -1.5531377868960127e-06 7.965131831565822e-07 -4.864897266522918e-06 2.6601601040665335e-07 2.6250838502177124e-07 2.75721831660836e-07 2.038639157462036e-06 -2.7304818458915716e-07 1.4785086301342302e-06 -4.3209546437779927e-07 -1.0255878737661394e-05 1.8197920581808258e-05 5.280406155065635e-06
PC6 1.2171297108606647e-05 -1.0245298604570731e-07 -7.909393766926879e-07 -4.685462379595721e-07 -1.4653932479101828e-06 1.5110793294152258e-06 4.246956582303977e-05 -2.1469913790374316e-07 -2.4299155775214653e-07 7.180235242907147e-07 -1.4701736903837332e-06 -6.411942097901607e-07 -8.604916981057943e-07 8.852934412044268e-07 -1.968630956620245e-07 1.3155603826457864e-06 -5.636905811301744e-07 8.398381075111492e-07 -1.5744426926448993e-06 -3.545454844246517e-06 -9.644202367942835e-07 7.5948425721535454e-06 -6.276344071915377e-06 1.4039649437264887e-05
PC7 4.059018210531358e-06 -3.2826647755739675e-07 -1.3465144543544904e-09 3.6143543230048667e-06 1.3824487700276124e-06 7.634947306550813e-06 -2.1469913790374257e-07 3.744681456274465e-05 3.439155345358279e-06 -2.0898656071785524e-06 -7.152130817683908e-07 3.17185862558288e-06 3.2388995578647855e-06 4.800697914041052e-07 -4.7205143002695555e-07 -1.267493582531438e-06 1.3246042429940996e-06 -1.6858284518869155e-06 9.586417204082084e-07 -4.512275265936728e-07 -1.0939342423169304e-06 -4.567637762964327e-06 -1.3610888018071232e-05 2.0444948469366048e-05
PC8 1.1452461135774558e-05 4.2426949867658795e-07 1.7879686440229828e-06 1.4320232933462452e-06 -3.3402582509954797e-06 -1.3848202885071302e-06 -2.429915577521462e-07 3.4391553453582815e-06 4.3413854709541525e-05 -9.522137747825494e-08 3.4488069237636275e-06 -3.4748335978873356e-06 3.8664967417385565e-07 -1.5586705885629426e-06 -5.485843518719386e-07 -1.647942311290233e-06 1.1224472386673735e-06 -1.998676789014956e-06 -4.490936242765198e-06 5.512958224456021e-07 1.1123711043385973e-06 9.2022200218587e-06 -2.1747339687587788e-05 -1.3437313763397028e-06
PC9 -3.7946614421758503e-06 -1.2949892261045993e-08 9.19488840880715e-07 -1.9689528402170434e-06 5.58698336087705e-07 -2.688451447910746e-06 7.180235242907145e-07 -2.0898656071785507e-06 -9.522137747825593e-08 3.294982426174805e-05 -2.711818419377734e-06 1.3144812224857134e-06 -1.2826152493263988e-06 3.840162965580004e-07 -2.2513087293508382e-06 1.6349202239852024e-06 1.1387186875343237e-07 2.259781611174907e-06 -1.4970044867787282e-06 -1.9429165455224993e-06 -2.8514022789857955e-06 -1.5483053328324398e-06 1.3061765990103939e-05 -3.914215127396293e-06
