 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0007734187662244807 1.2677410393472756e-08 -2.347127182110609e-05 1.6459141827153547e-06 1.146448609152527e-06 4.379188339418183e-08 2.3198328525173186e-06 2.046793858329785e-06 -6.555715354740808e-07 2.5300674276949328e-06 -1.4085707136421396e-06 2.7987301486908826e-07 -5.240449205099417e-07 -1.9263665376133513e-06 -1.5225973469853167e-06 -1.8612013324975866e-06 1.0746761168156978e-06 -1.4923639705624966e-06 -6.459385414400651e-07 8.876786425489254e-07 -6.44084950514231e-07 9.47134225741959e-06
PC1 1.267741039347372e-08 2.5820397612856218e-06 -1.6004090787271622e-06 -3.706539409478298e-07 -6.570834789494956e-08 -2.8228766164051356e-07 5.608825654356699e-08 1.0563094906902693e-07 6.70890993990676e-08 -2.6111111377018762e-08 1.694962001256983e-07 9.95037340696344e-09 6.266094541798595e-07 -1.515746339602661e-07 -2.8485975164780897e-07 -7.140448774492199e-07 -6.273083315989536e-07 2.2811291446298864e-07 4.176531116068136e-08 2.180584586607777e-07 2.416189783994673e-08 -2.9368017630704144e-06
PC2 -2.3471271821106076e-05 -1.600409078727162e-06 4.810767547735449e-05 8.762896041129124e-07 1.3872793725955715e-06 -5.904838809568552e-07 -5.08565888184675e-07 -4.577409571386384e-07 1.0979764909268634e-06 -3.548108811599579e-07 -1.3441357882271891e-09 -5.604659570430526e-09 -1.0081826276374759e-06 8.852209298375287e-07 -1.0517972913975427e-06 8.505423404858112e-08 1.4470348751755006e-07 7.744864386437401e-07 1.9393228476473238e-07 -4.179634922624369e-07 -2.791640400988178e-07 8.540817008916574e-07
PC3 1.6459141827153547e-06 -3.7065394094782997e-07 8.762896041129118e-07 4.968573394314559e-06 1.4636184817813362e-07 1.239001298709863e-06 2.135647822134544e-08 4.774550366463188e-07 -2.4079322730116255e-07 -9.792911428445483e-07 -9.2867351670248e-08 4.3646177401000347e-07 7.424520286439521e-08 -7.652225338918951e-07 1.0623110113424607e-07 -3.392503259875189e-08 2.679065125099045e-07 -3.6731146151812416e-07 -5.460772707256865e-07 4.0766532897388454e-07 1.2833101833408432e-07 6.012692242324861e-07
PC4 1.1464486091525292e-06 -6.57083478949496e-08 1.3872793725955706e-06 1.4636184817813373e-07 9.384783967823312e-06 1.6227221845646482e-06 -4.3254429969236474e-07 2.5058629571404007e-07 -1.287125256206893e-06 4.606244754890696e-07 3.9334308560772223e-07 2.740788940098625e-07 -1.0618699348247316e-06 -6.80923028173476e-07 6.486017929913614e-08 1.3494870126520082e-09 5.601207288280778e-08 -7.488210014079297e-08 -4.6438411169426554e-07 -1.2805405235360403e-07 1.1284623774077864e-07 1.1566516460424988e-06
PC5 4.3791883394182775e-08 -2.822876616405137e-07 -5.904838809568553e-07 1.239001298709863e-06 1.6227221845646474e-06 1.6808558681321192e-05 3.87333911099226e-07 1.00999441005406e-06 -7.081968752084776e-07 -5.824047565043771e-07 -4.0210366178326966e-07 -8.434606235599921e-07 5.855404835200122e-07 -1.2156534950619753e-06 4.833067675257319e-07 6.757257737575273e-08 -5.5181658273685955e-08 7.400429449462843e-07 -1.6112810661306765e-07 2.087374808354977e-07 -1.44808451712327e-07 -2.470936752735362e-06
PC6 2.31983285251732e-06 5.608825654356682e-08 -5.08565888184675e-07 2.135647822134577e-08 -4.3254429969236485e-07 3.8733391109922643e-07 1.5762935703813415e-05 -3.450286484785706e-08 2.853018899889452e-07 2.0802172426254198e-07 1.0412424656705123e-07 -3.887937346886228e-07 -2.6874344291660006e-08 -1.2938072065797258e-07 -2.1294310599063366e-07 -1.193444026962441e-07 -9.983179016031923e-08 2.9502643388635835e-07 -4.224950594256452e-07 -2.3723520152059638e-07 -5.612111617139542e-07 2.1445791040357962e-06
PC7 2.0467938583297855e-06 1.0563094906902678e-07 -4.577409571386384e-07 4.774550366463189e-07 2.5058629571404023e-07 1.0099944100540605e-06 -3.4502864847856857e-08 1.3414184605091864e-05 9.225780235925188e-07 -2.3559259154338898e-07 -1.3759334142758983e-07 1.2039869705748889e-06 3.813807302700168e-07 2.2733772480693128e-07 -3.3791148921111024e-07 -5.244428862353513e-07 1.1739219667684875e-07 -4.0161121926937727e-07 8.05652320911722e-08 4.403065702017976e-08 -4.782919371662295e-07 -1.9506114022502326e-07
PC8 -6.55571535474083e-07 6.708909939906764e-08 1.0979764909268636e-06 -2.4079322730116255e-07 -1.287125256206892e-06 -7.08196875208477e-07 2.85301889988945e-07 9.225780235925184e-07 1.489271643702158e-05 3.327892666719365e-07 3.3765624779802935e-07 -8.091693818028795e-07 3.9398160605858634e-07 -1.0148938367521115e-07 -5.034547609719169e-07 -4.3772653057189346e-07 3.6249215572469756e-07 1.0337937627158526e-07 -7.799043387523381e-07 -2.562618432369025e-07 9.322620903699203e-08 2.8324394335895054e-07
PC9 2.530067427694933e-06 -2.611111137701867e-08 -3.5481088115995773e-07 -9.792911428445487e-07 4.606244754890695e-07 -5.824047565043779e-07 2.0802172426254227e-07 -2.3559259154338888e-07 3.3278926667193635e-07 1.2849840233282516e-05 -2.207701106105731e-07 -5.261780792316246e-08 -4.2913856197413713e-07 7.382029944984776e-08 -8.215826297300061e-07 4.4328315982077874e-07 4.167648439436903e-07 4.517278604737486e-07 -5.567483176016254e-07 -2.9465212301259144e-07 -7.317875545654265e-07 1.4079273371290335e-06
PC10 -1.4085707136421362e-06 1.6949620012569808e-07 -1.3441357882270981e-09 -9.286735167024777e-08 3.9334308560772207e-07 -4.021036617832694e-07 1.0412424656705128e-07 -1.3759334142758985e-07 3.3765624779802924e-07 -2.2077011061057286e-07 1.2870961185358e-05 -4.887010169225966e-07 -7.777239607714495e-08 -3.078592335927721e-07 -2.0666462679137937e-08 2.1627925140161375e-07 -3.629167475628612e-07 7.361042552419006e-08 1.4780086677158863e-07 4.585415291759954e-07 8.953674215194945e-08 -4.2354329789036126e-07
PC11 2.798730148690887e-07 9.950373406963547e-09 -5.604659570430527e-09 4.3646177401000304e-07 2.740788940098622e-07 -8.434606235599924e-07 -3.8879373468862256e-07 1.2039869705748889e-06 -8.091693818028796e-07 -5.2617807923162386e-08 -4.887010169225969e-07 1.2701594164306232e-05 -6.347075642119539e-09 -1.3751889718736705e-07 -4.419839792295977e-07 3.590977288228968e-07 2.5404386708251606e-07 4.5003106076732794e-07 6.914889972326853e-08 6.542490074311802e-07 2.5660828290811973e-07 -3.101376606820697e-06
PC12 -5.24044920509941e-07 6.266094541798593e-07 -1.0081826276374759e-06 7.424520286439526e-08 -1.0618699348247318e-06 5.85540483520012e-07 -2.687434429166002e-08 3.813807302700172e-07 3.9398160605858666e-07 -4.2913856197413713e-07 -7.777239607714499e-08 -6.347075642119641e-09 1.1558298835843649e-05 -1.3209154410088985e-08 -4.574281129290413e-08 -5.305539710236911e-07 2.2450874619820017e-07 -1.6018723171321682e-07 -1.8224960515793403e-07 -1.5242725180765092e-07 -5.922047189558922e-07 -4.02242876878015e-07
PC13 -1.9263665376133517e-06 -1.5157463396026592e-07 8.85220929837529e-07 -7.652225338918953e-07 -6.809230281734754e-07 -1.2156534950619753e-06 -1.2938072065797226e-07 2.2733772480693115e-07 -1.0148938367521105e-07 7.382029944984732e-08 -3.078592335927724e-07 -1.3751889718736737e-07 -1.3209154410088793e-08 1.1904603773239416e-05 -6.668949505726206e-07 9.819209360024242e-07 2.1652455295037e-07 1.7638249747917072e-07 -7.617848781253354e-08 3.58059294624536e-10 1.7360055643086202e-07 -8.535098298207702e-08
PC14 -1.5225973469853184e-06 -2.84859751647809e-07 -1.0517972913975425e-06 1.0623110113424623e-07 6.48601792991362e-08 4.833067675257324e-07 -2.1294310599063406e-07 -3.379114892111108e-07 -5.034547609719172e-07 -8.215826297300063e-07 -2.0666462679137894e-08 -4.419839792295977e-07 -4.574281129290408e-08 -6.668949505726206e-07 1.2405766776706473e-05 -1.1650480521902433e-07 3.9285845066576815e-08 1.2760290870748091e-08 1.7130041293951422e-07 -9.00374682432086e-08 1.3829791670367235e-07 1.7182142591099994e-06
PC15 -1.861201332497587e-06 -7.140448774492197e-07 8.505423404858129e-08 -3.3925032598752104e-08 1.3494870126518885e-09 6.75725773757526e-08 -1.1934440269624416e-07 -5.24442886235352e-07 -4.3772653057189335e-07 4.4328315982077874e-07 2.162792514016133e-07 3.5909772882289626e-07 -5.30553971023691e-07 9.819209360024244e-07 -1.1650480521902454e-07 1.167563556735375e-05 3.6482239825677256e-07 -6.864785312418576e-07 -9.299319413707306e-08 -1.2874377132574062e-07 1.0129638512095426e-07 -4.153831664376921e-07
PC16 1.0746761168156985e-06 -6.273083315989534e-07 1.447034875175501e-07 2.6790651250990427e-07 5.601207288280785e-08 -5.5181658273685855e-08 -9.983179016031944e-08 1.173921966768487e-07 3.624921557246977e-07 4.167648439436901e-07 -3.629167475628614e-07 2.5404386708251664e-07 2.245087461982005e-07 2.1652455295037002e-07 3.928584506657707e-08 3.648223982567724e-07 1.1964350604873092e-05 -3.895335509394998e-07 1.4766001370062e-08 -6.460876655049406e-07 -2.2273297365531053e-07 -1.31337272833082e-06
PC17 -1.4923639705624975e-06 2.2811291446298866e-07 7.744864386437406e-07 -3.673114615181241e-07 -7.488210014079313e-08 7.400429449462843e-07 2.950264338863582e-07 -4.016112192693768e-07 1.0337937627158514e-07 4.517278604737485e-07 7.361042552418993e-08 4.500310607673284e-07 -1.601872317132168e-07 1.763824974791707e-07 1.276029087074845e-08 -6.864785312418586e-07 -3.8953355093949986e-07 1.0778428287868777e-05 3.500941153398806e-07 -1.778556690209636e-07 1.388817110691569e-07 3.26485823586433e-07
PC18 -6.459385414400672e-07 4.1765311160681336e-08 1.9393228476473252e-07 -5.460772707256862e-07 -4.6438411169426544e-07 -1.6112810661306725e-07 -4.2249505942564475e-07 8.056523209117263e-08 -7.799043387523383e-07 -5.567483176016255e-07 1.4780086677158887e-07 6.914889972326842e-08 -1.8224960515793377e-07 -7.617848781253348e-08 1.7130041293951443e-07 -9.299319413707285e-08 1.4766001370061905e-08 3.5009411533988047e-07 1.0824678985504407e-05 -2.5222138494523785e-07 6.433194281477923e-08 -9.249339737763136e-07
PC19 8.87678642548925e-07 2.1805845866077758e-07 -4.1796349226243705e-07 4.07665328973885e-07 -1.2805405235360382e-07 2.0873748083549783e-07 -2.3723520152059636e-07 4.4030657020179454e-08 -2.5626184323690284e-07 -2.9465212301259134e-07 4.5854152917599546e-07 6.542490074311806e-07 -1.5242725180765074e-07 3.5805929462451833e-10 -9.003746824320863e-08 -1.2874377132574036e-07 -6.460876655049406e-07 -1.7785566902096387e-07 -2.522213849452377e-07 1.095024211126873e-05 5.546723176576778e-07 -4.2299604460177284e-06
PC20 -6.440849505142344e-07 2.416189783994673e-08 -2.791640400988181e-07 1.283310183340843e-07 1.128462377407784e-07 -1.4480845171232695e-07 -5.612111617139539e-07 -4.782919371662295e-07 9.322620903699182e-08 -7.317875545654265e-07 8.953674215194956e-08 2.5660828290811973e-07 -5.922047189558922e-07 1.7360055643086176e-07 1.3829791670367243e-07 1.0129638512095428e-07 -2.227329736553111e-07 1.3888171106915698e-07 6.433194281477939e-08 5.546723176576775e-07 1.0150400008916645e-05 1.478718657367829e-07
proband 9.47134225741959e-06 -2.936801763070417e-06 8.540817008916594e-07 6.012692242324866e-07 1.1566516460425005e-06 -2.470936752735363e-06 2.144579104035794e-06 -1.950611402250246e-07 2.832439433589505e-07 1.4079273371290343e-06 -4.2354329789036227e-07 -3.1013766068206992e-06 -4.022428768780178e-07 -8.53509829820764e-08 1.7182142591100042e-06 -4.153831664376927e-07 -1.313372728330819e-06 3.264858235864337e-07 -9.249339737763145e-07 -4.229960446017731e-06 1.4787186573678356e-07 0.0005525014347997256
