 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.000641435417304193 1.572754442021575e-07 -2.4473703669777477e-05 1.2360976768082479e-06 2.0251362317395449e-07 7.761437104550242e-07 2.7106975709343485e-06 1.40557121965708e-06 -4.2741249506558797e-07 2.2301472506441217e-06 -1.0357372954442203e-06 8.22583968995377e-07 -5.827614928551956e-07 -1.4462313409079806e-06 -1.6700893832899782e-06 -1.9143691730282034e-06 6.911964053121774e-07 -1.9512762028934335e-06 -5.120329630220205e-07 9.938100966198419e-07 -8.323094270299373e-07 9.655512343762644e-06 -1.1687777953885412e-05 2.186070216363019e-06
PC1 1.5727544420215689e-07 2.2372997889202727e-06 -1.5684632378358719e-06 -3.651878240877987e-07 -1.208306282657452e-07 -2.6126564354055846e-07 5.049393608092225e-08 7.862533354452048e-08 8.447611887589145e-08 -1.578275260781521e-08 1.4548929435999474e-07 5.7846442190471706e-08 6.228669217921563e-07 -1.2786717291970565e-07 -3.221549782931222e-07 -7.267306537803619e-07 -6.282291042765907e-07 2.4536225330473417e-07 6.72666492690328e-08 2.0822362375925218e-07 3.8049174790114895e-08 6.928288906424607e-07 -4.11145350946005e-06 -3.7682196019525974e-06
PC2 -2.4473703669777473e-05 -1.5684632378358716e-06 4.785340020532903e-05 9.164475530619994e-07 1.473068748015036e-06 -6.146980122403033e-07 -4.923874715914626e-07 -5.761418447167392e-07 1.143139729042063e-06 -3.389895781195727e-07 -3.51922488164823e-08 -1.1204639567864903e-07 -1.2131919091544821e-06 8.711466369695349e-07 -1.1464248437284822e-06 8.941941037264856e-08 1.0915243419641247e-07 7.442495338561506e-07 1.9700193912577939e-07 -5.37641900825394e-07 -3.1566564442918455e-07 1.0324871919206734e-06 1.7041489751110733e-06 -1.6934529958183944e-06
PC3 1.2360976768082477e-06 -3.651878240877985e-07 9.16447553061999e-07 4.347805856763802e-06 2.0978174365559833e-07 1.2802081913057577e-06 7.486675166485378e-08 5.22642997075218e-07 -2.0354179427673334e-07 -9.817772743398182e-07 -8.313496089605224e-08 4.083402984600791e-07 1.10814234634248e-07 -7.886219188617803e-07 1.3638171688525424e-07 -3.5357682479875534e-08 2.1513639215414263e-07 -4.3000010871211863e-07 -5.738015654284394e-07 4.457409988054479e-07 1.3948527106738474e-07 -3.138713167703535e-06 3.18054875898603e-06 5.3717726978938115e-06
PC4 2.0251362317395592e-07 -1.2083062826574505e-07 1.4730687480150357e-06 2.0978174365559835e-07 8.334979059062765e-06 1.7433646146782975e-06 -3.63838171752209e-07 2.548710379236717e-07 -1.2871898277720913e-06 4.3234805766449075e-07 3.685436177441141e-07 2.8199906025079067e-07 -1.0141204222441612e-06 -6.87034495402269e-07 3.4595931656206716e-08 -5.040522203690216e-08 3.862352788133536e-08 1.8498044951752384e-08 -5.312316018952402e-07 -1.5405685804742014e-07 1.41487749106717e-07 -2.1141614744749697e-06 3.2948671643012095e-06 3.7359010927632773e-06
PC5 7.761437104550255e-07 -2.612656435405583e-07 -6.146980122403027e-07 1.2802081913057575e-06 1.7433646146782977e-06 1.6086239975004005e-05 3.8674935189388035e-07 1.1555279747418753e-06 -8.424845618451364e-07 -5.78428660162497e-07 -4.805914943958631e-07 -9.458248056340096e-07 5.044605331893513e-07 -1.355933187242108e-06 5.292128424382024e-07 8.518754205276706e-08 -4.929797160136614e-08 7.566571884899517e-07 -2.050300931838754e-07 2.727695952367294e-07 -1.0654830815292091e-07 -3.9073806831931874e-06 2.8035367126421404e-06 1.509498306669381e-06
PC6 2.7106975709343455e-06 5.049393608092214e-08 -4.923874715914637e-07 7.486675166485376e-08 -3.638381717522091e-07 3.867493518938807e-07 1.532746727718243e-05 -4.785648356350194e-08 2.3301147171403444e-07 2.9352034998887507e-07 6.093534016458583e-08 -4.193823745024734e-07 -1.0668475072358716e-07 -1.3025869132559043e-07 -2.1151720473982944e-07 -1.6271291912243666e-07 -1.4870444874556135e-07 3.1529402477121926e-07 -4.342302745123945e-07 -2.2694611731193116e-07 -5.346138233250222e-07 -1.186846270153586e-06 3.849834012107148e-06 4.1475627503691925e-06
PC7 1.4055712196570795e-06 7.86253335445206e-08 -5.761418447167388e-07 5.226429970752183e-07 2.548710379236718e-07 1.1555279747418745e-06 -4.785648356350247e-08 1.3037706713967817e-05 9.602936328585347e-07 -2.060829074687382e-07 -1.2407247514853022e-07 1.2806787616384365e-06 3.70203232144245e-07 2.479473650169037e-07 -4.1112220488614823e-07 -5.512929855456778e-07 5.551374799507258e-08 -4.85094085768154e-07 9.847038505574296e-08 8.427120588866912e-08 -4.6937174165464343e-07 -1.5437511907699306e-06 -1.6542591457298306e-06 4.040705839805319e-06
PC8 -4.2741249506558977e-07 8.447611887589141e-08 1.143139729042064e-06 -2.035417942767333e-07 -1.2871898277720906e-06 -8.424845618451372e-07 2.3301147171403375e-07 9.60293632858535e-07 1.464125662652687e-05 3.7187668439928303e-07 4.1396271876394155e-07 -8.495541935619436e-07 3.3161954834302743e-07 -9.474636621260103e-08 -5.120225726499373e-07 -4.5370468732193584e-07 3.5900831972518755e-07 1.0712610494530328e-07 -8.074089716333108e-07 -2.1239361283876925e-07 8.306489052284552e-08 1.5192148861891499e-06 -3.955463240421623e-06 1.3938955380402e-06
PC9 2.230147250644123e-06 -1.5782752607815272e-08 -3.389895781195733e-07 -9.817772743398186e-07 4.3234805766449054e-07 -5.784286601624978e-07 2.9352034998887485e-07 -2.060829074687383e-07 3.718766843992831e-07 1.2488130861308595e-05 -2.470458049235715e-07 -6.19150115453499e-08 -4.3111497013405903e-07 6.284253990366946e-08 -8.138780921843719e-07 4.1809515023906277e-07 3.270011384553569e-07 5.436341406632833e-07 -5.026275531427446e-07 -2.7499941905865446e-07 -7.499251433416919e-07 -1.4127189396727593e-06 3.7805039977505805e-06 2.5847919372018447e-06
PC10 -1.0357372954442203e-06 1.4548929435999453e-07 -3.5192248816482085e-08 -8.31349608960523e-08 3.6854361774411424e-07 -4.805914943958626e-07 6.093534016458585e-08 -1.2407247514853017e-07 4.139627187639416e-07 -2.4704580492357154e-07 1.2713139144691378e-05 -5.154191245585615e-07 -3.4549592342315254e-08 -3.103107394042114e-07 -8.1583276735814e-08 2.1490196828771082e-07 -3.913168199733667e-07 1.3418925600777787e-07 2.085895068597936e-07 5.020635654429437e-07 1.4029691327746545e-07 -1.453846642742087e-06 2.7337043664182875e-07 1.0770265154581605e-06
PC11 8.225839689953778e-07 5.7846442190471593e-08 -1.1204639567864904e-07 4.083402984600791e-07 2.819990602507903e-07 -9.458248056340099e-07 -4.1938237450247336e-07 1.2806787616384365e-06 -8.495541935619439e-07 -6.19150115453498e-08 -5.154191245585615e-07 1.23893491202969e-05 -3.5383587014597255e-08 -1.762160849498339e-07 -5.539926247655466e-07 3.532331185162722e-07 2.703129569089711e-07 4.204826609857383e-07 4.7078252427204284e-08 6.686490891933628e-07 2.0613137204134617e-07 3.291026871559841e-07 -2.5548504105407304e-06 -6.156069066648121e-06
PC12 -5.827614928551953e-07 6.228669217921564e-07 -1.2131919091544824e-06 1.108142346342477e-07 -1.0141204222441612e-06 5.044605331893512e-07 -1.0668475072358717e-07 3.702032321442452e-07 3.3161954834302754e-07 -4.3111497013405877e-07 -3.454959234231487e-08 -3.538358701459713e-08 1.1221103557516882e-05 8.672226186816689e-08 1.3086580786104066e-08 -4.584794215919625e-07 2.607079281757357e-07 -1.6626235636764703e-07 -1.7117561721678187e-07 -1.6024856545005564e-07 -5.893862494958068e-07 -4.35547401886269e-07 -2.604176920958843e-06 2.041808749834734e-06
PC13 -1.4462313409079816e-06 -1.2786717291970576e-07 8.711466369695348e-07 -7.886219188617804e-07 -6.87034495402269e-07 -1.3559331872421083e-06 -1.3025869132559054e-07 2.4794736501690415e-07 -9.474636621260098e-08 6.284253990366954e-08 -3.103107394042116e-07 -1.7621608494983385e-07 8.672226186816713e-08 1.15753278504335e-05 -7.094742770646619e-07 1.0015344497655814e-06 3.0073402940926273e-07 1.454619323840495e-07 -1.1360488518109748e-07 1.0887738144655884e-08 1.1045947308515363e-07 1.8303509576634237e-06 -1.4669840888328485e-06 -2.5287858590283145e-06
PC14 -1.6700893832899784e-06 -3.221549782931222e-07 -1.1464248437284813e-06 1.363817168852545e-07 3.459593165620688e-08 5.292128424382029e-07 -2.115172047398293e-07 -4.1112220488614797e-07 -5.120225726499377e-07 -8.138780921843719e-07 -8.158327673581402e-08 -5.539926247655467e-07 1.3086580786103718e-08 -7.094742770646624e-07 1.2169892560468577e-05 -1.8016103696729306e-07 5.90559146543841e-08 -3.172278683349038e-08 1.3515186115825658e-07 -1.1453436415047719e-07 4.458957819824685e-08 -1.0348107855477363e-06 2.618349050851762e-06 3.832902159279394e-06
PC15 -1.9143691730282025e-06 -7.267306537803621e-07 8.941941037264907e-08 -3.5357682479875666e-08 -5.0405222036902226e-08 8.5187542052767e-08 -1.6271291912243714e-07 -5.512929855456773e-07 -4.5370468732193547e-07 4.18095150239063e-07 2.1490196828771072e-07 3.5323311851627206e-07 -4.584794215919623e-07 1.001534449765582e-06 -1.8016103696729314e-07 1.144231147169103e-05 3.830610768992339e-07 -7.336991522564057e-07 -1.583476373809068e-07 -1.4419443590359256e-07 5.976674125510521e-08 -1.2490412399895433e-07 -1.9716591192107146e-07 -3.365027831596031e-07
PC16 6.911964053121794e-07 -6.282291042765903e-07 1.0915243419641255e-07 2.1513639215414247e-07 3.86235278813351e-08 -4.929797160136647e-08 -1.4870444874556146e-07 5.551374799507249e-08 3.5900831972518776e-07 3.27001138455357e-07 -3.913168199733668e-07 2.7031295690897056e-07 2.607079281757359e-07 3.007340294092623e-07 5.9055914654383994e-08 3.830610768992335e-07 1.1767660276256148e-05 -4.867791907239503e-07 5.837393584749208e-08 -6.114582748351729e-07 -1.820006029728924e-07 1.3998689779381698e-06 -2.882902263081597e-06 -3.414141153708572e-06
PC17 -1.951276202893435e-06 2.453622533047341e-07 7.442495338561508e-07 -4.300001087121185e-07 1.849804495175222e-08 7.566571884899517e-07 3.152940247712194e-07 -4.850940857681541e-07 1.0712610494530297e-07 5.436341406632831e-07 1.341892560077776e-07 4.2048266098573833e-07 -1.66262356367647e-07 1.4546193238404932e-07 -3.172278683349033e-08 -7.336991522564053e-07 -4.867791907239499e-07 1.0521825434751605e-05 3.051691585709813e-07 -1.772518401395349e-07 1.0037984838119455e-07 -3.813389060358034e-07 3.3237837499512545e-06 -9.75446305498829e-07
PC18 -5.120329630220217e-07 6.726664926903262e-08 1.9700193912577984e-07 -5.738015654284392e-07 -5.312316018952402e-07 -2.0503009318387513e-07 -4.342302745123944e-07 9.847038505574267e-08 -8.074089716333113e-07 -5.026275531427444e-07 2.0858950685979352e-07 4.707825242720433e-08 -1.71175617216782e-07 -1.1360488518109755e-07 1.3515186115825664e-07 -1.583476373809066e-07 5.837393584749206e-08 3.051691585709812e-07 1.0573391701667721e-05 -1.975261131658124e-07 4.170337287325476e-08 1.685230890663717e-06 -3.728056661432133e-06 -2.120423697506836e-06
PC19 9.938100966198417e-07 2.0822362375925205e-07 -5.376419008253941e-07 4.4574099880544806e-07 -1.5405685804742056e-07 2.727695952367291e-07 -2.269461173119315e-07 8.427120588866941e-08 -2.12393612838769e-07 -2.749994190586545e-07 5.020635654429439e-07 6.68649089193363e-07 -1.6024856545005587e-07 1.0887738144656118e-08 -1.1453436415047707e-07 -1.441944359035926e-07 -6.114582748351729e-07 -1.7725184013953492e-07 -1.9752611316581232e-07 1.0762506604520869e-05 6.122257906696282e-07 -4.295190211011265e-06 -8.872368292588413e-07 8.421185545782578e-07
PC20 -8.323094270299329e-07 3.8049174790114876e-08 -3.1566564442918497e-07 1.3948527106738445e-07 1.4148774910671688e-07 -1.0654830815292124e-07 -5.346138233250223e-07 -4.6937174165464417e-07 8.306489052284557e-08 -7.499251433416915e-07 1.4029691327746555e-07 2.0613137204134601e-07 -5.893862494958067e-07 1.1045947308515339e-07 4.458957819824706e-08 5.976674125510524e-08 -1.8200060297289238e-07 1.0037984838119465e-07 4.1703372873254724e-08 6.122257906696281e-07 9.876404133171492e-06 5.778200472586589e-08 9.501132575407999e-07 -4.805839353625096e-07
proband 9.655512343762662e-06 6.92828890642459e-07 1.032487191920673e-06 -3.1387131677035334e-06 -2.1141614744749706e-06 -3.907380683193189e-06 -1.1868462701535784e-06 -1.5437511907699332e-06 1.5192148861891499e-06 -1.4127189396727534e-06 -1.4538466427420948e-06 3.291026871559795e-07 -4.3554740188626386e-07 1.8303509576634224e-06 -1.0348107855477329e-06 -1.249041239989605e-07 1.3998689779381694e-06 -3.8133890603580345e-07 1.685230890663713e-06 -4.295190211011264e-06 5.778200472586287e-08 0.0009761894984930841 -0.00046909832870363315 -0.0004957934402623977
paternal -1.1687777953885438e-05 -4.111453509460049e-06 1.7041489751110725e-06 3.1805487589860306e-06 3.294867164301209e-06 2.8035367126421417e-06 3.84983401210714e-06 -1.6542591457298283e-06 -3.955463240421627e-06 3.7805039977505746e-06 2.733704366418334e-07 -2.5548504105407274e-06 -2.6041769209588457e-06 -1.466984088832848e-06 2.618349050851759e-06 -1.9716591192106778e-07 -2.8829022630815966e-06 3.3237837499512536e-06 -3.7280566614321335e-06 -8.872368292588362e-07 9.501132575408036e-07 -0.0004690983287036333 0.0008822879663286372 0.00016852228141880126
