 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.000589100840740931 -7.928388619224264e-08 -1.3699457993474787e-05 1.2465343353527593e-06 1.3608657339812778e-06 -2.598599639166439e-07 1.2633143269773345e-06 1.4876684511042246e-06 -5.042769627850874e-07 1.4673225198170382e-06 -9.834061056492541e-07 8.323914571991406e-09 1.7053370715011874e-08 -1.3694623860502071e-06 -5.719414784036595e-07 -1.406003944424088e-06 7.786315703890434e-07 -5.51962803847979e-07 -2.4187706583704e-07 4.591624968344205e-07 -1.8853772479282646e-07 6.995330932046738e-06 -4.728775409371713e-05 -3.20047557241527e-05 7.716923436392542e-05 -3.16460778098058e-06 8.563012746925547e-06 8.262787347193471e-05
PC1 -7.92838861922431e-08 1.9483363941314656e-06 -9.576409466708215e-07 -2.8264437759324323e-07 -3.636911970741655e-08 -1.6937358237001373e-07 8.745352506094231e-09 6.594907991313946e-08 5.134949787534728e-08 -4.749009171583176e-08 9.395035610038484e-08 1.556484574502532e-08 3.7137519141671957e-07 -9.373374159878625e-08 -2.0217011518428465e-07 -4.223269062075194e-07 -3.512736333816349e-07 1.1636119855227564e-07 2.9152452662468353e-08 1.3469225600679506e-07 1.3288160004481293e-08 3.2711861343805784e-07 -3.9367074541216645e-06 -1.974252415129826e-06 -1.196603582640855e-07 2.538014665889304e-06 -4.8635764420025635e-09 -3.4818122775446356e-06
PC2 -1.3699457993474785e-05 -9.576409466708213e-07 2.8800306294965064e-05 5.021316386184006e-07 8.091827726388833e-07 -3.9789951389313e-07 -3.606524725520415e-07 -1.2923242023869319e-07 5.741501258599358e-07 -2.0283654219024374e-07 5.593693976656942e-09 4.4998309402474904e-08 -5.186939937950478e-07 4.981024392639952e-07 -6.108051299495375e-07 8.808753765457752e-08 1.192643943569477e-07 5.231513328079694e-07 1.4475122537611928e-07 -1.3776734129684996e-07 -1.3975809659457232e-07 1.8407882555671782e-07 1.0469002847117775e-08 -3.3328411354118388e-06 -2.8565603095831456e-06 3.2857470507426136e-06 4.814847505533903e-06 2.261769780449761e-06
PC3 1.2465343353527604e-06 -2.8264437759324334e-07 5.021316386184006e-07 3.6189344102663998e-06 9.376248213188491e-08 7.496841134169449e-07 2.2306007575424938e-09 2.944827505090478e-07 -1.6341499435669443e-07 -5.788759767500331e-07 -6.267956504182753e-08 2.2923201887779902e-07 5.0827519351921926e-08 -4.4586621735746214e-07 9.087351990046009e-08 -3.515893715056298e-08 1.1907030848706905e-07 -1.735091613180717e-07 -3.2892403350402873e-07 2.1883144603875664e-07 7.40976390652729e-08 -1.6528064091832335e-06 3.591406056724463e-07 2.383881302802965e-06 -1.939521277298933e-06 5.352942404339365e-06 -2.5258818197403873e-06 5.810206907236901e-06
PC4 1.360865733981277e-06 -3.636911970741657e-08 8.091827726388833e-07 9.376248213188483e-08 6.55681150555161e-06 8.932321768290772e-07 -2.811739617189775e-07 1.404941826931383e-07 -7.512947886135234e-07 2.700630620166969e-07 2.566830804161054e-07 1.69515250771748e-07 -6.769783264561953e-07 -4.29054632766069e-07 6.28964367980465e-08 1.0695046143093882e-08 -2.5285479989507563e-08 -7.26672335171683e-08 -2.1881639394705262e-07 -5.234665910103075e-08 7.178428400416674e-08 -1.1967108718580576e-06 1.64264671217746e-07 -8.667231867384494e-08 -8.022739012701556e-07 6.489480595143075e-06 5.667870243191964e-06 5.813432203112921e-07
PC5 -2.598599639166442e-07 -1.6937358237001365e-07 -3.9789951389312945e-07 7.496841134169446e-07 8.93232176829077e-07 1.054641821400037e-05 2.6468343164436006e-07 5.714429399119177e-07 -3.1280733660502884e-07 -3.421025712020231e-07 -1.7067261524224366e-07 -3.846399257170116e-07 3.744964767870622e-07 -6.452286483744691e-07 2.3628795937818342e-07 6.92616450391865e-09 -4.016802490907294e-08 4.1246897374271207e-07 -4.856358649943604e-08 7.524936703421622e-08 -1.1767657054243162e-07 -2.796535330939589e-06 -1.181924678497306e-06 1.2845289690718723e-06 1.204754450382924e-06 6.685331784263341e-06 -3.099424052195006e-07 -2.7519410191683043e-06
PC6 1.2633143269773353e-06 8.74535250609421e-09 -3.6065247255204156e-07 2.230600757542643e-09 -2.8117396171897765e-07 2.646834316443601e-07 9.683582581172716e-06 1.7407355716519774e-08 1.7668795297281367e-07 9.497745657043916e-08 8.200593060880224e-08 -2.699665368021405e-07 7.33165871767889e-08 -5.997755762740082e-08 -1.1210986493868265e-07 -4.443794763738924e-08 -6.035198360784121e-08 1.911364714702633e-07 -2.45693004954584e-07 -1.3375777206447071e-07 -3.758741934174617e-07 -5.522212502851388e-07 3.7162025790502166e-06 2.7820484797831624e-06 5.852838617848556e-07 -4.123112515847179e-06 1.8520297886622822e-06 -2.641038575969554e-06
PC7 1.4876684511042244e-06 6.594907991313954e-08 -1.2923242023869295e-07 2.944827505090478e-07 1.404941826931384e-07 5.714429399119177e-07 1.740735571651958e-08 8.295912800845664e-06 4.603413583345518e-07 -1.2870158847699697e-07 -1.1277287015275356e-07 6.112225906682171e-07 2.0313855193167194e-07 6.856869877163615e-08 -1.3838681032451585e-07 -3.224159725657496e-07 8.871418286063085e-08 -1.6338297498485025e-07 6.840908421397196e-08 -3.2897540826077912e-09 -2.627534249659568e-07 -7.419337452508687e-07 -4.516799432212901e-06 2.112425416822223e-06 2.598995798838028e-06 6.0322619429844234e-06 -5.534468290931847e-07 5.499921319498229e-07
PC8 -5.042769627850886e-07 5.1349497875347275e-08 5.74150125859935e-07 -1.6341499435669438e-07 -7.51294788613524e-07 -3.1280733660502915e-07 1.766879529728136e-07 4.603413583345519e-07 9.10399704814854e-06 1.6338475375781175e-07 1.5364543738265306e-07 -4.680816972979635e-07 3.3496944993451583e-07 -1.920936631355455e-08 -2.7758002735507157e-07 -2.6566180096739747e-07 2.0039625976101522e-07 4.310331487479702e-08 -4.2571715481302503e-07 -1.4857844772575586e-07 1.424715129340589e-08 8.067032809081343e-07 5.023878246119791e-07 3.042752562564927e-07 -8.713199969644683e-07 -7.949651323380901e-06 -1.5597262137207875e-06 4.321513072244099e-06
PC9 1.4673225198170378e-06 -4.749009171583182e-08 -2.0283654219024343e-07 -5.788759767500332e-07 2.700630620166969e-07 -3.4210257120202327e-07 9.497745657043917e-08 -1.2870158847699678e-07 1.6338475375781145e-07 7.988651748328772e-06 -1.4948465972891092e-07 -4.379261246964584e-08 -2.306871399548749e-07 1.2001924737229553e-08 -4.478110268255393e-07 2.670185462237008e-07 2.6020362161540503e-07 2.575940444819345e-07 -3.998403676843249e-07 -1.789122487438374e-07 -3.9605783118961466e-07 -8.232506639962951e-07 5.7866944712696885e-06 4.1949580441363826e-07 -5.5517343261377554e-06 -3.588778028754449e-06 5.158296420725056e-06 -6.611975222171674e-07
