 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0007555879892383376 -2.399019779092199e-07 -2.3178057441649152e-05 1.819730609233716e-06 1.0987342176383453e-06 -3.917638644370484e-08 2.127279013878172e-06 2.5440214922010803e-06 -2.3340381523624393e-07 2.2404519182321843e-06 -1.3545686482497137e-06 7.458514571496293e-07 -4.666017807053799e-08 -1.8731918420478692e-06 -1.1590901577079976e-06 -2.3936071561680564e-06 1.0486001490156422e-06 -1.4901726994991983e-06 -5.429266375093409e-07 1.074621376886521e-06 -6.773619895783125e-07 1.2073860305828361e-05 -5.849088869915731e-05 -4.0391987046851717e-05 0.00010182430200226442 -6.464612849942987e-06 1.4176345046365875e-05 8.256641342713424e-05
PC1 -2.3990197790922035e-07 2.54321108059064e-06 -1.614874141840417e-06 -3.893181417269867e-07 -9.835913659352997e-08 -2.908566263132829e-07 2.7216429639691635e-08 9.431119741833221e-08 2.5630422121064848e-08 -5.6603517848440395e-08 1.6246655255990194e-07 4.099797043039478e-08 6.198387218761135e-07 -1.3100973866141974e-07 -3.2254088577441073e-07 -7.007813159829821e-07 -5.952280156863613e-07 2.1841878731188922e-07 5.0826898696375455e-08 2.1984246275676128e-07 1.3108747880760921e-08 7.302075096897191e-07 -4.977479738335416e-06 -2.548107993481012e-06 -2.1735835853078283e-07 3.0242484678981988e-06 -1.8800303262005906e-07 -4.744021966107595e-06
PC2 -2.317805744164914e-05 -1.6148741418404164e-06 4.799323696291727e-05 8.997985256277392e-07 1.4174259809991204e-06 -5.453233775201854e-07 -4.825469071463641e-07 -5.59589317415423e-07 1.078757467444037e-06 -3.057732106858269e-07 -5.5134484896198926e-08 3.7958882494683366e-08 -1.0230201376397503e-06 9.331659140400529e-07 -1.0235264858051328e-06 6.503876663151223e-08 6.534408336995173e-08 7.77427444746756e-07 1.7935422909559793e-07 -4.643157415887543e-07 -2.9679734565518355e-07 1.033157524833611e-06 -9.692458739133732e-08 -7.48107014302569e-06 -4.6028385537974195e-06 6.0903030731577256e-06 6.326246334626892e-06 7.5658103650143825e-06
PC3 1.8197306092337168e-06 -3.893181417269867e-07 8.99798525627739e-07 4.916122777857755e-06 2.0200155587364208e-07 1.2448110758076427e-06 3.168306429189844e-08 5.367216625642044e-07 -2.557576400039e-07 -9.612004861230646e-07 -9.679451627863562e-08 4.0884691323630153e-07 4.246424423241982e-08 -7.818811142124526e-07 1.3252831804653014e-07 -6.221297795391667e-08 2.3165407053460247e-07 -3.493608991640534e-07 -5.439849073098929e-07 4.1355977420640274e-07 1.1420395262129867e-07 -3.0917829842838504e-06 5.482544649708645e-07 3.5226038206371164e-06 -2.156565090909715e-06 7.516506796844151e-06 -3.194229000211972e-06 7.159781195389741e-06
PC4 1.0987342176383457e-06 -9.835913659352997e-08 1.4174259809991204e-06 2.0200155587364202e-07 9.200056874599919e-06 1.6954723625412556e-06 -3.9890085274872463e-07 2.96678526014952e-07 -1.3863391782172034e-06 5.10788489005306e-07 3.4361164007646083e-07 2.4444493372352817e-07 -1.0599865294860315e-06 -6.823171119734028e-07 5.585894262133346e-08 -1.6575339129949896e-08 9.214873106425118e-09 -3.984622681145253e-08 -4.776571316377543e-07 -1.317706329297087e-07 1.0421404839375054e-07 -2.1124215036880314e-06 -2.839094393979932e-08 -3.8366293098407496e-07 -1.0287819843543523e-06 9.48073722539316e-06 8.360278968188937e-06 5.305773830962312e-07
PC5 -3.917638644370426e-08 -2.908566263132829e-07 -5.453233775201861e-07 1.2448110758076423e-06 1.6954723625412551e-06 1.6684527951910937e-05 3.703041866315382e-07 1.0279306069488112e-06 -8.533683115402698e-07 -6.192628165801262e-07 -4.461420330326421e-07 -8.857287317790165e-07 5.618710967680458e-07 -1.2542193360358223e-06 4.756135988541593e-07 6.236814053110915e-08 -8.115357736996156e-08 7.839105310668184e-07 -2.0898192692812972e-07 2.2047440536959182e-07 -1.1751472237888173e-07 -3.901128247905725e-06 -2.312898374111207e-06 2.068125580565753e-06 2.262368635371729e-06 1.227521989604078e-05 -5.106680366629332e-07 -3.791321660287192e-06
PC6 2.127279013878171e-06 2.7216429639691932e-08 -4.825469071463644e-07 3.1683064291898235e-08 -3.9890085274872463e-07 3.703041866315381e-07 1.5697874416884656e-05 -1.034530900460283e-07 2.939228971875796e-07 2.5400438155446537e-07 1.2996147989637116e-07 -4.167387185014629e-07 -3.067238992961107e-08 -1.8452236488564877e-07 -1.7585080230347804e-07 -9.2359161061128e-08 -9.90251864092539e-08 2.658264980687137e-07 -4.6320761775756564e-07 -2.5097175252598843e-07 -5.264545862972033e-07 -1.0675719631017763e-06 6.198728527399386e-06 5.052852666879758e-06 3.967853777480013e-07 -6.622916730567411e-06 4.164100442426365e-06 -4.580501829022103e-06
PC7 2.5440214922010807e-06 9.431119741833197e-08 -5.59589317415423e-07 5.367216625642044e-07 2.96678526014952e-07 1.0279306069488112e-06 -1.0345309004602824e-07 1.3413390295035432e-05 9.69028109748688e-07 -3.076047088103056e-07 -1.3913308422290698e-07 1.239564051458788e-06 4.3801008661627013e-07 2.1550272027797486e-07 -3.601132749859191e-07 -5.872944895766787e-07 1.1586505173485255e-07 -4.1212973519370306e-07 7.34919933069312e-08 6.627184744355379e-08 -4.892977199644172e-07 -9.946892740880046e-07 -7.339878046321247e-06 2.2603910752382885e-06 4.024578233426648e-06 1.0127029113005126e-05 -1.0834338030868255e-06 2.0030625231744236e-06
PC8 -2.334038152362434e-07 2.5630422121064888e-08 1.0787574674440379e-06 -2.557576400038998e-07 -1.386339178217204e-06 -8.533683115402703e-07 2.939228971875798e-07 9.690281097486881e-07 1.4923421255956522e-05 3.559309460785635e-07 4.0632314439403906e-07 -8.250672585598284e-07 3.981218783913686e-07 -9.112721342306344e-08 -4.67559045953467e-07 -4.392434641738717e-07 4.10318676671718e-07 7.79336160137924e-08 -7.560318819117425e-07 -2.645794993624386e-07 1.0617869808109616e-07 1.0554540456532675e-06 1.6859947849183647e-06 9.48507794682714e-07 -1.996714046819997e-06 -1.3736783786485755e-05 -2.6298346144617784e-06 7.210900862808084e-06
PC9 2.2404519182321855e-06 -5.6603517848440475e-08 -3.0577321068582655e-07 -9.612004861230642e-07 5.107884890053061e-07 -6.192628165801255e-07 2.540043815544656e-07 -3.07604708810305e-07 3.559309460785635e-07 1.2780105086115197e-05 -2.0581106301814075e-07 -7.920246645609723e-08 -4.7558110243001454e-07 1.080902489293714e-07 -8.375897804531352e-07 4.907130004485892e-07 3.7419221716924056e-07 4.3210338388886605e-07 -5.50169788464088e-07 -2.911368478987438e-07 -7.511742760493697e-07 -1.285524601424874e-06 9.157058355030706e-06 1.124666896812934e-06 -9.719905710322802e-06 -5.124201282427819e-06 8.538131329913697e-06 -1.6554146404187716e-06
