(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband
(Intercept) 0.00455524409039095 -1.56429700849613 0.00203812333390118 -0.00159375719476257 3.14591026337577 -1.58230700799476 0.000110021243897674 -9.15780100394409e-06 -0.000300763758057742 4.857378867661e-05 -0.000520219992524794 0.000103069824920363 -0.000237932436343392 -0.000196433918168491 -5.97017574114811e-05 0.000354881624079046 6.48677978865361e-05 0.00011785893903561 0.000298797142122576 0.000146652639317359 0.000363901286423364 0.000464348808607717 -0.000221929225376201 0.000105353482334832 0.000137837374372867 0.000134014848297823 5.26206075086956e-05
covarSEX -1.56429700849613 4448791.86299501 53440.9712138352 -53460.2784435701 -8905387.57981716 4456799.98412053 -1.53325652502833 -8.98877786311941 2.44721829707563 0.960264819706048 -3.0081572638083 4.9440653958955 1.90266261854619 -2.5621553124035 6.0208731525031 2.14104404469666 4.10195122279302 -1.67393458038615 0.842870198894988 -1.20908310623997 4.35226087163246 -1.27159896403047 -5.7394466728397 -8.6509045947435 -4.38068056238414 4.71296989270673 -2.55304989811147
covarYOB 0.00203812333390118 53440.9712138352 1010.38162253165 -1010.77274714843 -106975.331047192 53536.8407639855 -0.0175662685145908 -0.135396315280724 0.018884910740887 -0.0476438049296546 -0.012706253061539 0.0279167510690772 0.0199084763885469 0.0708575623091828 0.0697394183455711 0.0866215032189047 0.086164823579537 0.0518712900196583 -0.0126863490377292 0.0391182190531378 -0.0235614203316853 -0.081469250069988 -0.0761069389440625 -0.0856575522591427 -0.067325570793425 0.0106658815028597 0.0222525421924784
covarYOBsq -0.00159375719476257 -53460.2784435701 -1010.77274714843 1011.17423404015 107015.053033036 -53557.2571559295 0.0172747468181338 0.135536446412 -0.0187595137337916 0.0477501287674665 0.0127525505761643 -0.0282141103001908 -0.0196489870416411 -0.0710038659174512 -0.0695558802476779 -0.0863548501870621 -0.0862253294765726 -0.0521117025547669 0.0128630273242585 -0.0393511377648928 0.0236909076864302 0.081652916413209 0.0760090335459717 0.0857083932448509 0.0671409367668166 -0.0105559908705265 -0.0224258067540696
covarSEX_YOB 3.14591026337577 -8905387.57981716 -106975.331047192 107015.053033036 17826583.6308957 -8921605.04111643 3.04463586343673 17.9864290918606 -4.8793634728082 -1.92914262476041 6.0465017210802 -9.89566458170748 -3.77240438572233 5.11871969181846 -12.051853817422 -4.27769059439367 -8.2347558877443 3.36098687443705 -1.67896037314431 2.42561117001657 -8.72634873736239 2.54368316784918 11.5011582961156 17.3175863159062 8.75284928131882 -9.42912672410594 5.10364158894111
covarSEX_YOBsq -1.58230700799476 4456799.98412053 53536.8407639855 -53557.2571559295 -8921605.04111643 4465009.7935144 -1.51171257606855 -8.99812180802521 2.43229241819303 0.968946423313736 -3.03852523821934 4.95196020820905 1.86983890350198 -2.55661714653443 6.03129325274115 2.13672460291302 4.13299916693321 -1.68708534742 0.83598095726798 -1.21656749741164 4.37438889392886 -1.27197955147466 -5.76186141232944 -8.66703790061052 -4.37237371361764 4.71623680120552 -2.55059439390447
covarPC1 0.000110021243897674 -1.53325652502833 -0.0175662685145908 0.0172747468181338 3.04463586343673 -1.51171257606855 0.00477985280538176 -0.000743212820821424 -0.000198362936212089 -4.91791261836518e-05 -0.000175045637036713 0.000107571715218095 6.07086505042267e-05 4.15512893037402e-05 -1.6526000229619e-05 4.57163192063497e-05 1.69212034615336e-05 0.000648134681315759 -0.000193676714300779 -0.000172473334145037 -0.000782490705018897 -0.000741182783242403 0.000315833317995555 2.88657357826391e-05 0.000201333717869368 0.000116498446787383 -0.00070145952035021
covarPC2 -9.15780100394409e-06 -8.98877786311941 -0.135396315280724 0.135536446412 17.9864290918606 -8.99812180802521 -0.000743212820821424 0.00443135169583953 0.000357762228815138 0.000369253303886591 -0.000168046838024899 -0.000112410207228833 -0.000115581593827757 0.000189944048049522 -2.24753525194131e-05 -3.3173469485874e-05 -4.75744286073825e-05 -0.000269279074645745 0.000156665685320728 -0.000263812632497375 -7.44886745144535e-06 -1.13850364513047e-05 0.000146974497825541 6.89475218974231e-05 -0.000139423980705504 -3.75381906738611e-05 0.000289367284720991
covarPC3 -0.000300763758057742 2.44721829707563 0.018884910740887 -0.0187595137337916 -4.8793634728082 2.43229241819303 -0.000198362936212089 0.000357762228815138 0.0046961954701446 0.00013969648728518 0.000876121660426525 -1.13349946127461e-05 0.00038047190504793 -4.03961149170423e-05 -0.000612482984040415 -9.02215055941936e-05 0.000254471112033228 6.60424050365789e-05 -0.000575397643453227 -2.90789332605563e-05 -7.4559812955949e-05 0.000115882068066392 -0.00044100622730354 -0.000415171759549119 0.000230565176356272 8.91768775432288e-05 -0.000207484907772724
covarPC4 4.857378867661e-05 0.960264819706048 -0.0476438049296546 0.0477501287674665 -1.92914262476041 0.968946423313736 -4.91791261836518e-05 0.000369253303886591 0.00013969648728518 0.00465003524530921 0.000796790078186037 -0.000166059650864357 0.000196386844342577 -0.000629012372019184 0.00014118822298554 0.000154960681816228 0.000197450602487002 -0.000541863109093612 -0.000286049304126709 -1.48517883883386e-05 3.43248851091752e-05 6.48206039536015e-05 2.34568015889069e-05 -0.000294759194194753 -0.000108818369874292 7.8567210765665e-05 -0.000177647256550309
