(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband paternal maternal
(Intercept) 0.00316267494565953 0.710666840227027 0.0287030665223583 -0.0286774022035068 -1.41264015756512 0.701960106322919 2.29056756236243e-06 1.71377673839671e-05 -4.70753755398108e-05 3.39389911265358e-05 3.74207472321428e-06 -1.27733847839754e-05 2.30187186803987e-05 1.98625797935041e-06 2.28668972132128e-05 -7.3983540069777e-06 -6.55533187691067e-05 2.33533566385988e-05 -1.80320102924875e-05 1.56467045547352e-05 1.84775018396618e-05 3.00425208744274e-05 3.02544166436174e-05 3.52680214106026e-05 -3.22793183995278e-05 3.56361234310122e-05 6.22881105079553e-05 6.74012489373174e-05 -0.000238268246318304
covarSEX 0.710666840227027 2803997.77466111 28603.6875379122 -28604.2476713014 -5610739.03649151 2806872.46829187 -1.75451247303032 -4.09256468254487 1.05358073115508 0.103804437245183 -2.22201894255552 2.64854735954159 0.90625106629326 -2.08818720308636 3.69409620064776 0.477976242211617 2.34561505524564 -0.18648294772551 0.710535333286106 -1.44213874860886 2.7988075688478 0.44805187477175 -2.29881398641518 -4.05951304075586 -2.84978005205843 1.47996354212839 -2.85050607216698 3.39545809808532 0.826901592862812
covarYOB 0.0287030665223583 28603.6875379122 569.321006580062 -569.350298695255 -57237.6653656544 28635.3061928861 -0.0398105022767124 -0.0677872982731401 0.0207074897303726 -0.0221751554297195 -0.000401022366739145 0.00944680385208687 0.0164438435778368 0.0403498393159607 0.0393862109995486 0.0347852512429535 0.0462499091281401 0.0402776490734621 0.00126103815618242 0.026785821201667 -0.0083208660629267 -0.0352165242819548 -0.0275452083471973 -0.0516515038661492 -0.048123218350461 -0.00410069713108944 -0.0177713456911318 0.0619477367736651 -0.00039011206322615
covarYOBsq -0.0286774022035068 -28604.2476713014 -569.350298695255 569.385273104167 57239.3406309163 -28636.4215802369 0.0395908046696422 0.0678539644428541 -0.0206105046885085 0.0222402301142292 0.000471592016861322 -0.00957783863084095 -0.016308664568853 -0.0404627232778077 -0.0392672657610945 -0.0346411368290696 -0.0462241674247573 -0.040412751451756 -0.00113464923417247 -0.0269222038412183 0.00845302053310381 0.0353369095894618 0.0274433011640391 0.0516841419409824 0.0480304428209891 0.00419192708141378 0.0176317370524711 -0.0620331178946675 0.000511757148329116
covarSEX_YOB -1.41264015756512 -5610739.03649151 -57237.6653656544 57239.3406309163 11227079.6883684 -5616603.21618846 3.49520188318611 8.18611606708448 -2.09556698168017 -0.212982660233431 4.4569837120586 -5.29587515578762 -1.79457931924291 4.16301838180665 -7.39800754391463 -0.955634670380279 -4.69785657580788 0.38113220976058 -1.41616311456649 2.88442996509429 -5.60099880057701 -0.892346082863881 4.60409140940344 8.12536273235825 5.69652618180104 -2.95374763232511 5.70170215743588 -6.78902768667076 -1.65318479784607
covarSEX_YOBsq 0.701960106322919 2806872.46829187 28635.3061928861 -28636.4215802369 -5616603.21618846 2809862.11434564 -1.74090798610451 -4.09377781526632 1.04201808702248 0.109205619465736 -2.23518328102653 2.64750268981749 0.888362242938058 -2.07491582907958 3.70410246084392 0.477683647571831 2.3524137316041 -0.194640328692628 0.705586612354178 -1.4423477089901 2.8023918599517 0.44441464023478 -2.3053052426373 -4.06600587254534 -2.84686715111377 1.47381098975471 -2.85132085502012 3.39382621778243 0.826349567048704
covarPC1 2.29056756236243e-06 -1.75451247303032 -0.0398105022767124 0.0395908046696422 3.49520188318611 -1.74090798610451 0.00366317549783508 -0.000511791161777245 -0.000182667433231851 -6.22495685535154e-05 -0.00013702421610445 7.98797861645254e-05 3.8332327746286e-05 7.31084951405284e-05 -2.46721663871183e-05 8.44562361038155e-05 2.11415086279876e-06 0.000371229476455203 -5.7356270774688e-05 -0.000164814222599253 -0.000520284528026682 -0.000415480511920767 0.00015004045029887 -1.90589440640594e-05 0.000104250554231468 5.79358481635754e-06 5.09004316503225e-05 -0.00062888817852386 -0.000426357344018585
covarPC2 1.71377673839671e-05 -4.09256468254487 -0.0677872982731401 0.0678539644428541 8.18611606708448 -4.09377781526632 -0.000511791161777245 0.0028668819110073 0.00019343918320218 0.000219589377679348 -6.88042073140037e-05 -6.10418772683588e-05 -7.45574728445222e-05 0.000112265101306868 -3.45417987594484e-05 -1.94431390140976e-05 -2.4464232601535e-05 -0.00015028455083719 9.94249482729198e-05 -0.000149734815914748 1.51218835157064e-05 1.06894061953049e-05 9.33060443537064e-05 4.54213334945943e-05 -7.11570880988219e-05 -3.5962259759606e-05 6.77385921265321e-05 9.78784157516327e-05 6.41138848331368e-05
covarPC3 -4.70753755398108e-05 1.05358073115508 0.0207074897303726 -0.0206105046885085 -2.09556698168017 1.04201808702248 -0.000182667433231851 0.00019343918320218 0.00348282856360483 0.000126303957591723 0.000472402721315005 1.08580010556588e-05 0.000224223915991922 -8.19328361789945e-05 -0.000437638460831443 -2.21598727435921e-05 0.000200361391419956 3.11346906027963e-05 -0.00033350731173054 3.59979427662036e-05 -2.66813971448537e-05 0.000122214842582854 -0.000227553091744846 -0.000269409187250456 0.000189611321082057 7.07439476618157e-05 -5.53437077407837e-05 -8.31165022685258e-05 -0.000154865958380101
covarPC4 3.39389911265358e-05 0.103804437245183 -0.0221751554297195 0.0222402301142292 -0.212982660233431 0.109205619465736 -6.22495685535154e-05 0.000219589377679348 0.000126303957591723 0.00333242899641771 0.000493834621588776 -0.000117158980956374 8.64227627973569e-05 -0.00037731153960822 0.000125316447304959 0.000108232207242526 0.000104094655732761 -0.000327809320186029 -0.000203670892941258 -2.95931096199634e-06 -1.86436377748362e-05 2.42248279640891e-05 -3.70152899863894e-06 -0.000181622025661721 -4.91744702616605e-05 5.02736130298404e-05 -6.14674013500044e-05 -4.58466549728636e-05 -3.76622681190257e-05
