(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.00461841290773482 -1.23395104355688 0.00658551709314262 -0.00610574502114011 2.48515664535673 -1.25188302774484 0.000100434258971194 1.06436578770174e-05 -0.000284640907014812 2.14743364897019e-05 -0.000513930927865899 9.72397543664647e-05 -0.000184121294323011 -0.000180934897784728 -4.55061431311454e-05 0.000363311745492448 9.32038390198234e-05 9.89104626552372e-05 0.000286166243764023 0.000157845740744315 0.000360437674385995 0.000486170387922249 -0.000225847508725353 8.06612560359534e-05 0.000163638640654238 0.000168004399291107 7.06527301414245e-05 0.000342991881738336 -0.000172052732297715 -0.000447356241765747 7.09447691361815e-05 0.000714549632313698 -0.00096759600356038
covarSEX -1.23395104355688 4453033.00878048 53617.2166081924 -53638.8707729896 -8914205.18861012 4461377.06465311 -2.4211447697874 -8.9331246412036 2.45814998126117 0.841907473073509 -3.5400959343567 4.71297574652424 1.989251572628 -2.04317101657493 6.3117187327346 1.41513765456262 4.04748601399789 -1.58103829219586 0.322426906405194 -1.11559908053507 4.51830937047162 -1.52419790169663 -5.2605892505626 -8.90007350575975 -3.79418256620963 4.59631686340297 -5.42517549297829 5.57776131004757 -0.535439396656258 -5.78920158546153 1.58885524746378 8.76507705219162 -3.72755513337849
covarYOB 0.00658551709314262 53617.2166081924 1014.47488680747 -1014.90994019429 -107332.927733654 53718.2059807188 -0.0281314689293267 -0.144404688865887 0.0202702707436594 -0.0480124456515033 -0.0228898223968702 0.0212967020816584 0.0179252490755561 0.0720673183567874 0.0734340124095505 0.0746923770632722 0.0938835348674343 0.0522241372636255 -0.029696211862136 0.0366745888422685 -0.0182206560230643 -0.0787470197710282 -0.0610503327540056 -0.0902475790807168 -0.0571746116156556 0.00610445511500726 -0.015755438685017 0.188115928886698 -0.00925515057002164 -0.28925172840282 -0.0268992169711415 0.132160491357835 -0.040411130248326
covarYOBsq -0.00610574502114011 -53638.8707729896 -1014.90994019429 1015.35546390623 107377.353779002 -53740.9796383225 0.027852303201163 0.144535537211116 -0.0201380138065996 0.0480874041240712 0.022990994752863 -0.0215568664118068 -0.0176119414093214 -0.0722368018163002 -0.0732652775506824 -0.0744113537194374 -0.09393867291133 -0.0525061936877257 0.0299337647601821 -0.0369297151928899 0.0183359146978053 0.0789174578754235 0.0609497310902443 0.090279900318847 0.0569735251670893 -0.00596821038480092 0.0155863243071494 -0.188123594330256 0.0092998305539306 0.288932941625519 0.0266391052369652 -0.131136595344947 0.0398862087507219
covarSEX_YOB 2.48515664535673 -8914205.18861012 -107332.927733654 107377.353779002 17844891.3308103 -8931096.38643976 4.82442440258969 17.8691618037782 -4.90143044027815 -1.69468089324375 7.11255039536433 -9.42932015057102 -3.94288543328252 4.07566235284273 -12.6366094331994 -2.82473539140649 -8.12589947728562 3.17213529354558 -0.633634059966459 2.23853777912599 -9.05877170884141 3.05069264934187 10.5432338150653 17.8154846293058 7.57621890689586 -9.19465016037068 10.8505283701954 -11.151741692248 1.08502915962935 11.585326770345 -3.22324186020308 -17.5490792990501 7.45786299301564
covarSEX_YOBsq -1.25188302774484 4461377.06465311 53718.2059807188 -53740.9796383225 -8931096.38643976 4469924.69504982 -2.40368082556445 -8.93648635193739 2.44343192732885 0.852836443324597 -3.57266144841621 4.71669677465813 1.95372091524497 -2.03250565468569 6.32521801821183 1.40962278867574 4.07861760594834 -1.59110648836055 0.311048226149456 -1.12295042269419 4.54077433631658 -1.52639750503132 -5.28279070409172 -8.91575383084483 -3.78216980430498 4.59838884511943 -5.42558477605854 5.57427643394169 -0.549566423257572 -5.79635352993331 1.63476714730116 8.78437722434865 -3.73050324783238
covarPC1 0.000100434258971194 -2.4211447697874 -0.0281314689293267 0.027852303201163 4.82442440258969 -2.40368082556445 0.00490599237661875 -0.000761464381595427 -0.000202117481138919 -4.06490637751724e-05 -0.000160620139542434 0.00012994488888882 5.46517261663695e-05 9.1571077551522e-05 -3.76416594123885e-05 5.36945757936356e-05 -5.91233766035628e-05 0.000623688753254144 -0.000156320992975032 -0.000161563501753012 -0.000829324954104488 -0.000762009063367787 0.000321991262886358 1.38038953356015e-05 0.000159343132887688 8.65743782938865e-05 7.02772240971673e-05 -0.000926069212437759 -0.000387699591582139 0.000138027215450644 0.000136830840395094 -0.000605824806556108 -8.03553731853529e-05
covarPC2 1.06436578770174e-05 -8.9331246412036 -0.144404688865887 0.144535537211116 17.8691618037782 -8.93648635193739 -0.000761464381595427 0.00444896814740588 0.00032725031188307 0.00037422375447332 -0.000194410127157784 -0.000106282269736468 -0.000119225997873881 0.000187546900985188 -2.13112473815092e-06 -4.21762760812525e-06 -5.88649634061331e-05 -0.000259280243176651 0.000174497401014194 -0.000261594635957075 -8.93704577962022e-06 9.68433027441285e-07 0.000123801663658433 5.1359385640537e-05 -0.000144728920215232 -3.68518508919665e-05 0.000154978966213196 -6.62087761974583e-05 -5.25169243804872e-06 0.000336573146685353 0.000171373574880443 0.000436683884680262 -0.000197459273566341
covarPC3 -0.000284640907014812 2.45814998126117 0.0202702707436594 -0.0201380138065996 -4.90143044027815 2.44343192732885 -0.000202117481138919 0.00032725031188307 0.00471524727608934 0.000132786976535162 0.000883618602402712 1.36918111745872e-05 0.000383448521077156 -1.85292545663297e-05 -0.000643569453891517 -9.73654273202826e-05 0.000200191209047175 6.75332360130738e-05 -0.000609920883852446 -2.91713182000093e-05 -6.01193740956151e-05 0.000104220460080576 -0.000432845501970087 -0.000399061779311447 0.000197035992468572 7.31204419937846e-05 -9.88809314837276e-05 0.000220050720171543 -6.40580714713189e-05 8.76117514594224e-05 -0.000670444921448113 5.97696147664227e-05 -0.000290465517885295
covarPC4 2.14743364897019e-05 0.841907473073509 -0.0480124456515033 0.0480874041240712 -1.69468089324375 0.852836443324597 -4.06490637751724e-05 0.00037422375447332 0.000132786976535162 0.00469359776673034 0.000777798248967834 -0.000186972704481155 0.000153620587319116 -0.000637476713473352 0.000134124132084948 0.000144065139225777 0.000207251155507923 -0.000530393256217989 -0.000272850236165828 -2.11029496908134e-05 4.05218061315631e-05 4.51087662301341e-05 3.50795730690866e-05 -0.000289134942369995 -0.000114930758325485 6.63497204885642e-05 -0.000152681854782748 -2.69989769908155e-05 3.90853009574562e-05 0.000369238044439581 -0.000259238956564741 -0.000651374080313332 0.000420252926435304
covarPC5 -0.000513930927865899 -3.5400959343567 -0.0228898223968702 0.022990994752863 7.11255039536433 -3.57266144841621 -0.000160620139542434 -0.000194410127157784 0.000883618602402712 0.000777798248967834 0.00472194484281231 0.000154762206953392 0.000493269974496124 -0.00026882037113445 -0.000251518455356637 -0.000183751711735178 -0.000348022145355372 9.47357413231606e-05 -0.000429623594136315 0.000113994955776238 2.3452417495666e-05 -9.64019354401076e-05 0.000297445986382992 -0.000129900796306234 6.71003972399121e-05 9.02475114780539e-06 5.32065562288866e-05 -0.000156055208316523 -1.24450492588957e-05 0.000144718850796721 -0.000471492570333305 0.000755496160883416 -0.000410077982841283
covarPC6 9.72397543664647e-05 4.71297574652424 0.0212967020816584 -0.0215568664118068 -9.42932015057102 4.71669677465813 0.00012994488888882 -0.000106282269736468 1.36918111745872e-05 -0.000186972704481155 0.000154762206953392 0.00429730824756943 -7.57210717647769e-05 -2.77316107280845e-05 5.18206755965469e-05 -3.34931964068368e-06 -7.00047813469335e-05 -8.99869711401643e-05 -4.74700454613093e-05 -9.27755281921684e-05 -9.44795718106898e-05 -5.26929180836479e-05 0.000121937672708293 -0.0001731833611908 -3.81446136479308e-05 -0.00015714530496602 0.000108098382953064 -0.000331438276868484 -7.00502979952032e-05 0.000136567063196902 -3.84301922048685e-05 0.000464081770935217 -0.000193181812800476
covarPC7 -0.000184121294323011 1.989251572628 0.0179252490755561 -0.0176119414093214 -3.94288543328252 1.95372091524497 5.46517261663695e-05 -0.000119225997873881 0.000383448521077156 0.000153620587319116 0.000493269974496124 -7.57210717647769e-05 0.00452898545035499 0.000300001192897052 -8.6347786612162e-05 -4.69539385672582e-05 0.000516036186337005 0.000127345358655044 0.000184484920502415 -0.000249539330554847 -0.000209721843494413 -1.07394077396369e-05 -0.000196352572772743 -1.56926723054593e-05 -5.0528183111818e-06 -0.000214856899992004 -6.04180341096996e-05 0.000114945505488113 -0.000171562335193276 4.08933206694978e-05 -0.000510353336388463 0.00112020371408796 -0.000842045671063902
covarPC8 -0.000180934897784728 -2.04317101657493 0.0720673183567874 -0.0722368018163002 4.07566235284273 -2.03250565468569 9.1571077551522e-05 0.000187546900985188 -1.85292545663297e-05 -0.000637476713473352 -0.00026882037113445 -2.77316107280845e-05 0.000300001192897052 0.00456118558871493 0.000110999696635503 0.000174940762605927 -0.000366702823597175 5.10933181029649e-05 -0.000149178222922605 -0.000101573908272186 -0.000235278223266089 0.000116340183757779 7.47014727349611e-06 -0.000319210828453382 -3.39517421224817e-05 4.03490145804794e-05 0.000134030716851774 -0.000395710105683928 -8.03580872907646e-05 0.000500986789708588 -1.57519800747726e-05 -0.000231354236327466 -0.000488191889862631
covarPC9 -4.55061431311454e-05 6.3117187327346 0.0734340124095505 -0.0732652775506824 -12.6366094331994 6.32521801821183 -3.76416594123885e-05 -2.13112473815092e-06 -0.000643569453891517 0.000134124132084948 -0.000251518455356637 5.18206755965469e-05 -8.6347786612162e-05 0.000110999696635503 0.00431335728689583 -0.000123529063400413 6.79716161930376e-05 -0.000207931349768336 3.17640510840432e-05 -0.000302935416447618 0.00015994862113479 0.000119986526811922 0.000239812558510716 -0.000139191014569065 -0.000124564669351326 -0.000352429634896984 -8.31865999018323e-05 0.000312595279067242 2.14617571245449e-06 -7.3685561746992e-05 -0.000144029652382595 0.000319377621569917 6.48760057605318e-05
covarPC10 0.000363311745492448 1.41513765456262 0.0746923770632722 -0.0744113537194374 -2.82473539140649 1.40962278867574 5.36945757936356e-05 -4.21762760812525e-06 -9.73654273202826e-05 0.000144065139225777 -0.000183751711735178 -3.34931964068368e-06 -4.69539385672582e-05 0.000174940762605927 -0.000123529063400413 0.00441875989856389 -0.000118984197443555 1.2850303385996e-05 -4.07198285900702e-05 -8.72111698175424e-06 0.000119782008425833 -0.000111523092040506 2.34586503480431e-05 9.94993241580896e-05 0.000178064816463633 0.00013838094727715 3.23406342664467e-05 -0.00026943614488432 -0.0002597102371082 -0.000283756616463997 0.000623547951654846 0.000335360743180529 0.000218013237643623
covarPC11 9.32038390198234e-05 4.04748601399789 0.0938835348674343 -0.09393867291133 -8.12589947728562 4.07861760594834 -5.91233766035628e-05 -5.88649634061331e-05 0.000200191209047175 0.000207251155507923 -0.000348022145355372 -7.00047813469335e-05 0.000516036186337005 -0.000366702823597175 6.79716161930376e-05 -0.000118984197443555 0.00435113774490905 -4.37631585836641e-05 -8.82552225007735e-05 -0.000214884435525998 0.000222248357040305 1.55165033380375e-05 0.000157289666349712 -1.06726914158714e-05 0.000263140188925618 8.44626116597738e-05 -6.18495623458568e-05 0.000436705930890975 -0.000166044654344298 -0.000654484165438013 -4.11128107425252e-05 0.000709863244186353 4.68207100323125e-05
covarPC12 9.89104626552372e-05 -1.58103829219586 0.0522241372636255 -0.0525061936877257 3.17213529354558 -1.59110648836055 0.000623688753254144 -0.000259280243176651 6.75332360130738e-05 -0.000530393256217989 9.47357413231606e-05 -8.99869711401643e-05 0.000127345358655044 5.10933181029649e-05 -0.000207931349768336 1.2850303385996e-05 -4.37631585836641e-05 0.00438873486493178 2.13369643670966e-05 0.000102934560606584 -0.000205280112263612 8.2713356033659e-05 -9.00977882479566e-06 9.22454218658639e-05 -1.58746390487986e-05 -0.000263225588111414 0.000177345006563595 0.000145481676408663 -0.000232013545312227 0.000259849464111774 -0.000104545275572398 -0.000498795487464898 0.000563110879136888
covarPC13 0.000286166243764023 0.322426906405194 -0.029696211862136 0.0299337647601821 -0.633634059966459 0.311048226149456 -0.000156320992975032 0.000174497401014194 -0.000609920883852446 -0.000272850236165828 -0.000429623594136315 -4.74700454613093e-05 0.000184484920502415 -0.000149178222922605 3.17640510840432e-05 -4.07198285900702e-05 -8.82552225007735e-05 2.13369643670966e-05 0.00449950441660805 -0.000190660403567244 0.000458862861983202 7.81912429774253e-05 5.32242264933742e-05 -0.000171002495307279 -1.15884476758725e-05 5.04339404700465e-06 0.000104961304971126 -0.00065684109443655 -3.88859510075013e-05 0.00040870121006372 -1.68838593549883e-06 0.000202675322621506 -0.000256380768885894
covarPC14 0.000157845740744315 -1.11559908053507 0.0366745888422685 -0.0369297151928899 2.23853777912599 -1.12295042269419 -0.000161563501753012 -0.000261594635957075 -2.91713182000093e-05 -2.11029496908134e-05 0.000113994955776238 -9.27755281921684e-05 -0.000249539330554847 -0.000101573908272186 -0.000302935416447618 -8.72111698175424e-06 -0.000214884435525998 0.000102934560606584 -0.000190660403567244 0.00430894593529667 -0.000113788568590868 2.35664981393996e-05 -4.52185209676252e-05 8.29033774658067e-05 -2.93407519884569e-05 -3.42866575240403e-05 -0.000136578840489144 1.49894852916854e-06 -0.000247129133045838 -0.000278110041808621 0.000358695049628497 -0.000294988042295327 0.000124954445327331
covarPC15 0.000360437674385995 4.51830937047162 -0.0182206560230643 0.0183359146978053 -9.05877170884141 4.54077433631658 -0.000829324954104488 -8.93704577962022e-06 -6.01193740956151e-05 4.05218061315631e-05 2.3452417495666e-05 -9.44795718106898e-05 -0.000209721843494413 -0.000235278223266089 0.00015994862113479 0.000119782008425833 0.000222248357040305 -0.000205280112263612 0.000458862861983202 -0.000113788568590868 0.00443075381810649 0.000201453305083025 -0.00032564943410376 -6.17291151361274e-05 -0.000131369578175081 -8.25621082709957e-05 -0.000298375357173031 0.00050424553404806 0.00022671047764224 -0.000148725017393813 -0.000135649091345985 -0.000263587188121119 0.000221334063834727
covarPC16 0.000486170387922249 -1.52419790169663 -0.0787470197710282 0.0789174578754235 3.05069264934187 -1.52639750503132 -0.000762009063367787 9.68433027441285e-07 0.000104220460080576 4.51087662301341e-05 -9.64019354401076e-05 -5.26929180836479e-05 -1.07394077396369e-05 0.000116340183757779 0.000119986526811922 -0.000111523092040506 1.55165033380375e-05 8.2713356033659e-05 7.81912429774253e-05 2.35664981393996e-05 0.000201453305083025 0.00434239342808739 -0.000198173764040701 8.50135720073013e-05 -0.000185887531761421 -1.27584183836436e-05 6.7546361592976e-05 0.000170740570389226 -0.000420342792622543 9.43265673972012e-06 -6.98404451116161e-05 0.000257676076033512 0.000151500941566282
covarPC17 -0.000225847508725353 -5.2605892505626 -0.0610503327540056 0.0609497310902443 10.5432338150653 -5.28279070409172 0.000321991262886358 0.000123801663658433 -0.000432845501970087 3.50795730690866e-05 0.000297445986382992 0.000121937672708293 -0.000196352572772743 7.47014727349611e-06 0.000239812558510716 2.34586503480431e-05 0.000157289666349712 -9.00977882479566e-06 5.32242264933742e-05 -4.52185209676252e-05 -0.00032564943410376 -0.000198173764040701 0.0043572468736723 0.000178984631637763 -5.81708584189298e-06 -3.40633644777206e-05 0.000223730181695139 0.000196650000261398 0.000265496371340613 -0.000284233930130506 -0.000417259191369222 -7.5223597578891e-05 -0.000244308651098334
