 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.00023640882260086038 2.714354437250816e-07 -2.2956794707628503e-06 -3.6732654490287376e-07 -3.8585307125108354e-07 -2.780442702323134e-07 3.5452306949228416e-08 5.810359857163543e-07 1.591010915290454e-07 8.297597873151354e-07 7.102332393473218e-08 -2.0678809399960884e-07 -6.172412160670482e-08 3.0835569093544034e-07 -2.3846844919952923e-08 -4.622879538824496e-07 -1.900289908543182e-07 1.4149043471620465e-07 -2.1926377653631083e-07 7.064960089312625e-07 1.8098091955000893e-07 1.1763819434406879e-06 -6.262324693819713e-06 2.1974737893849805e-06
PC1 2.7143544372508174e-07 7.679657611910529e-07 -6.328896842425081e-07 5.4495063246767336e-08 -7.477204006788249e-08 -2.0640399383347325e-08 8.777533192688482e-09 3.985071765286089e-08 9.409985070818082e-08 -2.4748720286849324e-08 4.4355061310446024e-08 -3.422880497609914e-08 2.3010087042874212e-07 1.3650880445143925e-08 -1.0687731900209273e-07 -1.6132529705682386e-07 -1.4722453148275718e-07 1.54856420977082e-08 6.660306587534418e-08 3.389021026456889e-08 1.5036750043440572e-08 -1.4474309863637002e-08 4.598448665995923e-07 9.250257050696109e-07
PC2 -2.295679470762852e-06 -6.328896842425079e-07 1.77567029534235e-05 2.051639799161369e-07 5.82732445329821e-07 -1.7483600910025913e-07 -1.4837964612506827e-07 1.4188729376404822e-08 9.387540554738215e-08 -1.1916196349518178e-08 3.701236949123617e-08 1.3772497227663146e-07 -1.869969663431006e-07 -3.812704928072107e-08 -1.2604794115095545e-07 9.838569262385013e-08 -1.6606107237577035e-07 2.0431602537816612e-07 1.133835604486697e-09 -5.769742748214855e-09 -1.4385880385624596e-08 -6.518187959741639e-07 5.643066640721385e-07 1.1525681403314675e-06
PC3 -3.673265449028736e-07 5.449506324676734e-08 2.0516397991613689e-07 1.6573238586747144e-06 2.6323511397558124e-08 2.5414468829295205e-07 1.2984731622082608e-08 5.321252655856506e-08 -6.19520470469904e-08 -3.3191626589734054e-07 4.4780053557267597e-08 1.4606900512172888e-07 5.7845394759028434e-08 -1.7399898764125686e-07 8.841717967433903e-09 5.563051011544063e-09 -3.878860977431499e-09 -1.0686590206398192e-07 -1.3935353171639086e-07 1.2063404165699942e-07 2.825975736831781e-08 -7.025507712479202e-08 8.667196214780568e-07 7.157018051879082e-07
PC4 -3.8585307125108344e-07 -7.477204006788253e-08 5.82732445329821e-07 2.632351139755816e-08 2.8854853891736443e-06 4.4975047490643647e-07 -2.1280968955809362e-07 -1.7525508612145622e-08 -3.438586806902553e-07 2.54343852408155e-07 8.389008538500223e-08 1.049712641768988e-07 -2.0396815746918034e-07 5.979782526971104e-08 -1.1337413301190439e-07 -1.658955327303378e-08 8.658573892808681e-08 -7.933845654868049e-09 -9.533485246137417e-08 -7.142438626345075e-08 -1.1522610726356171e-08 -6.538714408579862e-08 -1.0159525425940676e-07 1.5320681122425981e-07
PC5 -2.780442702323131e-07 -2.0640399383347316e-08 -1.748360091002589e-07 2.5414468829295215e-07 4.4975047490643647e-07 5.001815518620151e-06 3.515867656866194e-08 5.015634771110703e-07 4.277092434291328e-08 -5.65199064203154e-08 -7.285704115315134e-08 -2.9487231322331046e-07 1.844135396604865e-07 -2.316919077276826e-07 1.1963221080264869e-08 7.124761141885877e-08 -8.437943904695034e-08 2.637273570103145e-07 -1.1138697944481728e-07 7.556301385563783e-08 8.975135166382111e-08 -1.0009582627525565e-07 1.5249099373550361e-06 1.0847888146584324e-06
PC6 3.5452306949228475e-08 8.77753319268849e-09 -1.4837964612506822e-07 1.298473162208259e-08 -2.1280968955809365e-07 3.5158676568661995e-08 6.02974742175465e-06 9.875426109257034e-09 -6.838318488092835e-09 1.012219115221043e-07 -7.953243847574664e-09 -1.452395781588954e-07 2.4471825418789017e-08 -2.1471665793216077e-07 -5.198675849404204e-09 -5.544891405434186e-08 -2.5932492412673295e-08 2.7019094677906973e-07 -6.374221251106268e-08 -3.0192595279160226e-08 -1.0328658307446873e-07 9.453373296627622e-07 -1.859943088359553e-08 3.507999573608822e-07
PC7 5.810359857163543e-07 3.985071765286091e-08 1.4188729376404698e-08 5.3212526558565087e-08 -1.752550861214557e-08 5.015634771110702e-07 9.875426109256979e-09 4.953194203393376e-06 2.543172358699145e-07 -7.369890120189479e-08 -5.082442565822562e-08 3.735716569480724e-07 7.646846857616066e-08 3.218751660156922e-07 -6.655260752228155e-08 -1.53031724452908e-07 -1.0241866578717171e-07 -3.6051384950517966e-08 5.6421853057048705e-08 -4.861936690652158e-08 -1.048220594301805e-07 -1.282944037646218e-06 1.083300597790601e-06 4.253992726737768e-07
PC8 1.591010915290459e-07 9.409985070818088e-08 9.387540554738173e-08 -6.195204704699043e-08 -3.438586806902553e-07 4.277092434291318e-08 -6.838318488092849e-09 2.5431723586991426e-07 5.018401863450261e-06 1.789787586970341e-08 1.760602783695933e-07 -2.3707370845304068e-07 9.461477533983933e-08 -4.4263163681212384e-08 6.613588808198499e-08 -9.822768883289835e-08 3.795805464492277e-08 9.304268981001898e-08 -4.046486916165882e-08 -5.624103182697056e-08 9.839154588834966e-08 -7.299983683222473e-07 1.0751747068707448e-06 8.665306126323415e-07
PC9 8.297597873151348e-07 -2.4748720286849364e-08 -1.1916196349518031e-08 -3.319162658973405e-07 2.543438524081551e-07 -5.651990642031545e-08 1.0122191152210433e-07 -7.369890120189486e-08 1.7897875869703293e-08 4.781323358758442e-06 -2.8934760351679024e-08 -1.6321621400008153e-07 -5.2267270438957395e-08 -1.4151099977208104e-07 -7.298831061130319e-08 1.8861012957463097e-08 1.0027163004138944e-07 1.297545349597859e-07 -1.6966639751899703e-07 -6.45206915746049e-08 -8.101941256918089e-08 1.4257514488678895e-06 -1.5903392712840996e-06 -1.4138737703985418e-07
