 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0005829626354233302 1.8721924843197559e-06 2.445300559905672e-08 2.280761394627437e-07 1.4803615376298105e-06 -8.930410426787027e-07 1.4688820414313977e-06 3.237562942340988e-07 1.4274008016019771e-06 1.4328909001184672e-06 1.2893851375139305e-07 3.657103930762239e-06 -2.8914789078149863e-06 1.8098641485756753e-06 -1.4412480633603314e-06 -2.106294849565488e-06 -2.5279503935842623e-06 -1.1954678691649493e-06 -4.10214340505146e-07 2.842403599626201e-06 6.487481548764941e-07 -2.0037347288959565e-06 5.7849366715866435e-05 3.6275290961373946e-05 -0.00010036811011662032 4.090709885946583e-06 -5.759914433484732e-05 3.445869242490418e-05
PC1 1.8721924843197559e-06 2.0282595217362924e-06 -1.7199007094870926e-06 -1.7843234835498826e-07 -6.299798384009634e-08 -2.768847984160225e-07 2.848087761315115e-08 1.540654715863199e-07 1.2374005847933154e-07 -5.733868730246791e-08 9.674094991184686e-08 -3.059108020912341e-08 5.650243092731593e-07 -1.3365618827936405e-07 -3.3924227406660644e-07 -6.393366904791313e-07 -5.691077650352015e-07 1.7997198354219888e-07 -5.68246806376893e-08 1.9324688624995113e-07 -8.266938609537461e-08 -1.7660843524369522e-07 -1.5715783274581251e-06 2.676903204210232e-06 6.057328307184946e-07 4.59140170336655e-06 6.916589662435912e-07 7.107426427178015e-08
PC2 2.4453005599057602e-08 -1.7199007094870922e-06 4.439814967533687e-05 9.785689720366271e-07 1.2472898189700147e-06 -5.162410248542933e-07 3.069013690601562e-08 -2.7154946096357586e-07 1.0918489967812938e-06 -3.8855923873302525e-07 3.6223243514007e-07 -5.232286629674772e-07 -8.221785683416349e-07 5.665302845589658e-07 -9.181024266473842e-07 3.520800478825104e-07 -1.0681000860521594e-08 7.367231525864005e-07 3.3215174159180936e-07 -4.499370716310389e-07 -3.2460928474259663e-07 -6.506574085749434e-06 9.859339722658821e-06 -1.0912172337259834e-06 1.5268057448192012e-06 -7.080248707160258e-06 -4.844850051633943e-06 6.802806479195986e-06
PC3 2.2807613946274364e-07 -1.7843234835498842e-07 9.78568972036627e-07 3.957025509639875e-06 1.2265650957120625e-07 9.937956765664506e-07 4.4780914764653204e-08 3.085201331974496e-07 -1.2542013725538677e-07 -9.248705137171792e-07 1.0223906157439368e-07 2.875413671195862e-07 4.194821767949295e-08 -5.678089916272167e-07 5.3988005533930545e-08 -2.902736130073773e-08 1.7634017458349487e-07 -3.2569820177101417e-07 -4.570263969464905e-07 3.5665541333136903e-07 8.566114020383183e-08 -1.3278814083602712e-06 3.4352627464929913e-07 7.859922741828056e-07 3.453401097342617e-06 5.70344643868641e-08 -6.543009921275127e-06 7.125439320052437e-06
PC4 1.4803615376298098e-06 -6.299798384009645e-08 1.2472898189700156e-06 1.2265650957120623e-07 7.560427518854267e-06 1.5370749516793252e-06 -3.406235623206789e-07 1.3174057852617212e-07 -1.1173852343651556e-06 4.0938705127789217e-07 2.367971907822712e-07 1.8717886591500355e-07 -8.566057518388046e-07 -4.709977864086371e-07 -8.206037329037187e-08 -1.4239524299322112e-07 8.163937970544838e-08 1.07697781713123e-08 -4.2774037196517685e-07 -1.5999448493524016e-07 1.2669303034172595e-07 1.9743604902533562e-07 -6.220848049125456e-06 2.2188691192437515e-06 -2.2763053961467622e-06 1.0445517855117243e-05 -8.733664868950772e-06 8.860695859118423e-07
PC5 -8.930410426787029e-07 -2.7688479841602247e-07 -5.162410248542926e-07 9.937956765664509e-07 1.537074951679326e-06 1.4551228800169884e-05 3.4820307143975873e-07 1.047655025039504e-06 -7.11815715904409e-07 -3.400660481758611e-07 -2.4416999712357606e-07 -1.013921488875725e-06 4.586946720550876e-07 -1.0028691996085033e-06 5.933713637130689e-07 -7.39162013437878e-08 -1.817471129753228e-07 6.556166094012899e-07 -3.0976372258853235e-07 2.5679401536397876e-07 1.0119246627106809e-07 1.5337941041833172e-06 1.1230539546768412e-07 4.39342659521733e-06 -7.348995472197921e-07 5.9406416533383335e-06 9.101629264975008e-07 -5.691628639666672e-06
PC6 1.468882041431397e-06 2.8480877613151106e-08 3.069013690601567e-08 4.478091476465319e-08 -3.406235623206791e-07 3.482030714397583e-07 1.3869457898846163e-05 -5.1365193599816603e-08 3.4787304229927646e-07 1.3433482925498316e-07 4.145549705723737e-08 -3.9916672143287604e-07 1.7742945402971516e-07 -2.883859043063392e-07 -2.8927332648740747e-07 1.1249235467598928e-08 -6.915633882253124e-08 2.6156944725737603e-07 -3.982465055695881e-07 -1.6130816192788423e-07 -4.873961975788836e-07 -2.66793277918477e-08 1.956930667473849e-07 -5.839792754228854e-06 8.99525538421193e-06 -7.987601546227149e-06 -1.8690618068049436e-06 8.168078856576094e-06
PC7 3.237562942340993e-07 1.5406547158631992e-07 -2.7154946096357544e-07 3.085201331974494e-07 1.317405785261725e-07 1.047655025039504e-06 -5.1365193599816345e-08 1.1575968091485806e-05 6.71747946468235e-07 -1.7046541477371929e-07 -1.033532428766934e-07 1.1307149790301305e-06 1.322500490017531e-07 3.901650303963933e-07 -1.4790524535137787e-07 -3.560815630745255e-07 -3.251269692476602e-07 -1.5182078323388742e-07 1.4235287542531123e-07 1.8627224583031314e-08 -2.2241127904014475e-07 -1.3139105263072522e-06 1.588179264709744e-06 2.9679544972663836e-06 -8.979871728329869e-07 -1.481884138602331e-06 1.1714602521693012e-05 -1.4264092255778396e-05
PC8 1.4274008016019767e-06 1.237400584793314e-07 1.0918489967812942e-06 -1.2542013725538654e-07 -1.1173852343651554e-06 -7.118157159044086e-07 3.4787304229927625e-07 6.717479464682349e-07 1.2452162266474002e-05 3.220996577342369e-07 8.577388861209354e-08 -6.980989389999183e-07 1.322203963891522e-07 7.452520121249852e-08 -1.156569566342581e-07 -4.954975994478392e-07 2.584602604042809e-09 1.1148783032468686e-07 -4.801551731731424e-07 -2.7852769098678214e-07 2.5908981791337516e-07 -1.5422546822259363e-06 3.448588367800664e-06 6.458844790339639e-06 1.011719422826772e-06 -2.1738472942833716e-06 -8.70340160793316e-06 4.423914719444998e-06
PC9 1.4328909001184676e-06 -5.73386873024678e-08 -3.8855923873302556e-07 -9.248705137171794e-07 4.0938705127789217e-07 -3.4006604817586136e-07 1.3433482925498273e-07 -1.7046541477371942e-07 3.220996577342369e-07 1.0988982112063523e-05 -3.4267222078439935e-07 3.196929028547804e-08 -4.335357093588361e-07 -5.528590503755095e-08 -7.004227185481002e-07 2.895468359174042e-07 4.732075528023761e-07 5.975500757154784e-07 -1.6347364540034407e-07 -1.4476552243408342e-07 -5.044852646020192e-07 3.1287164442854367e-06 1.0986115470567927e-06 3.6975703183556993e-06 -1.2479171354813396e-05 2.504346012732177e-06 2.906154025740629e-06 -8.460851891923206e-06
