 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.00046408756791496746 7.624446300163983e-07 -3.3490721045846923e-06 -8.231054978051833e-07 1.0657433579941484e-06 -2.8234817585471917e-07 1.1769507593067035e-07 2.0663163163958667e-06 9.297950882375636e-07 4.239967034977477e-07 -5.636320708150199e-07 3.612176692449672e-07 -3.868761345237339e-07 9.83100504809535e-07 4.1935383261438914e-07 -1.004389444287364e-06 -3.653020600150924e-07 -5.529037967761454e-07 6.789987675285202e-07 1.4447263519896213e-06 4.589647247727582e-07 -8.415538261866017e-07 1.7781559990465404e-05 -9.052728428660307e-06 6.923441232974904e-06
PC1 7.624446300163981e-07 1.607204969695512e-06 -1.1980981737937836e-06 3.843163958187939e-09 -9.27891875797132e-08 -2.1225920935738727e-07 2.586950126810086e-08 1.5781239287847301e-07 1.7257455831700688e-07 -7.464003143083216e-08 1.555842052942334e-07 -9.719145911329592e-08 3.5826693581268893e-07 -9.605152650735723e-08 -1.5254404896863997e-07 -3.5032491905866527e-07 -2.6853710404528135e-07 -9.469400684770153e-09 -1.6637250619398562e-08 1.0662016907543186e-07 1.439433119048555e-08 4.884419365352216e-07 1.4560607440675242e-06 3.3971526501508857e-07 3.906490397005429e-07
PC2 -3.3490721045846927e-06 -1.1980981737937836e-06 3.09883123738008e-05 5.276840169690882e-07 1.0527233697180365e-06 -1.8615429041211947e-07 -6.066500649155877e-08 -1.960917525925391e-07 2.9497829014891994e-07 -1.483906079661407e-08 -2.1005328735492046e-08 -8.157844249171e-08 -2.241164106984788e-07 2.946764854412741e-07 -3.839142444014797e-07 3.236460062347713e-07 -1.1703309938622234e-07 7.218318096730298e-07 7.7528311908419e-08 -3.0885131075203064e-07 1.1694559668632642e-07 -2.6127235198969294e-06 -1.4218984282550746e-06 8.800989548091674e-07 4.387236918344106e-06
PC3 -8.23105497805183e-07 3.84316395818795e-09 5.276840169690883e-07 3.264370042288754e-06 5.879130905320702e-08 6.00267359945595e-07 1.6045702411563976e-08 1.0031354680490087e-07 -1.1128226320890929e-07 -5.537214827522239e-07 1.8652982137124975e-08 1.900655269628692e-07 1.5075313017919818e-07 -4.6487805787869044e-07 -7.116918718858425e-08 -3.935495124680004e-09 8.920596437428041e-09 -1.423117398405031e-07 -3.588038629690586e-07 2.3085568388680842e-07 7.433592734071515e-08 3.988672997484281e-07 -6.323634891417544e-07 -8.560971539696626e-07 4.183055674365956e-06
PC4 1.0657433579941489e-06 -9.278918757971316e-08 1.0527233697180367e-06 5.879130905320691e-08 5.713338427583172e-06 1.1617564288530602e-06 -3.601426881930578e-07 8.195221809171743e-08 -8.752704643936088e-07 1.7832632609699647e-07 1.8757900295759719e-07 -1.9384743809319307e-08 -4.791784960021422e-07 -2.0884528855316847e-07 -8.100665770335552e-08 -3.716132092294275e-08 7.676415268295598e-08 1.2755522900183937e-07 -1.7695867949721953e-07 -1.4278023541352735e-07 1.2829031314097785e-08 -4.880506070696744e-07 -3.7056455310691176e-07 -3.0256599173137773e-06 2.5954850944065427e-06
PC5 -2.8234817585471917e-07 -2.1225920935738733e-07 -1.861542904121195e-07 6.002673599455946e-07 1.1617564288530604e-06 1.0342597194732016e-05 1.6898388944959828e-07 8.436939475996483e-07 -4.907922092808899e-07 -1.7278633139541177e-07 -2.5128277939646116e-07 -7.054699766416279e-07 4.0180451673450857e-07 -5.829313274171987e-07 2.798220361392527e-07 -2.9791477943655926e-08 -1.2398767411070283e-07 4.400306740906725e-07 -1.4019542731804055e-07 3.4294777246463124e-07 1.1693464193087893e-07 1.4536472958933278e-06 1.3921216039973998e-06 9.299907893717305e-07 -2.3942347691985556e-07
PC6 1.1769507593067e-07 2.586950126810081e-08 -6.06650064915589e-08 1.6045702411563874e-08 -3.6014268819305787e-07 1.689838894495983e-07 1.0069549095564215e-05 2.0529061504803087e-09 1.0596680337116817e-07 1.5914302672720296e-08 3.3465309118597965e-08 -1.7304483692000959e-07 1.3462651713610679e-07 -2.834532515047383e-07 -4.823639614366287e-08 4.004903208925551e-08 -2.5726228241000115e-08 3.0828571588575986e-07 -1.1652991101731295e-07 -2.512878156883415e-08 -2.790551572269035e-07 1.3156217939265756e-06 -1.4655145409857465e-06 -1.2454568067641796e-06 3.900179987492588e-06
PC7 2.066316316395866e-06 1.57812392878473e-07 -1.9609175259253883e-07 1.003135468049009e-07 8.195221809171759e-08 8.436939475996489e-07 2.052906150480436e-09 8.27652749396373e-06 4.4282805965027905e-07 -1.64479888481497e-07 -9.394795403045743e-08 6.221241527212623e-07 1.059855153170009e-07 3.131189792714215e-07 -1.8734508462777183e-08 -3.834402756804926e-07 -1.116596208316262e-09 -3.434604648568302e-08 5.886856477320405e-08 -2.0022639319968765e-09 -1.7413339393157656e-07 -1.6673554512048187e-06 5.489516495479896e-07 5.443486170486428e-06 -4.8164990712441895e-06
PC8 9.29795088237562e-07 1.7257455831700688e-07 2.949782901489198e-07 -1.1128226320890942e-07 -8.752704643936091e-07 -4.9079220928089e-07 1.0596680337116826e-07 4.428280596502792e-07 8.92840662575252e-06 1.6631297469416108e-07 2.0903707059205603e-07 -2.5822544139678023e-07 2.7849174420664764e-07 -1.4195516510900453e-10 -5.918199159187132e-08 -2.1566389906880596e-07 9.882679430961989e-08 8.887946538769098e-08 -1.626863858835084e-07 -2.488994996455975e-07 1.74596135115633e-07 2.0521256593525297e-07 1.5628282990616258e-06 -1.4972954249754734e-06 2.175670839471125e-06
PC9 4.2399670349774715e-07 -7.464003143083216e-08 -1.4839060796614405e-08 -5.53721482752224e-07 1.783263260969964e-07 -1.7278633139541193e-07 1.5914302672720432e-08 -1.644798884814969e-07 1.6631297469416116e-07 8.07007392197682e-06 -6.54330927708945e-08 -1.8582612770884934e-07 -1.5176558839976257e-07 -7.812712552108136e-11 -2.820048445692121e-07 1.7847412604715225e-07 3.3905278440737705e-07 3.1273943596051143e-07 -2.1189614197855444e-07 -1.802005305020851e-07 -2.2823276206448585e-07 1.9401033535266737e-06 2.2906903963401297e-06 7.048347746859687e-07 -5.057523410041282e-06
PC10 -5.636320708150185e-07 1.5558420529423344e-07 -2.100532873549205e-08 1.8652982137124763e-08 1.8757900295759727e-07 -2.512827793964612e-07 3.3465309118597786e-08 -9.394795403045726e-08 2.0903707059205603e-07 -6.54330927708944e-08 7.608850578994021e-06 -2.0129851823386133e-07 2.3755114892316754e-07 -3.491473125461955e-07 -5.4916224656685975e-08 -1.4665760912261453e-07 -3.771656286910363e-07 1.7809567030952315e-07 2.2605951011668212e-07 2.539229820983858e-07 -3.3726488027223305e-08 -6.181386523580807e-07 1.4178976317878342e-06 2.4142209887890476e-06 -1.952730633659227e-06
PC11 3.612176692449666e-07 -9.719145911329587e-08 -8.157844249170978e-08 1.9006552696286937e-07 -1.9384743809319396e-08 -7.054699766416282e-07 -1.7304483692000972e-07 6.221241527212625e-07 -2.5822544139678034e-07 -1.8582612770884944e-07 -2.0129851823386133e-07 7.5501918628203375e-06 -2.0413972076985497e-07 4.1784620034348944e-08 -3.082472450904853e-07 2.0284296862100933e-07 1.7629574625739765e-07 1.7275010056824288e-07 -1.636430643662339e-08 2.9230843143592474e-07 2.488235538308158e-07 7.948486300549123e-07 -2.9994071364833527e-06 4.535159782241881e-06 1.639102807782054e-06
PC12 -3.868761345237337e-07 3.582669358126889e-07 -2.2411641069847867e-07 1.5075313017919802e-07 -4.791784960021421e-07 4.0180451673450857e-07 1.346265171361066e-07 1.0598551531700082e-07 2.7849174420664737e-07 -1.5176558839976257e-07 2.3755114892316733e-07 -2.0413972076985495e-07 7.061023598602381e-06 -2.4533069890819344e-08 -7.201508116206407e-08 -2.035808425622734e-07 1.6164440349536135e-09 -7.705040842490858e-08 -2.219423570795775e-08 7.142481658199423e-08 -1.0776186148226254e-07 1.0698405182151448e-06 1.1784323084666505e-06 -2.7100946173149463e-06 7.915619714904354e-08
PC13 9.831005048095353e-07 -9.605152650735716e-08 2.946764854412742e-07 -4.6487805787869034e-07 -2.088452885531686e-07 -5.829313274171989e-07 -2.834532515047384e-07 3.1311897927142127e-07 -1.4195516510917046e-10 -7.812712552098534e-11 -3.4914731254619566e-07 4.1784620034348964e-08 -2.4533069890819423e-08 7.075056081309588e-06 -2.2477173343661113e-07 5.077182507182208e-07 2.609748562328355e-07 7.244122445013313e-08 -3.6045315613997274e-09 -8.555487309871366e-09 5.2039316545117425e-08 8.421126261576337e-07 2.479835042021103e-06 -4.105857909711155e-06 3.68878511501519e-07
PC14 4.1935383261438914e-07 -1.5254404896863994e-07 -3.8391424440147984e-07 -7.116918718858439e-08 -8.100665770335569e-08 2.798220361392527e-07 -4.823639614366291e-08 -1.8734508462777113e-08 -5.918199159187132e-08 -2.820048445692122e-07 -5.491622465668587e-08 -3.0824724509048507e-07 -7.201508116206405e-08 -2.2477173343661103e-07 7.37716539711452e-06 -5.810115445185177e-08 -1.0985148951603899e-07 -2.986678151962985e-08 2.2232418783603956e-07 1.2560992150618467e-07 -3.928726766749976e-08 -5.633320795592523e-07 3.2958137062139743e-06 -9.336091141094146e-07 -3.3505453660268556e-06
PC15 -1.0043894442873651e-06 -3.503249190586653e-07 3.2364600623477115e-07 -3.935495124679947e-09 -3.716132092294274e-08 -2.979147794365614e-08 4.0049032089255694e-08 -3.8344027568049276e-07 -2.156638990688061e-07 1.7847412604715217e-07 -1.4665760912261458e-07 2.0284296862100914e-07 -2.0358084256227337e-07 5.077182507182209e-07 -5.810115445185176e-08 7.056842406437198e-06 2.3235164616937033e-07 -2.3590803974476556e-07 -4.091072106453595e-08 5.010782566138979e-08 7.289519428362956e-08 1.578383284885346e-06 -1.2160817324340903e-07 2.0313623581747206e-07 -1.0615530077687633e-06
PC16 -3.653020600150922e-07 -2.6853710404528124e-07 -1.170330993862227e-07 8.92059643742794e-09 7.676415268295591e-08 -1.2398767411070286e-07 -2.572622824100008e-08 -1.1165962083162333e-09 9.882679430961981e-08 3.3905278440737695e-07 -3.771656286910364e-07 1.7629574625739765e-07 1.6164440349537277e-09 2.6097485623283557e-07 -1.0985148951603888e-07 2.3235164616937022e-07 7.033485981164198e-06 5.8246278073994774e-08 -2.565820879689165e-07 -3.008725613782552e-07 -1.3430254821250477e-07 -9.819577254024782e-07 -1.3242764114630958e-06 -6.367402181924104e-07 2.0791324500036193e-06
