(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband maternal gmm gpm
(Intercept) 0.00484464255181214 0.860168419199285 -0.556370466700402 0.552619770331081 -1.61352624371299 0.754407390930386 -1.2028884244117e-05 -5.58962162446309e-05 -0.000183564970614471 9.53180085567311e-05 2.87180844621997e-05 3.46788882371636e-05 3.19748589749589e-05 3.11148779363695e-05 -3.32204863657293e-05 -5.09509067201009e-05 1.63776143957408e-05 1.86256175093039e-07 8.69978862690887e-05 5.80623769610116e-05 7.10633601725333e-05 3.99617646169833e-05 1.77933202244671e-05 2.98525161656768e-05 8.46439643372506e-05 6.51189859521464e-05 3.04588715779163e-05 5.99646057018914e-05 8.02895032347508e-05 5.58266995050201e-05
covarSEX 0.860168419199285 765945.776812344 12426.1427584937 -12378.1230773778 -1526606.85591219 760798.326977045 0.105536169602397 0.111458204294282 -0.398026963762162 -1.11356290160441 -0.11733110758825 0.309117790764155 -0.12798657755295 0.607112410580058 -0.439153036266784 0.0644800977787836 0.00389543562414265 0.458665840632197 0.541548895032184 -1.09341982740832 0.32087813220435 -0.00832450483150953 -0.67759906815382 -0.649407146675697 0.356077223287524 -0.226911852917853 -0.228189425879706 -0.579154315877395 1.37933651487675 0.0414604674501392
covarYOB -0.556370466700402 12426.1427584937 415.67410366209 -414.075643998122 -24774.8481028569 12350.9366158489 0.0062970456597116 -0.00259693335432233 -0.00791611663604958 -0.0544054154287134 0.00943392397211123 0.019366706139622 -0.0164421867033058 0.0235211250769736 -0.0058648222510628 0.00267360957699862 -0.00656957868110965 0.0372293711703934 0.00865541858168554 0.00383657949623879 -0.00762179025153266 -0.0321581335752187 -0.0126824534778552 -0.0105778670623645 -0.0112575520081725 -0.0220654274720334 -0.0204403813990614 -0.00293457204983395 0.00324299208150662 -0.021257725755915
covarYOBsq 0.552619770331081 -12378.1230773778 -414.075643998122 412.48948219622 24679.4745584223 -12303.5727217017 -0.00645462907768366 0.00268503964691235 0.00805222472102219 0.0541686983738237 -0.00944794262847936 -0.0193929315540164 0.0163770208875809 -0.0234671049593403 0.00590306565167944 -0.00255619050649912 0.00657119918539857 -0.0371524557470134 -0.00863080796564152 -0.00393448240988038 0.00762795809844513 0.0321291388166725 0.0125084102527912 0.0104710450544698 0.0111181539491547 0.0219613304846928 0.0203531848850665 0.0030438963811896 -0.00329514758922813 0.0210228131681757
covarSEX_YOB -1.61352624371299 -1526606.85591219 -24774.8481028569 24679.4745584223 3042731.41364203 -1516397.86129203 -0.220928244898056 -0.224555925246124 0.797892339745795 2.216058636832 0.237130772306271 -0.620658317908282 0.25632664226082 -1.21006118683699 0.875748709843781 -0.12455213229434 -0.0118351317918456 -0.907510934240634 -1.07468886446466 2.18056991006239 -0.631038434537239 0.0208151055583989 1.34463118410124 1.29074996123689 -0.715612540446205 0.44681486859804 0.453338518937383 1.16338602064997 -2.75957389352522 -0.0844766945062287
covarSEX_YOBsq 0.754407390930386 760798.326977045 12350.9366158489 -12303.5727217017 -1516397.86129203 755735.617434561 0.115218723992515 0.113057746705682 -0.399975173628002 -1.10275064383067 -0.119823335088985 0.31164301981279 -0.128461772586351 0.603076970658964 -0.436700697912943 0.0600889763295009 0.00793232821080401 0.449016621099187 0.53328936386421 -1.08728465570175 0.31036266951652 -0.0124264359816608 -0.667135050188968 -0.641436881670265 0.359561273474483 -0.219958242459291 -0.225212793375221 -0.584269641670658 1.38046727650409 0.0429343516189403
covarPC1 -1.2028884244117e-05 0.105536169602397 0.0062970456597116 -0.00645462907768366 -0.220928244898056 0.115218723992515 0.00231880842428867 -0.000403280276783777 0.000171167824164613 -9.98048084142859e-05 -0.000112325515427515 1.4092335725816e-05 0.000103997562520285 0.000107472998898058 -3.89704720142618e-05 8.21924199691184e-05 -6.38593827505961e-05 0.000250765237785294 -7.03884617714936e-05 -0.000120130057925123 -0.000265887499206124 -0.000235422313612833 6.29050075405774e-06 1.46734669027426e-05 8.81282596245767e-05 -3.17070986879929e-05 3.12756133876856e-05 0.000146704634699886 -5.30001793207316e-06 -1.0732687525541e-05
covarPC2 -5.58962162446309e-05 0.111458204294282 -0.00259693335432233 0.00268503964691235 -0.224555925246124 0.113057746705682 -0.000403280276783777 0.0020475820275916 0.000123406948563915 0.000203215088344198 -1.06423391205953e-05 -1.19630315828116e-05 -1.9432499352309e-05 4.0033488225023e-05 -5.5169444932723e-06 -1.00021588981787e-05 -9.00325032219006e-06 -7.113860137252e-05 3.10470994321155e-05 -8.29673685887516e-05 3.47185728709426e-05 1.14404346640342e-05 0.000108201592758648 9.12455133286881e-06 -4.0306468432548e-05 2.51395437664303e-05 -4.09950299243681e-05 -3.16513741821118e-05 7.97872771524093e-05 1.23108747228096e-05
covarPC3 -0.000183564970614471 -0.398026963762162 -0.00791611663604958 0.00805222472102219 0.797892339745795 -0.399975173628002 0.000171167824164613 0.000123406948563915 0.00226647536331977 5.22411972017408e-05 0.00023646438318758 -5.19831032564575e-06 6.32830034208037e-05 -5.4662988429799e-05 -0.000270340188594084 1.0519229906114e-05 0.00012338255024352 4.87428370012206e-05 -0.000229680092374486 -1.59507319772461e-05 7.02218215668859e-06 7.83733453971516e-06 -7.7131140461602e-05 -0.000180301060257252 0.000145339850775679 3.57929533022924e-05 8.51958351561192e-06 -7.8751581169795e-05 0.000261671257844874 -4.70861109497605e-05
covarPC4 9.53180085567311e-05 -1.11356290160441 -0.0544054154287134 0.0541686983738237 2.216058636832 -1.10275064383067 -9.98048084142859e-05 0.000203215088344198 5.22411972017408e-05 0.00217992455080401 0.000424386685410669 -9.62061143135722e-05 4.63771517352367e-05 -0.000327555051940824 6.0155524800298e-05 7.15301901851568e-05 1.10341953839142e-05 -0.000178646607376396 -8.97664328335745e-05 -3.66472187946577e-05 -3.33802043853763e-05 4.40975484735082e-05 7.73865754908076e-05 -8.86575107278973e-05 -5.37056421638066e-05 1.99126502726814e-05 -5.86660509589725e-05 4.73411479017162e-06 7.61008794166049e-05 -9.02339936400471e-05
