 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0003738703974494153 -1.853758368851795e-07 -4.865546272293402e-06 -1.2210357313682626e-06 -1.0954363636383818e-07 -5.887724309989085e-07 1.337066808162281e-06 4.323687026196394e-07 2.6846609633754246e-07 3.2688113071897046e-07 3.8316064350530624e-07 1.8940403730644118e-06 6.143782197743425e-07 7.584511712358175e-07 -5.411839356521327e-07 9.867164063526758e-08 -4.840354855965408e-08 1.1837425106427172e-06 8.529109298311661e-07 1.346500211511523e-06 -1.1572939387409867e-06 -1.2753282367707505e-06
PC1 -1.853758368851799e-07 1.2942743645399863e-06 -9.99999887736086e-07 2.0009522870683258e-07 -1.2302542587964674e-07 -5.658004728927873e-08 3.629530436410024e-08 1.5248003244065674e-08 1.893662259721713e-07 5.9875584613576765e-09 8.807640548794176e-08 -8.860009835460354e-08 4.513483605284105e-07 2.8412977754684277e-08 -1.98492247489323e-07 -3.286431513959597e-07 -3.1847429698342996e-07 5.2451500004784576e-08 5.8041000856119086e-08 4.686990345014771e-08 6.32724393215253e-08 1.293097445054537e-06
PC2 -4.865546272293401e-06 -9.99999887736086e-07 3.185010431727276e-05 4.910754063917833e-07 1.222014842737631e-06 -2.043190890870966e-07 -2.253693186774891e-07 2.275565901538102e-07 -1.6952435146378932e-07 3.6355207206383575e-08 -9.703001262268376e-08 1.1574607349974576e-07 -4.960400045455437e-07 -3.3088859322015207e-07 2.985587340301442e-07 -9.614521278859113e-08 -6.852310522559102e-07 3.6721930123590406e-07 6.674754039297909e-08 -2.7373972374169806e-07 -8.647351982255782e-08 9.367012662201123e-07
PC3 -1.221035731368262e-06 2.0009522870683253e-07 4.910754063917834e-07 2.938567415456751e-06 2.2255983224524766e-08 4.9748685031384e-07 1.1944668745779029e-07 2.0297820018859238e-07 -5.1815422255719584e-08 -4.97327764596301e-07 1.4152906284546693e-07 1.617746245530585e-07 6.307425041757056e-08 -3.836282561383917e-07 -2.1116619208074133e-07 -5.757657585388138e-08 1.2936281151320543e-08 -2.75143501956224e-07 -3.0289268395889717e-07 2.0174239567442088e-07 1.0082981110366185e-07 1.376270375163682e-06
PC4 -1.0954363636383791e-07 -1.2302542587964674e-07 1.2220148427376303e-06 2.2255983224524786e-08 4.499749960539127e-06 7.71104291734459e-07 -4.920996167086045e-07 9.648655407837881e-08 -7.9293004991666e-07 4.406507247904075e-07 9.568871176864833e-08 1.5550710962567483e-07 -3.7514929439529445e-07 4.830014542994004e-08 -1.6296289940493033e-07 8.117934594751915e-08 1.2315046828748424e-07 3.380404461570734e-08 -1.2740267954096664e-07 -1.0411311058778667e-07 -6.344061604072734e-08 4.4612277874395305e-07
PC5 -5.887724309989086e-07 -5.658004728927874e-08 -2.0431908908709666e-07 4.974868503138399e-07 7.711042917344589e-07 8.91032902298197e-06 1.0155342376001238e-07 1.1839756321939707e-06 3.4158301579189304e-08 -1.9546492062749938e-07 7.770992606035737e-09 -5.479935018496713e-07 1.753652003074908e-07 -3.8089826705323665e-07 3.768911279719119e-08 3.2305914498677147e-07 -2.1426393162695902e-07 5.28249422948313e-07 -2.3495929403931298e-07 2.0877265525428938e-07 1.2022754053548008e-07 1.8994157371618114e-06
PC6 1.3370668081622824e-06 3.629530436410028e-08 -2.2536931867748924e-07 1.194466874577902e-07 -4.920996167086045e-07 1.0155342376001234e-07 1.0715091706169058e-05 9.860514456124167e-08 -2.638077993053656e-07 2.3418681106679544e-07 -1.6552435952193577e-07 -1.344625289374461e-07 9.971705270551477e-08 -4.280171702649452e-07 6.452401258252693e-08 -9.746331272074535e-08 -2.880141584085968e-07 6.916519723437193e-07 -1.823826400247433e-07 -1.9092540986937791e-07 -9.094332487661121e-08 1.5599856128896476e-06
PC7 4.323687026196389e-07 1.52480032440657e-08 2.2755659015381025e-07 2.029782001885924e-07 9.648655407837898e-08 1.1839756321939715e-06 9.860514456124168e-08 8.845866998940408e-06 2.885408597957085e-07 -1.8035074639732447e-07 8.163887083382357e-08 9.266169383779392e-07 1.3831692320680917e-07 5.829887724903096e-07 -1.2512056075971046e-07 -3.1906070410413175e-07 -3.2103498767512914e-07 -1.1332374608517362e-08 1.4145518576650674e-07 -2.361516759374453e-07 -2.2737962801723134e-07 -6.359727083364994e-07
PC8 2.6846609633754236e-07 1.893662259721713e-07 -1.695243514637893e-07 -5.181542225571955e-08 -7.929300499166598e-07 3.415830157918951e-08 -2.6380779930536564e-07 2.8854085979570863e-07 9.22693935754873e-06 -3.442949598721264e-08 4.934609850813578e-07 -4.38514897043462e-07 2.498322312451238e-07 -1.0506418677103688e-07 -6.38252973442013e-08 -1.8547440132549293e-07 3.8236199965701786e-08 1.3566536254397574e-07 -3.3634029901932255e-07 2.4952895049810452e-08 1.5669001370756747e-07 4.85714968148153e-07
PC9 3.268811307189708e-07 5.987558461357704e-09 3.6355207206383555e-08 -4.973277645963008e-07 4.406507247904078e-07 -1.9546492062749914e-07 2.341868110667954e-07 -1.8035074639732482e-07 -3.4429495987212743e-08 8.329780514637554e-06 -3.103762684798137e-07 -2.304583998558943e-07 -2.736044091940708e-08 -2.499594235589441e-07 -8.679047717275766e-09 -5.664891315973325e-08 2.0536658116655966e-07 2.8429279923457757e-07 -9.80743661619148e-08 -2.656473038777533e-07 -2.7308863115965806e-07 1.5117252220678963e-06
