 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.00026769038738308205 4.4681383226726266e-07 -2.188577589306978e-06 -4.7083077989597145e-07 1.624503902701487e-08 -3.04516444061806e-07 -3.266540664642745e-07 7.120975986630004e-07 4.7980626473513815e-08 8.447781609821854e-07 -5.618148684827713e-08 -1.3522160480433276e-07 3.432817459780842e-08 1.3284238506425156e-07 1.4169250239009453e-07 -4.896106070335335e-07 -2.0310621373421832e-07 2.610213039870732e-07 -1.5071960642207473e-07 6.582953353610039e-07 2.7416162929128626e-07 -6.457838458661229e-07 -5.827350232439258e-06 4.7900051429974864e-06
PC1 4.468138322672627e-07 8.580524618771828e-07 -6.259426097451357e-07 5.663781828135021e-08 -6.371332740384084e-08 -3.3517905205872366e-08 -4.104136205181482e-09 4.6549989368015384e-08 1.0297761215455636e-07 -2.7780650764361297e-08 4.6301938624625025e-08 -4.065457960326743e-08 2.2455954613862355e-07 4.20480747918164e-09 -1.0357176938311904e-07 -1.7946507021908892e-07 -1.5920700281370676e-07 2.617728678015488e-08 5.294582999986599e-08 3.553495727488637e-08 1.6546247674938306e-08 -7.068899996063807e-08 6.563677804693127e-07 1.1237466483218155e-06
PC2 -2.188577589306978e-06 -6.259426097451359e-07 1.771831689916556e-05 2.0950393416165634e-07 5.845979488827474e-07 -2.0876744014253525e-07 -4.711010837540099e-08 1.541768158699768e-08 1.2062662318624422e-07 6.361571400824843e-08 -4.291571400683774e-09 7.18076374129651e-08 -1.3142761224062075e-07 4.6768199024257706e-08 -1.8175001050515296e-07 1.101349786236672e-07 -1.729248686054077e-07 1.5040100367093907e-07 -8.743840565211595e-09 -3.3351388974912292e-09 -8.812042182135847e-09 -6.212843377339652e-07 6.747066478995461e-07 9.931538894161826e-07
PC3 -4.7083077989597203e-07 5.663781828135024e-08 2.0950393416165615e-07 1.8181824010772293e-06 1.715850296740089e-08 2.7836995712826464e-07 2.2960728291663866e-08 5.5022539647967054e-08 -5.66819410906406e-08 -3.2718555776953815e-07 3.403675863654169e-08 1.3368627582187254e-07 6.757275207430246e-08 -1.6661564843017016e-07 -1.6600877213864802e-09 -6.413994221863334e-09 2.7910656936418128e-09 -1.046346996852224e-07 -1.3866078922340282e-07 1.1869061367215341e-07 4.069245580952876e-08 -7.776011487360229e-08 8.501967226292913e-07 8.215171496120456e-07
PC4 1.6245039027014835e-08 -6.371332740384083e-08 5.845979488827474e-07 1.715850296740088e-08 3.1278792245329033e-06 4.2170136742322087e-07 -2.1068936460493278e-07 -1.7062926311523906e-08 -3.4952432774656753e-07 2.3738734861643286e-07 9.746776102301889e-08 9.438498528649563e-08 -2.0891707191830152e-07 2.311788845003396e-08 -9.039948556911597e-08 -3.2105416361460883e-08 5.6360277492382835e-08 4.07556029387318e-09 -7.781999466527607e-08 -6.88928526057547e-08 -2.4007759832985003e-08 6.497990517488036e-08 -4.5754379940293407e-07 6.784371705069871e-08
PC5 -3.04516444061806e-07 -3.35179052058723e-08 -2.087674401425355e-07 2.7836995712826453e-07 4.217013674232208e-07 5.245096856722256e-06 3.999233135049825e-08 4.781466343086055e-07 2.6977025892888246e-08 -5.5841891340476996e-08 -8.00070806485825e-08 -2.935148958122754e-07 1.7101097770728126e-07 -2.354096543629521e-07 3.05761029828434e-08 6.717979423726375e-08 -5.337977652429414e-08 2.3091946724570838e-07 -1.0381943204374159e-07 9.329082405224311e-08 7.021248127115468e-08 -1.474767778066855e-07 1.5734630666275353e-06 1.3655554653063303e-06
PC6 -3.2665406646427407e-07 -4.104136205181472e-09 -4.7110108375400977e-08 2.2960728291663817e-08 -2.1068936460493297e-07 3.999233135049813e-08 6.027107550842715e-06 4.941261324029553e-09 7.568746237155406e-09 7.976998812909756e-08 6.279405701912273e-10 -1.4349978953858448e-07 2.3002041825823328e-08 -1.5058389568302356e-07 -2.657134839479592e-08 -1.7313200687274743e-08 -2.676059416226803e-08 2.421562224687305e-07 -6.20163430314389e-08 -2.2072938270647847e-08 -1.013334437391537e-07 7.320240106013969e-07 -2.8487191393117646e-08 4.270256659910599e-07
PC7 7.120975986630003e-07 4.6549989368015384e-08 1.5417681586997608e-08 5.502253964796699e-08 -1.7062926311523966e-08 4.781466343086055e-07 4.941261324029531e-09 5.028689499352298e-06 2.251344734033084e-07 -8.583769633098554e-08 -3.936367067264708e-08 3.5136513117158195e-07 6.564748654404379e-08 2.687975838714598e-07 -2.6365639782873957e-08 -1.676388308622537e-07 -1.0369141781621966e-07 -3.4176089105925665e-08 6.902428501108088e-08 -3.591203563721427e-08 -1.1150984256302912e-07 -1.2027710623445658e-06 7.421886275596811e-07 3.401408461410534e-07
PC8 4.798062647351386e-08 1.0297761215455632e-07 1.2062662318624417e-07 -5.6681941090640634e-08 -3.495243277465676e-07 2.6977025892888183e-08 7.568746237155285e-09 2.2513447340330818e-07 5.064712925100075e-06 4.345706899454982e-09 1.40056009785292e-07 -2.223361289112207e-07 9.390623599524657e-08 -6.265936096447712e-08 5.692689638895019e-08 -9.078875033477147e-08 3.877004321421287e-08 6.542775809610349e-08 -3.95758902442027e-08 -5.2353982258822135e-08 8.603640145732232e-08 -6.352363420219872e-07 9.481454053699997e-07 8.363741448985274e-07
PC9 8.447781609821853e-07 -2.7780650764361337e-08 6.361571400824855e-08 -3.271855577695379e-07 2.3738734861643296e-07 -5.584189134047684e-08 7.97699881290975e-08 -8.583769633098551e-08 4.345706899454983e-09 4.783348597341649e-06 -3.528757718299535e-08 -1.4988516448522648e-07 -3.798662654168176e-08 -1.2732144350600872e-07 -5.036934051686276e-08 3.406866510790781e-08 1.1443464123660179e-07 1.3415681749034663e-07 -1.648767349506262e-07 -7.784822547422407e-08 -8.444468206671342e-08 1.3034439608846815e-06 -1.5291976538100108e-06 -1.143199618650274e-07
