 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0002798913477064387 4.76369643981583e-07 -2.1179452549815622e-06 -4.778280235563044e-07 1.227116736385791e-07 -2.8602194518632986e-07 -3.871854045315821e-07 7.602662922045753e-07 5.649953887558312e-08 8.101101850513656e-07 -1.0067281244165131e-07 -1.807069246836002e-07 4.6455623403298325e-08 9.194264777596037e-08 1.7329185338597254e-07 -5.238402331517974e-07 -1.578024628970932e-07 3.0188619896729763e-07 -1.2922909753428375e-07 6.307948121513028e-07 3.0758158091328693e-07 -8.937548328897225e-07 -6.0026802443353675e-06 5.291527937371201e-06
PC1 4.7636964398158323e-07 8.927053818956507e-07 -6.144210188464561e-07 5.78077032927059e-08 -6.073039135790323e-08 -3.434461520433317e-08 -4.059009684289844e-09 4.480613853757301e-08 1.0154709931185146e-07 -3.0013041243103414e-08 4.448141485984245e-08 -4.1327613645139915e-08 2.2071540202200558e-07 3.195289410436536e-09 -1.0111404232513669e-07 -1.7602695010041808e-07 -1.5698319614557094e-07 2.5849917638320853e-08 5.037246469803795e-08 3.450794841578764e-08 1.7510386315447725e-08 -6.817912635364449e-08 7.035579290998895e-07 1.1861160076514847e-06
PC2 -2.1179452549815614e-06 -6.144210188464555e-07 1.747999472649716e-05 2.039425065414527e-07 5.684105551318582e-07 -2.1352719951418228e-07 -3.976381449232826e-08 2.759701701173636e-09 1.2380969471482873e-07 8.758918010480445e-08 3.6477695716753034e-09 7.284478387106614e-08 -1.0279565083608968e-07 5.4570761142864997e-08 -1.8850675059710254e-07 1.1150416850637983e-07 -1.7438463985772353e-07 1.4704394865585218e-07 -1.1323901191939768e-08 4.6368025476924535e-09 -6.73834057561278e-09 -6.389829310877617e-07 7.429791423285187e-07 1.0152555867041862e-06
PC3 -4.778280235563045e-07 5.7807703292705905e-08 2.0394250654145257e-07 1.8770897232612983e-06 1.420602036373813e-08 2.8026495208525674e-07 2.329853058366069e-08 5.4866238752858963e-08 -5.331575394056457e-08 -3.2168709133977064e-07 3.1467441445560756e-08 1.2932723574721484e-07 6.814316240190278e-08 -1.6323997045859165e-07 -4.69496779093455e-09 -1.2328340123834555e-08 2.794762113371668e-09 -1.0005092742264154e-07 -1.3577398964724098e-07 1.164656419981218e-07 4.096435504639486e-08 -5.427970413743604e-08 8.744248431334864e-07 8.172547636514908e-07
PC4 1.22711673638579e-07 -6.073039135790319e-08 5.684105551318586e-07 1.4206020363738164e-08 3.2073698554352987e-06 4.099751551422565e-07 -2.0904687686684452e-07 -1.6981633251864342e-08 -3.3939824542409677e-07 2.2822961108706762e-07 9.85381001585909e-08 8.795118430338822e-08 -2.086819301025864e-07 2.400236752275473e-08 -8.0043401488551e-08 -3.3191254288811836e-08 5.3806077616889536e-08 1.4678719678322832e-09 -7.559172340996452e-08 -6.855748786158875e-08 -3.001181980464118e-08 9.07334260836256e-08 -5.320225705923074e-07 4.5459197408459315e-08
PC5 -2.860219451863295e-07 -3.434461520433315e-08 -2.135271995141824e-07 2.802649520852568e-07 4.099751551422567e-07 5.2632534326949614e-06 4.543706710127306e-08 4.55595135634772e-07 3.0012518338036004e-08 -6.198641855566918e-08 -8.262899368427907e-08 -2.822083615290424e-07 1.6649933534784193e-07 -2.2889307223346116e-07 3.405649431679251e-08 6.46703456996878e-08 -4.406099204514879e-08 2.212860543890644e-07 -1.0049489910305527e-07 8.748906514463558e-08 6.69406055674451e-08 -1.0244369335478001e-07 1.5230804757965941e-06 1.42515006529329e-06
PC6 -3.871854045315819e-07 -4.059009684289821e-09 -3.976381449232828e-08 2.3298530583660647e-08 -2.0904687686684463e-07 4.543706710127305e-08 5.970482226755332e-06 -5.255775916182384e-09 7.174827659390215e-09 6.202969332898579e-08 -2.871241945816898e-09 -1.4058783000843524e-07 1.9417124505268515e-08 -1.4065745074555158e-07 -2.7793643045076168e-08 -6.848251335340189e-09 -2.3054302748408967e-08 2.372090471095817e-07 -5.5275193667232836e-08 -1.996050917954611e-08 -1.0100724646193395e-07 7.336978035661536e-07 -6.241080349501964e-08 4.828276835085592e-07
PC7 7.602662922045757e-07 4.480613853757306e-08 2.7597017011733996e-09 5.4866238752858997e-08 -1.6981633251864385e-08 4.555951356347718e-07 -5.255775916182374e-09 4.993143830631164e-06 2.1405801474241834e-07 -9.146191893559674e-08 -3.844575022659943e-08 3.3516405236964404e-07 6.65204105913014e-08 2.5330037323672607e-07 -1.6215432557346106e-08 -1.6497751089842017e-07 -8.85467974371042e-08 -3.5302181436423246e-08 6.648804080048893e-08 -3.094212953656734e-08 -1.1061447902100021e-07 -1.1539077951324667e-06 7.034082087924874e-07 2.636199852433952e-07
PC8 5.649953887558298e-08 1.0154709931185146e-07 1.2380969471482868e-07 -5.331575394056452e-08 -3.3939824542409677e-07 3.001251833803622e-08 7.174827659390195e-09 2.1405801474241847e-07 5.01893374655589e-06 4.8929038310455115e-09 1.301528238535121e-07 -2.1506546472587906e-07 9.542918400424569e-08 -6.656312887814557e-08 5.2245215955346274e-08 -8.942788686450924e-08 4.128588431344521e-08 5.91140228853509e-08 -3.588673747713046e-08 -5.4545425324341875e-08 8.501761953394295e-08 -5.812608378108522e-07 9.61475635068677e-07 7.76381722877332e-07
PC9 8.101101850513657e-07 -3.001304124310342e-08 8.758918010480459e-08 -3.216870913397704e-07 2.282296110870676e-07 -6.198641855566921e-08 6.202969332898576e-08 -9.146191893559668e-08 4.892903831045516e-09 4.734733440135016e-06 -2.780967093498521e-08 -1.4365996948045434e-07 -2.795278991081387e-08 -1.1268196250974773e-07 -4.128354069195089e-08 4.3322202397157656e-08 1.1294984478054563e-07 1.3090455532839821e-07 -1.6838851269622875e-07 -7.550670548033763e-08 -8.084784694184605e-08 1.2340174139218924e-06 -1.4313758024773764e-06 -9.423893883452906e-08
