 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0002608535583577641 4.506795663814888e-07 -2.205969774482293e-06 -4.7490097184010896e-07 -1.8169948479811928e-08 -2.9215652793978225e-07 -2.938572176032828e-07 6.966726223824008e-07 5.7301432025919635e-08 8.22203262039593e-07 -4.412717965255325e-08 -4.53267833380565e-08 2.0128066357812523e-08 1.2512543884730792e-07 1.1859684890605781e-07 -4.778171372037416e-07 -2.2482823325053975e-07 2.5370817344301846e-07 -1.590566334062126e-07 6.504483151251981e-07 2.438317686756135e-07 -8.713295190244197e-07
PC1 4.506795663814888e-07 8.351899719580788e-07 -6.274732846113409e-07 5.249768592020952e-08 -6.352837231858412e-08 -3.797181294600807e-08 -4.124147380951933e-09 4.386911661289092e-08 9.94020803755656e-08 -2.4867794497635508e-08 4.5015307152704183e-08 -4.1912318928307466e-08 2.2782076874504787e-07 1.089264020567633e-09 -1.0324281399514184e-07 -1.8009952770589747e-07 -1.6074574776637107e-07 2.9462260629954258e-08 5.2928506987308014e-08 3.1611060801645954e-08 1.681481829812717e-08 6.095564037570205e-07
PC2 -2.2059697744822925e-06 -6.274732846113412e-07 1.7699743409753015e-05 2.0861723229737507e-07 5.895678727848e-07 -2.0780233403446184e-07 -4.8619182675761865e-08 1.151240647934692e-08 1.1785394750518025e-07 5.9270500539489354e-08 -7.853600843854726e-09 6.580577825623428e-08 -1.3811564446275445e-07 4.66764281138494e-08 -1.830915975576138e-07 1.0946135490424682e-07 -1.7194948144652385e-07 1.5534206422731133e-07 -6.885152415101855e-09 -9.127718836757075e-09 -1.0890112317193241e-08 3.6894141955936564e-08
PC3 -4.749009718401088e-07 5.2497685920209494e-08 2.08617232297375e-07 1.777549888592235e-06 1.887141346975975e-08 2.751944393515324e-07 2.4014168865043187e-08 5.461419203326332e-08 -5.818693918340292e-08 -3.2639093102044964e-07 3.195220726108633e-08 1.3221793106768673e-07 6.964519074783974e-08 -1.6995763219403347e-07 -1.967769033431664e-09 -4.705476067077005e-09 4.0088054635448994e-09 -1.0422821940931106e-07 -1.3999227429052205e-07 1.1755696132049096e-07 4.2091213797689885e-08 5.626031876359091e-07
PC4 -1.816994847981166e-08 -6.352837231858415e-08 5.895678727848e-07 1.8871413469759764e-08 3.0784759649296766e-06 4.2664619395779466e-07 -2.1000435059687485e-07 -1.5750699323925645e-08 -3.532872476860155e-07 2.343035438049641e-07 9.701132479862351e-08 9.755927750739659e-08 -2.099868815758999e-07 1.8684970839356346e-08 -9.412501316778796e-08 -3.353709710174934e-08 5.805352822604404e-08 6.09882385848462e-09 -8.075584299885047e-08 -6.822690748526708e-08 -2.2500894657816378e-08 -8.604291677653974e-08
PC5 -2.921565279397819e-07 -3.797181294600814e-08 -2.0780233403446174e-07 2.751944393515324e-07 4.266461939577947e-07 5.207696693946147e-06 4.1163954074201836e-08 4.811254330292624e-07 1.3615817582440043e-08 -5.204704965794746e-08 -8.447292350359357e-08 -3.0010006046479604e-07 1.7582181269335415e-07 -2.446199353784545e-07 3.149527887059368e-08 6.69898587331748e-08 -5.1986403095107016e-08 2.388100579576127e-07 -1.0592932321684226e-07 9.033127465628529e-08 6.925040660103344e-08 9.837073997075002e-07
PC6 -2.938572176032831e-07 -4.124147380951956e-09 -4.86191826757619e-08 2.401416886504317e-08 -2.100043505968749e-07 4.116395407420192e-08 6.012971458426562e-06 6.955919046226848e-09 6.116547839056218e-09 8.410125934063486e-08 -2.364882030101216e-09 -1.435138813745705e-07 2.4006550115682175e-08 -1.53357427955539e-07 -2.712440981692557e-08 -1.8313688371248182e-08 -2.661801085817728e-08 2.416136344707075e-07 -6.109041229728096e-08 -2.3520136476574596e-08 -1.0023185109034593e-07 8.820478452475569e-07
PC7 6.966726223824004e-07 4.3869116612890897e-08 1.1512406479346992e-08 5.4614192033263325e-08 -1.575069932392556e-08 4.811254330292625e-07 6.955919046226806e-09 5.011910476101516e-06 2.2536192598235212e-07 -8.252153262692188e-08 -4.011808459692752e-08 3.539792789124456e-07 6.585055751187238e-08 2.705583481373604e-07 -2.7619584909279554e-08 -1.6962303638574996e-07 -1.0684777875190705e-07 -3.429463587318061e-08 6.932093418764017e-08 -3.793055267590677e-08 -1.122831726394459e-07 -7.739458414151039e-07
PC8 5.730143202591955e-08 9.940208037556553e-08 1.178539475051804e-07 -5.818693918340296e-08 -3.532872476860154e-07 1.361581758244018e-08 6.116547839056173e-09 2.253619259823521e-07 5.049900186698043e-06 7.963001237774715e-09 1.4437151399542994e-07 -2.2707043804653317e-07 9.399955158863384e-08 -6.339376208459416e-08 5.766608782943852e-08 -9.453250530309304e-08 3.978388568147662e-08 7.050943424172522e-08 -4.1179198966260125e-08 -5.3382092575238204e-08 8.688874759383958e-08 5.283418279430971e-08
PC9 8.222032620395925e-07 -2.4867794497635478e-08 5.927050053948939e-08 -3.263909310204497e-07 2.3430354380496412e-07 -5.2047049657947534e-08 8.410125934063482e-08 -8.25215326269218e-08 7.963001237774694e-09 4.766000754626707e-06 -3.708573029514333e-08 -1.4586883707424356e-07 -4.236342754032582e-08 -1.2937148960612524e-07 -5.556484945844575e-08 3.428195453195004e-08 1.1040261701255082e-07 1.3355963781238937e-07 -1.6142980419388678e-07 -7.59760933210701e-08 -8.680876314440113e-08 6.75173771564335e-07
