 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0007663273873412149 2.2410992191013605e-06 1.0036280337925134e-06 9.001591749438148e-08 2.395857531863147e-06 -1.564821165523987e-06 1.3643999308507677e-06 1.076940214420203e-06 1.965296105140354e-06 1.7957732041793944e-06 1.3152179406846453e-07 3.312821560761142e-06 -3.4219332602694214e-06 2.305877343046709e-06 -1.5658724420288666e-06 -2.3547142575049795e-06 -2.7454962792808405e-06 -9.751228733491813e-07 -9.452854388845037e-08 3.615252973842304e-06 8.986888168053945e-07 -4.70064903879778e-07 7.332046089858729e-05 4.636993406955346e-05 -0.0001402736752895653 1.6873506328341148e-05 -7.152740279020375e-05 4.296051312011254e-05
PC1 2.2410992191013596e-06 2.6231592885254453e-06 -2.0163872757881214e-06 -1.7304449668365016e-07 -6.508328828082393e-08 -3.3125124621425907e-07 2.7091363296183517e-08 1.9380589567861783e-07 9.007853545740789e-08 -1.1663290893250424e-07 1.1279127133563469e-07 -3.055246554296371e-08 6.484262206023289e-07 -1.713704116458452e-07 -3.5723750937418417e-07 -7.243225748633125e-07 -5.947015335668309e-07 1.7403552366935077e-07 -6.152776720410603e-08 2.2568811373723137e-07 -1.0026874023279102e-07 -2.7612905151931164e-07 -1.7379365074358464e-06 2.4558367716222934e-06 7.213514631365912e-07 6.196893129882332e-06 2.2342041415295013e-06 3.4318738946160855e-07
PC2 1.0036280337925109e-06 -2.0163872757881214e-06 5.128837127584586e-05 1.139059823628299e-06 1.3514158371801525e-06 -6.019944311222101e-07 -3.826635844289065e-09 -1.9925103645474635e-07 1.2204350610653077e-06 -4.4382683971026216e-07 4.678382463180536e-07 -5.708988547226677e-07 -8.371533321649968e-07 6.378948214429601e-07 -9.377068630318444e-07 4.0327900768711286e-07 1.4306975963742099e-08 8.455960386047843e-07 3.9005172634418426e-07 -4.1374476957483953e-07 -3.742161830434034e-07 -7.501137413976287e-06 1.2070418063461658e-05 -2.454608553915195e-06 -8.599954243237158e-07 -6.770941578048563e-06 -4.146353661040109e-06 8.889395354769484e-06
PC3 9.001591749438103e-08 -1.7304449668365008e-07 1.1390598236283e-06 5.128776904014524e-06 1.4795288154848697e-07 1.082711279705579e-06 7.958677476678556e-09 3.381622377671165e-07 -2.3770316137434107e-07 -1.0402053235035492e-06 1.1297206713910664e-07 3.502281441941788e-07 9.074311243796254e-09 -6.251290086785888e-07 9.932783286600871e-08 -3.76527869788559e-08 2.1221621450778557e-07 -3.3147037166359246e-07 -4.813506189288105e-07 3.830573067137618e-07 1.0947943793231599e-07 -1.42860652278914e-06 5.710191868233368e-07 1.26594964667806e-06 3.554897539682581e-06 8.258992235238086e-07 -8.931218539699823e-06 8.53700410011146e-06
PC4 2.3958575318631473e-06 -6.508328828082385e-08 1.3514158371801517e-06 1.4795288154848691e-07 9.428101062247408e-06 1.651562596255346e-06 -4.1860954311415643e-07 1.546824365448897e-07 -1.2771985991425986e-06 4.947571439077387e-07 2.5317864851279445e-07 1.6052469883515932e-07 -1.0021844649481313e-06 -4.916664214197946e-07 -8.600194351798583e-08 -1.1451971786269218e-07 7.085049977141604e-08 -2.8754036684466578e-08 -4.5384431133981915e-07 -2.0547522544242463e-07 1.3507138455445323e-07 2.7923075640742267e-07 -7.876070161911727e-06 2.734902936967984e-06 -2.7044865620107614e-06 1.2388456182310569e-05 -1.1384449388803657e-05 1.4337184384230782e-06
PC5 -1.5648211655239878e-06 -3.3125124621425907e-07 -6.019944311222108e-07 1.0827112797055793e-06 1.6515625962553453e-06 1.7241758470284148e-05 3.9235430906899857e-07 1.1118460327365834e-06 -7.191393976104126e-07 -3.7137224090268756e-07 -1.9628761154320886e-07 -1.122287930028684e-06 5.657645028043303e-07 -1.0461010446909504e-06 6.689181369622668e-07 -1.1328622642374205e-07 -2.196473056372674e-07 7.265489288038724e-07 -3.4256516233661714e-07 2.1144204392423507e-07 8.033257288810886e-08 2.2583514072274833e-06 6.00825161572613e-07 4.75853053270593e-06 2.3438738678380127e-07 6.225141271147145e-06 2.657209756344755e-06 -7.269668008742762e-06
PC6 1.3643999308507685e-06 2.7091363296183586e-08 -3.826635844288867e-09 7.958677476678263e-09 -4.1860954311415696e-07 3.9235430906899825e-07 1.6230944573356532e-05 -3.69777217756946e-08 4.4747061779008797e-07 1.4626349098489415e-07 6.13781724308776e-08 -4.793725106922455e-07 2.758108709595847e-07 -3.778069221860602e-07 -3.040386760935962e-07 5.452100949063184e-08 -5.4939822270174893e-08 2.9869554437172616e-07 -4.768454059672252e-07 -1.8976480176637916e-07 -5.707775989985242e-07 1.8870316111727025e-07 -2.322103236304178e-07 -6.265669857601048e-06 1.0203625807370818e-05 -8.960744082561054e-06 -7.039357220596338e-07 8.99344317114849e-06
PC7 1.0769402144202022e-06 1.9380589567861768e-07 -1.9925103645474577e-07 3.381622377671166e-07 1.5468243654488963e-07 1.111846032736584e-06 -3.697772177569475e-08 1.3539051822722964e-05 7.607519746489702e-07 -2.400890034245236e-07 -1.7012260197917983e-07 1.2292458116261156e-06 1.6418761443370002e-07 4.5260845446489703e-07 -6.873218347057768e-08 -3.9053648793165764e-07 -3.644257033010861e-07 -1.0650807255558678e-07 1.5357923056592467e-07 -5.316993208461175e-10 -2.1559215694988765e-07 -2.108673693407683e-06 1.656187402224162e-06 2.750510757425171e-06 1.5711071271891466e-07 -1.6161741345894338e-06 1.4217477421984312e-05 -1.617733425832715e-05
PC8 1.9652961051403515e-06 9.007853545740796e-08 1.2204350610653082e-06 -2.3770316137434083e-07 -1.2771985991425994e-06 -7.19139397610413e-07 4.474706177900882e-07 7.607519746489703e-07 1.4474383658366421e-05 3.6854112625466003e-07 3.2178898222004775e-08 -8.03923110789046e-07 1.7135849686112328e-07 9.157984538099826e-08 -1.1662084106252989e-07 -5.279386420030885e-07 7.283089302451499e-09 1.1350123667825557e-07 -5.251981005486401e-07 -3.510429618118937e-07 3.22087916609407e-07 -1.894206188565641e-06 4.775210412923545e-06 7.037207047834723e-06 2.5055176009498427e-07 -3.077486942663102e-06 -9.204621932346904e-06 5.869379802362114e-06
PC9 1.7957732041793933e-06 -1.1663290893250432e-07 -4.4382683971026295e-07 -1.0402053235035494e-06 4.947571439077386e-07 -3.7137224090268777e-07 1.4626349098489412e-07 -2.4008900342452387e-07 3.6854112625465924e-07 1.286325767215982e-05 -3.7842665505540164e-07 6.859270272254575e-08 -5.167126452633615e-07 -6.055046997785917e-08 -7.940603743349494e-07 3.535770523880731e-07 6.003568211292932e-07 6.452617080505032e-07 -2.4644336785667733e-07 -1.7129147948155153e-07 -5.596977255504768e-07 3.568371456284454e-06 2.2791367194030023e-07 3.7845762920894925e-06 -1.3829726713997145e-05 3.944909761058336e-06 3.919922800443469e-06 -9.357670090884553e-06
