 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0004655996676858294 1.0044015503446088e-06 4.538883364683786e-07 3.815451210334366e-07 1.4707999310380047e-06 -1.887284493549695e-06 2.135811314816935e-07 1.4651623513290493e-06 -3.290033523748979e-07 1.6563939086362387e-06 -1.5191481366881621e-07 5.493665983596206e-07 -1.907837738816205e-06 1.1230003647469475e-06 -1.6458131855316405e-06 -1.3931626842041021e-06 -6.823939930146069e-07 3.5411388401018715e-07 -2.294756046427103e-07 1.6454795977648682e-06 1.2521471725034544e-06 -4.5532821249894785e-06 2.65440121158483e-05 -5.634526644232645e-05 9.979406703749875e-06
PC1 1.0044015503446086e-06 1.578233233840258e-06 -1.1549942727062266e-06 -1.2439581083512242e-07 -6.7116064407496e-08 -1.515009403228631e-07 -2.2422336597769997e-09 1.9534901513863616e-08 5.117050356487896e-08 -1.46728312006701e-10 3.93716149803143e-09 -8.484322979129773e-08 4.1058546429614176e-07 -2.515787868622394e-08 -2.228394417318195e-07 -3.8539296962762453e-07 -3.4738309591996877e-07 6.85236877999428e-08 1.3158480810151494e-08 1.1878684771187319e-07 -2.6055422599930077e-08 5.472092709678163e-07 -1.954670984200514e-06 1.1100386687307728e-06 4.1062246717631004e-06
PC2 4.538883364683817e-07 -1.1549942727062268e-06 3.0172802366769328e-05 4.376048372324748e-07 9.104285453714388e-07 -5.851799524028176e-07 -2.0796295644885601e-07 -1.343440206350302e-07 7.588253669207578e-07 -2.1813349648534883e-07 1.769590111805689e-07 -3.992171910421181e-08 -3.4607812493900925e-07 2.517796526930885e-07 -2.462726902843785e-07 2.036354025690584e-07 -1.0463323215502715e-07 3.123473288644935e-07 -1.0843388762658328e-07 -1.9147359672655509e-07 -1.5928003771704302e-07 -1.1820569636131431e-06 5.149761497656332e-06 -5.219336034908195e-09 -3.3583830360572855e-06
PC3 3.8154512103343626e-07 -1.243958108351224e-07 4.3760483723247436e-07 3.128098671508189e-06 4.74660941145242e-08 7.516622633453981e-07 4.226268381922677e-08 2.4647682790565027e-07 -1.3132432159777894e-07 -6.467442466329774e-07 1.46051168466122e-07 2.3729720152808923e-07 4.578325686727103e-08 -2.8295156276577536e-07 1.7468523227336075e-07 -1.1060298531613861e-07 6.367621372903308e-09 -1.5330408833941373e-07 -1.934248147008104e-07 2.185850143935381e-07 9.178206532572791e-08 4.021065428048638e-07 -6.02897501411141e-07 1.4818386476795045e-06 1.9227163461929063e-06
PC4 1.4707999310380058e-06 -6.711606440749602e-08 9.104285453714392e-07 4.746609411452429e-08 5.888102048827502e-06 1.0924933717332543e-06 -1.6723169715663453e-07 8.228690585134048e-08 -5.289024317295039e-07 4.2312427658420455e-07 1.25613340337719e-07 2.226994274100094e-07 -5.408129771894844e-07 -1.0923152446463564e-07 -7.761640051371727e-08 -6.013216187277064e-08 1.346778075962513e-07 -8.339168825756786e-08 -1.6829405686690898e-07 -6.17691317298853e-08 -2.6384232197934478e-08 2.136633094941158e-07 -2.6585646123733435e-06 -3.104200910260385e-06 5.876369625504072e-06
PC5 -1.8872844935496944e-06 -1.5150094032286304e-07 -5.851799524028176e-07 7.516622633453982e-07 1.0924933717332545e-06 1.052446816854083e-05 2.860883761818699e-07 7.112613871357133e-07 -2.992634646957986e-07 -3.1156576305972854e-07 -1.8024640679514302e-07 -6.027642934406664e-07 3.8745595206401715e-07 -7.516392823010778e-07 3.7289323043032875e-07 -1.9425918083525186e-08 -4.925570132369532e-08 4.155843871695748e-07 -1.9567396049939106e-07 7.282203947683476e-08 -4.1845970883747e-08 1.8768935806491502e-06 -5.08415315402528e-08 2.399232542053718e-06 2.9245056566747086e-06
PC6 2.1358113148169555e-07 -2.2422336597769203e-09 -2.0796295644885612e-07 4.226268381922679e-08 -1.6723169715663472e-07 2.8608837618187e-07 9.840569050600571e-06 3.906928261127537e-08 4.816832778575404e-08 2.0468712451219197e-07 1.3518723016057462e-07 -2.7540045167279106e-07 -6.163870907020403e-08 -2.240923452089389e-07 -1.162509071222085e-07 -2.6215988890645083e-09 -1.2192354758449675e-07 3.3423320964355413e-07 -2.515327384256657e-07 -2.1488242421701978e-08 -2.57291643274513e-07 9.249949617322359e-07 -2.583348374324045e-06 8.422248148853443e-06 -3.6485035381109963e-06
PC7 1.4651623513290493e-06 1.9534901513863606e-08 -1.3434402063503034e-07 2.464768279056503e-07 8.228690585134057e-08 7.112613871357133e-07 3.9069282611275357e-08 8.037368989055918e-06 2.7916634817454916e-07 -2.68104080527722e-07 -1.2125006223468707e-07 5.328952219325784e-07 6.91559138888075e-08 4.7091253481096624e-07 -1.2113801626795322e-07 -1.8853097379165207e-07 -2.408437945485691e-07 -1.5171308352711563e-07 1.490950281206642e-07 2.412179990162781e-08 -1.1201133071720012e-07 -9.401127740398499e-07 8.506764778562642e-07 1.2862592235896904e-06 -2.9026912023340302e-06
PC8 -3.2900335237489697e-07 5.117050356487901e-08 7.588253669207579e-07 -1.313243215977789e-07 -5.28902431729504e-07 -2.992634646957986e-07 4.816832778575399e-08 2.7916634817454905e-07 8.54191010693326e-06 2.5831094082633724e-07 4.487648263190766e-08 -4.744361696457264e-07 5.2821927008054696e-08 1.152870166806e-07 -1.494830593073125e-08 -1.9180561710035578e-07 1.6624816581470258e-07 7.992530681472075e-08 -2.2905365309754682e-07 -2.0529208840230702e-07 2.45299186264501e-07 6.39115178879304e-08 1.282565086257649e-07 6.64001577305271e-07 9.979001692462677e-07
PC9 1.6563939086362391e-06 -1.467283120066465e-10 -2.1813349648534894e-07 -6.467442466329774e-07 4.231242765842047e-07 -3.115657630597284e-07 2.0468712451219186e-07 -2.681040805277221e-07 2.5831094082633735e-07 7.740966429971506e-06 -2.7101439197353455e-07 -1.0681197791994785e-07 -9.004625925886674e-08 -1.7991285497986545e-07 -2.8560772385046764e-07 2.2829295866189792e-08 2.0219790774990424e-07 1.8015977333490244e-07 -3.8614617086260435e-07 -1.7930057232937406e-07 -2.44309805059234e-07 1.7699678258047942e-06 4.525988633972193e-07 -7.232912714278148e-06 1.6750723981017912e-06
