 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0004682064736865566 1.048037694352048e-06 2.602618508625115e-07 3.714452887257174e-07 1.2976836736650397e-06 -2.0329761719783814e-06 3.9836965141045236e-07 1.3819707701126924e-06 -3.668699688081282e-07 1.7452487456038893e-06 -1.3637686150918438e-07 7.720831449781726e-07 -2.1008075884354743e-06 1.3013940345534574e-06 -1.7778130488809543e-06 -1.619220649190839e-06 -8.701343833513577e-07 2.773660623766925e-07 -2.1087514577230758e-07 1.8477454241144898e-06 1.3131515498130249e-06 -4.835228172686825e-06 2.729168704709308e-05 -5.569602454511464e-05 8.311973332884469e-06
PC1 1.0480376943520475e-06 1.5963646606103455e-06 -1.2301289221334953e-06 -1.3351002439648666e-07 -7.740428166575547e-08 -1.500028986347442e-07 -4.317572353373055e-09 2.8614675211774725e-08 5.066075711707599e-08 2.625992085995239e-10 5.668514571027095e-09 -9.474655130653018e-08 4.419903187569361e-07 -2.181582918786295e-08 -2.462972830874446e-07 -4.175739073534637e-07 -3.8256598121357676e-07 8.2921345928003e-08 1.0374872845090531e-08 1.2395269844267277e-07 -3.469088655376437e-08 6.361085490410886e-07 -2.1067350546857744e-06 9.858880643886734e-07 4.236396025035195e-06
PC2 2.602618508625131e-07 -1.2301289221334953e-06 3.239283053194504e-05 4.982731008749927e-07 9.967429184459554e-07 -6.363221795650092e-07 -1.9804619987272246e-07 -1.8072080466063374e-07 8.469051515096805e-07 -2.33257730733869e-07 1.8368485242063935e-07 -2.654202889819557e-08 -4.0160820651796855e-07 2.1971571871044022e-07 -1.9185769323988385e-07 1.5047281969430547e-07 -1.5964897023426192e-07 3.5094599626749304e-07 -1.021831244812893e-07 -2.321357694497531e-07 -1.5228906134841727e-07 -9.756391643711743e-07 5.591894464616379e-06 1.749903991691048e-07 -4.718299341897136e-06
PC3 3.714452887257169e-07 -1.3351002439648672e-07 4.98273100874993e-07 3.176540901686648e-06 5.517626864783418e-08 8.099248170758318e-07 4.606407388752123e-08 2.604043978390144e-07 -1.381533479149908e-07 -6.996137733732841e-07 1.6222382630495549e-07 2.682115380493715e-07 4.8397218769640735e-08 -3.1919522795517867e-07 1.6306436515045744e-07 -1.2095474231836753e-07 1.852547305345441e-09 -1.6775558857249207e-07 -2.2499219794202386e-07 2.3781345763853862e-07 1.0265847270339345e-07 4.411610788448552e-07 -7.945736277094365e-07 1.9001885033300597e-06 1.7589371778386165e-06
PC4 1.2976836736650393e-06 -7.740428166575549e-08 9.967429184459556e-07 5.517626864783432e-08 6.0733319592126505e-06 1.2048271906869908e-06 -1.579046858744403e-07 9.175721773295398e-08 -5.940326951894535e-07 4.5248733549790594e-07 1.3931308594808375e-07 2.2877388706931585e-07 -5.647782731776015e-07 -1.286949091509465e-07 -1.0147730292346041e-07 -7.00184287346442e-08 1.5764697930042052e-07 -7.874371131834179e-08 -1.894981587536904e-07 -8.277971722583106e-08 -2.5183386514240073e-08 2.156917579902355e-07 -2.932354422654268e-06 -3.046055220131955e-06 6.214544730309793e-06
PC5 -2.0329761719783823e-06 -1.5000289863474415e-07 -6.363221795650093e-07 8.099248170758323e-07 1.2048271906869906e-06 1.119066821931795e-05 3.3137508125843747e-07 7.713104942022148e-07 -3.5478923871241385e-07 -3.280326303878629e-07 -2.2164118717108293e-07 -6.587253720445656e-07 4.289775401267305e-07 -8.587971574961635e-07 4.2012466667537104e-07 -3.574913527329887e-08 -5.52318372695207e-08 4.717235629958341e-07 -2.283287818786489e-07 1.1624259683786137e-07 -4.60873467059851e-08 1.7442683076210838e-06 5.1646677504521204e-08 2.5033056006245638e-06 3.4224173971049223e-06
PC6 3.9836965141045236e-07 -4.3175723533729815e-09 -1.980461998727225e-07 4.606407388752136e-08 -1.5790468587444027e-07 3.3137508125843747e-07 1.051498029155884e-05 5.0320862146119225e-08 5.6789516656090134e-08 2.2970939213822294e-07 1.157555009138006e-07 -2.960630718449101e-07 -5.151090012020124e-08 -2.2907172792936788e-07 -1.2528494065928335e-07 -1.5277174393472633e-08 -1.2397543714829503e-07 3.742877918522366e-07 -2.875672232810809e-07 -4.187726402233332e-08 -2.678906716516097e-07 9.767353074095696e-07 -2.298988856912438e-06 8.03840854900687e-06 -3.6649825959172826e-06
PC7 1.3819707701126934e-06 2.8614675211774675e-08 -1.8072080466063405e-07 2.604043978390145e-07 9.175721773295397e-08 7.71310494202215e-07 5.0320862146119245e-08 8.569574503954826e-06 3.304605246104046e-07 -2.6331084529939294e-07 -1.284328569961745e-07 6.283520241261329e-07 8.727113087629841e-08 5.095697858821572e-07 -1.6272020203035018e-07 -2.3307056301625095e-07 -2.769975733174042e-07 -1.719511564112329e-07 1.578718876389917e-07 4.616919751993088e-08 -1.3925517283021924e-07 -1.051065022697931e-06 9.376889990585948e-07 1.4811248388915862e-06 -2.934545420313558e-06
PC8 -3.668699688081291e-07 5.066075711707595e-08 8.469051515096804e-07 -1.3815334791499092e-07 -5.940326951894536e-07 -3.5478923871241406e-07 5.6789516656089915e-08 3.3046052461040445e-07 9.138292100120258e-06 2.8127121252603534e-07 8.643211090120815e-08 -5.466617423807524e-07 2.4525805468272687e-08 1.1644004900010503e-07 -1.3394750459577351e-08 -1.8639862209501931e-07 1.5427445214381205e-07 7.249799518597449e-08 -2.3528823744500088e-07 -2.433908972067797e-07 2.720849755870033e-07 3.712210288791902e-07 1.333611095672036e-07 4.4819087480719433e-07 8.21232392418557e-07
PC9 1.7452487456038885e-06 2.625992085995188e-10 -2.332577307338693e-07 -6.996137733732841e-07 4.524873354979061e-07 -3.2803263038786286e-07 2.2970939213822302e-07 -2.6331084529939284e-07 2.8127121252603523e-07 8.271566726563806e-06 -3.004486401439701e-07 -1.4138232329724657e-07 -1.143316720932922e-07 -1.8456450408288007e-07 -3.098292699709601e-07 3.4119134095778686e-08 2.0442303166182608e-07 2.0094519843549895e-07 -4.1191879597685644e-07 -2.0681871758179877e-07 -2.7211485019913865e-07 2.132346692113982e-06 3.6450982362455113e-07 -8.403658901924862e-06 2.0030572625272934e-06
