 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0002892838855406938 3.5977492168178255e-07 -2.1935593882490257e-06 -4.0917994327802175e-07 4.5265839663710203e-08 -2.7979683613082293e-07 -4.479895180222579e-07 7.76058494713685e-07 2.474727472561724e-08 7.949997305676014e-07 -1.643109457228716e-07 -3.9640377028580013e-07 3.967483720700965e-08 1.4124118301269932e-07 1.0514793179653836e-07 -5.027199651555382e-07 -1.337952834567821e-07 2.728941342427949e-07 -8.183666520454675e-08 6.168647336927421e-07 3.5255221917361753e-07 -1.253351035375163e-06
PC1 3.597749216817823e-07 9.166819928493763e-07 -6.406864276836216e-07 5.811548813860817e-08 -6.402006136774827e-08 -3.8375753782514265e-08 -7.0915185817607985e-09 4.620984844559621e-08 9.959172890368928e-08 -2.726524061191356e-08 3.967547203915568e-08 -4.491921804472484e-08 2.254761852096531e-07 8.108160792287046e-09 -1.0238739498496866e-07 -1.73087495019634e-07 -1.5038103598021323e-07 2.3614940362265093e-08 5.347820684124615e-08 3.0701448882196986e-08 1.8660559987523767e-08 6.362474868327291e-07
PC2 -2.193559388249025e-06 -6.406864276836217e-07 1.7825537091730177e-05 2.0002452929663703e-07 5.655072955707017e-07 -2.4222290433055604e-07 -5.86226833655171e-08 1.9398836637317312e-08 1.0688465403579045e-07 8.692400618214493e-08 1.157444657739654e-09 8.893315139626657e-08 -1.007876302083019e-07 2.8182606426253967e-08 -1.6744283266143363e-07 1.0787851341014488e-07 -1.7948568866835402e-07 1.5408935910838102e-07 -2.5247195565685e-08 9.338342694560602e-09 2.7644456851895096e-09 -5.4078175820516676e-08
PC3 -4.091799432780219e-07 5.8115488138608145e-08 2.0002452929663724e-07 1.9414329930374667e-06 1.4707048354497148e-08 2.61358861920831e-07 1.3072748891046594e-08 5.010075140903306e-08 -6.668559087689678e-08 -3.183934205899053e-07 3.863469202232294e-08 1.2676289282782307e-07 7.197478900231707e-08 -1.6274564836775046e-07 6.321427814488423e-09 -1.3753885133266858e-08 3.7120475800914095e-10 -9.617964509862475e-08 -1.334627232857524e-07 1.0624864298033378e-07 3.570213541891734e-08 5.773157045428738e-07
PC4 4.5265839663710515e-08 -6.402006136774826e-08 5.655072955707018e-07 1.4707048354497145e-08 3.2763851009833373e-06 4.123695772049707e-07 -2.178981210591255e-07 -2.2884235437671338e-08 -3.3819367735645384e-07 2.4592923805124504e-07 9.395605238155052e-08 9.007523147640536e-08 -2.0896672233548134e-07 4.8937568691969536e-08 -8.280069295911368e-08 -2.11716219634157e-08 5.50543948638263e-08 -7.38658509502637e-09 -6.768578474697973e-08 -7.515746002673787e-08 -3.2369944530067554e-08 -5.4299665961254545e-08
PC5 -2.797968361308228e-07 -3.837575378251425e-08 -2.422229043305558e-07 2.61358861920831e-07 4.123695772049707e-07 5.318208474812583e-06 3.8128353566606873e-08 4.5687156638796465e-07 5.6072892242836505e-08 -5.054844576478729e-08 -7.575006383081011e-08 -2.954477778860489e-07 1.7335428292358426e-07 -2.1795833954639307e-07 3.327974902650716e-08 6.473047372525181e-08 -5.462284983307745e-08 2.2164561659119504e-07 -9.684103493366817e-08 7.650373393739267e-08 8.112051834946146e-08 9.755916386047298e-07
PC6 -4.4798951802225794e-07 -7.09151858176082e-09 -5.862268336551699e-08 1.3072748891046559e-08 -2.1789812105912547e-07 3.812835356660691e-08 6.0902117841995425e-06 -5.337143101197808e-09 7.966796097527745e-09 6.5158822140742e-08 1.2005705251723171e-09 -1.4192729183982977e-07 1.9941670033326923e-08 -1.5927098552697085e-07 -2.1756372518923184e-08 -1.0547385668527145e-08 -3.092733887617161e-08 2.486481641512988e-07 -6.408530266283051e-08 -2.719444465180102e-08 -1.014662027863305e-07 9.454128848506062e-07
PC7 7.76058494713685e-07 4.620984844559618e-08 1.93988366373173e-08 5.010075140903303e-08 -2.288423543767142e-08 4.5687156638796465e-07 -5.337143101197817e-09 5.080529920770613e-06 2.207712876516378e-07 -8.560720404803191e-08 -3.6311473280388845e-08 3.3676357871982206e-07 7.668450360146458e-08 2.6821435718416944e-07 -2.1001236848112977e-08 -1.6818187032942842e-07 -8.223463771635538e-08 -2.3298306719650716e-08 6.319730894361381e-08 -3.88850452765068e-08 -1.0373022871804761e-07 -8.320556563484152e-07
PC8 2.4747274725616238e-08 9.959172890368932e-08 1.0688465403579027e-07 -6.668559087689672e-08 -3.381936773564537e-07 5.607289224283652e-08 7.966796097527743e-09 2.2077128765163763e-07 5.109954877754335e-06 3.0115983238017976e-09 1.1912745844302898e-07 -2.2113460052215566e-07 1.0967546491623655e-07 -6.953778781827213e-08 6.193820819892935e-08 -8.165290026919746e-08 3.575827299328777e-08 6.350061082432668e-08 -3.111481102572674e-08 -5.869378900511207e-08 8.78765740281256e-08 4.136995377630656e-08
PC9 7.949997305676013e-07 -2.726524061191358e-08 8.692400618214518e-08 -3.183934205899052e-07 2.459292380512451e-07 -5.05484457647874e-08 6.515882214074203e-08 -8.560720404803194e-08 3.0115983238017963e-09 4.835148519081377e-06 -2.975260789723027e-08 -1.3854216224851775e-07 -3.860399463694835e-08 -1.206106706454336e-07 -4.58655117659307e-08 3.92462668003249e-08 1.1805265608624033e-07 1.2773637682481198e-07 -1.7664947473062106e-07 -7.580758364268456e-08 -7.467179885761534e-08 6.96462694976752e-07
