 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband maternal gpm gmm
intercept 0.0004499574621817149 6.889925366171884e-07 -3.950637335939613e-06 -9.296670625647818e-07 9.276920190229363e-07 -2.94482606894924e-07 2.2997791972091238e-07 2.0773993102747407e-06 7.905446657677077e-07 3.0493088469529673e-07 -4.6033213908854805e-07 2.9259536099339544e-07 -2.666740303787743e-07 7.805395002406232e-07 6.016653976766254e-07 -8.705667308735438e-07 -3.0853894604927167e-07 -5.832207370358419e-07 6.52458646960407e-07 1.3197604497488242e-06 5.199271558149769e-07 3.336716314103521e-07 1.1425901751085532e-05 -5.832320224871967e-06 1.046070284862713e-05
PC1 6.889925366171887e-07 1.5666180685901031e-06 -1.1577286799901164e-06 -4.3216670834444975e-10 -8.797018870194485e-08 -1.8468596713092472e-07 2.640724156614428e-08 1.4382896931441937e-07 1.7870369163907363e-07 -5.965301938225407e-08 1.608301049025919e-07 -1.0168130060683754e-07 3.460973504756291e-07 -9.013889918214205e-08 -1.6304266759606632e-07 -3.12005247160996e-07 -2.5106190134172214e-07 -3.956135105757326e-09 -2.1325758509856174e-08 9.652666602041003e-08 2.4344106409715524e-08 4.637186798575813e-07 1.6061566861960726e-06 1.990089992681986e-07 2.007455146657349e-07
PC2 -3.950637335939613e-06 -1.1577286799901166e-06 2.9643303808531416e-05 5.653189668011914e-07 9.765584681172112e-07 -2.8022978613683487e-07 -6.868813235450298e-08 -1.386314272817707e-07 2.2129488868629737e-07 -1.0674781047842733e-07 -4.0491235650301724e-08 -3.407789796623697e-08 -1.870559277037011e-07 2.4900531542778184e-07 -3.120654923159356e-07 2.9158962367436723e-07 -8.1672634031578e-08 7.036667178820764e-07 6.014945544483674e-08 -2.0241812699617813e-07 1.5795092239178463e-07 -2.625878294961964e-06 -1.1091140730574763e-06 2.080379811824643e-06 4.2732039157350865e-06
PC3 -9.296670625647803e-07 -4.3216670834431373e-10 5.653189668011915e-07 3.160350658205181e-06 5.400485363510242e-08 5.65565183559832e-07 8.574325591817578e-09 9.512005447248986e-08 -7.950022496234428e-08 -4.961019040775188e-07 3.834956521379711e-09 1.630954793948723e-07 1.3827105080651817e-07 -4.3071652813671587e-07 -5.695524944156993e-08 1.701963842164431e-08 1.9568941048781073e-08 -1.2230788772377872e-07 -3.305150932432207e-07 2.3087468678327692e-07 9.220381392152581e-08 4.3164986516046506e-07 -6.74782902000386e-07 -9.792384655284892e-07 4.192704179000437e-06
PC4 9.276920190229347e-07 -8.797018870194493e-08 9.76558468117211e-07 5.400485363510242e-08 5.4888216699151924e-06 1.1205243693248557e-06 -3.128262437009148e-07 7.126585179964106e-08 -8.114338630225562e-07 1.8986424316040744e-07 1.8798351000503963e-07 -4.254843335544597e-08 -4.5750870045236824e-07 -2.0682057990169506e-07 -5.273736992343085e-08 -7.729250206587495e-08 8.156930029374961e-08 1.3943222512549028e-07 -1.821949406257693e-07 -1.486500848949214e-07 -2.1807282575858025e-09 -5.246438266092106e-07 -3.013315908541499e-07 -3.5485921326567623e-06 2.5585767387638527e-06
PC5 -2.9448260689492515e-07 -1.8468596713092477e-07 -2.8022978613683445e-07 5.655651835598322e-07 1.120524369324856e-06 9.723766846340039e-06 2.0098196477902575e-07 7.77600380819868e-07 -4.2900867077906167e-07 -1.1725621951417526e-07 -1.7694110854931348e-07 -7.293089458287037e-07 3.7285357472871563e-07 -5.42316554516337e-07 2.1487031574679726e-07 -5.31461491911755e-09 -1.2810680098383826e-07 4.377699553813388e-07 -1.2891888332506829e-07 2.753225554530743e-07 1.0169058660054328e-07 1.242725906735927e-06 1.5327857665328983e-06 1.4505387704274417e-07 1.3546621542383841e-07
PC6 2.2997791972091251e-07 2.6407241566144322e-08 -6.86881323545022e-08 8.574325591817696e-09 -3.128262437009145e-07 2.0098196477902565e-07 9.478151976438319e-06 1.713020624847002e-08 8.319601891358532e-08 -5.674559336703916e-09 4.767695247976654e-08 -1.70248497090688e-07 1.1045769042571833e-07 -2.51237623592739e-07 -3.8887533017545894e-08 3.079869954032776e-08 2.0199056530018604e-08 2.8538327698822164e-07 -8.887158787369187e-08 -1.4936172580523008e-08 -2.7127358582439695e-07 1.381566553218386e-06 -1.5599846016317293e-06 -1.0226882498034603e-06 3.499402359315318e-06
PC7 2.0773993102747394e-06 1.4382896931441932e-07 -1.38631427281771e-07 9.512005447248977e-08 7.126585179964119e-08 7.77600380819868e-07 1.7130206248470287e-08 7.813453408280421e-06 4.1624879345425657e-07 -1.750465271782342e-07 -1.145907963533364e-07 5.364015761470809e-07 9.539259222159426e-08 2.5362542882223406e-07 -2.6933197798059455e-08 -3.3969886804418105e-07 -6.0820080828836e-09 -4.0156183659983013e-08 7.296072411757076e-08 -4.4696765539875204e-08 -1.6957170891377494e-07 -1.40031724565599e-06 8.972871222916731e-07 4.731394180813088e-06 -4.866154547826453e-06
PC8 7.905446657677084e-07 1.7870369163907357e-07 2.2129488868629763e-07 -7.950022496234433e-08 -8.11433863022556e-07 -4.2900867077906183e-07 8.31960189135854e-08 4.162487934542567e-07 8.373525440490977e-06 1.3232124898969305e-07 2.2419581734009217e-07 -2.6293206346182307e-07 2.6939697115926076e-07 -2.055874061445589e-09 -7.280416478454327e-08 -2.1959874324526215e-07 9.594474663188499e-08 8.987712882482772e-08 -1.5237796829106713e-07 -2.028787929909792e-07 1.2891567228226202e-07 1.784099189756597e-07 1.734525206146058e-06 -1.925342167686185e-06 2.3442596121261175e-06
PC9 3.049308846952955e-07 -5.965301938225409e-08 -1.0674781047842729e-07 -4.961019040775186e-07 1.898642431604074e-07 -1.1725621951417513e-07 -5.674559336704031e-09 -1.7504652717823423e-07 1.3232124898969297e-07 7.604513076868732e-06 -8.00393956664141e-09 -1.779568091404877e-07 -1.2460730720436917e-07 -7.807035412382382e-09 -2.96932104627466e-07 1.5922403704298557e-07 3.405594917238211e-07 3.015667699521665e-07 -1.937152567635809e-07 -2.1009094488407985e-07 -2.288050259465191e-07 1.9514313865652037e-06 2.0615601368724407e-06 3.8104134329194375e-07 -5.083946439284471e-06
PC10 -4.6033213908854805e-07 1.6083010490259206e-07 -4.0491235650302075e-08 3.834956521379562e-09 1.8798351000503976e-07 -1.7694110854931332e-07 4.767695247976658e-08 -1.1459079635333642e-07 2.2419581734009207e-07 -8.003939566641486e-09 7.115028849883724e-06 -1.9130691417796762e-07 2.48322998423954e-07 -3.092969228547288e-07 -7.907176436904487e-08 -1.4438316231739948e-07 -3.470607666246809e-07 1.851441191829502e-07 2.473248428878833e-07 2.3436816211146917e-07 -2.7579449215212248e-08 -7.332159203891665e-07 1.2711293181420259e-06 1.9959475468799725e-06 -1.4883052558712197e-06
PC11 2.9259536099339544e-07 -1.0168130060683743e-07 -3.4077897966236906e-08 1.6309547939487216e-07 -4.254843335544603e-08 -7.293089458287036e-07 -1.702484970906879e-07 5.364015761470808e-07 -2.6293206346182317e-07 -1.7795680914048765e-07 -1.913069141779674e-07 7.087077111703254e-06 -1.5651151643945566e-07 3.865124970555406e-08 -2.3405227309142026e-07 1.4350847217745214e-07 1.713149338898249e-07 1.282682216498889e-07 -6.163545258096742e-09 2.8597909175327334e-07 2.3767269733799733e-07 5.768953175818659e-07 -2.8600287522565034e-06 4.269361090357919e-06 1.1432140881121795e-06
PC12 -2.666740303787741e-07 3.460973504756292e-07 -1.8705592770370063e-07 1.3827105080651804e-07 -4.575087004523682e-07 3.728535747287156e-07 1.1045769042571842e-07 9.539259222159437e-08 2.69396971159261e-07 -1.2460730720436912e-07 2.483229984239539e-07 -1.5651151643945563e-07 6.606970055442261e-06 -1.0443865329339063e-08 -9.094283089933256e-08 -1.5071117558877578e-07 -1.256749086143118e-08 -6.872984167661763e-08 -3.1689423056454825e-08 8.596074803543865e-08 -9.814282211159929e-08 9.904045209104162e-07 1.129651936632386e-06 -2.3856979267786403e-06 4.4147881079939745e-08
PC13 7.805395002406238e-07 -9.013889918214223e-08 2.4900531542778195e-07 -4.3071652813671587e-07 -2.0682057990169487e-07 -5.423165545163369e-07 -2.5123762359273907e-07 2.536254288222343e-07 -2.055874061445546e-09 -7.807035412382525e-09 -3.0929692285472867e-07 3.86512497055542e-08 -1.0443865329339253e-08 6.6074224710422105e-06 -2.5501944787127235e-07 4.7328068588835006e-07 2.414248071689532e-07 2.6581541925309868e-08 -2.1349659838181578e-09 5.964729266710568e-09 4.875347397967654e-08 7.784212881202676e-07 2.2748930746324186e-06 -3.7029827543602095e-06 6.106474930498257e-07
PC14 6.016653976766257e-07 -1.6304266759606637e-07 -3.120654923159356e-07 -5.695524944156999e-08 -5.273736992343089e-08 2.1487031574679702e-07 -3.8887533017545775e-08 -2.6933197798059494e-08 -7.280416478454332e-08 -2.9693210462746603e-07 -7.907176436904484e-08 -2.3405227309142031e-07 -9.094283089933257e-08 -2.5501944787127214e-07 6.929680777891688e-06 -3.907301567138506e-08 -9.964019949246775e-08 -4.0754446984748125e-09 2.101068806896889e-07 1.2923798739290252e-07 -3.435862179672229e-08 -4.6928924596795966e-07 2.806547838118567e-06 -7.883236431979689e-07 -3.06199509165554e-06
PC15 -8.705667308735441e-07 -3.1200524716099594e-07 2.915896236743671e-07 1.7019638421644465e-08 -7.729250206587491e-08 -5.314614919117537e-09 3.0798699540327826e-08 -3.39698868044181e-07 -2.1959874324526236e-07 1.5922403704298544e-07 -1.4438316231739924e-07 1.435084721774522e-07 -1.507111755887759e-07 4.732806858883497e-07 -3.907301567138494e-08 6.656777888010551e-06 2.0821490772046436e-07 -2.607449873665737e-07 -6.290729850543196e-08 6.819282119103717e-08 3.389077060322343e-08 1.2949315291855549e-06 -3.184329482673406e-07 8.619286900726964e-07 -8.01255285654224e-07
