(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband paternal gpp gmp
(Intercept) 0.0114644169598403 -22.895249759731 -2.04438878149551 2.02940522887554 45.4928429158622 -22.6027348774898 0.00047404804982973 0.000101315557073055 -0.00054512046592115 0.000344137666332404 -0.000565247467264249 0.000312904798775933 2.78914879682591e-05 -0.000466457669611864 -0.000164144735838913 0.000432631088887317 -0.000258605668595339 -5.42042601253065e-05 3.64465524980117e-05 0.000169424333640908 -0.000121748795197878 0.000179542060276264 -1.36001734618648e-05 0.000237985088055756 0.000376444943475377 0.000153199107444891 -0.000489736735646214 0.000257635340635833 -0.000321573182947742 0.000235761609661173
covarSEX -22.895249759731 1887483.30882311 37059.3569193682 -36875.9287552414 -3759765.89560329 1872636.99138529 -0.291877710393288 1.85400892580304 0.13331803229799 0.171896878047258 -2.6391359618633 1.43298365374135 1.41886696334653 -0.399202554383918 -0.474889693753593 1.76646570644369 3.18976483081155 -1.62741141770449 0.540227451179608 1.02305026390432 0.952653602009892 -2.87152374311575 -0.879336147500829 -2.66521593936898 -0.100114704429307 0.984541083415512 -2.36806136108131 0.401138248698929 -3.92447019305922 7.88230737473025
covarYOB -2.04438878149551 37059.3569193682 1211.79611718986 -1205.795306111 -73807.2312499941 36754.9082630638 -0.0356860377827554 0.0257143903149357 0.0613028176950582 -0.0694702664516826 0.0219255955647033 0.0210180319749829 -0.0312213620875133 0.0544885046446772 -0.00234846708635807 -0.00677078748784606 0.118685543809263 0.0045766496725883 0.00810631652814545 0.0241596078961726 0.0284885274428372 -0.0879433013031347 -0.0372049548797062 -0.0459508109648391 -0.0397221340804516 -0.00496940031406775 -0.0496092787475717 0.0317741138778211 -0.0484843473006252 0.0259116024418934
covarYOBsq 2.02940522887554 -36875.9287552414 -1205.795306111 1199.84009577612 73442.8870951707 -36573.9528827673 0.0350386871887191 -0.0252347436982848 -0.0605617192270561 0.069289307863174 -0.0216992016585687 -0.0212772730317515 0.0313817062222166 -0.0540264059367469 0.00249500662652555 0.00682088795740636 -0.117955634518671 -0.00463583819455276 -0.00775092037254997 -0.0242083783582634 -0.0280184863082813 0.0876847197123249 0.0368568111545002 0.0456324225254648 0.0393729715013539 0.00498718896545724 0.0494752790200396 -0.0312539885381937 0.0477207575964819 -0.0261676194194248
covarSEX_YOB 45.4928429158622 -3759765.89560329 -73807.2312499941 73442.8870951707 7489357.11213212 -3730296.67947096 0.569241213942472 -3.68456225010564 -0.247787061705913 -0.343966956970218 5.26790257467387 -2.86216779931037 -2.78877837302366 0.796657094511867 0.954324618662183 -3.51738593457067 -6.35529089041067 3.24497211903434 -1.05561685398421 -2.03232456380088 -1.89034672659901 5.70717730997806 1.74714241679047 5.30522140317925 0.198752510817441 -1.96801744497297 4.71590234150179 -0.76694483698988 7.8323391862552 -15.7697475072401
covarSEX_YOBsq -22.6027348774898 1872636.99138529 36754.9082630638 -36573.9528827673 -3730296.67947096 1858010.81826633 -0.277597479134304 1.83092051237096 0.114606347589516 0.172115716055438 -2.62928264700235 1.42949989793207 1.37041145645403 -0.397455587259063 -0.47950152332517 1.75123318191421 3.16619512714275 -1.61784864588369 0.5156162137991 1.00951274321446 0.937940618757467 -2.83619381002385 -0.867923847561103 -2.64047277715162 -0.0986548067387309 0.983526462473267 -2.34826367125092 0.366028966042964 -3.9087212560773 7.88865631881778
covarPC1 0.00047404804982973 -0.291877710393288 -0.0356860377827554 0.0350386871887191 0.569241213942472 -0.277597479134304 0.00373808193019763 -0.000674819195334188 3.05676600267993e-05 -0.000109318798639708 -0.000185862763168878 5.08349126322621e-05 1.16651009596369e-05 2.07287809909391e-05 2.5735877268362e-05 -8.52129018161971e-05 -0.000114211109958325 0.000538176220552284 1.973971929382e-05 -0.000272383761719523 -0.000528411766816867 -0.000548591919447753 0.00016983504295856 2.77699858517048e-05 0.00019216557845129 -3.28599780228479e-06 8.14822027165341e-05 -0.000264903536118105 0.000111591350972382 0.000447941739331216
covarPC2 0.000101315557073055 1.85400892580304 0.0257143903149357 -0.0252347436982848 -3.68456225010564 1.83092051237096 -0.000674819195334188 0.00364362657698293 0.000213398683781111 0.000400299684032577 -0.000171762252591119 -0.000110026811962196 -1.98792259798706e-05 0.000224202280570751 -5.73269709715404e-05 5.61052317786886e-05 4.79101744496829e-05 -0.00015036229057984 -1.47959478877926e-05 -5.7233434544469e-05 -1.83360023719163e-05 -6.65668375419576e-05 0.000125501179909874 -3.96946328190666e-05 -0.000138263660175649 1.83113053894084e-05 3.44089517632868e-05 0.000149783843661288 -0.000119935574936259 -0.000150241448973795
covarPC3 -0.00054512046592115 0.13331803229799 0.0613028176950582 -0.0605617192270561 -0.247787061705913 0.114606347589516 3.05676600267993e-05 0.000213398683781111 0.00348180462364711 5.6146490225696e-05 0.000700995441748136 1.64805307952893e-05 0.000241143344270431 -1.4957500028805e-05 -0.0004655139718419 0.000128258110446566 0.000196877015896104 4.19645429823062e-05 -0.000262581393242451 7.5039382065809e-05 -0.000112278983793027 -9.20177551890992e-06 -0.000199198096381774 -0.000228096019347079 0.000161347459947942 8.75943826386969e-05 0.000122919063751578 -0.000135338593730609 0.00017691744571581 0.000196093316044448
covarPC4 0.000344137666332404 0.171896878047258 -0.0694702664516826 0.069289307863174 -0.343966956970218 0.172115716055438 -0.000109318798639708 0.000400299684032577 5.6146490225696e-05 0.00386815094699938 0.000723799609172153 -7.28799828446697e-05 0.00015318914214783 -0.00040883754523324 0.00022794644864909 2.22809819194452e-05 0.000125878060119947 -0.000382211659471851 -6.230077760675e-05 -0.000117328524384442 1.77631563325946e-05 0.000180807875264596 -1.05386530196658e-05 -0.000186029248418124 -0.000106765516066234 5.2621547266901e-05 -7.39295209849019e-05 -0.000107116484729133 -0.000358980162920476 0.000575910895895448
