 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.00041569862223153777 8.186046161344156e-07 -5.838165631263747e-06 -9.399369341829901e-07 -3.448149237203523e-07 -1.4983336057341867e-06 2.0120241573098975e-07 1.058771749368359e-06 -8.295837488768302e-07 1.2470756737006371e-06 -1.0518561799635787e-07 -9.251855944184875e-07 2.7387777879093565e-07 -1.479186388756133e-07 -6.077471538538601e-07 -1.2693818182201352e-06 -1.4151329779567657e-06 1.1113914101630968e-07 2.0598768811758235e-07 1.0434269722629275e-06 4.204359255774508e-07 3.121389344673241e-06 -1.0177096046914123e-05 -8.188090031902663e-07
PC1 8.186046161344154e-07 1.2865345650619012e-06 -1.0797034118852494e-06 8.10924887244109e-08 -4.989175347073882e-08 -2.4528816653582112e-08 -2.187937867130435e-08 7.880297890864858e-08 1.4461556206030883e-07 -4.9564039246991395e-08 8.181747945162119e-08 -7.536563822558118e-08 3.1311505000955096e-07 4.0159989839481956e-08 -1.92554994333104e-07 -2.3498115429183436e-07 -1.8347272643975667e-07 -9.335359806770696e-09 7.153237963778723e-08 3.965711018111589e-08 3.35349592938622e-08 -1.3646193896823916e-07 6.96650752730766e-07 1.6247405197542322e-06
PC2 -5.838165631263749e-06 -1.07970341188525e-06 2.8655883392525132e-05 4.94235953419794e-07 7.99478441404939e-07 -2.4310275622005566e-07 -5.390218253627129e-07 1.1566828669657523e-07 3.0595869321866615e-07 -2.230904113934147e-08 -2.0212143667048582e-07 2.704172842792166e-07 -1.8345607411616197e-07 -8.639489576330615e-08 1.9172128729198005e-07 8.15734063485068e-08 -2.5540330653245724e-07 2.0115852016847873e-07 1.0513704262005073e-07 -2.42068820410909e-07 -1.0815370013331481e-07 -1.910356738969539e-06 2.3336906096831832e-06 5.090090247606646e-06
PC3 -9.399369341829908e-07 8.109248872441089e-08 4.942359534197943e-07 2.7208685528910625e-06 6.193920587999358e-08 3.8485908494514946e-07 -1.0156837797907656e-07 1.2530164661890247e-07 -5.3017579911138704e-08 -4.6223767381502814e-07 4.2926659173038956e-08 2.534431275071229e-07 6.613973813085543e-08 -2.100292344117304e-07 -4.9625342035768844e-08 7.798249314044491e-08 3.081854601070731e-08 -1.483361891650852e-07 -1.3202706729735655e-07 1.2638674042372878e-07 1.1270876621935206e-07 -3.7122222587147587e-08 7.321053034422251e-07 1.2735375074587884e-06
PC4 -3.448149237203519e-07 -4.9891753470738784e-08 7.994784414049389e-07 6.193920587999355e-08 4.49234936569625e-06 4.92172721122518e-07 -3.036672876248066e-07 -9.151775684450978e-08 -4.0876998650319594e-07 3.5519793246478124e-07 1.6077661396446195e-07 2.2499918508275633e-07 -2.698773208767363e-07 1.1591724921112822e-07 -1.262240315306303e-07 -3.013408574289274e-08 1.0425385830182677e-07 -5.167955530952218e-08 -1.6466833795874215e-07 -8.238181783187994e-08 -2.7669555065512836e-08 3.168477026287952e-07 -3.3011595372281766e-07 -1.3559786466295993e-07
PC5 -1.4983336057341886e-06 -2.4528816653582055e-08 -2.4310275622005555e-07 3.848590849451493e-07 4.921727211225178e-07 7.2802652515503705e-06 2.0313051135494637e-08 6.075266390130828e-07 2.7309508271739215e-07 -1.272204373177936e-07 -5.590281558822469e-09 -3.2549719496308417e-07 3.224389538460456e-07 -2.1916262699354792e-07 -8.269281021322502e-08 1.8077758706018576e-07 -1.4861856618393969e-08 2.6911816929983123e-07 -1.4238146060092748e-07 3.760359759188186e-08 2.3814718389079178e-07 3.2976814459847823e-07 1.5612392880266008e-06 1.7724338755353764e-06
PC6 2.012024157309891e-07 -2.1879378671304367e-08 -5.390218253627131e-07 -1.0156837797907664e-07 -3.036672876248067e-07 2.0313051135494644e-08 8.985321758531116e-06 2.588609131913061e-07 8.720437460553716e-08 3.0583911353221807e-07 2.148324932027491e-07 -2.722605965103365e-07 -5.384978658247913e-09 -2.9127166630352033e-07 -1.8256797408975795e-07 5.4332809752267504e-09 -6.869733287141123e-08 2.6168372316681187e-07 -5.7280350973253376e-08 7.156178601401623e-08 -1.624868831840889e-07 1.005236880495311e-06 8.009938861888613e-08 1.979153595746379e-06
PC7 1.058771749368359e-06 7.880297890864871e-08 1.156682866965751e-07 1.2530164661890236e-07 -9.151775684450995e-08 6.075266390130826e-07 2.588609131913059e-07 7.505915070631271e-06 3.836339288311523e-07 -8.212461922103256e-08 -7.832313098615221e-08 5.233101768373791e-07 4.059487350359342e-09 4.0036487033449077e-07 -5.1443006722244296e-08 -2.845217551793609e-07 -6.065635906808374e-08 -1.6461028696671727e-07 2.8602232276965948e-08 9.120340476260048e-09 -1.1393595879674688e-07 -3.0169293511649107e-06 2.639727722087547e-06 8.410256144393082e-07
PC8 -8.295837488768303e-07 1.4461556206030888e-07 3.059586932186656e-07 -5.301757991113879e-08 -4.0876998650319604e-07 2.73095082717392e-07 8.720437460553718e-08 3.836339288311523e-07 7.356264663967239e-06 -1.1417803950700392e-07 1.889687313002206e-07 -3.1468799301381436e-07 3.3068422034581507e-07 -1.3563348451932147e-07 1.0148981603488346e-07 -2.0887320016255457e-07 1.1305271112896042e-07 2.350171556218473e-07 9.168416438578345e-08 -2.2891127385535665e-07 1.2425624521890488e-07 -4.704947939117021e-07 1.1639057792553276e-06 1.0316194451523466e-06
PC9 1.2470756737006373e-06 -4.956403924699143e-08 -2.230904113934189e-08 -4.6223767381502814e-07 3.5519793246478113e-07 -1.2722043731779342e-07 3.0583911353221817e-07 -8.212461922103266e-08 -1.1417803950700403e-07 7.250413101696281e-06 -1.2810255468332794e-08 -2.2391046735832058e-07 -5.558360236072576e-08 -2.572066033429529e-07 6.335851536477186e-08 -5.1531296465244336e-08 2.0111050440962477e-07 1.582751918153494e-07 -2.286151104529471e-07 -1.434627690126446e-07 -1.6721493040518675e-07 1.334770043839757e-06 -1.0483647800483428e-06 4.273481059829234e-07
