 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gmp gpm gmm
intercept 0.0007983125701759104 2.4327301312474164e-06 1.8847204738821433e-06 -2.8197025325851046e-08 3.1971415744824802e-06 -1.4567084012880552e-06 6.303750152095011e-07 1.0901564730433932e-06 1.2856480812819312e-06 1.4314127751755167e-06 7.841364903545091e-08 1.6779069664682425e-06 -2.7858086334928435e-06 1.7533338319290209e-06 -7.173250772305121e-07 -1.6772078375324915e-06 -1.942109179702255e-06 -4.0642328958802867e-07 2.4467531324312486e-07 2.809846374010729e-06 9.037207383809038e-07 3.9118260700686686e-07 6.555783467777157e-05 4.459178843656637e-05 -0.00014077106248916137 2.8343346999337134e-05 -6.074587523235435e-05 4.1293486544816656e-05
PC1 2.4327301312474168e-06 2.638234122400629e-06 -1.5429572662504887e-06 -1.3747086015885494e-07 -1.882206328792591e-08 -2.7140219309817765e-07 2.0849131336935226e-08 1.4191351575516306e-07 8.084466726425385e-08 -1.0765397427413559e-07 9.217213642258894e-08 -3.720913156640865e-08 5.027392177115385e-07 -1.390884813099147e-07 -2.795352325868281e-07 -5.305420669027288e-07 -4.121137607389338e-07 1.0960155863215509e-07 -6.338644786798291e-08 1.7079612968404764e-07 -7.218918400372537e-08 -2.562835372708732e-07 -1.4326638943809162e-06 1.9860889934015784e-06 9.350988259273408e-07 6.528592848656314e-06 2.7918858941634517e-06 7.949796377388e-07
PC2 1.884720473882146e-06 -1.542957266250488e-06 3.882394789111892e-05 8.31905016222557e-07 9.505345737054925e-07 -5.891045776339472e-07 -9.170259170610687e-08 1.1546784306462219e-07 8.163695534916803e-07 -2.950160328771856e-07 3.545254208777742e-07 -3.935006918865613e-07 -5.279742427748204e-07 4.895746637594908e-07 -6.983163587601672e-07 3.4274179731566834e-07 7.738007920197975e-08 6.873480859442168e-07 4.133710147147775e-07 -1.7203395944076903e-07 -1.8910783672409836e-07 -6.737558071302185e-06 9.64095783918056e-06 -2.1591893284313065e-06 -1.8135466968565327e-06 -3.6035315706857514e-06 -1.7177329501744174e-06 7.364590684075296e-06
PC3 -2.8197025325851893e-08 -1.3747086015885502e-07 8.319050162225581e-07 4.983601279411722e-06 8.78577159169701e-08 8.184360073805466e-07 -2.3746562806505915e-08 2.5811427387158014e-07 -2.1483667476025547e-07 -7.788574639945456e-07 6.607572764347882e-08 2.5490836876976417e-07 2.7776975872386853e-09 -4.5077897889696704e-07 1.0836335805926436e-07 -4.657199908518967e-08 1.4859646052755638e-07 -1.964987018248849e-07 -3.397495417764086e-07 2.352007084450998e-07 9.600710969721015e-08 -8.805948002133556e-07 1.188935235271098e-06 1.0648477510367539e-06 2.0792110385984575e-06 7.184999113547488e-07 -9.074573882714296e-06 8.309486750267005e-06
PC4 3.1971415744824802e-06 -1.8822063287925893e-08 9.505345737054918e-07 8.78577159169699e-08 8.621001031322001e-06 1.0627880914605152e-06 -3.5774392489657804e-07 9.50597485944139e-08 -8.971232058205052e-07 3.6817711699193336e-07 2.236171225284494e-07 7.757446589446595e-08 -8.30116084203444e-07 -3.5922912597578034e-07 7.821867909305062e-09 -2.9226056783707796e-08 -2.8213255835504277e-08 -1.0162005621522084e-07 -2.488273226012242e-07 -1.505102571592018e-07 1.0577511651919295e-07 4.514408758712033e-07 -7.514481841103124e-06 2.4509049058554436e-06 -1.91122730511177e-06 1.0409382324839878e-05 -1.1368290153838761e-05 2.282526298494263e-06
PC5 -1.456708401288058e-06 -2.7140219309817755e-07 -5.891045776339463e-07 8.184360073805462e-07 1.0627880914605148e-06 1.3799298217797285e-05 3.1329994897024e-07 6.840275909985465e-07 -3.324530120864305e-07 -2.6637575701384094e-07 -6.595418143629989e-09 -6.33254877039773e-07 4.3429151298457176e-07 -6.575109770712058e-07 4.0264101950606063e-07 -9.997442860346738e-08 -1.2202244832330535e-07 4.817386815781366e-07 -2.106026372353536e-07 6.722732165126992e-08 -1.4348735803614923e-08 2.1754059890527235e-06 1.0634984016370553e-06 3.800445947681468e-06 1.219681072520098e-06 4.091408094436944e-06 2.745319825713529e-06 -5.8232769461349245e-06
PC6 6.303750152095026e-07 2.084913133693553e-08 -9.170259170610743e-08 -2.374656280650555e-08 -3.577439248965786e-07 3.1329994897023977e-07 1.2682419217956247e-05 5.109886469165163e-09 3.5085100605601576e-07 6.15852920839176e-08 7.016113048104094e-08 -3.962036749212288e-07 2.68740631607759e-07 -2.7703763798349705e-07 -2.246312396077077e-07 8.323357183814342e-08 -2.2216272161226057e-08 2.449686632259619e-07 -3.495692910627291e-07 -9.165653463742154e-08 -4.569607960198195e-07 1.8383725001534264e-08 -4.277662209682107e-07 -4.522942018113106e-06 8.708192042052977e-06 -7.737901301057695e-06 4.91341552549402e-07 6.72863858438854e-06
PC7 1.0901564730433928e-06 1.4191351575516314e-07 1.154678430646224e-07 2.5811427387158014e-07 9.505974859441369e-08 6.840275909985465e-07 5.109886469165257e-09 1.0637909380443371e-05 4.498157249908621e-07 -2.0036203338022742e-07 -1.9266250657995702e-07 7.606335694287594e-07 6.827389347869478e-08 2.5277561646553126e-07 5.1901008790018695e-08 -2.4957234083899725e-07 -1.766298046949992e-07 -3.855197793386651e-09 1.3008551317826428e-07 -4.785361801732516e-08 -1.1948660274079239e-07 -2.259657809753846e-06 9.854927592043169e-07 1.385831981274129e-06 5.033508713318904e-07 -9.274081624217772e-07 1.2768491195302237e-05 -1.2905327058591705e-05
PC8 1.2856480812819326e-06 8.084466726425385e-08 8.163695534916801e-07 -2.148366747602554e-07 -8.971232058205053e-07 -3.324530120864304e-07 3.508510060560154e-07 4.498157249908623e-07 1.1241431920041206e-05 2.341743973952074e-07 -5.9036684571803984e-08 -5.650919016214697e-07 2.4730711144858416e-07 4.981425770351576e-08 -1.0824923336022813e-07 -3.7959590852161535e-07 4.9599007730338765e-08 5.1360270851811376e-08 -3.6266190090650853e-07 -2.5474548864212384e-07 1.5615252161954625e-07 -1.3621321229203632e-06 3.742734066953221e-06 5.312522666276131e-06 4.3232806316654073e-07 -2.247027949504567e-06 -6.630643653983426e-06 4.743994507916978e-06
PC9 1.431412775175516e-06 -1.076539742741355e-07 -2.9501603287718643e-07 -7.788574639945464e-07 3.681771169919333e-07 -2.663757570138409e-07 6.158529208391754e-08 -2.0036203338022723e-07 2.3417439739520752e-07 1.0140979274369927e-05 -2.8133907276708053e-07 6.994890260616963e-08 -3.55714855710531e-07 -5.1227294816983124e-08 -5.178659599839806e-07 2.67294894633297e-07 4.845167328885024e-07 4.7384886602025704e-07 -3.313977099588345e-07 -1.3524802894852368e-07 -3.7280288116630346e-07 2.9980841523741614e-06 -4.9683985144579e-07 2.5935422772158953e-06 -1.0036042967517428e-05 3.6922238024002465e-06 2.9799138918471817e-06 -6.719026299139313e-06
