(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband
(Intercept) 0.00124780538828271 -1.36332917192629 -0.0623304365543299 0.0618377176459976 2.71611889449319 -1.35304590776986 4.86740130663882e-05 -6.15179555727058e-06 -5.56809640117809e-05 -4.09985379526927e-06 -9.41912279824602e-06 6.36346307070321e-06 1.99431709323537e-06 -2.73289415264951e-06 1.95491497430075e-05 3.48998241924418e-06 -1.16187467381198e-06 2.86884183388258e-06 -7.37211855550384e-07 1.51262727866944e-05 -1.32177541332633e-05 -1.02558503613382e-05 1.63704321435389e-05 -5.34693343657694e-06 2.1166820446769e-05 1.02467392170717e-07 -1.30576042230425e-07
covarSEX -1.36332917192629 223843.569762957 4194.95120534243 -4189.321443315 -447557.48544479 223747.09825384 0.207385280807315 0.0873890298129069 -0.221534466191575 -0.0243890243297858 -0.117383742312424 0.125473061230519 -0.177178953376828 0.0756021016212767 -0.241145286585666 0.164919798768973 -0.0149708199721365 0.0990984801867943 0.00325150523974804 -0.213075725083988 -0.260295440793645 -0.330748106375757 0.0729506959586165 -0.0384243877999911 0.138444681946478 0.280835889958122 0.0447629018224961
covarYOB -0.0623304365543299 4194.95120534243 144.57739584858 -144.383904256908 -8385.21615795523 4190.90070579548 0.00154753581186461 -0.00379883497810149 0.0025754563534984 -0.00428894670732646 0.000835292553776418 0.00593700622255157 0.0015402758683784 0.00452085867585538 -0.00174136229826428 0.00163409584943723 0.000190717010767352 0.00105016251688413 -0.00045564714851473 -0.000130812509169591 -0.0117490921488144 -0.013005144009381 0.00622888716628558 0.00441890315767768 0.00232809915505766 -0.00153767555112399 -0.00364561438403134
covarYOBsq 0.0618377176459976 -4189.321443315 -144.383904256908 144.193534057034 8374.12671300018 -4185.43986301531 -0.00165622658032641 0.00385243744218883 -0.00248090574125091 0.00431104695389341 -0.000817472232132815 -0.00596473789431348 -0.00151713327879945 -0.00450516218531468 0.00175595823408262 -0.00162048817326794 -0.00017359581746561 -0.00106533759150746 0.000490518190394648 8.53952359950489e-05 0.0117577049232415 0.0130134372035792 -0.00626570065096981 -0.00441067672184812 -0.00236139220352652 0.00157379831550647 0.00362191960997189
covarSEX_YOB 2.71611889449319 -447557.48544479 -8385.21615795523 8374.12671300018 894873.407765859 -447382.235816956 -0.417884641867948 -0.173572362925291 0.44381496904444 0.0496562613891436 0.237032721303438 -0.252933367763407 0.355180158034789 -0.15193760938086 0.482745216546195 -0.328255281728954 0.0291372672068474 -0.195899064298751 -0.00429702017005403 0.425075387605557 0.521790158974752 0.659970015799228 -0.146336901611686 0.0766263036114476 -0.27854271447489 -0.5610398746189 -0.0906386355506373
covarSEX_YOBsq -1.35304590776986 223747.09825384 4190.90070579548 -4185.43986301531 -447382.235816956 223668.274373791 0.210485183172823 0.0861985815044743 -0.222320869513471 -0.0252552220401137 -0.119670489209929 0.127492204341566 -0.178029622288423 0.0763460631613494 -0.241652033448862 0.163366362528181 -0.0141455676480292 0.0968313050624388 0.00105371219345533 -0.212042757748472 -0.261510266812011 -0.329263050275676 0.0734194851706204 -0.0381841211078757 0.140118404939188 0.280226443641522 0.0458808365617662
covarPC1 4.86740130663882e-05 0.207385280807315 0.00154753581186461 -0.00165622658032641 -0.417884641867948 0.210485183172823 0.00128606052100852 -0.000214592117861098 6.66229956415829e-05 -5.73800052467411e-05 -2.15702279330822e-05 2.57905167280274e-06 2.18198964113791e-05 5.83662415473643e-05 -9.9009485877341e-06 2.63598813808211e-05 -3.12519150688704e-05 0.000160071798070494 -8.48923079052971e-07 -7.36783669216558e-05 -0.000131302188400921 -0.000120630824151233 2.2491568460462e-05 3.26561514612573e-05 2.34615409862274e-05 7.87014731383106e-06 5.52487913255468e-05
covarPC2 -6.15179555727058e-06 0.0873890298129069 -0.00379883497810149 0.00385243744218883 -0.173572362925291 0.0861985815044743 -0.000214592117861098 0.00116624375202214 5.14734898814663e-05 0.000106840033833255 -2.60688078713311e-05 -1.22062751096833e-05 -1.45787426596951e-06 1.27899740590094e-05 1.58638075845585e-07 -5.19132247258529e-06 8.16759348304517e-06 -2.88253958414728e-05 6.51208309734736e-06 -2.29414577951918e-05 1.4725998043979e-05 -2.12783522243324e-05 2.60895614029991e-05 -1.07573342334536e-06 -5.16166632472108e-06 1.72467326324867e-06 2.73591786767344e-07
covarPC3 -5.56809640117809e-05 -0.221534466191575 0.0025754563534984 -0.00248090574125091 0.44381496904444 -0.222320869513471 6.66229956415829e-05 5.14734898814663e-05 0.00122767751567883 1.56594818373716e-05 0.00011968154146653 8.17215730875922e-06 2.97208446027027e-05 -2.03991259286295e-05 -0.000140380500973798 1.59776936605014e-05 6.26082560138822e-05 2.55042169626122e-05 -8.65369542355705e-05 -1.08572914915501e-05 2.90614629438832e-06 5.43282612479379e-06 -5.90699392258863e-05 -6.95892369254236e-05 5.49318868315301e-05 1.85688672871392e-05 3.47562689446628e-05
covarPC4 -4.09985379526927e-06 -0.0243890243297858 -0.00428894670732646 0.00431104695389341 0.0496562613891436 -0.0252552220401137 -5.73800052467411e-05 0.000106840033833255 1.56594818373716e-05 0.00128384137990817 0.000149856050971255 -6.06002710370612e-05 -2.78927500338907e-06 -0.000129918001245321 7.88507627059823e-05 3.09588622771267e-05 3.43596715536794e-05 -7.7795197740337e-05 1.82428177456695e-06 -4.10200586234084e-05 -1.04601522345042e-05 2.72935864356083e-05 7.20525972946676e-06 -3.66711241967754e-05 -2.25562359036907e-05 -5.31361863440487e-06 7.12634152751191e-07
