 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal gpp gmp
intercept 0.0005597697231421788 1.0681525650340304e-06 1.0847254596659143e-06 5.960278977207263e-07 1.9861355400108015e-06 -2.1006058539096492e-06 -2.2760801551447313e-07 1.5708477817853533e-06 -4.987650488310749e-07 1.8972306423161038e-06 -4.1593489976537567e-07 -1.5769992265170244e-07 -1.7997758645297607e-06 1.151564941015847e-06 -1.339478161951594e-06 -1.1605773653796712e-06 -4.769287062688821e-07 5.600813477338722e-07 2.7339363075988266e-08 1.6585285635258826e-06 1.5196147284018247e-06 -5.771804904895349e-06 2.5675253842131804e-05 -6.227058642315319e-05 1.8093817799724635e-05
PC1 1.0681525650340314e-06 1.8486142040582922e-06 -1.1392522022228786e-06 -1.253361709877054e-07 -6.608222194064596e-08 -1.511537912419625e-07 -1.718608837287469e-08 6.944092328388127e-09 4.8576733389273476e-08 -1.0809925963129071e-08 1.132445260957641e-08 -9.239024435051518e-08 3.9431314507661637e-07 -2.3233996217067966e-08 -2.1425931813678494e-07 -3.6458524966775793e-07 -3.037449312730348e-07 5.3043217797585004e-08 7.862552984185295e-09 1.0942830865889723e-07 -2.6866255514529064e-08 5.390289725260053e-07 -2.257398283596273e-06 1.4454349027118075e-06 5.047638980468818e-06
PC2 1.0847254596659147e-06 -1.1392522022228784e-06 2.897869762799419e-05 4.0589900774686135e-07 8.041047372296253e-07 -5.915515567553477e-07 -2.136641036419148e-07 3.376928645394813e-09 6.734188419396666e-07 -1.8629393885597648e-07 1.8765162014604647e-07 -5.512816385912662e-08 -2.709259722145944e-07 1.9619497657302386e-07 -2.1345062696182747e-07 1.6532372924569692e-07 -7.204078003932661e-08 3.3519595366617725e-07 3.2660414419743745e-08 -1.2554822900694624e-07 -9.717072587558697e-08 -1.7637237475815923e-06 5.1372280397127e-06 -8.476445812862461e-08 -3.6191511303060702e-06
PC3 5.960278977207269e-07 -1.2533617098770547e-07 4.0589900774686077e-07 3.589818773777314e-06 3.1646544644871394e-08 7.135492932757756e-07 2.0726556799381006e-08 2.205388997343825e-07 -1.5621235671569706e-07 -6.160317583359505e-07 1.3648560367760297e-07 2.4656421929684895e-07 3.1169856520311515e-08 -2.5063438235148863e-07 1.7494174336132096e-07 -1.1937320601811764e-07 -1.3749243746697526e-08 -1.190045611984162e-07 -1.6743214913724602e-07 1.687231009120092e-07 8.802434345642735e-08 4.2171470827717757e-07 -3.6820638219873467e-07 1.3476846370134287e-06 2.2214332056143946e-06
PC4 1.9861355400108e-06 -6.608222194064604e-08 8.041047372296252e-07 3.164654464487143e-08 6.429377347404015e-06 9.660044843144926e-07 -1.6575184924303977e-07 5.68546401823053e-08 -4.918659997448356e-07 4.2028778570056006e-07 1.5661789860527088e-07 1.958728716906464e-07 -5.323972018010538e-07 -7.744456152480553e-08 -5.9508432040651366e-08 -2.515887075483067e-08 1.0969506049837837e-07 -1.140811164237843e-07 -7.245339017098265e-08 -5.033025710921889e-08 -4.068607026070796e-08 3.6614076941599223e-07 -3.0175217665149358e-06 -3.153491985838978e-06 5.960872191016814e-06
PC5 -2.100605853909647e-06 -1.5115379124196252e-07 -5.915515567553481e-07 7.135492932757755e-07 9.660044843144926e-07 1.0446800031494702e-05 2.754609339027188e-07 5.560597315194377e-07 -1.6293117901864145e-07 -2.668022723376955e-07 -1.0893254431224403e-07 -4.3918091753229343e-07 3.812568556933558e-07 -6.652310437021336e-07 3.307636174702248e-07 -3.61475751892749e-08 -1.8755635289241322e-08 3.538105350916402e-07 -1.4986754757472768e-07 4.2270985133899015e-08 -5.88535502634457e-08 1.9309726108369225e-06 3.0150573469271846e-07 2.97979428731976e-06 2.762421799157567e-06
PC6 -2.2760801551447213e-07 -1.7186088372874598e-08 -2.1366410364191463e-07 2.0726556799381056e-08 -1.6575184924303985e-07 2.7546093390271907e-07 9.631329920349564e-06 4.416722326830542e-08 6.159779205969461e-08 1.6002963037888791e-07 1.1598024804420412e-07 -2.769028169829711e-07 4.866323657633725e-09 -1.8560481894307354e-07 -1.1262754351402642e-07 7.359708477308967e-09 -8.079446834705847e-08 3.325239694162607e-07 -2.4680327400633356e-07 1.0911518705485805e-08 -2.637365183385514e-07 1.001444395057533e-06 -2.4250725850136015e-06 7.652135551090986e-06 -3.2874301455718866e-06
PC7 1.5708477817853531e-06 6.9440923283880665e-09 3.3769286453947896e-09 2.2053889973438245e-07 5.685464018230541e-08 5.560597315194375e-07 4.416722326830559e-08 7.905643480014849e-06 2.391153944487836e-07 -2.246768162095588e-07 -1.545734834795465e-07 4.6271449845274107e-07 6.596670609018045e-08 3.9585751170268347e-07 -4.6401581835399085e-08 -1.806300456523017e-07 -1.8465404228787982e-07 -1.2007171379373052e-07 1.3948150295672932e-07 2.4101027202523775e-08 -1.0455070340492402e-07 -1.440028501566138e-06 5.908479351779051e-07 1.976685608254084e-06 -2.6802706501091127e-06
PC8 -4.987650488310748e-07 4.85767333892735e-08 6.734188419396668e-07 -1.5621235671569725e-07 -4.918659997448357e-07 -1.6293117901864127e-07 6.159779205969442e-08 2.3911539444878384e-07 8.320209126347985e-06 2.2463896016825078e-07 -9.713167149932926e-09 -4.676482000385751e-07 1.0190478675847354e-07 8.121068313105977e-08 -1.917858769652418e-08 -1.5305353701600583e-07 1.4612613041076428e-07 3.9426463835143044e-08 -2.122381776536207e-07 -2.277612932660456e-07 1.8208305778893601e-07 2.3045810898878307e-07 2.5009951653105206e-07 4.297454840336361e-07 8.317305442444905e-07
PC9 1.8972306423161047e-06 -1.0809925963128965e-08 -1.8629393885597613e-07 -6.160317583359506e-07 4.202877857005598e-07 -2.6680227233769554e-07 1.6002963037888794e-07 -2.2467681620955885e-07 2.2463896016825078e-07 7.621142913055458e-06 -2.3509944719474972e-07 -1.0048480947418735e-07 -6.158598671522453e-08 -1.637524099993655e-07 -2.5278690829857677e-07 3.250593528819871e-08 2.285681717417168e-07 1.962479354670997e-07 -4.4463833186556976e-07 -1.7783497725632625e-07 -2.1176293184252422e-07 1.8560477881411532e-06 2.1483418575926922e-08 -6.912742871529145e-06 1.9023780701530244e-06
