(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband
(Intercept) 0.00310398758618202 0.700439935381274 0.027179801414597 -0.0271341891784579 -1.39258807627684 0.692131820188474 -8.12074651285795e-06 1.97192012919659e-05 -4.12991982478151e-05 2.33448471431021e-05 7.15872418963671e-06 -5.88208787924565e-06 2.04838945768599e-05 -2.87292588905041e-06 2.87132292945877e-05 -5.38222908651681e-07 -6.89552989982917e-05 1.33864825638502e-05 -8.11120582449793e-06 5.6088293851889e-08 2.22993700860633e-05 1.67226814392476e-05 2.87908705999979e-05 3.49977384373326e-05 -3.16711080506482e-05 3.82993053432206e-05 6.73255782134262e-05
covarSEX 0.700439935381274 2795098.07197703 28426.9260865243 -28427.5991550466 -5592977.26360535 2798009.94596776 -1.46157546272827 -4.20366425942327 1.44309619469306 0.380841470630584 -2.13890548351078 2.81212138621762 0.998871479543903 -2.03503055979817 3.66402029910496 0.612885858581055 2.08927952911828 -0.419512457806804 0.954119200314643 -1.46214858852164 2.64278348729366 0.349264066469445 -2.30933167354077 -4.1283109826938 -2.92398863633552 1.40905575166409 0.453822495042783
covarYOB 0.027179801414597 28426.9260865243 565.031961892785 -565.061847441421 -56884.4046719797 28458.7967374408 -0.0282793080274565 -0.0723376071613466 0.0355927030932103 -0.023572903958151 -0.000382463017854511 0.0116790794794689 0.0200369103194121 0.0429805531939892 0.0401346362336584 0.0372801049065935 0.0450029825317976 0.0357182002467468 0.00847588613415469 0.0255619301221553 -0.00848642824295651 -0.0359566360948727 -0.0298760059676546 -0.0545600879167105 -0.0518947810243426 -0.00500457896873972 0.0567452457256321
covarYOBsq -0.0271341891784579 -28427.5991550466 -565.061847441421 565.097364908455 56886.3043281931 -28460.0235867812 0.0280401837380528 0.0724057233953937 -0.0354917481089882 0.0236252637512708 0.000448779639110486 -0.0118109860052493 -0.0199069309589669 -0.043095299210085 -0.0400068624544885 -0.0371535146365794 -0.0449846654333468 -0.0358417127797447 -0.00836589034835756 -0.0256969929428673 0.00861805338600957 0.0360797914429566 0.0297648315825452 0.0546073641879243 0.051810253009129 0.00509572924540052 -0.0567099191149329
covarSEX_YOB -1.39258807627684 -5592977.26360535 -56884.4046719797 56886.3043281931 11191631.161798 -5598915.56151718 2.90999414747671 8.40731800611748 -2.87578812886714 -0.767527137286072 4.29113961701445 -5.62278635692554 -1.98166808343165 4.0568964250834 -7.33756173016966 -1.22603756214077 -4.18669664549768 0.848088771111632 -1.90340637965071 2.92363050814702 -5.28901204399823 -0.6958190414173 4.62394356526355 8.26308666795858 5.84572927261647 -2.81208553186082 -0.910799126304601
covarSEX_YOBsq 0.692131820188474 2798009.94596776 28458.7967374408 -28460.0235867812 -5598915.56151718 2801036.53310106 -1.44859949995726 -4.20388966664296 1.43274850074677 0.386731485550429 -2.1524432531978 2.81084868754266 0.982833153510237 -2.02193664124227 3.67372775419889 0.613186132541691 2.097573243182 -0.428581555419773 0.949264741579731 -1.46153271599233 2.64642118489443 0.346668700499436 -2.3146425021574 -4.13493904517473 -2.92186583302276 1.40304852938943 0.456973269447782
covarPC1 -8.12074651285795e-06 -1.46157546272827 -0.0282793080274565 0.0280401837380528 2.90999414747671 -1.44859949995726 0.00347736935283157 -0.000476854552640801 -0.000174321295364585 -9.56762554395808e-05 -0.000156771200025622 5.26145734305847e-05 2.78391878206928e-05 2.5150889137323e-05 6.3838912966971e-06 5.01267169561961e-05 1.63979385153343e-05 0.0003868829934558 -0.000101816614084846 -0.000188579033349198 -0.000474257485490828 -0.000403668411590827 0.000168433672771017 7.81211383059795e-06 0.000136118199379934 1.92438211863001e-06 0.000173766662707625
covarPC2 1.97192012919659e-05 -4.20366425942327 -0.0723376071613466 0.0724057233953937 8.40731800611748 -4.20388966664296 -0.000476854552640801 0.00283711888381507 0.00020085724368635 0.000223547817367253 -6.05400969394072e-05 -5.59864192009024e-05 -7.32656746092943e-05 0.000118903190715475 -3.79649618097569e-05 -1.44752734393275e-05 -2.53113548755009e-05 -0.000162835004539247 0.000103145879745387 -0.000139137252324521 1.22193999365709e-05 1.49603611740484e-05 8.69312953304142e-05 3.89130011149028e-05 -7.96148948842879e-05 -3.62833404161993e-05 1.56605358003046e-05
covarPC3 -4.12991982478151e-05 1.44309619469306 0.0355927030932103 -0.0354917481089882 -2.87578812886714 1.43274850074677 -0.000174321295364585 0.00020085724368635 0.00360337657963833 7.81076631257066e-05 0.00046343443765748 2.58615403106996e-06 0.000230493812342383 -0.000110134636650073 -0.000399981239081293 -3.42347560416608e-05 0.000185170063991153 1.86007948599085e-05 -0.000332654326999734 3.15945115836339e-05 1.92352363825433e-05 0.00013598504411289 -0.000245154685525161 -0.00025626557525985 0.000185728821118839 4.93020860234437e-05 0.000699061385044478
covarPC4 2.33448471431021e-05 0.380841470630584 -0.023572903958151 0.0236252637512708 -0.767527137286072 0.386731485550429 -9.56762554395808e-05 0.000223547817367253 7.81076631257066e-05 0.00331578230373933 0.000496230800036506 -0.00011515744562096 8.02441044817553e-05 -0.000380720986826742 0.000116271503661509 0.000105222428274304 0.000112827686002828 -0.000323901512982875 -0.000203201064133554 -8.12665238883439e-06 -2.4588871713986e-05 1.58154720092624e-05 9.01460929253863e-06 -0.000178720000265568 -3.70619523540776e-05 4.99183428096439e-05 -0.000192086462818978
