(Intercept) covarSEX covarYOB covarYOBsq covarSEX_YOB covarSEX_YOBsq covarPC1 covarPC2 covarPC3 covarPC4 covarPC5 covarPC6 covarPC7 covarPC8 covarPC9 covarPC10 covarPC11 covarPC12 covarPC13 covarPC14 covarPC15 covarPC16 covarPC17 covarPC18 covarPC19 covarPC20 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.00311071780539379 0.751376075437164 0.0272493144820026 -0.0272030758989193 -1.4953797430386 0.74399278256734 -1.01965356350802e-05 2.41459383953626e-05 -3.55536423138529e-05 2.34342589443774e-05 5.93542585226822e-06 -7.24005703426303e-07 1.98879503652256e-05 -1.15782664822138e-05 3.54639096963943e-05 -1.87607922565996e-06 -7.48417951308855e-05 1.08804301651176e-05 -7.11048746300977e-06 -3.42466522923436e-06 2.28377535324946e-05 2.14716576387064e-05 2.34492763364729e-05 2.81774223184704e-05 -3.82171479070223e-05 2.9778104439931e-05 1.67880370160942e-05 2.15839158418766e-05 0.000166626100162724 6.16731687622964e-05 -8.9109711052974e-05 0.000135510321508972 -0.000274709263794851
covarSEX 0.751376075437164 2813095.96796423 28570.7106551335 -28571.4791615874 -5629010.86592911 2816046.60136587 -1.59143376644994 -4.27311275925252 1.32170011624949 0.792489100722671 -1.91777491202956 2.89269938033345 0.98635150098535 -2.04122373060907 3.83299968882077 0.620334520321359 1.97111236667122 -0.634011304594792 0.828178314245236 -1.54412079389914 2.57253120539594 0.270296417118931 -2.36423176595829 -4.15815355735274 -3.09312255603022 1.36663124370181 0.492804317035117 4.17964768398309 -0.873233701246802 0.10130048888578 -3.97710091349934 2.79654959874087 -5.26435811819428
covarYOB 0.0272493144820026 28570.7106551335 568.164354432605 -568.198062834108 -57172.5163877565 28603.1331944462 -0.0255912488709448 -0.0728784377335671 0.0403936845407978 -0.0206328009301288 0.0036427123739474 0.011433144267761 0.0208726688372806 0.0425355294030612 0.0460230547199851 0.0395303107057454 0.0424431371456586 0.0328398418826528 0.00756326833353776 0.0246247736537514 -0.00978395620431296 -0.0368946493243647 -0.0293339094094701 -0.0575505870836961 -0.0559380960502897 -0.00574663786414144 0.0195770692149205 0.0878764261707466 0.053032680521388 0.0167863813311431 -0.0919284897088093 -0.0259153234895436 -0.0220159355015144
covarYOBsq -0.0272030758989193 -28571.4791615874 -568.198062834108 568.237432290767 57174.6082675772 -28604.4568447238 0.0253158877159007 0.0729603796756741 -0.0403424969536871 0.0206920464820615 -0.00358062424113506 -0.0115612354713758 -0.0207491454256236 -0.0426569455104791 -0.0459118441711909 -0.0394134690261027 -0.0424168657909198 -0.0329596276223143 -0.00745287866884892 -0.0247609389280259 0.00991684471959671 0.0370236607005316 0.0292215178772579 0.0576093838324765 0.0558558121739168 0.00583186325679193 -0.0193527847024886 -0.0880994163621087 -0.0531344435928477 -0.016860540389595 0.0919187703437535 0.0259790777971966 0.0218721961381907
covarSEX_YOB -1.4953797430386 -5629010.86592911 -57172.5163877565 57174.6082675772 11263774.5436518 -5635027.24132854 3.170884286774 8.54575346723818 -2.632262021126 -1.59236599637882 3.84836167489621 -5.78433205120968 -1.95663125062603 4.06981501082977 -7.67658638320243 -1.24059944571954 -3.94957833779208 1.27852232713318 -1.65154638249521 3.08799561485166 -5.14844695350709 -0.537985517304508 4.73485609793755 8.3235059370979 6.18515969213889 -2.72603244536471 -0.986259217788804 -8.37321351161057 1.72292455963323 -0.212865012881711 7.98506064244187 -5.60206726895414 10.5796425979862
covarSEX_YOBsq 0.74399278256734 2816046.60136587 28603.1331944462 -28604.4568447238 -5635027.24132854 2819112.50879731 -1.57962154268918 -4.27288308394978 1.31064979849601 0.799937071714611 -1.93078782749879 2.891818730983 0.970313607721388 -2.02866523104269 3.84379633338163 0.620301428121628 1.97860948954074 -0.644527996337794 0.823337720946359 -1.54393069859802 2.57610935103176 0.267801165397879 -2.37066010938254 -4.16552115708339 -3.09217735333185 1.35942084263547 0.493307106549905 4.19393400922795 -0.849653135860145 0.111446940514363 -4.00812455915423 2.80584515191443 -5.31552153396547
covarPC1 -1.01965356350802e-05 -1.59143376644994 -0.0255912488709448 0.0253158877159007 3.170884286774 -1.57962154268918 0.00357166050407942 -0.000492848829412682 -5.52232872997558e-05 -0.000128250195962913 -0.000163062098996434 5.1062779705215e-05 4.79587352575492e-05 3.51908000225566e-05 3.72247513417823e-05 6.80602230221137e-05 6.9600442699025e-06 0.000391466796007336 -9.35088926185146e-05 -0.000189978842183122 -0.000473858479838109 -0.0004068830594871 0.000176594794601347 -1.70143804701694e-05 0.000137937753666292 1.33093425154772e-05 -0.000247918135060798 0.000231094691785176 0.000314897308502502 0.000345579085351519 0.000308527720215986 -0.000322165324021208 0.000379536208052432
covarPC2 2.41459383953626e-05 -4.27311275925252 -0.0728784377335671 0.0729603796756741 8.54575346723818 -4.27288308394978 -0.000492848829412682 0.00285474888120843 0.000184440142225704 0.00021971426276887 -6.2635246456287e-05 -5.04522787539966e-05 -7.51689788363145e-05 0.000106936620451784 -4.81845145113328e-05 -1.65896903054845e-05 -1.89323086882683e-05 -0.000159539492575156 0.000107896548599609 -0.000138415289193366 1.66207919097618e-05 2.91150630255996e-05 7.82064314113827e-05 4.09901018599792e-05 -7.85709627145117e-05 -4.87265532779282e-05 7.60769630993746e-05 -0.000221400768025731 7.77731907577987e-05 0.00017532694350367 -7.35240788973783e-05 0.000180494238160756 -0.000255733623023704
covarPC3 -3.55536423138529e-05 1.32170011624949 0.0403936845407978 -0.0403424969536871 -2.632262021126 1.31064979849601 -5.52232872997558e-05 0.000184440142225704 0.00379399009141927 4.05517416869229e-05 0.000444484618414442 -4.66126439651375e-06 0.000242338216452789 -0.000100417004591418 -0.000341874059232038 -1.50863914950018e-05 0.000153848187236862 1.53781528142201e-05 -0.000330204798390013 2.97541001714863e-05 2.36140460807006e-05 0.000130899803589362 -0.00024069873388133 -0.000290054208018823 0.000171004677233205 8.05529430392501e-05 3.76256899063887e-05 0.000529380216125602 0.000448950573948613 -5.66728526168628e-05 0.00052636824863372 0.000102846680199395 0.000277173857604573
covarPC4 2.34342589443774e-05 0.792489100722671 -0.0206328009301288 0.0206920464820615 -1.59236599637882 0.799937071714611 -0.000128250195962913 0.00021971426276887 4.05517416869229e-05 0.00336986889964976 0.000518001915854699 -0.000107391492992494 7.30626733404097e-05 -0.000382796078571914 0.000120562331834261 0.000100953168645611 9.7945831680526e-05 -0.000346728170103199 -0.000220508684511945 -1.06553136912263e-05 -3.53320619786654e-05 1.02897740229714e-06 8.16292911433055e-06 -0.000175152295822851 -5.27655696196288e-05 4.83676627189719e-05 -8.48878687039926e-05 0.000382106366519289 -0.000164489589769218 -0.000171322412279023 -0.000456129883573358 0.000211167995521011 -0.000465873731876689
covarPC5 5.93542585226822e-06 -1.91777491202956 0.0036427123739474 -0.00358062424113506 3.84836167489621 -1.93078782749879 -0.000163062098996434 -6.2635246456287e-05 0.000444484618414442 0.000518001915854699 0.00314934188172256 7.60922078330001e-05 0.000252239400898833 -0.000169887305183467 -0.00012804556560947 -8.37475264777032e-05 -0.00022143696908364 0.000115796938563185 -0.000299601050332245 0.000116228067995233 -3.33688046332597e-06 -2.717855866957e-05 0.000180315357979569 -3.25342846620637e-05 4.92898509925058e-05 -2.81888366203181e-05 -3.67511906153553e-05 0.000195706723202923 -0.000126508903684965 0.000318511844632693 -0.000624020390497129 -3.69930121975351e-05 0.000167705889317643
covarPC6 -7.24005703426303e-07 2.89269938033345 0.011433144267761 -0.0115612354713758 -5.78433205120968 2.891818730983 5.1062779705215e-05 -5.04522787539966e-05 -4.66126439651375e-06 -0.000107391492992494 7.60922078330001e-05 0.00278181753988534 -1.65671409350276e-05 3.69922042746816e-05 4.06785962503789e-05 5.37314620195875e-06 -8.61543039418627e-05 -1.24442527055398e-05 -3.17864271273548e-05 -5.45708707162104e-05 -2.9373740806845e-05 -1.57436647780023e-05 6.570726706638e-05 -9.15921494408255e-05 -4.48022962875031e-05 -0.000107492643217603 -1.55713534084674e-05 -9.06979675455273e-05 -4.88844471010541e-06 0.000400716610132019 -0.000106655214843409 0.000175152462631765 -0.000333314173490433
covarPC7 1.98879503652256e-05 0.98635150098535 0.0208726688372806 -0.0207491454256236 -1.95663125062603 0.970313607721388 4.79587352575492e-05 -7.51689788363145e-05 0.000242338216452789 7.30626733404097e-05 0.000252239400898833 -1.65671409350276e-05 0.00290050166408569 0.000184513529362833 -5.33038129225386e-05 -9.93576025180302e-06 0.000327350353176107 8.04958343022822e-05 8.04048381862236e-05 -9.9448133973429e-05 -0.00011339765066609 8.87061341311475e-06 -0.000138946796655422 2.10682147385151e-05 2.98997664256177e-05 -0.000118634622117917 2.1877283657195e-05 -9.84639198706065e-05 1.64111712074326e-05 0.000428718549112028 -5.41764593051229e-05 -0.000240668669722117 0.000190478705041577
