 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0007408750455194642 -1.1902805527854422e-07 -2.4438732049797993e-05 1.6908985642087475e-06 1.1662211806933552e-06 3.111986877261167e-07 2.6171122325599674e-06 1.6378018635204013e-06 -6.417099505609835e-07 2.272108209028879e-06 -9.66962636459652e-07 5.147451955141328e-07 -2.4210519347425933e-07 -1.723171400844582e-06 -1.9358054220757215e-06 -1.8866159300358674e-06 1.100290832861651e-06 -1.3756527788256556e-06 -7.865559928770767e-07 8.511078318023962e-07 -1.1467140643556324e-06 2.7379374449239914e-06 -5.3043621758855177e-05 -4.966673155607078e-05 4.050913142493555e-05 4.5101490144962114e-05 4.0985241711087475e-06 0.00010033198610406377
PC1 -1.1902805527854397e-07 2.5109056075760477e-06 -1.5925726346712902e-06 -3.7554634543714944e-07 -7.867522006974883e-08 -2.6996601087486704e-07 7.537245113240404e-08 1.009341898205412e-07 1.0095405832685363e-07 2.2294357083443716e-08 1.724115958321356e-07 2.743120084421938e-08 6.269854043528454e-07 -1.3914227369206067e-07 -2.627830161317008e-07 -7.250685613450778e-07 -6.848655412619055e-07 2.2429749049459015e-07 5.879282972503498e-08 2.3154685905364622e-07 4.8666635941139645e-08 -1.1816104505297745e-07 6.484651660024869e-07 4.1946886066057906e-06 -9.011231941125194e-08 1.6407679364526874e-06 3.432175629899533e-06 -3.972285081501453e-06
PC2 -2.4438732049797986e-05 -1.5925726346712904e-06 4.9043230567011506e-05 9.095695295406548e-07 1.4010894497877294e-06 -6.317033452686182e-07 -5.997392203837899e-07 -5.132854530401687e-07 1.1029573361309753e-06 -4.4864212994377996e-07 -5.68167355889269e-08 -3.841161643340335e-08 -1.1440194410859803e-06 9.168924276293845e-07 -1.247142881869543e-06 2.4889534597616954e-07 1.7668241080139764e-07 7.077483027937581e-07 1.2841881772911593e-07 -4.3352831565563184e-07 -3.1626497681107036e-07 -7.4445900334899455e-06 1.607199740454526e-05 4.983136509205646e-06 -1.1867839596488615e-05 -7.694990118960383e-06 -4.818817963764311e-06 3.31418373579384e-06
PC3 1.6908985642087465e-06 -3.755463454371495e-07 9.095695295406544e-07 4.910512349619726e-06 1.5375109543211776e-07 1.2701245033584376e-06 7.385488860501295e-08 4.931886366745332e-07 -1.4723069198835343e-07 -1.0496453727369205e-06 -1.3967319628443285e-07 4.217233097194398e-07 1.1498767498199181e-07 -7.725886731543811e-07 1.4464633902261326e-07 -3.9406355485715936e-08 3.0338777517594705e-07 -3.9352231179402834e-07 -5.642910552823439e-07 5.042292693163419e-07 9.66963972424598e-08 -5.735314647996981e-07 3.3015503515147926e-06 3.893062357214548e-06 3.305011680868111e-06 -1.2551936553286698e-06 -1.4631201315286572e-05 6.90922557447203e-06
PC4 1.1662211806933544e-06 -7.867522006974897e-08 1.4010894497877296e-06 1.5375109543211763e-07 9.289468856641224e-06 1.6721902470737926e-06 -5.018007834902974e-07 2.1650507025995336e-07 -1.3337109759685874e-06 4.532917178064197e-07 3.90521392481726e-07 3.085607956368748e-07 -1.0704652608536018e-06 -6.872653947158929e-07 9.218543488553433e-08 -3.220927057828304e-08 5.834187719487858e-08 -3.820309551939792e-08 -4.797024607407229e-07 -1.1021702726269371e-07 1.2480894834645184e-07 5.945647651172006e-07 -8.38305234430543e-06 -5.460693467714398e-06 -6.003789096860494e-06 1.720422929706022e-05 -2.4907839276679297e-06 7.479510356188141e-06
PC5 3.1119868772611707e-07 -2.6996601087486725e-07 -6.31703345268618e-07 1.2701245033584378e-06 1.6721902470737928e-06 1.6903015626145618e-05 3.712063671781655e-07 1.1551516765518975e-06 -7.301647120240883e-07 -5.793281441190529e-07 -3.786155764355647e-07 -9.468347561517397e-07 5.351374444176061e-07 -1.2325728493155273e-06 5.179883525856656e-07 9.069721156174011e-08 -9.538555082136923e-08 7.280217964340314e-07 -1.0741542357090649e-07 2.171379625767796e-07 -1.2923113847594741e-07 3.770272836804984e-08 -1.0334021202128484e-06 4.408370265598219e-06 2.6810697353232206e-06 5.245754280278229e-06 1.5739591914803687e-06 -5.322872116729834e-06
PC6 2.6171122325599695e-06 7.53724511324038e-08 -5.997392203837895e-07 7.385488860501295e-08 -5.018007834902975e-07 3.712063671781653e-07 1.5975402923307395e-05 -9.068709602194997e-08 2.81963895108432e-07 2.2457021149598703e-07 1.0361314965129828e-07 -3.942368747151595e-07 -4.8074187344687175e-08 -1.629007160510366e-07 -2.42922162891668e-07 -1.1181651963043468e-07 -1.4797667273716187e-07 3.1896932313403363e-07 -4.1006447494921793e-07 -2.128366266154497e-07 -6.125064081681079e-07 2.4287741888921835e-06 -6.225627861706778e-07 -2.1455780776430367e-06 1.5234162010548045e-05 -9.746419433476403e-06 -7.755037196793857e-06 4.068525073070036e-06
PC7 1.6378018635204e-06 1.0093418982054126e-07 -5.132854530401689e-07 4.93188636674533e-07 2.1650507025995336e-07 1.155151676551897e-06 -9.06870960219498e-08 1.359324272574018e-05 9.528488085018677e-07 -2.6536171601622287e-07 -9.732232056176846e-08 1.2008258268764808e-06 3.2090279325767567e-07 2.444422630391479e-07 -3.5168921975519453e-07 -5.403717274777698e-07 1.307965576947914e-07 -4.6064693591171766e-07 1.4929838797833927e-07 2.4808248584129838e-08 -4.354255358377771e-07 -1.0557585070712764e-06 2.4953688798911525e-06 3.8503535831027725e-06 -3.6709965631639246e-06 2.3385091952414338e-06 5.922806245643778e-06 -1.2110255458076753e-05
PC8 -6.417099505609841e-07 1.0095405832685354e-07 1.1029573361309755e-06 -1.4723069198835324e-07 -1.3337109759685874e-06 -7.301647120240881e-07 2.8196389510843204e-07 9.528488085018672e-07 1.515415666680944e-05 3.214935044238666e-07 2.9832019155036415e-07 -7.771679318017583e-07 4.3447138543519186e-07 -8.278309843489008e-08 -5.26470155559302e-07 -5.427619366005984e-07 4.0161118014767315e-07 1.5231791181241997e-07 -8.051772047132681e-07 -1.3197039564341823e-07 1.0052017272084086e-07 -1.236364278811734e-06 6.214578765246863e-06 1.0928981742398894e-05 1.77938532631117e-06 -4.8726232453685805e-06 -1.1540926219642627e-05 -1.0284024142098018e-06
PC9 2.272108209028881e-06 2.2294357083443577e-08 -4.486421299437796e-07 -1.0496453727369199e-06 4.5329171780641945e-07 -5.793281441190523e-07 2.2457021149598705e-07 -2.6536171601622303e-07 3.2149350442386646e-07 1.2981717357670924e-05 -2.3811481056255355e-07 -1.4889529875768024e-08 -3.831810931167844e-07 5.8895251023236664e-08 -8.378379594759379e-07 4.178426651682505e-07 3.896760650133691e-07 4.880902360229639e-07 -5.249032069776945e-07 -2.62674522478618e-07 -7.256185105604358e-07 2.9292191156161333e-06 -6.436314415963617e-06 2.1676222701572084e-06 5.975145685232504e-06 8.680187492745678e-07 2.410771545591857e-07 -6.686452720017692e-06
