 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0005989329389904405 -1.8758751313508728e-07 -2.3852390575523012e-05 1.2800168335482215e-06 1.8389507965129733e-07 9.807071866597171e-07 2.6888430054133017e-06 6.087021149079005e-07 3.377450845892284e-08 2.0302347962601743e-06 -5.468588125405516e-07 1.0619444037861581e-06 -1.0822361637562919e-07 -9.87586904487949e-07 -1.4574797374405811e-06 -2.156919697996705e-06 6.547827913805478e-07 -2.009123057257067e-06 -1.133008273063505e-06 1.116312318983985e-06 -1.5297538126124418e-06 1.5197486021706582e-06 -4.597463924558122e-05 -4.4579505866860385e-05 4.002049158210976e-05 3.468323296009032e-05 3.60365502986385e-06 8.561383803264226e-05
PC1 -1.875875131350878e-07 2.0649974214096836e-06 -1.6063778803375473e-06 -2.8228459547182314e-07 -1.1476325861075633e-07 -2.2473092362775114e-07 8.7342305794487e-08 8.439077189351033e-08 3.435410483819227e-08 1.6557085876298526e-08 1.734180552103308e-07 4.468849542708791e-08 6.159308980166467e-07 -1.2212681928366694e-07 -2.6326984821201836e-07 -7.170671401670435e-07 -6.808972142817221e-07 2.7422412734645476e-07 7.111807112688725e-08 2.0786103975906134e-07 3.8281505051014296e-08 2.8371956877673347e-07 -3.684671639096753e-07 3.0038390009975045e-06 4.1857884646755666e-07 1.6996375805762373e-06 3.077211348160754e-06 -3.4308569059202025e-06
PC2 -2.3852390575523022e-05 -1.6063778803375464e-06 4.7528438722658195e-05 1.0222474264302673e-06 1.3500716096971357e-06 -5.500501388470872e-07 -5.124436387133505e-07 -7.791432218243282e-07 1.3023938581864366e-06 -2.878150875186927e-07 -3.912743785227487e-08 -1.85872160719584e-07 -1.2821358626048858e-06 7.758094751899032e-07 -1.1691752045248271e-06 5.25193871106435e-08 2.1684929889328762e-07 7.226528052850188e-07 8.60268634763386e-08 -6.290014644028923e-07 -3.0486197001823137e-07 -6.817104099580538e-06 1.3456836882642165e-05 4.407969053819442e-06 -6.880365691575567e-06 -1.0672694650854805e-05 -7.390314114900742e-06 4.026774271534864e-06
PC3 1.2800168335482217e-06 -2.8228459547182303e-07 1.022247426430267e-06 4.200836401736991e-06 1.8074953006091018e-07 1.2207628646533356e-06 7.476289965685018e-08 4.798632678864586e-07 -1.0383480432384478e-07 -1.0121358258521156e-06 -1.589852792476987e-07 4.5731754605144197e-07 4.706198532605061e-08 -7.886972153335478e-07 9.887891831112799e-08 -4.049333198713779e-09 2.518229598249302e-07 -4.709109529884073e-07 -5.890065937865715e-07 5.284354170083029e-07 9.451735426577979e-08 -6.158099234436449e-07 3.361516158583892e-06 4.179223676357555e-06 2.63545257226766e-06 -1.6631068169012909e-06 -1.3257381055886774e-05 5.594505343501954e-06
PC4 1.8389507965129805e-07 -1.1476325861075622e-07 1.350071609697136e-06 1.8074953006091023e-07 7.864562553341905e-06 1.7377614951941464e-06 -4.3469425985817913e-07 2.8848874280779605e-07 -1.3915913498496528e-06 4.058347071278984e-07 3.628148644025962e-07 2.8173964572019e-07 -9.994658738658408e-07 -6.3886432780269e-07 6.65653976968038e-08 -4.13651435625028e-08 8.659580105411034e-08 4.041218809340012e-08 -5.145168670012957e-07 -1.6143475029334734e-07 1.2713121805234134e-07 6.207131950272312e-07 -6.562645291246587e-06 -4.21433841370123e-06 -6.773505385934581e-06 1.5171047740533948e-05 -2.0148182224300577e-06 4.906661783585694e-06
PC5 9.80707186659717e-07 -2.2473092362775098e-07 -5.500501388470877e-07 1.2207628646533364e-06 1.7377614951941458e-06 1.5644367629774263e-05 2.8033039975051983e-07 1.10846428832388e-06 -9.393051342370444e-07 -6.038645355688139e-07 -5.062962544109947e-07 -1.0255746256914952e-06 4.7433458038193883e-07 -1.3588867042154565e-06 5.831360004471681e-07 9.195329084068564e-08 -1.1398285986631091e-07 7.992908649599419e-07 -2.292808199676855e-07 3.200712300023555e-07 -2.8980038788649148e-08 -5.622058618398893e-07 -9.71421060260488e-07 4.022688509129168e-06 2.0582862282899642e-06 5.550811650836648e-06 -6.858667056609049e-07 -4.829489310271775e-06
PC6 2.6888430054133013e-06 8.734230579448691e-08 -5.124436387133506e-07 7.476289965685044e-08 -4.3469425985817924e-07 2.803303997505199e-07 1.5048142921232231e-05 -2.0049832808106767e-07 2.2341604625673818e-07 1.8483437126561388e-07 -1.2054458455069212e-08 -3.333651342223754e-07 -1.2143268296725984e-07 -1.8198775971824424e-07 -2.710235042347051e-07 -1.4074956654214847e-07 -7.764603576135936e-08 3.395202185279943e-07 -4.017014659653215e-07 -2.8249994983794266e-07 -5.243868305236546e-07 2.785289536900708e-06 5.979900918202153e-07 -2.8817720602322373e-06 1.092010513595093e-05 -8.098277850904102e-06 -7.056815643160841e-06 3.1204996676043302e-06
PC7 6.087021149079008e-07 8.439077189351046e-08 -7.79143221824328e-07 4.798632678864587e-07 2.8848874280779605e-07 1.1084642883238788e-06 -2.004983280810679e-07 1.2859172265919039e-05 1.0552173507889008e-06 -2.506928570464639e-07 -1.2188168065428844e-07 1.3895555221978159e-06 3.7870260790655586e-07 2.798474469347391e-07 -4.2741475859702703e-07 -5.187891271314253e-07 2.5656009148372774e-08 -6.117208399112122e-07 1.2712000151896003e-07 1.1922565944414667e-07 -4.603565142801614e-07 -1.1474621210048592e-06 3.6308424447036653e-06 4.815379614072049e-06 -4.146615681197148e-06 1.7375103403916216e-06 4.978311914670501e-06 -1.1620313172492002e-05
PC8 3.377450845891866e-08 3.435410483819242e-08 1.302393858186437e-06 -1.0383480432384492e-07 -1.3915913498496528e-06 -9.393051342370452e-07 2.2341604625673746e-07 1.0552173507889006e-06 1.4515869994460563e-05 4.250559900918103e-07 4.730333291543787e-07 -8.550972478646518e-07 2.522566092684117e-07 -1.8901791763435946e-07 -4.979957740767752e-07 -5.017541519665177e-07 4.040868647428297e-07 5.773221915926964e-08 -8.751197538928364e-07 -1.1507500544817132e-07 9.757947941910582e-08 -1.524740275225738e-06 6.3784283887730224e-06 1.1015698983113713e-05 1.3277628709827924e-06 -5.933650404888744e-06 -1.1341598153562694e-05 -2.163726678148636e-07
PC9 2.0302347962601713e-06 1.655708587629871e-08 -2.878150875186931e-07 -1.012135825852116e-06 4.0583470712789827e-07 -6.038645355688136e-07 1.8483437126561367e-07 -2.5069285704646406e-07 4.2505599009181036e-07 1.2123979771343313e-05 -1.7008987152043448e-07 -1.0576287746196044e-08 -4.2659919083669803e-07 1.2518437751203844e-07 -9.015112081245311e-07 3.8825305131255283e-07 3.4460593096156135e-07 5.381651443399141e-07 -4.857459327086001e-07 -2.2996602190477066e-07 -7.393777498223478e-07 2.830617221891526e-06 -6.460007760851683e-06 2.0965265849052394e-06 4.3464327415893355e-06 1.4966595686619584e-06 7.248728419535461e-07 -7.33136560484291e-06
PC10 -5.468588125405491e-07 1.7341805521033076e-07 -3.9127437852274705e-08 -1.5898527924769877e-07 3.6281486440259637e-07 -5.062962544109941e-07 -1.2054458455069168e-08 -1.2188168065428862e-07 4.730333291543788e-07 -1.700898715204346e-07 1.2752042179161669e-05 -5.058468285644342e-07 7.935400810671386e-09 -2.8206778360806684e-07 -9.83121534998288e-08 1.8277272402040714e-07 -4.162555527704678e-07 1.4608841313121932e-07 2.2096163193615392e-07 4.3532892944320544e-07 1.7238750392780478e-07 -1.7277290408608871e-06 -6.14729417789325e-06 -3.6300381731629207e-06 6.991483449601073e-06 6.818643420006523e-06 1.1967352062716397e-05 -1.0714111815894706e-06
PC11 1.0619444037861596e-06 4.46884954270877e-08 -1.8587216071958396e-07 4.5731754605144175e-07 2.8173964572019e-07 -1.025574625691496e-06 -3.3336513422237527e-07 1.3895555221978146e-06 -8.55097247864652e-07 -1.057628774619589e-08 -5.058468285644341e-07 1.201546916412708e-05 -6.933273282007819e-08 -1.9508629634382604e-07 -5.457335485146457e-07 4.732064281901733e-07 2.0783435454424204e-07 4.449617345974129e-07 -4.5289341000463634e-08 7.130895605398054e-07 1.8216635560895497e-07 2.312841577664971e-06 1.7381628368093002e-06 1.6100912283791236e-07 -1.792841444004822e-06 2.3732618464964457e-06 3.184480708893052e-06 8.133085211848141e-08
PC12 -1.0822361637562786e-07 6.159308980166468e-07 -1.282135862604886e-06 4.706198532605071e-08 -9.994658738658412e-07 4.7433458038193915e-07 -1.214326829672593e-07 3.7870260790655597e-07 2.52256609268412e-07 -4.265991908366978e-07 7.9354008106707e-09 -6.933273282007825e-08 1.1063831543871807e-05 1.6766004579534354e-07 1.2631059184958531e-08 -4.597195852371051e-07 2.047900724742162e-07 -1.0954364652399866e-07 -1.696585379581755e-07 -1.2570128276870316e-07 -6.519076440723666e-07 4.074054308344537e-06 -6.513471216407818e-06 -9.988473056442e-07 5.4059103648389185e-06 -3.5505194032794242e-06 -1.2620267369750007e-06 4.8748337274590245e-06
