 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband
intercept 0.0008810868175513887 2.404833479507562e-08 -1.937298624627582e-05 1.7230301804909776e-06 1.9838245226086937e-06 -3.872674100648044e-07 1.7771495738396013e-06 2.1246866986026076e-06 -8.940208260628946e-07 2.3298656749161196e-06 -1.456969980831707e-06 -3.8390883658537284e-07 -2.895297972933942e-07 -2.033255635410358e-06 -1.1366139022250288e-06 -1.6138258186457362e-06 1.3238627389221128e-06 -9.059786384906473e-07 -6.353350394552894e-07 6.253059735080245e-07 -3.678994784030301e-07 1.1439673629350684e-06
PC1 2.404833479507639e-08 2.8497517753249658e-06 -1.3867167445146879e-06 -3.5394742905393716e-07 -1.561689160644448e-08 -2.6575212515015913e-07 4.8081448402195115e-08 9.386989169625208e-08 8.298475272259187e-08 -3.730949537533611e-08 1.4902490503452324e-07 -7.906438039063699e-09 5.354177388407728e-07 -1.342554131543721e-07 -2.3745909080181205e-07 -5.969813237925451e-07 -5.313409054693035e-07 1.719224478369373e-07 2.9280832213655007e-08 1.781707678364334e-07 1.8761934591484737e-08 1.6814760774717531e-06
PC2 -1.937298624627582e-05 -1.3867167445146875e-06 4.1054866261720623e-05 6.997539865636292e-07 1.1047150246761037e-06 -5.787817183799433e-07 -5.606691195449655e-07 -1.556360193226585e-07 8.213955512364459e-07 -3.050308938309609e-07 2.4750933037422848e-08 6.87699884136471e-08 -6.819676351863682e-07 6.910431226620462e-07 -8.224306606530234e-07 1.0728004029486712e-07 1.9745275267149092e-07 7.48658524000219e-07 1.5918763967542142e-07 -1.6753320866318755e-07 -2.027101951509099e-07 -3.6305278782968917e-06
PC3 1.7230301804909776e-06 -3.5394742905393695e-07 6.997539865636288e-07 5.324429323668962e-06 7.357285019269692e-08 1.0248545149571255e-06 -1.0270450807324643e-08 3.783049901242773e-07 -2.366549248642343e-07 -8.291404611703924e-07 -8.154652379398411e-08 3.490515109539615e-07 6.788652567073298e-08 -6.046855407363568e-07 9.731896197704365e-08 -3.739168916789447e-08 2.2839321293615307e-07 -2.4741518903256756e-07 -4.695920541563318e-07 3.0452641111534296e-07 9.958922672974143e-08 9.676998224201386e-07
PC4 1.9838245226086937e-06 -1.561689160644457e-08 1.1047150246761043e-06 7.357285019269689e-08 9.54313792995707e-06 1.204575277353329e-06 -4.240083802080212e-07 1.5904710607122258e-07 -1.0381524675605202e-06 3.7800465713482364e-07 3.806372609940439e-07 2.396662476634782e-07 -9.719787852120104e-07 -5.767181543454697e-07 9.12301633234146e-08 4.9668213235663614e-08 -1.3122272631131939e-08 -1.2356388315581976e-07 -2.9592077398464935e-07 -6.375323154248162e-08 7.806545052083946e-08 -7.02364112020771e-07
PC5 -3.8726741006480726e-07 -2.6575212515015923e-07 -5.787817183799433e-07 1.0248545149571253e-06 1.2045752773533293e-06 1.510877831049026e-05 4.021100110793383e-07 7.501431090008603e-07 -3.5493964356303355e-07 -4.806599132531002e-07 -2.2263887406777715e-07 -5.215055049238559e-07 5.59793567929233e-07 -8.474948285087178e-07 3.4480593300754473e-07 2.6385744426776356e-08 -5.897635914015888e-08 5.922692885826546e-07 -5.054326893433177e-08 7.257060970019529e-08 -1.8573097365076019e-07 1.8438422025887737e-06
PC6 1.7771495738396e-06 4.808144840219527e-08 -5.606691195449654e-07 -1.0270450807324623e-08 -4.240083802080211e-07 4.0211001107933843e-07 1.3857913710278897e-05 1.2164115794362218e-08 2.669493741637267e-07 8.76569865648641e-08 1.1055364428076431e-07 -3.4604818893357975e-07 1.5562366880066965e-07 -8.774150442875572e-08 -1.5462376363629526e-07 -5.694202264949381e-08 -7.646921078591596e-08 2.803862861423517e-07 -3.3375740976984926e-07 -1.9300964485813404e-07 -5.506298825706476e-07 1.5852646162388047e-06
PC7 2.124686698602605e-06 9.386989169625205e-08 -1.5563601932265838e-07 3.783049901242772e-07 1.5904710607122276e-07 7.501431090008602e-07 1.2164115794362148e-08 1.1861374237543843e-05 6.733864727583054e-07 -1.771899844727785e-07 -1.5607591864700428e-07 8.510301504268022e-07 2.8835168194155957e-07 9.854949122394449e-08 -1.7389782587690715e-07 -4.426202525035715e-07 1.5120694948565556e-07 -2.073742182876463e-07 9.111905920674326e-08 -2.8600101747120326e-08 -3.672807749056665e-07 -1.427449153690423e-06
PC8 -8.940208260628962e-07 8.298475272259201e-08 8.213955512364468e-07 -2.3665492486423443e-07 -1.0381524675605204e-06 -3.549396435630334e-07 2.6694937416372644e-07 6.733864727583061e-07 1.295750934088273e-05 2.3804807729261725e-07 1.9272508530751093e-07 -6.43908898246201e-07 4.987121910766178e-07 -3.463369917140399e-08 -4.3727235849609087e-07 -3.9011432107605207e-07 2.7569806912078065e-07 7.780131557371744e-08 -5.99292929021449e-07 -2.2734923354313225e-07 4.0233466605968174e-08 1.7989232190992918e-06
PC9 2.3298656749161184e-06 -3.730949537533625e-08 -3.0503089383096096e-07 -8.291404611703926e-07 3.7800465713482364e-07 -4.806599132530999e-07 8.765698656486439e-08 -1.7718998447277846e-07 2.380480772926172e-07 1.1414708450222753e-05 -2.2505891494858334e-07 -1.9963989856041837e-08 -3.0820107142408376e-07 2.5688080954398017e-08 -6.373615517039708e-07 3.6934374052256264e-07 4.01290449021284e-07 3.4905438970114953e-07 -5.8902793784936e-07 -2.2494725062780112e-07 -5.613550976831819e-07 1.7955631028723296e-06
PC10 -1.456969980831708e-06 1.4902490503452326e-07 2.4750933037422534e-08 -8.154652379398456e-08 3.8063726099404416e-07 -2.2263887406777686e-07 1.1055364428076463e-07 -1.5607591864700442e-07 1.927250853075111e-07 -2.2505891494858347e-07 1.1139098588055618e-05 -3.987720718263577e-07 -1.7860028745498026e-07 -2.497901582802003e-07 2.23277432013322e-08 1.5911840020208147e-07 -2.8326056257388503e-07 -3.96596030188866e-10 8.784770393424906e-08 3.523845009551146e-07 2.1163363087003345e-08 -1.6178340920775882e-06
PC11 -3.8390883658537315e-07 -7.906438039063696e-09 6.876998841364724e-08 3.4905151095396137e-07 2.3966624766347786e-07 -5.215055049238559e-07 -3.460481889335798e-07 8.510301504268024e-07 -6.43908898246201e-07 -1.9963989856041767e-08 -3.987720718263574e-07 1.119611227601391e-05 4.821859039723553e-08 -1.5322216728510822e-08 -3.218712952821297e-07 3.0861898541158886e-07 2.135413469270096e-07 4.003627015237963e-07 9.907092672492059e-08 4.5342914584351694e-07 2.5655540996301456e-07 1.7134266538838242e-06
