 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0007623888259651456 -1.8701331433594873e-07 -2.369792893707295e-05 1.8747525758832938e-06 1.4317986790405366e-06 -6.030139188082925e-08 2.2700985992670248e-06 1.9306765785181567e-06 -5.705498601455281e-07 2.3577917887555805e-06 -1.1080463708379982e-06 4.631137643706828e-07 -2.248911140707311e-07 -1.7332376898701337e-06 -1.5948985380159837e-06 -1.944697487024155e-06 1.0358180915411962e-06 -1.4282543952532715e-06 -8.322471470651196e-07 1.0237138411756432e-06 -1.002449315851491e-06 4.716648562512325e-06 -5.123419561995147e-05 -5.226861395297568e-05 3.424488625158177e-05 4.8342513289486495e-05 7.039153079927751e-06 9.59058042208308e-05
PC1 -1.870133143359486e-07 2.5391411349389457e-06 -1.622215633694886e-06 -3.6631285872457246e-07 -7.946634799576627e-08 -2.751035753440057e-07 4.7439560256862263e-08 1.190711609606064e-07 6.065883329421637e-08 -2.9360712124671836e-09 1.9304034157388442e-07 1.488352002915049e-08 6.209872004136213e-07 -1.263249257010914e-07 -2.5226309287388035e-07 -7.103557027838396e-07 -6.608624175801436e-07 2.1913601205016407e-07 5.041965396276339e-08 2.1778167068835028e-07 2.808369642530528e-08 -3.8407402391036046e-08 5.172484459871315e-07 4.047823115956981e-06 -3.225687900274804e-07 1.9723877508447906e-06 3.2233056316193593e-06 -3.938426228423115e-06
PC2 -2.3697928937072962e-05 -1.622215633694886e-06 4.832086968517822e-05 9.286784198431806e-07 1.3358937847498307e-06 -5.763058521599659e-07 -4.728428652691219e-07 -5.590094769065182e-07 1.151208478930652e-06 -4.01353405226953e-07 -7.73088522495864e-08 1.1353658058273473e-08 -1.0508779038385679e-06 8.820887725374575e-07 -1.0407133705516682e-06 9.950030673625212e-08 1.23891494788078e-07 7.28950243127667e-07 1.4346187891118476e-07 -4.2397158455834287e-07 -2.871626045915369e-07 -7.480652684242463e-06 1.5097875637598967e-05 4.710704051280975e-06 -1.0329747263837655e-05 -8.03489365975969e-06 -5.71893473659187e-06 3.828537423335745e-06
PC3 1.874752575883293e-06 -3.663128587245724e-07 9.286784198431806e-07 4.974024005142438e-06 1.5245948107752218e-07 1.2167358066136576e-06 6.702762301858364e-08 4.6340413515159184e-07 -1.809141640372828e-07 -1.0134138608871025e-06 -1.2662261577489696e-07 4.438126780809469e-07 5.584784786475777e-08 -7.792578906094902e-07 1.0319593606970714e-07 -4.6948906942237785e-08 3.0742084957780553e-07 -3.535287319058566e-07 -5.663117618989068e-07 4.655462666479301e-07 8.971382770864977e-08 -5.212666991557802e-07 3.0858921616860825e-06 3.6600663476589945e-06 3.7113447879357888e-06 -9.925028046694091e-07 -1.4246425138149678e-05 6.5066149293101385e-06
PC4 1.4317986790405381e-06 -7.946634799576631e-08 1.33589378474983e-06 1.524594810775222e-07 9.31893317937325e-06 1.6513696197926905e-06 -4.6541566410146527e-07 2.4023433761424954e-07 -1.3815932145862857e-06 4.935392507079258e-07 3.9335387026824265e-07 2.507520176981179e-07 -1.0568314836863793e-06 -6.74425922506169e-07 9.469058569488742e-08 -6.379488510632431e-09 6.575688908645385e-08 -5.718081928615832e-08 -4.7070911033140716e-07 -1.2053347428492188e-07 9.997182091390174e-08 8.047367392954815e-07 -8.219917778608242e-06 -4.813101188846721e-06 -5.242879619270435e-06 1.6440808564485804e-05 -2.9965655225787208e-06 6.504204295515337e-06
PC5 -6.030139188082844e-08 -2.751035753440054e-07 -5.76305852159967e-07 1.216735806613658e-06 1.6513696197926903e-06 1.6748580716631645e-05 3.664323812912335e-07 1.01742637791359e-06 -7.486965420076405e-07 -5.84735673982428e-07 -3.9408077882844154e-07 -8.744115142584642e-07 5.601253347620349e-07 -1.2132175778181055e-06 5.327884868311948e-07 7.997850527884e-08 -9.168333821505302e-08 7.557491735104693e-07 -1.7405047644661142e-07 2.245283524856493e-07 -1.2579002685025337e-07 -3.418008507269094e-07 -2.406492184776073e-07 4.033970688687695e-06 2.7178065352605674e-06 5.510108324859796e-06 9.050078813570385e-07 -5.155776987554142e-06
PC6 2.2700985992670273e-06 4.7439560256862574e-08 -4.7284286526912233e-07 6.70276230185831e-08 -4.6541566410146495e-07 3.6643238129123316e-07 1.5816887524535976e-05 -1.353212987376152e-07 3.1481196029946004e-07 1.9667311485599103e-07 8.350601515463249e-08 -3.721810144806769e-07 -3.3569589143244774e-09 -1.508347016976248e-07 -2.3150842819677108e-07 -8.938276038498512e-08 -7.854834763404377e-08 3.108000350016165e-07 -4.737605025154883e-07 -2.3618744639608597e-07 -5.840083842039818e-07 2.490210331439497e-06 -1.5018836105723868e-07 -1.5246868188915443e-06 1.264229777062573e-05 -8.849350431742585e-06 -7.724811371598183e-06 3.72345521603963e-06
PC7 1.9306765785181546e-06 1.1907116096060655e-07 -5.590094769065188e-07 4.6340413515159184e-07 2.4023433761424927e-07 1.0174263779135901e-06 -1.3532129873761476e-07 1.3492664370207522e-05 1.0013600798955434e-06 -2.625074987485358e-07 -1.0658240658245265e-07 1.2527069961549736e-06 3.750939696938127e-07 2.2381651138785294e-07 -3.3948710718959347e-07 -5.588813985279987e-07 1.3523491947470445e-07 -4.4769714466976386e-07 1.0240249393783011e-07 4.773498252971755e-08 -4.565818556911017e-07 -1.4076236384622569e-06 3.4012664624096324e-06 3.929914209676686e-06 -4.123145500973161e-06 2.2955442455403966e-06 4.750857973191432e-06 -1.1736563792395452e-05
PC8 -5.7054986014553e-07 6.065883329421634e-08 1.1512084789306511e-06 -1.8091416403728307e-07 -1.3815932145862861e-06 -7.486965420076406e-07 3.1481196029946015e-07 1.0013600798955434e-06 1.4982752101684588e-05 3.2348573906137595e-07 3.323935821974076e-07 -7.997782176443695e-07 3.764868262672235e-07 -1.2505786742600233e-07 -5.074868452716662e-07 -4.744135449591996e-07 4.0572101025053696e-07 1.0380460865923595e-07 -7.904208795627581e-07 -2.0119586308008996e-07 1.0933710697030297e-07 -7.623030713665967e-07 5.930042181326689e-06 1.0582131427875239e-05 2.5373063191329185e-06 -5.268214779977796e-06 -1.1502929769700302e-05 -7.940273215312966e-07
PC9 2.3577917887555813e-06 -2.93607121246726e-09 -4.013534052269531e-07 -1.0134138608871027e-06 4.935392507079261e-07 -5.847356739824276e-07 1.9667311485599074e-07 -2.625074987485358e-07 3.234857390613762e-07 1.2832452258812625e-05 -1.962215325133543e-07 -4.342787007592846e-08 -4.3458550991839515e-07 1.1138543141740082e-07 -8.352145319063062e-07 4.4452504994146194e-07 4.067675862807099e-07 4.382013147913812e-07 -5.464321746901555e-07 -2.856214160718831e-07 -7.448251880968349e-07 3.1351188412631337e-06 -6.549562948987027e-06 1.6037416615184913e-06 4.125125510007797e-06 1.949762018156496e-06 1.609557486411109e-06 -7.0748789844247275e-06
