 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal
intercept 0.0005260171176189067 -9.50007360471335e-08 -2.3863442998838447e-05 1.0682244926278046e-06 -5.409360259804597e-07 1.6023358874784529e-06 2.783527451818208e-06 8.951895306844767e-07 2.08753381570309e-07 2.0101374779628697e-06 -4.4955152626832434e-07 1.477468829861396e-06 -4.710296930733367e-07 -7.896121788201744e-07 -1.5040861058108547e-06 -2.110732436276279e-06 3.5165467099784574e-07 -2.4427567460349204e-06 -7.675426568246453e-07 1.1195678352018242e-06 -1.2035231599745114e-06 1.417921762716064e-06 -8.821357254868984e-06 7.806779655176834e-08
PC1 -9.500073604713314e-08 1.8523986724958358e-06 -1.526422989262129e-06 -2.491806664676447e-07 -1.2603165609266514e-07 -2.0734061873820723e-07 1.0183797459208682e-07 4.233244132012042e-08 5.052886082866419e-08 4.391429778001065e-08 1.360600078622642e-07 4.546819014910894e-08 6.044509708332367e-07 -9.766504772064162e-08 -2.694278176324502e-07 -7.004604661324469e-07 -6.577985729538654e-07 2.783592260796441e-07 3.797265790642463e-08 2.0788101800116972e-07 4.0254341367278426e-08 1.8552690315995816e-08 4.2952145314283567e-07 2.9458044641793147e-06
PC2 -2.3863442998838467e-05 -1.5264229892621298e-06 4.581660670467173e-05 9.596611111861348e-07 1.460017539533042e-06 -6.213262219915584e-07 -4.247136770054933e-07 -7.060185237995101e-07 1.1708470089635308e-06 -2.992562303248592e-07 -1.1377744112685544e-07 -1.899819260161915e-07 -1.3244840884664387e-06 8.312193222111016e-07 -1.1810630845777562e-06 7.042022439391108e-08 1.03712066925829e-07 6.064933576689965e-07 1.2451441744977566e-07 -6.910291503632968e-07 -3.8124292834083094e-07 -6.494639179981049e-06 5.609134168961073e-06 2.1317627493729083e-06
PC3 1.0682244926278044e-06 -2.4918066646764466e-07 9.596611111861342e-07 3.7288532130708602e-06 1.856217526528546e-07 1.1732829432179635e-06 6.420884655338243e-08 5.552055461302091e-07 -1.43363174842546e-07 -9.939464857273846e-07 -6.938189286451528e-08 4.64129775158032e-07 6.063590006167033e-08 -7.369714148705731e-07 9.938798752901048e-08 -4.6008199631740106e-08 2.385467023698803e-07 -4.92953370543701e-07 -5.248038782771461e-07 4.802073123019746e-07 1.310872618860591e-07 -4.4419659878970535e-07 2.137156155223376e-06 1.0917821281549338e-06
PC4 -5.409360259804592e-07 -1.2603165609266524e-07 1.4600175395330423e-06 1.8562175265285453e-07 7.017704544646309e-06 1.7312619951327563e-06 -3.3068516843971974e-07 2.2083993505358504e-07 -1.3220652573974538e-06 3.879249683731061e-07 2.8513170163303165e-07 2.6466895532815726e-07 -9.383879355233577e-07 -5.99338012288721e-07 -3.2856004800997105e-08 -7.82929508610219e-08 7.421553576497576e-08 1.3035796419638693e-07 -5.320336767191686e-07 -1.971985564188803e-07 1.4813299494672518e-07 1.9909063181800497e-07 -2.106717152663111e-06 -1.9105902834024423e-06
PC5 1.6023358874784535e-06 -2.0734061873820715e-07 -6.213262219915574e-07 1.173282943217964e-06 1.7312619951327569e-06 1.4697637946195658e-05 3.2623658920438127e-07 1.1797357935410885e-06 -9.248647857342869e-07 -6.413997103881275e-07 -5.534713601943508e-07 -9.58487271889009e-07 3.921844156166842e-07 -1.410412037410673e-06 5.461736645760179e-07 1.204616103625926e-07 -2.6410640097369936e-08 7.202419436477567e-07 -2.3342575954133144e-07 3.5691726232641994e-07 -4.468303775721277e-08 -1.105582231203802e-06 1.7737775452202237e-06 2.3075452717898484e-06
PC6 2.7835274518182087e-06 1.018379745920869e-07 -4.2471367700549353e-07 6.420884655338263e-08 -3.3068516843971974e-07 3.262365892043815e-07 1.4242487944303152e-05 -1.5326035697201293e-07 1.941459465793034e-07 2.4172623332870514e-07 3.526959597944458e-08 -3.391586941361694e-07 -1.8761801397747105e-07 -1.9212387674745764e-07 -2.3056150902967785e-07 -1.3281039731549322e-07 -8.495236156337964e-08 2.7063871736057255e-07 -3.9526793848582914e-07 -2.3790283077985498e-07 -4.6873280574648786e-07 2.379098718321482e-06 1.3047339073042121e-06 -4.343140794595097e-06
PC7 8.951895306844772e-07 4.233244132012052e-08 -7.0601852379951e-07 5.552055461302089e-07 2.2083993505358517e-07 1.1797357935410887e-06 -1.5326035697201338e-07 1.2150096327303683e-05 1.0327233520199833e-06 -2.224779913892603e-07 -9.071590904591362e-08 1.4010498032938003e-06 3.6088092024685355e-07 2.92017906591442e-07 -4.805880846897796e-07 -5.512808171876904e-07 1.7485567585285036e-08 -5.066604795696027e-07 9.275673068712984e-08 1.2848966242476765e-07 -4.2306643508023713e-07 -6.926671961172259e-07 1.4768838234143199e-06 1.5339302096827848e-06
PC8 2.0875338157030572e-07 5.052886082866434e-08 1.170847008963531e-06 -1.4336317484254622e-07 -1.322065257397454e-06 -9.248647857342868e-07 1.941459465793032e-07 1.0327233520199841e-06 1.3802666113820982e-05 4.271358067549658e-07 5.298868207755525e-07 -8.191420744063928e-07 2.0874301599082754e-07 -1.1292345943747815e-07 -4.859347169348385e-07 -4.953819147201972e-07 3.7186614858177914e-07 1.13334278996732e-07 -7.938567765066562e-07 -1.2912488356520723e-07 1.1610829133076068e-07 -8.77257960982116e-07 2.1640260494688733e-06 5.33182868190628e-06
PC9 2.010137477962871e-06 4.391429778001063e-08 -2.992562303248594e-07 -9.939464857273852e-07 3.8792496837310607e-07 -6.413997103881272e-07 2.41726233328705e-07 -2.2247799138926104e-07 4.271358067549654e-07 1.1534470733918872e-05 -2.92444776176352e-07 2.0590465195970833e-08 -3.853840443302642e-07 1.0665986828765563e-07 -8.558761809575823e-07 3.6765119944389603e-07 2.542518588381542e-07 5.725259081875886e-07 -4.3815591048822454e-07 -2.054226570697972e-07 -7.395069762862242e-07 2.422045109216304e-06 -4.300718023386343e-06 -2.0568919401022464e-07
PC10 -4.495515262683257e-07 1.3606000786226415e-07 -1.1377744112685494e-07 -6.938189286451518e-08 2.851317016330316e-07 -5.534713601943506e-07 3.5269595979444675e-08 -9.071590904591369e-08 5.298868207755525e-07 -2.924447761763524e-07 1.2115490707098451e-05 -4.981719564290871e-07 -4.583600003539093e-09 -2.7056811321973396e-07 -1.480034350000374e-07 1.9067489410027135e-07 -3.782062983244922e-07 1.7926934707907828e-07 2.599466448951813e-07 4.638552496507273e-07 1.9108669240853428e-07 -1.7047051484499841e-06 8.83988306353717e-07 1.3877808357302721e-06
PC11 1.477468829861397e-06 4.546819014910889e-08 -1.899819260161919e-07 4.6412977515803167e-07 2.6466895532815737e-07 -9.584872718890086e-07 -3.391586941361696e-07 1.4010498032938003e-06 -8.19142074406393e-07 2.05904651959711e-08 -4.981719564290874e-07 1.1445669149819298e-05 -4.071950929775153e-08 -2.395141551783413e-07 -5.86422264253047e-07 4.3306000834214346e-07 2.0284416742928486e-07 4.2452399997729083e-07 -7.592454167504536e-08 6.742033039328618e-07 1.3205816124163958e-07 2.393951872839129e-06 2.2166438303967304e-06 1.7586009252963316e-06
PC12 -4.7102969307333664e-07 6.044509708332365e-07 -1.3244840884664389e-06 6.063590006167036e-08 -9.383879355233579e-07 3.9218441561668476e-07 -1.876180139774712e-07 3.6088092024685355e-07 2.0874301599082754e-07 -3.853840443302642e-07 -4.583600003539103e-09 -4.0719509297751505e-08 1.0459918087328562e-05 2.2187633137192637e-07 7.041487671157823e-08 -3.816798781632937e-07 2.63008779362149e-07 -7.447287723408229e-08 -1.361095122926966e-07 -1.4429816239015716e-07 -5.675358295424033e-07 4.042706890917345e-06 -5.567130584455872e-06 1.025036424036947e-06
PC13 -7.896121788201744e-07 -9.766504772064169e-08 8.312193222111017e-07 -7.369714148705731e-07 -5.993380122887215e-07 -1.410412037410673e-06 -1.9212387674745767e-07 2.9201790659144136e-07 -1.1292345943747807e-07 1.0665986828765545e-07 -2.7056811321973396e-07 -2.3951415517834167e-07 2.218763313719262e-07 1.0839969448508989e-05 -6.247671470021225e-07 9.952609182194107e-07 2.9383566474253707e-07 1.3973760793772186e-07 -1.9166321685832504e-07 8.588562542380692e-08 6.473959315324054e-08 1.845611638111529e-06 2.312384793643621e-07 7.752189347282441e-07
PC14 -1.5040861058108553e-06 -2.6942781763245e-07 -1.1810630845777567e-06 9.938798752901032e-08 -3.285600480099691e-08 5.461736645760177e-07 -2.3056150902967754e-07 -4.805880846897798e-07 -4.859347169348384e-07 -8.55876180957582e-07 -1.4800343500003782e-07 -5.864222642530468e-07 7.041487671157828e-08 -6.247671470021226e-07 1.1362351512812085e-05 -2.1509056309372275e-07 1.4388945326841966e-07 -8.784271423166569e-08 1.5799964644674585e-07 -1.2613244757424865e-07 -5.860418647586819e-08 1.0974678324124393e-06 1.3212207845351857e-06 3.51813964443723e-07
PC15 -2.110732436276279e-06 -7.00460466132447e-07 7.0420224393911e-08 -4.6008199631739934e-08 -7.82929508610221e-08 1.2046161036259252e-07 -1.328103973154934e-07 -5.512808171876905e-07 -4.95381914720197e-07 3.6765119944389576e-07 1.9067489410027154e-07 4.330600083421432e-07 -3.816798781632935e-07 9.952609182194103e-07 -2.1509056309372296e-07 1.0793258130295865e-05 3.9771694614496993e-07 -7.059942742551424e-07 -2.619088552523506e-07 -1.7372971476672634e-07 2.5289567171673505e-08 1.1484575804171387e-06 2.9578809180598536e-06 -1.7834236024052009e-06
PC16 3.516546709978449e-07 -6.577985729538654e-07 1.0371206692582882e-07 2.385467023698804e-07 7.421553576497567e-08 -2.6410640097370062e-08 -8.495236156338015e-08 1.7485567585285075e-08 3.7186614858177924e-07 2.542518588381541e-07 -3.782062983244922e-07 2.0284416742928478e-07 2.6300877936214903e-07 2.938356647425374e-07 1.4388945326841963e-07 3.977169461449701e-07 1.1064119012851028e-05 -5.011800506265445e-07 1.5384705187965935e-08 -5.593221718812675e-07 -5.7281494358599723e-08 1.2861425778588902e-06 -2.854021647424505e-06 -2.9390371477969177e-06
