 intercept PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 proband paternal maternal gpp gpm gmp gmm
intercept 0.0006467051491776386 5.544477315905277e-08 -2.471424397368149e-05 1.4043345127041913e-06 6.148979945535485e-07 7.35440676904794e-07 2.8668458126621803e-06 9.409058414356968e-07 -6.405874896560247e-07 2.1613761777102728e-06 -8.076366274647155e-07 8.975670115313217e-07 -3.6491956158906426e-07 -1.298668447234729e-06 -1.723071353032127e-06 -1.9070317896301965e-06 5.450380927087829e-07 -1.6678763008149337e-06 -6.959723691471522e-07 1.0323667400021111e-06 -1.0515449953938026e-06 6.914214292286546e-07 -4.844127442553517e-05 -4.18322714163256e-05 4.497114973362261e-05 3.4721176371749164e-05 -2.6468544629820765e-08 9.134997634752604e-05
PC1 5.5444773159053274e-08 2.224904345861538e-06 -1.5836236420343575e-06 -3.4397765520867615e-07 -1.0252605784382229e-07 -2.2811585099607323e-07 6.523470272358387e-08 1.1214572393432322e-07 9.469895087897539e-08 2.9672343979949972e-08 1.6581390133079388e-07 2.7132988638613365e-08 6.183442986943733e-07 -1.258539656094504e-07 -2.7398872415561193e-07 -7.346711660881323e-07 -6.825876660511215e-07 2.455446232191749e-07 5.5165030064170635e-08 2.071683872307653e-07 4.6585889095219876e-08 1.5205215814102626e-07 1.1183004487353156e-07 3.531722090996287e-06 -1.4159485304074087e-07 1.662238200583942e-06 3.519255894662681e-06 -3.6757819826086233e-06
PC2 -2.4714243973681502e-05 -1.5836236420343577e-06 4.805797027578254e-05 9.689255687748881e-07 1.413105550225465e-06 -6.407284921073138e-07 -4.797047608299586e-07 -5.752053102581761e-07 1.2034537097054134e-06 -4.1689105345608174e-07 -9.571292072751541e-08 -1.2287470116484153e-07 -1.2506790031883193e-06 8.250728021129717e-07 -1.1701488983500048e-06 1.0389554742635923e-07 1.271767918250185e-07 7.097746978762539e-07 1.9027131567454647e-07 -5.070498337032877e-07 -3.180189355129234e-07 -7.22440040418244e-06 1.4758104964533374e-05 4.7905593983653455e-06 -8.013258947029576e-06 -1.0277831033131018e-05 -5.963009339253224e-06 3.1197521046407458e-06
PC3 1.4043345127041913e-06 -3.439776552086761e-07 9.68925568774888e-07 4.3898957303486155e-06 1.7454019150940615e-07 1.263709328127078e-06 8.742996943439942e-08 4.6253058286915516e-07 -1.456321052021518e-07 -1.0355897301280382e-06 -1.3764502565984732e-07 4.6002590088948637e-07 1.1232442386382419e-07 -7.828641936063794e-07 1.1220415911546799e-07 -3.4773147840147516e-08 2.553729855539835e-07 -4.190453010945669e-07 -5.84051222456158e-07 5.020501287499748e-07 1.1265007872721741e-07 -5.300172202428222e-07 2.9876376067472616e-06 3.912613403982518e-06 3.2026580574838177e-06 -1.892551627435572e-06 -1.3661995255947861e-05 6.314190548732541e-06
PC4 6.148979945535477e-07 -1.025260578438223e-07 1.4131055502254648e-06 1.7454019150940607e-07 8.458318963296484e-06 1.7408107889863094e-06 -4.443016613827721e-07 2.2532171119592983e-07 -1.3336201814379413e-06 4.113725677586058e-07 3.919921758911089e-07 3.1259134822151795e-07 -1.0265083695837105e-06 -6.859621984775943e-07 4.2816808226030494e-08 -6.099807472024786e-08 6.644005067985735e-08 1.4750551475922693e-08 -4.916352756642433e-07 -1.412173990832858e-07 1.5116083624206447e-07 5.305927850600854e-07 -8.151430947110266e-06 -5.147175726560071e-06 -5.997116537056769e-06 1.659614863833271e-05 -1.8306931516730091e-06 6.642365214003218e-06
PC5 7.354406769047945e-07 -2.2811585099607346e-07 -6.407284921073127e-07 1.2637093281270785e-06 1.7408107889863096e-06 1.612871868473129e-05 3.539241824033418e-07 1.18959846478058e-06 -8.12842211626043e-07 -5.729777225398766e-07 -4.6022661812576724e-07 -9.277668072680994e-07 4.910757711170676e-07 -1.3372730204870734e-06 5.525247929634954e-07 7.996999525579683e-08 -6.48305443454464e-08 7.359688945412806e-07 -1.7751077154355658e-07 2.864120078007914e-07 -1.0515506659693634e-07 -4.843289568325188e-07 -5.9094155120989e-07 4.380707776773069e-06 1.6938879963423932e-06 5.405254193112215e-06 5.023001071126837e-07 -4.984565673426161e-06
PC6 2.8668458126621786e-06 6.523470272358383e-08 -4.797047608299585e-07 8.742996943439929e-08 -4.44301661382772e-07 3.539241824033419e-07 1.5408909852843365e-05 -1.0224788240071919e-07 2.5806866531539627e-07 2.539660180442665e-07 3.0706457016314993e-08 -3.7542623164699167e-07 -7.6383291326641e-08 -1.0430215172932224e-07 -2.7160981284109163e-07 -1.4140851900510914e-07 -1.0425684488896547e-07 3.437028930297664e-07 -4.5431488235398044e-07 -2.2120191820617445e-07 -5.771468268355259e-07 2.4979402023398955e-06 6.52286603972189e-08 -2.6621780801363657e-06 1.2995517728119595e-05 -8.542664057389925e-06 -7.889440802379168e-06 3.9062924346428324e-06
PC7 9.409058414356966e-07 1.1214572393432332e-07 -5.752053102581759e-07 4.6253058286915527e-07 2.2532171119593004e-07 1.1895984647805802e-06 -1.0224788240071923e-07 1.3097128485283736e-05 9.414108982913983e-07 -1.8500791457050355e-07 -1.0579654639383546e-07 1.3075570885593585e-06 3.1617853848149853e-07 2.567489634295079e-07 -4.039510979382588e-07 -5.528372431063038e-07 5.2203911419030015e-08 -5.044259051799883e-07 1.3268591307955066e-07 6.86043335422255e-08 -4.3694154044690435e-07 -9.646839205347873e-07 2.2378384664740326e-06 4.120876537779325e-06 -3.126741884465818e-06 1.923609229922801e-06 5.9620353697222935e-06 -1.1780166403622763e-05
PC8 -6.405874896560252e-07 9.469895087897544e-08 1.2034537097054144e-06 -1.4563210520215182e-07 -1.3336201814379415e-06 -8.128422116260435e-07 2.580686653153964e-07 9.414108982913985e-07 1.472564099408709e-05 3.776586572646686e-07 3.6565439910738357e-07 -8.269930918606053e-07 3.2448809073689095e-07 -9.944467675120966e-08 -4.971362769349718e-07 -4.6869191536398034e-07 3.556761459713893e-07 1.2061771179424843e-07 -8.40827359193322e-07 -1.4014075846256187e-07 7.351482937111083e-08 -7.387128216841355e-07 5.4012385945230234e-06 1.0537734352356201e-05 1.5533503642539858e-06 -4.854591606249438e-06 -1.0847378360307074e-05 -1.0701546111196637e-06
PC9 2.1613761777102715e-06 2.9672343979950164e-08 -4.16891053456082e-07 -1.0355897301280387e-06 4.1137256775860536e-07 -5.729777225398766e-07 2.539660180442667e-07 -1.8500791457050376e-07 3.7765865726466906e-07 1.2533681133400806e-05 -2.3267204920204616e-07 -3.8544052202899544e-08 -3.9518242486390545e-07 8.54188137990367e-08 -8.306477106156194e-07 3.9468928569058474e-07 3.5743604626215416e-07 5.396321241556775e-07 -4.826871211623713e-07 -2.672228497339697e-07 -7.520020699251077e-07 3.1586375164804623e-06 -6.677675572468628e-06 2.1429392169885237e-06 4.908015114503845e-06 1.5409297225227273e-06 2.1655195256209246e-08 -6.789344633249427e-06
