 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.00842227678925554 -5.3785058358555875e-06 0.0010280580315684402 0.0012542381250793475 -0.00021530828825793656 -3.860019536240757e-05 4.262402535810111e-07 9.197321140209567e-06 -1.0839710599512738e-07 -0.002200852564555335 0.0009165002317156629 -0.00048210090975889464 0.000687847208156163 -0.0012489240387473489 -0.002048812519628064 0.00327675460969463 0.000523114032457027 -0.0006523132019514471 -0.0036691749642892542 -0.0008173039207408306 -0.002643115053974594 -0.0027301866958166316 -0.006552612980369719 -0.0024728599199332255 -0.005996629140254615 -0.00339823807531327 0.0005587796793053124 0.009565270188657087 0.005771967743393468 1.3531753454827283e-05 -3.6243129939983766e-05 -2.9645665178048718e-05 0.0001124492884093278 -4.90252205378005e-05 2.70640618483078e-06 -2.1917870726747085e-07
yob -5.378505835851772e-06 2.2390240366555713e-06 2.4069209626937943e-06 1.717903915368329e-05 -1.9185110135705347e-06 -1.4817720818274312e-08 4.046320169472779e-11 4.6155215840758575e-08 -3.0162063904204575e-10 2.174956693954692e-05 0.0003607903828832304 5.422060519515441e-05 -0.0002648877399499484 0.0001307109005845225 -0.00031526242625788106 -5.266187826018431e-05 -0.0001440460965526943 0.00028005272023338143 -8.252642786255249e-05 -0.00021929438289927701 0.00018061361951466023 -0.00014011638353788453 -3.53298618356379e-05 0.00011231239500645866 0.00011200657880316864 -5.8373771324853324e-05 -8.547789622890891e-05 3.649043525469969e-05 -0.00028577486966292694 7.467424610685454e-07 -1.049617448428417e-06 -5.521738998747882e-07 8.803747484989381e-07 -4.0010412741373767e-07 -6.97362941201937e-07 9.020411730038227e-08
age 0.001028058031570393 2.4069209626776554e-06 0.0005413645476969141 0.005127414099111941 -0.0005386369893022212 -1.6801973703947604e-05 1.590662554629492e-07 1.6760395889803526e-05 -1.5862690831735436e-07 -0.00026393674268715444 0.0004890085402494812 -2.2177529477607613e-05 -7.605587279884363e-05 -0.0009724073110412931 -0.00038556302816912053 0.0001147941994305123 -0.0009283914633856387 -0.0005041388093894446 8.77589454324695e-05 0.0001960771978748989 0.00016712907265253188 -0.0005842601779465598 -0.0005388984415874744 -0.0007331350005285004 -0.0014044853180904622 -0.00041460740574103137 -0.0005415593064982903 0.0019433187028677853 0.0011891632150056088 6.271397327089874e-06 2.8391492954059903e-06 -7.427839782323467e-06 5.033982366505375e-05 -6.498399942373794e-05 4.688598164765037e-06 -4.300304930094442e-07
sex 0.0012542381251153826 1.717903915363851e-05 0.005127414099120076 0.09668591848921852 -0.009237013729814683 -0.00015033162651850753 1.365381865905743e-06 0.00026890611163690536 -2.4247142994181168e-06 -0.0006034198060322516 0.009393857762983087 0.0006175030197108883 -0.002483025104666047 -0.012657112173946368 -0.004132834318905163 0.006298796289826262 -0.015051745843935656 -0.013458910538849494 0.001346022950014083 0.0013409578885927255 -0.005869610659059197 -0.01616702756266165 -0.011222702007661444 -0.02909928008229376 -0.010792670480217762 -0.006256744584544323 -0.0012967676153565757 0.01409727464353483 0.00897939336932274 1.4446710843892211e-05 0.00016987689663321907 2.9790784218774376e-05 0.0006074419967909326 -0.0009852880492164614 8.848296755222479e-05 -5.0552119091312956e-05
age_sex -0.00021530828826236053 -1.9185110135633e-06 -0.0005386369893032173 -0.009237013729814982 0.0009530646085266959 1.6736308604605836e-05 -1.5853255253980295e-07 -2.9310212586460322e-05 2.751589222392795e-07 -1.7529605118857807e-06 -0.0009793012904077377 -0.00022437588673407624 0.0003903948578851858 0.001247877855975932 0.000252946952500429 -0.000851774782394882 0.0013178237965148039 0.0013268036556298491 -0.00019266625132647146 -0.00012104934508238067 7.447827909940543e-05 0.0012376151416748308 0.0010093331835926715 0.0028921810693605093 0.0011607199588466969 0.0014387157371767378 0.0002925767470293021 -0.0012175224452503606 -0.0010518194389400213 -2.5500775323414354e-06 -1.4626050727398487e-05 -4.490107563701553e-06 -5.8965380540643724e-05 9.395702460424468e-05 -9.732932739197175e-06 1.3501519534081061e-05
age2 -3.8600195362481275e-05 -1.4817720817894404e-08 -1.6801973703950514e-05 -0.00015033162651825597 1.673630860457503e-05 5.471059607907419e-07 -5.360963103226833e-09 -5.449620787817857e-07 5.338910074302415e-09 6.784278540457329e-06 -9.529092655621716e-06 1.6522101779611285e-07 -4.23599629339698e-06 3.853133399089401e-05 2.2564058826683285e-06 -9.878821577008005e-06 1.4614904242486041e-05 1.855731766398693e-05 -8.19505730368594e-06 -9.163934846137632e-06 -2.571814322201692e-06 1.1336065347790304e-05 1.9113009321470233e-05 2.4922558857975213e-05 5.132021240682873e-05 2.9900226180718386e-05 8.117150731977068e-06 -6.721211306602858e-05 -3.947025506262973e-05 -1.9782918712767156e-07 -4.560073175203714e-08 1.9606219305601544e-07 -1.5423786379054818e-06 1.932382370771412e-06 -1.8487794718534e-07 1.4100691718597657e-07
age3 4.2624025358176997e-07 4.0463201695318563e-11 1.5906625546300219e-07 1.3653818659033975e-06 -1.585325525395151e-07 -5.360963103227576e-09 5.39852098030329e-11 5.340111818446347e-09 -5.3762281344786536e-11 -5.6493046891128804e-08 1.262296201973856e-07 3.6633341944104686e-09 3.67693107279779e-08 -3.862862408682302e-07 -1.2244054075428483e-08 1.4354338803461438e-07 -6.74067180554899e-08 -1.394197463378695e-07 8.189270785422259e-08 6.81915671440084e-08 2.4491202328643575e-08 -9.153411294783597e-08 -2.3738151425041178e-07 -2.529462439686149e-07 -5.241657499533373e-07 -4.096414533280392e-07 -2.634551158735269e-08 6.959678886163453e-07 3.821791048531146e-07 2.0991217362746267e-09 -3.117636338929244e-10 -1.9572665736679894e-09 1.4501766486979833e-08 -1.717234041860072e-08 1.9361038668707394e-09 -1.982166463899745e-09
age2_sex 9.197321140358755e-06 4.615521584090851e-08 1.6760395889838817e-05 0.0002689061116369275 -2.931021258646167e-05 -5.449620787828785e-07 5.3401118184565926e-09 9.409098381545898e-07 -9.130294430464543e-09 1.271836121677755e-06 3.147739140528611e-05 9.720570765204702e-06 -1.2871313823153464e-05 -3.8555345585814576e-05 -2.641501795860689e-06 3.162670994597876e-05 -3.401443649824495e-05 -3.696302602346024e-05 7.3269190297206315e-06 3.703521440211582e-06 6.298976657806508e-06 -2.6534344058412905e-05 -2.825529848996959e-05 -8.467846419443866e-05 -3.816369090779031e-05 -6.265270887568426e-05 -9.857015309140419e-06 3.3893709878706384e-05 3.7729727355185167e-05 1.1920610848913022e-07 3.204623752478153e-07 1.3004328356069377e-07 1.7091131387301482e-06 -2.636853010233438e-06 3.258243739074768e-07 -5.413774111627033e-07
age3_sex -1.0839710599666507e-07 -3.016206390439905e-10 -1.586269083177241e-07 -2.4247142994184594e-06 2.7515892223930713e-07 5.3389100743138915e-09 -5.376228134489439e-11 -9.130294430465005e-09 9.103900080267037e-11 -2.5140974719439353e-08 -3.0467671432246374e-07 -1.0034882265207698e-07 1.0999243920702707e-07 3.762625464908273e-07 -1.509017088777511e-08 -3.3461378148786753e-07 2.652760586316565e-07 3.0205747699573815e-07 -8.095380571278057e-08 -3.1330293583803934e-08 -1.0600082898136535e-07 1.6954468634744627e-07 2.519715328747243e-07 7.696813604753557e-07 3.812477255322409e-07 7.008589526769453e-07 8.171652711779831e-08 -3.174972705072859e-07 -4.297066770606871e-07 -1.6678910649794626e-09 -1.7567844279674591e-09 -7.113934204425399e-10 -1.5492476019361532e-08 2.2601857857764064e-08 -3.3415690638253667e-09 5.6113452461305035e-09
PC_3 -0.0022008525645534657 2.1749566939548243e-05 -0.0002639367426862144 -0.0006034198060219261 -1.7529605131593574e-06 6.784278540423966e-06 -5.649304689078194e-08 1.2718361217225419e-06 -2.5140974719902574e-08 0.4978310030285598 -0.07811650705496338 0.023809735088624877 0.07295662955295559 0.025553897757368285 0.022430131189304453 0.041757705471671805 -0.08932673418741055 -0.04099689215948022 -0.031130544772552927 0.10983803066936895 0.014368655051698372 0.1494578950251566 0.030574243102678006 -0.2920842997589391 -0.06859831818073842 -0.039746116335949495 0.08434542111909435 -0.09591436543028058 0.19652886319314508 0.0001671772027850769 0.0001698180623156804 -0.0003654987573884857 0.0003534028490100972 -0.0006680149766537194 0.0002856380880422503 0.00035183665220164237
