 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 1.5087764770060422e-05 2.402407902465229e-07 -3.302646635790444e-06 -7.450866982685142e-06 5.796321868172265e-07 6.060328205722922e-08 -3.4195664088242863e-10 -1.3792844257003133e-08 9.738901160858892e-11 2.781431200141177e-05 -4.644565091680086e-05 4.077579627050684e-06 -5.867533147100671e-05 1.069879257990842e-05 -7.26652789497524e-05 9.108912122673569e-05 -6.540842955770694e-05 -4.595964430903168e-06 -9.975299761815588e-05 -2.238822444011248e-05 -2.2639771727940994e-06 -8.804029640961509e-05 1.0102177346558958e-05 -3.703353377291741e-05 4.251095683179732e-06 1.8065576787023305e-05 -4.950918166818916e-05 -3.804665612298905e-05 5.243907070524638e-05 -1.90985117851124e-07 -1.854378035511526e-07 4.3103105189309303e-07 2.2697104240698684e-08
yob 2.402407902464747e-07 1.305709455338257e-07 3.892715151007393e-07 1.5032969356947983e-06 -1.2887614066885157e-07 -4.715991659204096e-09 2.2710955948745945e-11 2.2266684512739517e-09 -1.0286426180374868e-11 2.768441856485238e-06 5.169190097659471e-06 -8.419459191854566e-07 -9.733816919938837e-06 -5.545635905061241e-06 -1.6283045462069406e-06 1.8633683710027412e-06 -3.0445058005651307e-06 5.557251283120762e-06 -2.868126720566794e-06 -5.949787911158177e-06 9.22149305914278e-06 -6.866639380724072e-06 -2.7091477561085905e-06 1.061821493975747e-05 3.4741390019619455e-06 5.508269517695634e-07 -2.664788956382331e-06 3.83936447630258e-06 -1.4984455000665999e-05 -6.192110867675475e-09 5.474712217032003e-10 -1.1428511791115962e-08 -2.198884105206125e-08
age -3.3026466358007636e-06 3.8927151509796326e-07 6.202759842529271e-05 0.0009217135742714698 -6.030521668516347e-05 -1.2152309345756872e-06 7.441845111809598e-09 1.189766191636829e-06 -7.297814384818814e-09 1.696032948753769e-05 -7.767818225409162e-06 2.2351980180620376e-06 -3.319437612501243e-05 -1.515743388218103e-05 3.924412614137205e-05 3.0114862841839048e-05 -1.1086084772173615e-05 5.0378341084760765e-06 4.1053839169948945e-05 6.040172725987592e-06 1.569316450006194e-06 -1.577517837776953e-05 -2.3310993872127337e-05 1.4322780566007807e-05 2.9868611774185187e-05 -3.194423593913479e-05 -2.675649637595178e-05 -1.9257502106837694e-05 -1.9773767424348602e-05 6.383482230466843e-08 -7.983473862160428e-08 -2.3151972842005636e-07 2.2815064851159168e-07
sex -7.4508669829883375e-06 1.5032969356595501e-06 0.0009217135742706075 0.02648100944890743 -0.001670817400083502 -1.7710494370173113e-05 1.0670076852187679e-07 3.220507337108984e-05 -1.941914179083632e-07 -8.084613087815444e-05 0.0002747762517485478 0.0002014987873585817 0.000247100988550729 -8.370390299189252e-05 9.333466414312686e-05 0.0007010240580979198 -0.0004094958476895174 0.00027059693696243804 0.0006715884036814188 3.762768992767837e-05 -8.469526262651917e-05 -0.00033357962399080306 -0.00013692083903534956 -0.00017545630702271023 0.0002508010553756475 0.00036043529615656595 -0.00040999514829665373 -0.00027663638128963943 -0.000613043485360845 -4.678722848971243e-07 -1.5903239697846933e-06 -9.284474353831433e-06 1.1386916986050463e-05
age_sex 5.796321868232032e-07 -1.288761406672831e-07 -6.0305216685091276e-05 -0.0016708174000831116 0.00010905988456829692 1.1877980433076052e-06 -7.290101031737442e-09 -2.151653177708893e-06 1.3202045830397158e-08 3.5007118336508985e-06 -1.2863652498736935e-05 -4.77320278723704e-06 -1.0555709556122306e-05 2.3542138318707555e-06 -1.636070624665312e-05 -4.2734760954200166e-05 2.4106827459525143e-05 -9.640731605692993e-06 -4.537759786426623e-05 1.2325663792818112e-06 2.6003851497561704e-06 1.9777807044468808e-05 1.4163213016982064e-05 1.3860381457637514e-05 -1.3301432759113338e-05 -2.5691017600932646e-05 2.9933551739886315e-05 2.08329863441585e-05 3.90801671028905e-05 1.3242349451868886e-08 1.2788677586824315e-07 4.619249342354212e-07 -6.917664452250624e-07
age2 6.060328205700261e-08 -4.715991659186823e-09 -1.2152309345754492e-06 -1.7710494370184734e-05 1.1877980433086858e-06 2.434572186336442e-08 -1.516250180402894e-10 -2.3902701301586117e-08 1.4904076585858848e-10 -1.94526944018776e-07 5.418900103648284e-07 8.670171254183678e-08 4.734472246928292e-07 2.889767136710971e-07 -8.783485088717543e-07 -6.008813493124969e-07 4.949768003666544e-08 1.592952506920352e-07 -1.0232523542720094e-06 -3.547475958746e-07 1.591425796454277e-07 1.337453639668782e-07 5.664169321268592e-07 1.8371435523668236e-08 -3.131902250435696e-07 6.540657955978527e-07 4.6966794076695227e-07 3.793896315042596e-07 -1.274060845631056e-07 -2.0753535621659886e-09 1.0498818562189476e-09 3.6577669093630035e-09 -3.836552958650461e-09
age3 -3.4195664087907865e-10 2.271095594852999e-11 7.441845111806877e-09 1.0670076852192331e-07 -7.290101031742423e-09 -1.5162501804026656e-10 9.579045969517395e-13 1.4906230396068655e-10 -9.426325317192823e-13 3.446860299950275e-10 -4.4264336394692715e-09 -1.2790379462151325e-09 -3.044675486691544e-09 -1.5571145170093735e-09 5.356612965094756e-09 3.760059017462117e-09 2.937448826832323e-10 -1.871411147057822e-09 6.834544405217238e-09 3.0282575817356396e-09 -1.362798053017268e-09 -4.540192413893304e-10 -4.5609128721862966e-09 -9.599530656758203e-10 6.189827998017364e-10 -4.206041140297368e-09 -2.944538363140093e-09 -2.0470878008418655e-09 2.7332732968295493e-09 1.5985721750922838e-11 -3.939245165736646e-12 -1.9414136790397652e-11 2.1463367273283396e-11
age2_sex -1.3792844256602297e-08 2.2266684512416176e-09 1.1897661916351374e-06 3.2205073371076136e-05 -2.1516531777084926e-06 -2.3902701301559627e-08 1.4906230396055668e-10 4.324512474236761e-08 -2.694492032007629e-10 -5.5454259854117314e-08 1.7083355835780434e-07 -4.967123741177242e-08 1.5260971925203863e-07 -1.9567861265462652e-08 4.7378267375033207e-07 7.958824137245151e-07 -4.2742191071897855e-07 9.306856672102392e-08 9.625840063929482e-07 2.245488692389188e-08 -2.313942435852746e-08 -3.402862976788183e-07 -3.956340934172216e-07 -3.4120779359014756e-07 2.4024693522777917e-07 4.998546894586412e-07 -6.286302572958652e-07 -4.2171434360877255e-07 -7.072638614570723e-07 3.1250518975065826e-10 -2.3401214811491246e-09 -8.278627507510398e-09 1.2806868988195831e-08
age3_sex 9.7389011606414e-11 -1.0286426180108963e-11 -7.297814384807004e-09 -1.941914179082475e-07 1.320204583039262e-08 1.4904076585839898e-10 -9.426325317183212e-13 -2.6944920320072196e-10 1.702042225998899e-12 4.5030914926181627e-10 -6.004197349233967e-10 1.1154543204708446e-09 -7.221711388175769e-10 6.0619652575907e-11 -3.656495255609323e-09 -4.542304761099563e-09 2.3713934254594917e-09 -1.8619499085730416e-10 -6.401181488784832e-09 -5.875709714289167e-10 1.3326442733606454e-11 1.8625614242426926e-09 3.0716357035755616e-09 2.4184903267185592e-09 -1.468024900483777e-09 -2.9270958940626377e-09 4.029277036795981e-09 2.3036838374404097e-09 3.967243308254257e-09 -6.787107540428327e-12 1.1622567529899602e-11 5.0572978798725696e-11 -7.363984537159348e-11
PC_3 2.7814312001409468e-05 2.768441856485332e-06 1.6960329487607683e-05 -8.08461308766904e-05 3.5007118335514467e-06 -1.9452694402020164e-07 3.446860300040154e-10 -5.545425985209346e-08 4.5030914924907805e-10 0.03361072539586389 0.0006935137482654599 0.003286234581154192 -0.0004612926429085029 -0.006979713859102477 0.0019074698363292493 0.00570462090510485 -0.004456385947258275 0.00029218633120909715 -0.001277131374629607 -4.7838918124533796e-05 0.0072039425819823595 0.002964013180971194 -0.0010598208012720853 -0.012079553727157948 0.0028737166392278387 -0.0005140737641572172 0.0035333879884550464 -0.0006212955818613589 0.005867918078902927 4.581654308909864e-06 3.6563681759140994e-06 -1.1024799174879803e-07 1.1636710306653716e-06
