 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal gpp gmp
intercept 0.001679992252078563 -3.7929547316053212e-06 0.00040342665563926973 0.0009754378878402801 -0.00010411908418527232 -1.2720670502843789e-05 1.2253560816394184e-07 3.3287824979525183e-06 -3.23705920090267e-08 -0.0008995264148637024 0.0001767056989309698 -0.0006213878435256383 0.0009519012164522071 0.0003497964555576583 -0.00041317696341724704 -0.0006735016483259438 2.8588680832017996e-05 -0.0005989317377043196 -0.0011335931815427515 -0.000609736773765483 -0.0003222096531864581 -0.0007145984516543405 0.0009543195668034903 -0.0005230479450655824 -0.0006166989467610958 -0.0003024705874378865 -0.0004989479298437819 0.001230721078566981 0.0021133373532422686 2.774582126188716e-06 1.1366016045017616e-05 1.2340368043974626e-05 -2.272318251569745e-05
yob -3.7929547316013067e-06 1.1246651823366354e-06 6.104341016791885e-07 7.730111108645041e-06 -9.46604080400467e-07 6.65707437591057e-09 -5.484263882416693e-11 2.437269847691472e-08 -1.8112955330269128e-10 8.336571488230092e-06 0.00015902145222082605 4.1280692191420526e-05 -0.0001122596510950737 3.315349796242924e-05 -9.08645368121277e-05 -2.80049210984206e-05 -5.0622338623901554e-05 0.00010389106935974014 -2.9995125970886964e-07 -0.0001006088941238192 7.744970637298965e-05 -9.867623036464117e-05 -2.5723481959710366e-05 0.00010020607189190059 6.591914406751381e-05 6.74253628629061e-06 -1.560532841341255e-05 5.837072007251224e-05 -0.00014995163499118157 2.9201884558442283e-08 -2.3775833452740782e-07 1.3785610064730742e-08 2.0777129386660663e-07
age 0.00040342665564052833 6.104341016665899e-07 0.0005584719493910169 0.006432209419032549 -0.0005549265967083122 -1.4749544727369801e-05 1.214060771225304e-07 1.4670807376436755e-05 -1.2076666724949747e-07 -0.0001586681668276256 -2.081906957187094e-05 -0.00037685585051271125 -0.00022881670094941953 -0.0005288586529522884 0.00020858079164457543 -0.00024058863727096982 -0.00015223346128330454 2.5513724711482436e-05 0.0001876744190966051 -0.0007656535165585515 -0.00012797814120423187 0.0002784774164323311 0.00023134590067600807 -5.378352913557351e-06 0.00017864190390536744 -0.00022588821892644318 0.00010702636992038827 -0.00021008018010601286 0.0008144256050693463 5.598606912592853e-06 9.844904173773487e-06 -4.577427356371462e-06 -1.5247469282902514e-05
sex 0.0009754378878671169 7.730111108514035e-06 0.0064322094190474135 0.12278433459269796 -0.010166303219925284 -0.00016442822082218646 1.3187798448134228e-06 0.0002606741533466769 -2.096444324309145e-06 -0.00025788462160883114 0.0005950710847879879 -0.003597057400310658 -0.0023936969507253273 -0.010957069189384761 0.0018440794880125002 -0.0022523420259598836 0.0023494336354537067 -0.00011282115161415832 0.0023279802474368 -0.008582283825468507 -0.0005420430056792876 0.0013995588448871125 0.0016048892549116337 -0.005650061485212933 -0.0001291159587844996 -0.0006373316117050551 0.0017508325493338424 -0.002941784009365335 0.001991936688668715 4.625950323812235e-05 7.904778113887897e-05 -0.0001872404008479196 -1.3271755962051228e-05
age_sex -0.00010411908418790488 -9.466040803869155e-07 -0.0005549265967097961 -0.01016630321992719 0.0008772203227919186 1.4656112471274017e-05 -1.2067778974860027e-07 -2.323744979181632e-05 1.918137902705101e-07 2.401182352925805e-05 -2.2080120995038135e-05 0.0002944622038974805 0.00015758754838940224 0.0009487965463300225 -0.00015855766489342594 0.00024517992247100485 -0.00017587159221006012 6.625811861341083e-05 -0.00023191822754725538 0.0007179010818803229 -0.0001328538960481729 -6.431285638882279e-05 -6.347442345349178e-05 0.0005660464903072038 0.00016816808626659438 0.0003011107941518196 -1.5005475678308538e-05 0.00020804449992244229 -0.000262940291967045 -4.2693472405817865e-06 -7.379232283576757e-06 1.438297182601355e-05 4.495940762514831e-06
age2 -1.2720670502880872e-05 6.657074376110773e-09 -1.4749544727372585e-05 -0.00016442822082181482 1.4656112471236648e-05 4.013687750417285e-07 -3.3846087107508093e-09 -3.9879624202367814e-07 3.3637695861070063e-09 4.3302962848045826e-06 4.905113816974447e-06 1.0445236496260695e-05 1.3158652999412082e-06 1.736725302959262e-05 -7.939703471488799e-06 7.481109518990713e-06 1.9407380031440314e-06 2.3959608912072475e-06 -5.235078368734024e-06 1.7576723746712944e-05 1.3355473496410272e-06 -7.702688669105339e-06 -7.254356741704928e-06 3.2978364158867606e-06 1.0579776662483736e-07 9.210850439701822e-06 -1.811124378189446e-06 3.2747811943965767e-06 -2.4483417010869838e-05 -1.4750616385455013e-07 -2.732782063220348e-07 8.941226740875021e-08 4.5496811547197956e-07
age3 1.2253560816425037e-07 -5.484263882532566e-11 1.214060771225721e-07 1.3187798448105319e-06 -1.2067778974830625e-07 -3.384608710751305e-09 2.9162076124558565e-11 3.364217110238419e-09 -2.899492140254014e-11 -3.8511389830210577e-08 -3.764165217980524e-08 -8.478403006569538e-08 8.055995055850378e-09 -1.5654998069502922e-07 6.344286323618696e-08 -7.633486986105811e-08 -7.166105496107208e-09 -2.52975153817903e-08 3.790435583817196e-08 -1.501648899083698e-07 1.5887750180903086e-08 5.0652459499483523e-08 6.296772463249637e-08 -2.575516544508466e-08 -3.180697989694686e-08 -1.0156043243380237e-07 3.727255352649594e-09 1.7145444486469334e-09 1.9430739047847314e-07 1.1946309831317478e-09 2.292679253552404e-09 -6.203305529540622e-10 -3.979801289737528e-09
age2_sex 3.328782498020983e-06 2.437269847693957e-08 1.4670807376480688e-05 0.00026067415334677464 -2.3237449791820334e-05 -3.987962420247881e-07 3.364217110247204e-09 6.33339650433648e-07 -5.3553445316542925e-09 -7.491383075614875e-07 1.3540949499345507e-08 -7.010152804796483e-06 -2.748382695711077e-06 -2.5774203111356843e-05 4.264423657906857e-06 -7.103227059740879e-06 4.190463284954061e-06 -2.7587076632539256e-06 6.417284166195074e-06 -1.899650777485474e-05 7.79216305047297e-06 1.5646455475972797e-06 -4.311931275390334e-07 -1.5024642436022564e-05 -9.062607459974628e-06 -1.3900420415909613e-05 -2.1417468921363406e-06 -5.302422715610211e-06 7.991976049601863e-06 1.1567021709594452e-07 1.8522420520936565e-07 -3.5126561035227376e-07 -1.6245519971914396e-07
age3_sex -3.2370592009662715e-08 -1.811295532988314e-10 -1.2076666724989086e-07 -2.0964443243102866e-06 1.9181379027057195e-07 3.363769586117039e-09 -2.8994921402619893e-11 -5.3553445316550535e-09 4.6269325931896066e-11 7.833934570441543e-09 5.12144942557029e-09 5.472933964256267e-08 7.160098063248984e-09 2.215040021067232e-07 -3.365151333644198e-08 6.1925045555756e-08 -3.542382835996308e-08 2.8851344322901634e-08 -5.2841968597496936e-08 1.6545269965072797e-07 -9.537565181106182e-08 -1.8533818234908015e-08 1.8616957906397152e-08 1.0945495716828115e-07 1.1763170299320738e-07 1.6061868195337963e-07 3.5458004920311475e-08 4.5355890344112115e-08 -6.420119724286442e-08 -9.705942834844887e-10 -1.4070892087408844e-09 2.7510152584194566e-09 1.5261616008316086e-09
PC_3 -0.0008995264148635237 8.336571488231393e-06 -0.00015866816682699153 -0.00025788462159726655 2.401182352819562e-05 4.330296284786702e-06 -3.851138983005465e-08 -7.491383075318241e-07 7.833934570185123e-09 0.24477454436880836 -0.017128358077655562 0.005411631485093942 0.019386885730161403 -0.0064747169073466485 0.02315810195334103 0.02442771919123642 -0.059872109418663964 -0.031327957360657424 -0.024808951179626722 0.0366056271691855 0.015110613697342163 0.05543656284699233 -0.014011801969856278 -0.11927821661458742 -0.029281360136651346 -0.010055787841513569 0.04702649150673402 -0.02158925075508309 0.08417224589004163 6.272215267361054e-05 -3.6946363063394075e-05 4.212057448185121e-05 0.00012888764491212704
