 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal
intercept 0.00015061666773427278 -2.922305776092139e-07 3.6449777960557766e-05 0.0002532831110885082 -3.627024338946734e-05 -1.3495387824516132e-06 1.4392563302246977e-08 1.3369974707861925e-06 -1.4281211985871937e-08 -3.736491854707503e-05 -3.728993377694215e-05 -6.126078133393622e-05 -1.968066924725408e-05 0.0001448958204537546 -0.0001147401051143839 -3.0214915860469755e-05 -6.0865904496004734e-05 -7.990809288540897e-05 -8.933713439768442e-05 9.000443312261736e-06 -0.00012654001224003718 -5.68080630116668e-05 -5.604773246546509e-05 -8.828070623627522e-05 -8.042336678672489e-05 -4.224697164996699e-05 -0.0001003866022718047 -8.523699181650955e-05 0.000186596049925251 -1.9699319005482876e-07 6.424644870565349e-07 -1.4852148486074908e-07
yob -2.922305776072168e-07 2.0005951694307693e-07 1.8509572597369247e-07 1.0340700391826216e-06 -1.4047681889476357e-07 -1.105719270086495e-09 1.061243691514593e-11 4.194871684934387e-09 -3.226887724239337e-11 -3.3665416379117054e-07 2.2010949433673507e-05 7.832135687056692e-06 -1.3751933289303859e-05 -4.767238499285211e-06 -7.580605108759471e-06 -8.051878816985788e-07 -8.403824656048307e-06 1.2396313951651036e-05 -4.43986686558358e-06 -1.2657144540711134e-05 1.336034862372197e-05 -1.0617067438318036e-05 -5.03466669550129e-06 1.919327906212464e-05 7.548769486160893e-06 -1.6707182128532014e-06 -2.145342461089051e-06 1.176468139299721e-05 -2.586549501209e-05 -1.364265068214325e-08 -1.718686647979418e-08 -1.5911038783701103e-08
age 3.6449777960723066e-05 1.8509572597206572e-07 5.0031189186044044e-05 0.0004514316812025591 -4.9465632867939066e-05 -1.462156778777739e-06 1.2546754765839898e-08 1.4551830566850582e-06 -1.2509068591168492e-08 -9.770049057729932e-06 8.120891934448668e-06 -1.7964639643515823e-05 -1.8922736375036332e-05 -2.3340451223306278e-05 4.748585218979272e-06 -8.115868899227267e-06 -1.6013819787238728e-05 -1.1628883958333425e-05 -1.1521952429895563e-05 -1.5026627406032992e-05 3.35284429507349e-06 -2.234955411401458e-05 -8.246342926345061e-06 -4.435554487224659e-06 2.3720315980873736e-05 -4.651080684008069e-05 -3.8002509296464105e-05 -1.5475413647064144e-06 3.432993398060086e-05 1.2330603485020604e-07 -2.631548354193855e-07 1.5547495800119957e-07
sex 0.0002532831110910458 1.034070039169445e-06 0.0004514316812034928 0.006494602189632223 -0.0005783609930774963 -1.2369948169819243e-05 1.0168346261858196e-07 1.5029390350951664e-05 -1.18719784351943e-07 -1.597259950888592e-05 -0.00020382378513572098 -0.0002823113981088046 -1.8727700552311605e-05 -0.0005788374654908224 0.00014800625406778033 0.00011869205491560403 0.00010549456974337942 -0.00018701647888465695 -0.0002586764595076808 -0.00019298474914951322 8.313385114143124e-05 -0.0004083813656955055 8.129330644138176e-05 -0.0001202725985205948 0.00016524038506426531 -0.0003022368718106512 -0.0002727383339176309 -6.838149318936596e-05 4.0672991463905854e-05 1.2995982342282948e-06 -2.3801009333446045e-06 1.287807129386407e-06
age_sex -3.6270243389685505e-05 -1.4047681889312207e-07 -4.9465632867976545e-05 -0.0005783609930768264 5.905399348662979e-05 1.4510464013683975e-06 -1.2468702826999108e-08 -1.6644734837995309e-06 1.3889892032444303e-08 6.443240531381825e-07 9.657248878948382e-06 2.7458212254235703e-05 -7.672983243726287e-07 5.1196727289572556e-05 -2.6525132466875032e-05 3.70110760891619e-06 -4.2635257092925e-06 2.3897658430580886e-05 1.4518537186303726e-05 2.6749052111669784e-05 -7.643079626578229e-06 3.6225951375588884e-05 -1.0935554431001428e-05 1.3639427253464497e-05 -2.481076986140499e-05 3.1358151466155164e-05 2.7844597183747158e-05 -1.3014934327085745e-06 -6.839043516641174e-06 -1.2907922442389206e-07 2.0748137907283946e-07 -1.312327292878828e-07
age2 -1.3495387824559365e-06 -1.1057192700331714e-09 -1.4621567787766298e-06 -1.2369948169779809e-05 1.4510464013659992e-06 4.4980383519816605e-08 -4.000664423782931e-10 -4.478926722708765e-08 3.989613115296023e-10 1.9963769547552163e-07 2.5401154478906347e-07 6.757229722055445e-07 1.8362000643049687e-07 9.716181774964953e-07 -5.425678863481946e-07 3.8180675061899147e-07 3.089677207384949e-07 7.049372026799627e-07 -9.586320299521533e-08 4.60429296377471e-07 4.16909342330098e-09 5.524421160204666e-07 7.10487993243292e-08 4.074445321748044e-07 -6.873019888094995e-07 1.2674930377035743e-06 9.027011672947638e-07 -1.4469947283341036e-07 -1.087714349876583e-06 -3.831919521053164e-09 7.099453404673997e-09 -4.875546101424923e-09
age3 1.4392563302276229e-08 1.0612436914658266e-11 1.2546754765822728e-08 1.0168346261815345e-07 -1.2468702826969503e-08 -4.0006644237807153e-10 3.6634941905410025e-12 3.987383845084998e-10 -3.655704325449701e-12 -1.6943340574126408e-09 -9.97778197549773e-10 -5.620570853146547e-09 -1.4703901451125245e-09 -8.979769765261823e-09 4.690026773056865e-09 -5.271461611131937e-09 -3.514779214403424e-09 -6.571590232103012e-09 2.4720019937787436e-09 -5.971703465667791e-09 2.621235216524772e-10 -5.456895919222961e-09 -8.735701953333272e-10 -2.2374982902254785e-09 6.452246318960149e-09 -1.0823825774106514e-08 -7.371996148505836e-09 4.1323975614504804e-09 6.455371242977236e-09 3.179877655509447e-11 -5.614068207408324e-11 4.0107644316746716e-11
age2_sex 1.3369974707915354e-06 4.1948716848774685e-09 1.4551830566847685e-06 1.5029390350917417e-05 -1.6644734837979454e-06 -4.478926722711664e-08 3.9873838450900136e-10 4.966190654994673e-08 -4.322071804694468e-10 5.189242038903266e-08 -1.1447934569394003e-08 -7.085354605952898e-07 -3.358476682718085e-08 -1.4725488909092661e-06 8.356248943303911e-07 -3.8996562793169665e-07 -1.6154863672705818e-07 -6.896167631814527e-07 -9.095410704112348e-08 -9.105832519917698e-07 2.772829091691732e-07 -1.0014968212506473e-06 2.884031015898231e-07 -2.270180105459538e-07 9.884204134119737e-07 -9.56605831350253e-07 -7.655815674725262e-07 3.388246473593948e-07 -5.971388825079778e-08 3.067452302171151e-09 -6.308385695564309e-09 4.362784074901788e-09
age3_sex -1.4281211985910754e-08 -3.2268877241892006e-11 -1.2509068591156741e-08 -1.1871978435155171e-07 1.3889892032420093e-08 3.989613115295706e-10 -3.655704325451543e-12 -4.3220718046913507e-10 3.889938719996865e-12 -3.4213644072943855e-10 -1.3191527696963636e-09 5.842660549188164e-09 2.590373091427672e-10 1.1974656434134595e-08 -6.862273788744527e-09 5.8861235353776366e-09 3.130486411708036e-09 6.149052204855907e-09 -1.5752140465047525e-09 8.637142858385042e-09 -1.963671647471464e-09 8.042589422855155e-09 -1.908906553070747e-09 6.777166281367279e-10 -9.284765599775849e-09 8.65793309132557e-09 6.4946432526408254e-09 -5.193574942285288e-09 1.8559679504664768e-09 -2.4508886711385248e-11 5.2995771017458706e-11 -3.6982486106516304e-11
PC_3 -3.736491854707207e-05 -3.36654163791121e-07 -9.770049057730676e-06 -1.597259950890927e-05 6.443240531395231e-07 1.9963769547551917e-07 -1.694334057412453e-09 5.189242038902166e-08 -3.421364407295306e-10 0.0464932957148968 0.0010165653954691547 0.0017460861096622472 0.0019346228456873563 -0.005761730113476361 0.0034647538077594926 0.006453987489688438 -0.00562521060275852 -0.002754438180070242 -0.0018605278880960295 0.004539229046671844 0.0069211556510506075 0.006480362665331546 -0.004123981203486137 -0.016133653414786866 -0.0013617998051412728 -0.001879832235868937 0.004723334757976942 -0.0034388027092236216 0.011248358560655605 3.3994525391334264e-06 2.6116514381268446e-06 1.065581248676382e-06
