 intercept yob age age2 age3 PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband maternal gpm gmm
intercept 0.018755647182051846 3.450285564769661e-06 -0.02834837218885712 0.0004979745282940999 -2.8781552219473105e-06 -0.0034752752841494027 0.0024190304979747382 -0.004313461389097554 -0.0036607993426971204 0.01362298073517854 -0.007196015231203187 0.004904763406709261 0.0007494173144160259 0.006642052658819192 0.0007710583277799921 -0.00396537780139425 0.0040062626406550525 -0.010156031289075038 0.0012476661116148945 -0.0012087550224733445 0.003848455606926366 0.0012201412068886975 -0.007112052349694067 0.00038128356975219286 0.0033295705662885295 -9.775043376593984e-06 6.351934935152333e-06 0.0004906722818677465 -0.00046307047934590216
yob 3.450285564761441e-06 3.5828692505416387e-06 -1.3661158182152562e-05 2.884830415092885e-07 -1.6282617187621306e-09 0.000132654699309052 0.00039792663854642743 -3.7264905089321544e-06 -0.0006519240221079522 -0.00014441191909506709 -0.00018833636650601333 2.3817687403599495e-05 -0.00023404021432314628 0.0002487554152496994 2.938280263891743e-05 -0.0004269411804941598 0.0004313369775576529 -0.00032098802079352177 -5.682318258476522e-05 0.00035210310313268635 5.56809985938929e-05 -1.972876858519282e-05 0.0001373635346206889 0.0002897892924661593 -0.0005793763214333287 -1.226840649834297e-06 1.4821247073486137e-07 9.608642001425524e-06 -9.039924407333964e-06
age -0.028348372188864088 -1.3661158182182158e-05 0.05339419805721406 -0.0009673501119435999 5.774091213126487e-06 0.003839985372338022 -0.0010224271705246435 0.006523606660906002 0.010754169886416035 -0.01782386420530256 0.007096203256751364 -0.003982986950439902 -0.0015481802790404506 -0.010105073357790133 -0.003375522205704006 0.006759693331314128 -0.011598755353733657 0.02125030288251973 -0.00403979289737717 -0.003378996275605292 -0.01125468189516966 -0.002066886126723322 0.010971278710613904 0.004957779949753562 -0.00537878657692515 2.4762894348752463e-05 4.059425786674938e-06 -0.0005603795612397279 0.0005072581098156302
age2 0.0004979745282942446 2.884830415094789e-07 -0.00096735011194363 1.7596492676716565e-05 -1.0544896896839768e-07 -6.566509381387536e-05 2.3252571266778725e-05 -0.00011426843632426457 -0.0002076655834532783 0.00031904542887599923 -0.0001283402143547135 6.356096343736455e-05 2.5943590604169522e-05 0.0001774037966086172 6.002971590647044e-05 -0.00011520069245599449 0.00022334804333590892 -0.00039924722073909235 7.547748503278588e-05 7.678871816151634e-05 0.0002031458828523536 3.399173152866454e-05 -0.00020710570559848452 -0.00010826999141270984 0.00010581391396711805 -4.918809080124806e-07 -1.21412404993817e-07 9.322366277983163e-06 -8.328634484923042e-06
age3 -2.878155221948345e-06 -1.6282617187632175e-09 5.7740912131268615e-06 -1.0544896896840108e-07 6.344298647895726e-10 3.8317356007324607e-07 -1.2063600167926767e-07 6.539789431752798e-07 1.2564731612052629e-06 -1.8911058437923586e-06 7.365196994550383e-07 -3.2935080378064173e-07 -1.6191504939681013e-07 -1.0002924983762174e-06 -3.4255865586306036e-07 6.120254873727753e-07 -1.3556318217130452e-06 2.430212484120801e-06 -4.641443423433661e-07 -5.204460375672798e-07 -1.211226221135833e-06 -1.8725339492667804e-07 1.300750486822863e-06 7.815527011280164e-07 -7.150252891254147e-07 3.1331539345016174e-09 9.052692588685097e-10 -5.034612573330999e-08 4.429676862215298e-08
PC_3 -0.003475275284149878 0.0001326546993090524 0.0038399853723380226 -6.566509381387372e-05 3.831735600732221e-07 0.47414533676975845 -0.007393970227348028 -0.06062245450678428 -0.12355880270264809 -0.04736884305902739 0.11117038551042767 -0.04163504458139345 -0.20312202251418957 -0.04945943784793108 0.004591698407786745 0.08884012551907705 0.10179538596542083 0.13274540468602145 -0.14617139907147603 -0.23006326600238242 -0.021360134854850946 -0.06636316404877018 0.19859503042969473 -0.06166046709971608 0.12309818210246225 -6.524643737443374e-05 -0.0005878326406285063 0.00047113402829682626 0.0003142580841260444
PC_4 0.0024190304979739494 0.00039792663854642743 -0.0010224271705227609 2.3252571266743972e-05 -1.206360016790545e-07 -0.00739397022734773 1.860009484471397 -0.03289881217589395 0.0948534277821313 0.17661707079532393 -0.08440836948199305 -0.05777571803114728 0.16288760280091077 -0.20725222289078193 0.05901391390639646 0.22384533950760238 -0.1632511696637239 -0.006229532777980377 0.2095218283603981 0.20109390434384747 -0.31057289796948834 0.025236367675947946 -0.2337306827499988 0.06350302380430166 0.20151763330118677 -0.00016780259625042579 -0.00016324548491435017 0.0002839770010828267 0.0001414869843762845
PC_5 -0.00431346138909754 -3.726490508933778e-06 0.006523606660904098 -0.0001142684363242263 6.539789431750348e-07 -0.06062245450678489 -0.032898812175893785 2.183423805413223 0.1216587092005842 0.3018484040442591 -0.011987395210177021 -0.14370643635159408 -0.14827692880876187 0.052834772193811205 -0.2710992560013171 -0.16424018699157347 0.18219671251715452 -0.12111132141217563 0.10263047778133973 -0.31948577143204465 0.04610979594731039 0.04713497709571668 -0.14406660402019356 0.016438392106103712 0.2257089710339164 0.0002867818105264535 -0.0012038177526822096 0.01158802755309054 -0.009822636095410533
PC_6 -0.003660799342695911 -0.0006519240221079517 0.010754169886410677 -0.00020766558345317282 1.2564731612045808e-06 -0.12355880270264996 0.09485342778213139 0.12165870920057789 3.169626304111912 0.11260032124844371 -0.33442258588084195 0.33081174888984327 -0.2102297892362153 0.059072472004593354 -0.06326742927024677 -0.14177955390253552 -0.07004583415188954 -0.4691384027302871 0.2732583833650107 0.2835574720155761 -0.04643395087222195 0.0001496267934364105 -0.3280405758101048 0.10356206668628191 -0.13262385939490964 -7.121433626237527e-05 -0.000872621354555074 0.007680631983835403 -0.0059672505655574415
PC_7 0.013622980735179334 -0.00014441191909506584 -0.01782386420529937 0.0003190454288759306 -1.891105843791883e-06 -0.04736884305902577 0.17661707079532427 0.30184840404425617 0.11260032124843278 3.704018852259231 -0.05398400264632261 -0.021138632139290566 -0.325732961201766 0.02353564398450837 0.20457299182071276 0.11199701176214724 0.4916946794996176 -0.35078502140708984 -0.0865358424428093 0.19549039441619231 -0.20047151867617247 -0.04879073483179888 -0.2552922182013033 0.14935082653864443 0.010090382084366712 -0.00019381413427899596 -0.0010495663580944706 -0.007765099744010892 0.01049644534545537
PC_8 -0.007196015231203882 -0.00018833636650601417 0.007096203256750893 -0.000128340214354702 7.365196994549377e-07 0.11117038551042695 -0.08440836948199369 -0.011987395210171089 -0.33442258588084744 -0.05398400264632636 4.196937725868335 -0.22565569179501022 0.372155386939611 0.2935360665397625 -0.39076254470017485 -0.07705678509772884 -0.0927427673036319 0.45151250333805343 -0.2691052225813092 -0.012006862923896907 0.27126984260021464 0.10679891825756267 0.12767947834128496 0.05691313058814319 -0.2659805921153151 0.000266196029985846 0.00016033499145069136 -0.007967814740897942 0.0065549561329894795
PC_9 0.0049047634067075855 2.3817687403593563e-05 -0.003982986950435427 6.356096343728238e-05 -3.29350803780137e-07 -0.041635044581393096 -0.057775718031146964 -0.1437064363515933 0.33081174888985665 -0.0211386321392916 -0.22565569179500863 5.323504396708086 0.7985416981615296 -0.08865313159318246 -0.3185756048454634 0.07806765855447052 -0.10698101834859954 -0.30821241479339473 -0.35581575310427344 -0.40019607136420887 -0.18985324620512212 0.019705645614924595 -0.30783453211719275 -0.3217570590251746 0.31943252611800693 0.0016029203688008792 -0.002846998394777379 0.00511540746002672 -0.00019074311833543235
PC_10 0.0007494173144172504 -0.0002340402143231467 -0.0015481802790427595 2.5943590604208692e-05 -1.6191504939705318e-07 -0.20312202251418862 0.1628876028009103 -0.14827692880876972 -0.2102297892362254 -0.3257329612017617 0.37215538693961653 0.798541698161531 7.795063845100497 0.5903237547554879 -1.1166753700028444 -0.4248928498042064 -0.3269333570439544 -0.07832254870041425 0.25829316625215726 -0.2568292190250764 0.29854615024152004 0.2730785343209159 0.02676505641838076 -0.2633351496042345 -0.32295104187445317 0.0006408108147815856 -0.0005168778308211357 -0.008207545088986256 0.007443300688106874
