(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal maternal gpp gpm gmp gmm
(Intercept) 0.00526949256647048 0.00359618150517888 -0.000135410008337045 9.27266892305871e-05 -0.000185351946619417 -7.75081139487106e-05 -5.77151024946868e-05 -0.000224019916578897 -0.000123269853887337 0.000171087967057921 0.000327060548966347 0.000131731009211587 0.000161351740305641
covarage 0.00359618150517888 0.00653005941376773 0.00580054968555043 -0.0103750213581465 -9.15669522260052e-05 0.000111247551437111 5.65370825075048e-05 -9.74422937355198e-05 -0.000187884455594205 -7.9964299075998e-05 0.000331172113955638 4.99375139129742e-05 0.00016843152993759
covarsex -0.000135410008337045 0.00580054968555043 0.012592429467341 -0.0196919997650129 8.5327163823642e-06 9.6298143528761e-07 0.000135084857562136 -0.000169027241961333 -0.000316756740008561 3.41986255980263e-05 0.000208302163601458 0.000266429366783036 0.00020204908517403
covarage_sex 9.27266892305871e-05 -0.0103750213581465 -0.0196919997650129 0.0342582759434303 -4.17242232535818e-05 8.30045109285243e-05 -0.000274353473061773 0.000206332852076863 0.000560894206042282 -0.000203682464110245 -0.000237051528206091 -0.000392745302275186 -0.000305837140437317
covarPC_3 -0.000185351946619417 -9.15669522260052e-05 8.5327163823642e-06 -4.17242232535818e-05 0.00138573418999099 -0.000194356256681644 1.97374567644731e-05 -4.23284913004871e-07 -5.71140796472763e-05 6.11901349570331e-05 -7.15934808629063e-05 6.45942363338165e-05 7.11584465698463e-05
covarPC_4 -7.75081139487106e-05 0.000111247551437111 9.6298143528761e-07 8.30045109285243e-05 -0.000194356256681644 0.00126621794543303 -5.32865666389946e-06 4.34081094420129e-05 4.86622371042055e-05 -8.144325541065e-06 -7.30285434105967e-05 -7.02695230960465e-05 -4.6437175656666e-05
proband -5.77151024946868e-05 5.65370825075048e-05 0.000135084857562136 -0.000274353473061773 1.97374567644731e-05 -5.32865666389946e-06 0.00257138202765437 -0.00126942521570928 -0.00128148258399749 0.00025038713237764 -0.000223055553536689 3.67094132451794e-05 -6.9880951146756e-05
paternal -0.000224019916578897 -9.74422937355198e-05 -0.000169027241961333 0.000206332852076863 -4.23284913004871e-07 4.34081094420129e-05 -0.00126942521570928 0.00842344295621907 0.000693349140174585 -0.00705993408394567 -0.00567102376534665 6.59557804816778e-05 -0.000132909149458722
maternal -0.000123269853887337 -0.000187884455594205 -0.000316756740008561 0.000560894206042282 -5.71140796472763e-05 4.86622371042055e-05 -0.00128148258399749 0.000693349140174585 0.00800274333456308 -0.000252944327698982 0.000157227325660672 -0.00631390422977112 -0.00563286843552248
gpp 0.000171087967057921 -7.9964299075998e-05 3.41986255980263e-05 -0.000203682464110245 6.11901349570331e-05 -8.144325541065e-06 0.00025038713237764 -0.00705993408394567 -0.000252944327698982 0.0269619062797202 -0.01330417876596 0.000264368160129179 -4.8523194544024e-05
gpm 0.000327060548966347 0.000331172113955638 0.000208302163601458 -0.000237051528206091 -7.15934808629063e-05 -7.30285434105967e-05 -0.000223055553536689 -0.00567102376534665 0.000157227325660672 -0.01330417876596 0.0248378030451081 -0.000371989972382774 0.00022204904736532
gmp 0.000131731009211587 4.99375139129742e-05 0.000266429366783036 -0.000392745302275186 6.45942363338165e-05 -7.02695230960465e-05 3.67094132451794e-05 6.59557804816778e-05 -0.00631390422977112 0.000264368160129179 -0.000371989972382774 0.0182386347377957 -0.00561537427495763
gmm 0.000161351740305641 0.00016843152993759 0.00020204908517403 -0.000305837140437317 7.11584465698463e-05 -4.6437175656666e-05 -6.9880951146756e-05 -0.000132909149458722 -0.00563286843552248 -4.8523194544024e-05 0.00022204904736532 -0.00561537427495763 0.0168588016608331
