 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband sibling paternal maternal
intercept 1.378572364801074e-05 2.179399897798304e-07 -2.358062782645185e-06 -3.9299079064325034e-06 3.6140282028335577e-07 4.3421219298959494e-08 -2.4374591797453963e-10 -9.468562514620554e-09 7.039990749812292e-11 2.5340335402530624e-05 -3.9141956978504074e-05 5.450169561898136e-06 -5.588182285954403e-05 1.1327069234074005e-05 -6.448300969799956e-05 8.080565397087097e-05 -5.883851258447846e-05 -1.3198733363557626e-06 -8.895285055760747e-05 -2.058225095702492e-05 6.214314073237304e-07 -7.830989544934327e-05 8.641544993468529e-06 -3.3985820758021755e-05 6.122564813676162e-06 1.529160375374617e-05 -3.994273217806636e-05 -3.463258115391056e-05 4.571470796949372e-05 -2.0487142605718004e-07 -2.0793366393404836e-07 4.6311226303184545e-07 3.837170639249895e-08
yob 2.1793998977976137e-07 1.1713955816908345e-07 3.01305356949487e-07 1.0492503184430216e-06 -9.70609319325711e-08 -3.3266220015487163e-09 1.499340333744076e-11 1.6576453724536032e-09 -7.294655193318213e-12 2.3872632135789507e-06 4.4880486591065e-06 -8.463380277558373e-07 -8.347224433046048e-06 -5.205228776227788e-06 -1.5200476052079295e-06 1.8082086890587392e-06 -2.741344335899274e-06 4.8128385211524145e-06 -2.4797305455579282e-06 -5.178579799338024e-06 8.07703398591999e-06 -5.999045338635944e-06 -2.3302985261395367e-06 9.485113401001176e-06 3.2448591884369413e-06 5.104508701816294e-07 -2.437971879905542e-06 3.3730654451142523e-06 -1.3363261586093377e-05 -5.946429172864354e-09 -8.027297564721265e-10 -1.19805497002377e-08 -1.6762565935989055e-08
age -2.3580627826714437e-06 3.0130535695011376e-07 5.0144900884352956e-05 0.0007364466895949084 -4.86619368961424e-05 -9.887723395183159e-07 6.081822728933835e-09 9.661676090022723e-07 -5.953222707716604e-09 1.291876885354794e-05 -4.575619452998434e-06 -2.0781559290059555e-06 -2.6080661570903384e-05 -2.2060716915025872e-05 3.275002066028432e-05 2.985716526486168e-05 2.6079410409932675e-06 -8.219528600809714e-06 2.8252334926276058e-05 1.2884633438725542e-05 -1.7239732513749065e-05 -1.8950599189896383e-05 -1.5909297811334268e-05 9.457394687784054e-06 3.448472415145606e-05 -1.4341651329833567e-05 -3.8548824179530685e-05 -2.233074922487555e-05 -9.39732436289704e-06 1.7509856101396458e-07 3.565373656215418e-08 -3.3505409734895016e-07 4.6725620449149585e-09
sex -3.929907907569849e-06 1.0492503184448687e-06 0.0007364466895980264 0.021256278038776975 -0.001349109485471565 -1.4224690982320088e-05 8.601789998785473e-08 2.6107392817331244e-05 -1.5787929557212607e-07 -6.319639934983274e-05 0.0002375800127353164 0.00022935894387721538 6.496641441811054e-06 -0.0003890697229400869 0.00021261224668608835 0.0006864829396323227 0.0001221503032928607 0.00021358124556587657 0.0003082205117147048 0.00018349567721015906 -0.0003150605963678164 -0.00039951745459269015 -5.9487323076082646e-05 -0.0002264145093624761 0.0005394043267749717 0.0005410962140704802 -0.0004691325117227746 -0.00042836189376603345 -0.00047487743190345594 1.3137768530956718e-06 -9.185997786954088e-07 -1.994560901531202e-06 1.8288501152831123e-06
age_sex 3.614028203259248e-07 -9.706093193213783e-08 -4.86619368963555e-05 -0.0013491094854717024 8.875841735768713e-05 9.646792539422723e-07 -5.947426226007966e-09 -1.7600902629562368e-06 1.08389677383282e-08 2.562483791880729e-06 -1.086770036237214e-05 -7.276077065689844e-06 3.883328769683481e-06 2.167720751976274e-05 -2.268667460503267e-05 -4.1766875504011844e-05 -8.018504914773022e-06 -7.647093542141777e-06 -2.2020042367406142e-05 -8.654162124961e-06 1.735254432982454e-05 2.3643763248979732e-05 9.0334464153845e-06 1.6682836979661475e-05 -3.174161213932602e-05 -3.534444574843231e-05 3.2690160110963564e-05 2.970817471218858e-05 2.999134644037257e-05 -9.842489447547553e-08 7.546999509173043e-08 2.9264575023664073e-08 -9.184188578685486e-08
age2 4.3421219299559153e-08 -3.3266220015456573e-09 -9.887723395183902e-07 -1.4224690982259074e-05 9.646792539380865e-07 1.9960805271304954e-08 -1.2495584556343477e-10 -1.955276877554207e-08 1.225461619363213e-10 -1.3492111982103073e-07 4.3468435350276693e-07 1.5047803528132312e-07 3.7007162130330104e-07 4.138840003156548e-07 -7.473108560086744e-07 -5.844810746234934e-07 -1.8653031224911814e-07 3.688230105633923e-07 -7.481507524415938e-07 -4.527110838848708e-07 4.943663879422201e-07 2.046242784384203e-07 4.1196100944159755e-07 8.424971565872594e-08 -4.344368116542331e-07 3.273070183581871e-07 6.88403650264215e-07 4.3157478998834086e-07 -2.682077652061615e-07 -4.051159943819046e-09 -1.1170490563884045e-09 5.6675139179829425e-09 4.1917882519953264e-10
age3 -2.4374591797676284e-10 1.4993403337449825e-11 6.081822728934656e-09 8.601789998748165e-08 -5.947426225982368e-09 -1.2495584556344178e-10 7.938895792008444e-13 1.2255607115419978e-10 -7.793557205444961e-13 8.733116026390007e-11 -3.6504833160063942e-09 -1.5601859401084914e-09 -2.4475609619027693e-09 -2.2980160206418383e-09 4.5860542002490835e-09 3.6137766823153228e-09 1.6020856801967623e-09 -2.9639439315452684e-09 5.0915195441167714e-09 3.49042530099424e-09 -3.3180767673023598e-09 -8.714222875544036e-10 -3.4944787901450613e-09 -1.2874300430721028e-09 1.5061013458408385e-09 -2.2844879706442886e-09 -4.187361687310772e-09 -2.3625869893785498e-09 3.3580266941329225e-09 2.727117731160837e-11 8.859866156546803e-12 -3.1788126226577816e-11 -3.907790204465103e-12
age2_sex -9.468562515377537e-09 1.6576453724477236e-09 9.661676090066277e-07 2.61073928173358e-05 -1.7600902629563607e-06 -1.9552768775627638e-08 1.2255607115472318e-10 3.5584368135322627e-08 -2.2265653007953578e-10 -3.791609144240142e-08 1.3908029830530063e-07 1.3794295064991318e-08 -1.1986699173458066e-07 -3.890424417536972e-07 5.773997150644549e-07 7.770025323731459e-07 1.7088547539158155e-07 7.568569922895788e-08 5.007617420234927e-07 2.086925738178176e-07 -3.093522481472828e-07 -4.1254277377958383e-07 -2.859583183140565e-07 -3.8878537755368637e-07 5.943001158011941e-07 6.68011242329595e-07 -6.673000114404394e-07 -5.863570770213694e-07 -5.319919117857941e-07 2.424491338018975e-09 -1.2583707088907553e-09 -2.1814452445781545e-10 1.3392388100206023e-09
age3_sex 7.039990750290196e-11 -7.294655193473327e-12 -5.953222707744174e-09 -1.5787929557216154e-07 1.0838967738329508e-08 1.2254616193686027e-10 -7.793557205477934e-13 -2.2265653007954674e-10 1.4130789129229598e-12 3.2560944383335163e-10 -4.476738418427954e-10 6.395744740255135e-10 9.016977925183252e-10 2.2620090647805775e-09 -4.186906827635193e-09 -4.444458390839203e-09 -1.1389046340065308e-09 -1.745429853595855e-10 -3.541545997685884e-09 -1.657346520000695e-09 1.744844865922562e-09 2.279952140614107e-09 2.3376333504942397e-09 2.680614860812403e-09 -3.5756901985354173e-09 -3.875667823399406e-09 4.186893202869648e-09 3.311335429421733e-09 2.9114965881827384e-09 -1.9124692872882934e-11 4.9746182520078415e-12 3.0544895422585737e-12 -5.238925061722468e-12
PC_3 2.53403354025329e-05 2.387263213578911e-06 1.2918768853514499e-05 -6.319639935043987e-05 2.5624837919237307e-06 -1.3492111982033476e-07 8.733116025943761e-11 -3.791609144330191e-08 3.2560944383914485e-10 0.031203714176334177 0.0006885290519743024 0.002977672595034404 -0.0004981489455720184 -0.0063570215130149136 0.0017215581809647744 0.0051386513346753674 -0.0040548806663551476 0.00027766603637801544 -0.001240411473444364 -0.00021863992422089572 0.006545578864315982 0.002574827197136767 -0.0009522821659401028 -0.010874058714118435 0.0025661963147285867 -0.0003735283379850345 0.0031365169519427284 -0.0005315852135079308 0.0051380103977094575 3.9000478853181234e-06 2.8295234046052097e-06 -1.4984946302692573e-06 3.0075219154902847e-06
