 intercept yob age sex age_sex age2 age3 age2_sex age3_sex PC_3 PC_4 PC_5 PC_6 PC_7 PC_8 PC_9 PC_10 PC_11 PC_12 PC_13 PC_14 PC_15 PC_16 PC_17 PC_18 PC_19 PC_20 PC_21 PC_22 proband paternal maternal gpp gmp gpm gmm
intercept 0.011322342644850773 -9.726960405776252e-06 0.0012766872885126954 -0.0011639824999984398 -6.954644371587894e-07 -4.8476969131545e-05 5.372018829852717e-07 3.3219192176716095e-06 -5.681885668977828e-08 -0.003347205695769173 0.0005164582774102897 0.0005230551009512039 0.0017916128670930622 -0.0015595631232634259 -0.0032022740300877055 0.0048596089808917355 0.0006849569487072992 0.0010398471020305275 0.0002804689794130992 0.0010017786852340714 -0.005270733253967311 -0.006713943386191046 -0.007435150451201604 0.0007078729927649343 -0.012376906344444228 -0.0053694304881287975 -0.000192235880387656 0.010261158682245053 0.006629941917070455 1.3578826267428899e-05 -8.626925280597629e-05 -3.0119875428769746e-05 6.865254756678432e-05 0.0001126770562936992 5.079733970484099e-05 -9.627813510248661e-06
yob -9.726960405759064e-06 2.82913973624635e-06 2.6746448661521878e-06 1.067176294218413e-05 -1.270465373321585e-06 2.210856922861797e-09 -2.2873560005281636e-10 1.903851560512986e-08 2.3838940853885034e-11 5.119965965522626e-05 0.00046689827176023035 2.528541238647626e-05 -0.0002711564226709794 0.000148833622188482 -0.00041873852065613663 -0.00011568651183263177 -0.00017555535733337327 0.0002909729788087653 -0.00010267102391335982 -0.0002442305522453996 0.00021140365261045193 -0.00018392382517047175 -1.6290723314797473e-05 0.000110050931413634 0.00010326483799117726 -0.00010591014468532062 -0.00011316845640260402 9.30161260224479e-05 -0.00038243479570184503 5.427330839368264e-07 -1.268566695314301e-07 2.838098735801671e-07 -7.350359188249059e-08 -8.637142970647096e-07 -2.232405065400921e-06 1.172987218583491e-07
age 0.001276687288508727 2.6746448661559202e-06 0.0006565864741919239 0.00614089159020737 -0.0006535427837743057 -2.054930693313924e-05 1.955962460888989e-07 2.0517846152700516e-05 -1.9534487128798658e-07 -0.00024228507021435816 -4.879752948305092e-06 -0.00036657824139778436 -0.000918787149830865 -0.0011841856122870016 -0.0012177996649353102 -1.4263286835819059e-05 -0.0023600212957778214 -0.0007819749931802692 0.0017693152656129136 -2.5810055851213372e-05 -0.0005765810681214738 0.0004675916686895751 0.0003872140569689307 0.00046026732131568103 -0.0018220196257724155 -0.002995695824560415 -0.000592932304463534 0.0022179458653670703 0.0014704789906402223 8.844069498833196e-06 -9.272348463899568e-06 -8.650640192653084e-06 1.941432190246405e-05 -1.8116167123497252e-05 2.0240397284415932e-05 -1.9131083958156488e-05
sex -0.0011639825000751578 1.067176294203127e-05 0.006140891590189334 0.1337664753123765 -0.012717526339697763 -0.00018114584126927455 1.6517719032914543e-06 0.0003699810185081978 -3.3413264453828e-06 0.006502163053147059 -0.0004937620397454469 -0.016180389115418296 -0.018217094671907037 -0.007253589624742903 -0.012541420313442278 0.007191769874191882 -0.026337467296832524 -0.025660982346178716 0.001890634971781702 -0.0055323500523057545 0.0063921778689911505 0.0076194882846571735 -0.015667332484157522 -0.025702936182729865 -0.005094158510098119 -0.027687992568948785 0.0136318651069326 0.0356123628925348 0.015337669628000926 1.5382056841940097e-05 0.00012601619312293508 -8.537068534119676e-05 0.0006868691044745976 -0.001177827782687519 0.0003555221145527713 -0.0003163805319006221
age_sex -6.954644288489994e-07 -1.2704653732927333e-06 -0.0006535427837723261 -0.012717526339697829 0.0013045473582188416 2.050342984519205e-05 -1.9533204038346537e-07 -4.0073099445283904e-05 3.765862961131325e-07 -0.000482896525233443 0.00010320255437323141 0.0010243197460533373 0.00208574199216685 0.0008765362880446716 0.0012242073912212504 -0.000684289565109756 0.002568574829247149 0.0024542165048133118 -0.0008135969295292866 0.000708675585179209 -0.0009295782359546381 -0.0007472036268535732 0.0012212388376922323 0.002660423608008611 0.0006064122686925715 0.0032990764504169873 -0.0007931031535715459 -0.003234091054620323 -0.001692402596563667 -5.657548854653392e-06 -9.1948274476947e-06 5.996586577674984e-06 -6.205124529056053e-05 0.00010369179765569724 -3.0485148326921428e-05 3.4482205318177824e-05
age2 -4.847696913142347e-05 2.2108569235159435e-09 -2.0549306933135987e-05 -0.00018114584126982728 2.0503429845252637e-05 6.763857431117389e-07 -6.669446388145184e-09 -6.748078647016912e-07 6.6548915429324365e-09 9.48859713616952e-06 1.1486405712884219e-05 3.352112640550924e-06 2.3628155005507227e-05 4.4977806457893805e-05 2.6607220680772638e-05 -1.1058627804220336e-05 5.274467021285975e-05 2.511867294963941e-05 -6.815982680233617e-05 -9.122393372716482e-07 2.0883333267441835e-05 -1.3059095177091553e-05 -4.746168236395676e-06 -7.204966889103108e-06 7.46958553813035e-05 9.878053783719549e-05 7.1966569845291846e-06 -8.040541990250698e-05 -4.891381559535486e-05 -3.326655062244847e-07 3.942532425942702e-07 2.7916517785124625e-07 -7.477289191427989e-07 5.250233961396378e-07 -6.537679011316333e-07 6.146288326080362e-07
age3 5.372018829839503e-07 -2.2873560005748623e-10 1.9559624608883938e-07 1.6517719032966608e-06 -1.9533204038403498e-07 -6.669446388144298e-09 6.757550511458806e-11 6.653952048127367e-09 -6.74237735205083e-11 -1.027208833729821e-07 -9.182317546793512e-08 2.2296312766522856e-08 -2.3245116888189888e-07 -4.4441716047889896e-07 -2.4802305426900023e-07 2.0199576839572464e-07 -3.691603710601457e-07 -1.8606806445191502e-07 6.747016476489219e-07 -2.5910257479254634e-08 -1.9753199702950905e-07 7.688747817190436e-08 -7.80647123812161e-08 5.144986513114059e-09 -8.295413738520332e-07 -9.896887690679272e-07 -5.8345302785975386e-09 8.927643647155805e-07 4.6110261366912937e-07 3.512226940858613e-09 -4.7664334320803905e-09 -2.9018738701600194e-09 8.04701939954137e-09 -4.092258045767274e-09 5.983298104473524e-09 -5.645741554937701e-09
age2_sex 3.321919217399112e-06 1.9038515604060607e-08 2.0517846152635362e-05 0.000369981018508191 -4.007309944528291e-05 -6.748078646996967e-07 6.6539520481085986e-09 1.2841772548396464e-06 -1.2464759499532872e-08 1.0200830447782373e-05 -4.810547929995442e-06 -1.6741305583368642e-05 -6.696739168988274e-05 -3.1589473717280855e-05 -3.451535819767451e-05 2.5998254496603364e-05 -7.059962422236601e-05 -6.860326210395763e-05 3.7200441291657583e-05 -2.6188859423568255e-05 2.9538618437242512e-05 2.610843711099715e-05 -3.274303486800931e-05 -8.341908667931915e-05 -2.5712827883609754e-05 -0.0001147248524428881 1.465021955850654e-05 9.826474931556825e-05 5.7391894783924546e-05 2.746875928191541e-07 1.0738029694301634e-07 -1.7243538538393583e-07 1.7614632536994747e-06 -2.765934786451609e-06 7.935753448936712e-07 -1.035516653115995e-06
age3_sex -5.681885668719901e-08 2.3838940863416207e-11 -1.9534487128734395e-07 -3.341326445382587e-06 3.765862961131085e-07 6.6548915429126115e-09 -6.742377352032172e-11 -1.2464759499532417e-08 1.2420430427951299e-10 -6.95635794568653e-08 6.636883871480938e-08 5.976372386725763e-08 6.288776684199005e-07 3.458298688656198e-07 2.95140452906457e-07 -3.1903764434043324e-07 5.673211039602884e-07 5.813947997187894e-07 -4.135786318938684e-07 2.9619966600082466e-07 -2.630630019529393e-07 -2.815204802708786e-07 3.130573006501812e-07 8.180373623709664e-07 3.251699937049771e-07 1.14575913500763e-06 -1.0419978279080892e-07 -9.786039739152125e-07 -6.09502134376259e-07 -3.3459210092868683e-09 5.844098994613493e-10 2.114793980438863e-09 -1.599515258055425e-08 2.2705469143260785e-08 -6.6055947998884626e-09 9.144458277886917e-09
PC_3 -0.003347205695770973 5.1199659655223636e-05 -0.00024228507021568173 0.006502163053128695 -0.0004828965252314313 9.488597136213407e-06 -1.0272088337341938e-07 1.0200830447717268e-05 -6.956357945622822e-08 0.6186007724009164 -0.09300993154487183 0.024737595913768975 0.12885526040692472 0.039586796520964314 0.03297509424875952 -0.0010035745365293209 -0.09804046157071497 -0.08757811970086392 -0.007165457291548594 0.10057931859938701 -0.013968128804079372 0.18734413852699647 0.07200032318504851 -0.40975280236601047 -0.0870602601530046 -0.04501988570547904 0.10692973289747017 -0.11936167849017688 0.24808465588859901 0.00037375511436354736 0.00018100034007017537 -0.0005618871251430638 -5.331246519094048e-05 -0.0005746068684856616 0.00023777233621120365 0.000650702991622026
