(Intercept) covarage covarsex covarage_sex covarPC_3 covarPC_4 proband paternal gpp gmp
(Intercept) 0.039348389729547 0.0345230281060344 0.010760830701318 -0.033190139767411 -8.84949961300676e-05 0.000356301301419455 -0.000873882776599249 -0.000280794616253172 -0.000314049694314915 0.000947579661199924
covarage 0.0345230281060344 0.0450256407174176 0.0293013445161534 -0.0726611198898121 -0.000253322831967761 0.000219718164775929 -0.00017312303362345 -0.00019182051001981 -0.000664754300072402 0.00145547556672231
covarsex 0.010760830701318 0.0293013445161534 0.035314895490276 -0.0734895761616096 -0.000234544169647104 2.50486064219981e-05 -9.5858484872987e-05 -0.000258374292873637 -0.000500068249209361 0.00128771734852186
covarage_sex -0.033190139767411 -0.0726611198898121 -0.0734895761616096 0.169577951044846 0.000514439300998853 0.000218203233775891 0.000153989097164139 0.00018372630293046 0.00111942979808272 -0.0024039582447839
covarPC_3 -8.84949961300676e-05 -0.000253322831967761 -0.000234544169647104 0.000514439300998853 0.00357424553878873 -0.000121624898842021 9.99114816730275e-05 -9.1246343749532e-05 -2.5630454687681e-05 0.000102588263805425
covarPC_4 0.000356301301419455 0.000219718164775929 2.50486064219981e-05 0.000218203233775891 -0.000121624898842021 0.00347482031983441 -5.39941913435121e-05 0.000217222767471631 -7.36714619055389e-05 -0.000324313554007051
proband -0.000873882776599249 -0.00017312303362345 -9.5858484872987e-05 0.000153989097164139 9.99114816730275e-05 -5.39941913435121e-05 0.00389080669860998 -0.002101434550113 0.000239804617350908 -3.32166628936197e-05
paternal -0.000280794616253172 -0.00019182051001981 -0.000258374292873637 0.00018372630293046 -9.1246343749532e-05 0.000217222767471631 -0.002101434550113 0.0192712919490084 -0.0158761389243465 -0.0140643188168376
gpp -0.000314049694314915 -0.000664754300072402 -0.000500068249209361 0.00111942979808272 -2.5630454687681e-05 -7.36714619055389e-05 0.000239804617350908 -0.0158761389243465 0.0391967892910061 -0.00841403739154572
gmp 0.000947579661199924 0.00145547556672231 0.00128771734852186 -0.0024039582447839 0.000102588263805425 -0.000324313554007051 -3.32166628936197e-05 -0.0140643188168376 -0.00841403739154572 0.0365294032943841
